"Plot Title: 21415544"
"#","Date Time, GMT-10:00","High Range, μS/cm (LGR S/N: 21415544, SEN S/N: 21415544)","Temp, °C (LGR S/N: 21415544, SEN S/N: 21415544)","Coupler Detached (LGR S/N: 21415544)","Coupler Attached (LGR S/N: 21415544)","Host Connected (LGR S/N: 21415544)","Stopped (LGR S/N: 21415544)","End Of File (LGR S/N: 21415544)"
489,02/12/23 10:20:00,3890.9,22.57,,,,,
490,02/12/23 10:30:00,3890.9,22.60,,,,,
491,02/12/23 10:40:00,3894.8,22.61,,,,,
492,02/12/23 10:50:00,3895.5,22.69,,,,,
493,02/12/23 11:00:00,3889.6,22.66,,,,,
494,02/12/23 11:10:00,3891.6,22.70,,,,,
495,02/12/23 11:20:00,3803.8,22.69,,,,,
496,02/12/23 11:30:00,3769.6,22.86,,,,,
497,02/12/23 11:40:00,3750.2,22.79,,,,,
498,02/12/23 11:50:00,3749.0,22.82,,,,,
499,02/12/23 12:00:00,3744.4,22.86,,,,,
500,02/12/23 12:10:00,3746.4,22.84,,,,,
501,02/12/23 12:20:00,3740.6,22.86,,,,,
502,02/12/23 12:30:00,3739.9,22.92,,,,,
503,02/12/23 12:40:00,3739.9,22.95,,,,,
504,02/12/23 12:50:00,3738.6,23.04,,,,,
505,02/12/23 13:00:00,3741.2,22.97,,,,,
506,02/12/23 13:10:00,3742.5,22.98,,,,,
507,02/12/23 13:20:00,3736.1,23.01,,,,,
508,02/12/23 13:30:00,3738.6,23.08,,,,,
509,02/12/23 13:40:00,3730.3,23.17,,,,,
510,02/12/23 13:50:00,3730.3,23.32,,,,,
511,02/12/23 14:00:00,3729.6,23.36,,,,,
512,02/12/23 14:10:00,3758.6,23.82,,,,,
513,02/12/23 14:20:00,3725.8,23.22,,,,,
514,02/12/23 14:30:00,3719.3,23.20,,,,,
515,02/12/23 14:40:00,3732.2,23.14,,,,,
516,02/12/23 14:50:00,3749.0,23.60,,,,,
517,02/12/23 15:00:00,3776.0,24.06,,,,,
518,02/12/23 15:10:00,3730.3,23.20,,,,,
519,02/12/23 15:20:00,3734.1,23.31,,,,,
520,02/12/23 15:30:00,3872.8,23.50,,,,,
521,02/12/23 15:40:00,3861.2,23.38,,,,,
522,02/12/23 15:50:00,3852.8,23.31,,,,,
523,02/12/23 16:00:00,3860.6,23.22,,,,,
524,02/12/23 16:10:00,3855.4,23.24,,,,,
525,02/12/23 16:20:00,3848.9,23.18,,,,,
526,02/12/23 16:30:00,3848.3,23.19,,,,,
527,02/12/23 16:40:00,3841.2,23.19,,,,,
528,02/12/23 16:50:00,3840.5,23.17,,,,,
529,02/12/23 17:00:00,3840.5,23.18,,,,,
530,02/12/23 17:10:00,3838.6,23.19,,,,,
531,02/12/23 17:20:00,3835.4,23.15,,,,,
532,02/12/23 17:30:00,3828.9,23.11,,,,,
533,02/12/23 17:40:00,3827.0,23.11,,,,,
534,02/12/23 17:50:00,3823.1,23.09,,,,,
535,02/12/23 18:00:00,3818.6,23.06,,,,,
536,02/12/23 18:10:00,3810.2,23.01,,,,,
537,02/12/23 18:20:00,3807.6,23.00,,,,,
538,02/12/23 18:30:00,3804.4,23.00,,,,,
539,02/12/23 18:40:00,3802.5,22.97,,,,,
540,02/12/23 18:50:00,3798.6,22.97,,,,,
541,02/12/23 19:00:00,3795.4,22.96,,,,,
542,02/12/23 19:10:00,3791.5,22.93,,,,,
543,02/12/23 19:20:00,3789.6,22.92,,,,,
544,02/12/23 19:30:00,3785.7,22.91,,,,,
545,02/12/23 19:40:00,3781.8,22.88,,,,,
546,02/12/23 19:50:00,3779.2,22.87,,,,,
547,02/12/23 20:00:00,3776.0,22.86,,,,,
548,02/12/23 20:10:00,3772.8,22.83,,,,,
549,02/12/23 20:20:00,3768.9,22.82,,,,,
550,02/12/23 20:30:00,3765.7,22.82,,,,,
551,02/12/23 20:40:00,3763.1,22.82,,,,,
552,02/12/23 20:50:00,3760.6,22.80,,,,,
553,02/12/23 21:00:00,3754.8,22.79,,,,,
554,02/12/23 21:10:00,3750.9,22.78,,,,,
555,02/12/23 21:20:00,3749.0,22.78,,,,,
556,02/12/23 21:30:00,3746.4,22.77,,,,,
557,02/12/23 21:40:00,3743.8,22.75,,,,,
558,02/12/23 21:50:00,3745.1,22.75,,,,,
559,02/12/23 22:00:00,3743.8,22.74,,,,,
560,02/12/23 22:10:00,3742.5,22.73,,,,,
561,02/12/23 22:20:00,3740.6,22.73,,,,,
562,02/12/23 22:30:00,3741.9,22.73,,,,,
563,02/12/23 22:40:00,3739.9,22.71,,,,,
564,02/12/23 22:50:00,3738.0,22.71,,,,,
565,02/12/23 23:00:00,3736.1,22.70,,,,,
566,02/12/23 23:10:00,3736.1,22.70,,,,,
567,02/12/23 23:20:00,3736.1,22.71,,,,,
568,02/12/23 23:30:00,3738.0,22.71,,,,,
569,02/12/23 23:40:00,3735.4,22.70,,,,,
570,02/12/23 23:50:00,3735.4,22.70,,,,,
571,02/13/23 00:00:00,3738.0,22.71,,,,,
572,02/13/23 00:10:00,3738.0,22.70,,,,,
573,02/13/23 00:20:00,3736.1,22.69,,,,,
574,02/13/23 00:30:00,3736.7,22.69,,,,,
575,02/13/23 00:40:00,3738.0,22.68,,,,,
576,02/13/23 00:50:00,3738.0,22.68,,,,,
577,02/13/23 01:00:00,3739.9,22.70,,,,,
578,02/13/23 01:10:00,3740.6,22.70,,,,,
579,02/13/23 01:20:00,3739.9,22.68,,,,,
580,02/13/23 01:30:00,3739.9,22.66,,,,,
581,02/13/23 01:40:00,3740.6,22.66,,,,,
582,02/13/23 01:50:00,3742.5,22.65,,,,,
583,02/13/23 02:00:00,3743.8,22.65,,,,,
584,02/13/23 02:10:00,3745.1,22.65,,,,,
585,02/13/23 02:20:00,3747.0,22.65,,,,,
586,02/13/23 02:30:00,3748.3,22.65,,,,,
587,02/13/23 02:40:00,3749.0,22.64,,,,,
588,02/13/23 02:50:00,3750.9,22.64,,,,,
589,02/13/23 03:00:00,3750.2,22.64,,,,,
590,02/13/23 03:10:00,3752.2,22.62,,,,,
591,02/13/23 03:20:00,3754.1,22.62,,,,,
592,02/13/23 03:30:00,3755.4,22.61,,,,,
593,02/13/23 03:40:00,3759.3,22.61,,,,,
594,02/13/23 03:50:00,3760.6,22.61,,,,,
595,02/13/23 04:00:00,3760.6,22.60,,,,,
596,02/13/23 04:10:00,3761.2,22.60,,,,,
597,02/13/23 04:20:00,3761.2,22.60,,,,,
598,02/13/23 04:30:00,3763.1,22.60,,,,,
599,02/13/23 04:40:00,3765.1,22.59,,,,,
600,02/13/23 04:50:00,3765.7,22.59,,,,,
601,02/13/23 05:00:00,3767.0,22.59,,,,,
602,02/13/23 05:10:00,3768.9,22.59,,,,,
603,02/13/23 05:20:00,3768.9,22.57,,,,,
604,02/13/23 05:30:00,3769.6,22.57,,,,,
605,02/13/23 05:40:00,3772.8,22.59,,,,,
606,02/13/23 05:50:00,3770.9,22.57,,,,,
607,02/13/23 06:00:00,3771.5,22.57,,,,,
608,02/13/23 06:10:00,3788.3,22.56,,,,,
609,02/13/23 06:20:00,3788.3,22.56,,,,,
610,02/13/23 06:30:00,3788.3,22.56,,,,,
611,02/13/23 06:40:00,3788.3,22.57,,,,,
612,02/13/23 06:50:00,3788.3,22.57,,,,,
613,02/13/23 07:00:00,3785.7,22.56,,,,,
614,02/13/23 07:10:00,3786.3,22.56,,,,,
615,02/13/23 07:20:00,3785.7,22.56,,,,,
616,02/13/23 07:30:00,3783.1,22.57,,,,,
617,02/13/23 07:40:00,3781.8,22.59,,,,,
618,02/13/23 07:50:00,3781.8,22.59,,,,,
619,02/13/23 08:00:00,3783.1,22.62,,,,,
620,02/13/23 08:10:00,3779.9,22.64,,,,,
621,02/13/23 08:20:00,3959.5,22.68,,,,,
622,02/13/23 08:30:00,3957.6,22.64,,,,,
623,02/13/23 08:40:00,3955.6,22.62,,,,,
624,02/13/23 08:50:00,3952.4,22.66,,,,,
625,02/13/23 09:00:00,3950.4,22.68,,,,,
626,02/13/23 09:10:00,3950.4,22.68,,,,,
627,02/13/23 09:20:00,3946.6,22.68,,,,,
628,02/13/23 09:30:00,3944.6,22.70,,,,,
629,02/13/23 09:40:00,3936.2,22.70,,,,,
630,02/13/23 09:50:00,3938.1,22.75,,,,,
631,02/13/23 10:00:00,3946.6,22.79,,,,,
632,02/13/23 10:10:00,3944.0,22.79,,,,,
633,02/13/23 10:20:00,3942.7,22.77,,,,,
634,02/13/23 10:30:00,3934.3,22.74,,,,,
635,02/13/23 10:40:00,3927.1,22.79,,,,,
636,02/13/23 10:50:00,3931.0,22.79,,,,,
637,02/13/23 11:00:00,3934.3,22.86,,,,,
638,02/13/23 11:10:00,3928.4,22.87,,,,,
639,02/13/23 11:20:00,3934.3,22.92,,,,,
640,02/13/23 11:30:00,3932.3,22.97,,,,,
641,02/13/23 11:40:00,3929.1,23.02,,,,,
642,02/13/23 11:50:00,3931.0,23.00,,,,,
643,02/13/23 12:00:00,3926.5,22.98,,,,,
644,02/13/23 12:10:00,3925.8,23.00,,,,,
645,02/13/23 12:20:00,3929.7,23.06,,,,,
646,02/13/23 12:30:00,3929.7,23.06,,,,,
647,02/13/23 12:40:00,3917.4,23.04,,,,,
648,02/13/23 12:50:00,3918.7,23.14,,,,,
649,02/13/23 13:00:00,3878.0,23.01,,,,,
650,02/13/23 13:10:00,3904.5,23.05,,,,,
651,02/13/23 13:20:00,3869.6,23.08,,,,,
652,02/13/23 13:30:00,3900.6,23.14,,,,,
653,02/13/23 13:40:00,3898.7,23.24,,,,,
654,02/13/23 13:50:00,3911.0,23.51,,,,,
655,02/13/23 14:00:00,3905.2,23.46,,,,,
656,02/13/23 14:10:00,3905.8,23.55,,,,,
657,02/13/23 14:20:00,3917.4,23.71,,,,,
658,02/13/23 14:30:00,3945.9,24.11,,,,,
659,02/13/23 14:40:00,3936.2,24.00,,,,,
660,02/13/23 14:50:00,3933.6,23.99,,,,,
661,02/13/23 15:00:00,3930.4,24.00,,,,,
662,02/13/23 15:10:00,3936.2,24.11,,,,,
663,02/13/23 15:20:00,3931.7,23.99,,,,,
664,02/13/23 15:30:00,3930.4,24.02,,,,,
665,02/13/23 15:40:00,3896.1,23.57,,,,,
666,02/13/23 15:50:00,3917.4,23.35,,,,,
667,02/13/23 16:00:00,3912.3,23.33,,,,,
668,02/13/23 16:10:00,3908.4,23.32,,,,,
669,02/13/23 16:20:00,3900.0,23.32,,,,,
670,02/13/23 16:30:00,3904.5,23.27,,,,,
671,02/13/23 16:40:00,3900.0,23.26,,,,,
672,02/13/23 16:50:00,3896.1,23.29,,,,,
673,02/13/23 17:00:00,3895.5,23.22,,,,,
674,02/13/23 17:10:00,3890.9,23.19,,,,,
675,02/13/23 17:20:00,3885.1,23.17,,,,,
676,02/13/23 17:30:00,3882.5,23.15,,,,,
677,02/13/23 17:40:00,3882.5,23.15,,,,,
678,02/13/23 17:50:00,3880.6,23.13,,,,,
679,02/13/23 18:00:00,3885.1,23.09,,,,,
680,02/13/23 18:10:00,3870.2,23.06,,,,,
681,02/13/23 18:20:00,3965.3,23.06,,,,,
682,02/13/23 18:30:00,3903.2,23.02,,,,,
683,02/13/23 18:40:00,3956.9,23.01,,,,,
684,02/13/23 18:50:00,3955.6,23.02,,,,,
685,02/13/23 19:00:00,3951.7,23.00,,,,,
686,02/13/23 19:10:00,3947.8,22.98,,,,,
687,02/13/23 19:20:00,3944.0,22.95,,,,,
688,02/13/23 19:30:00,3940.1,22.92,,,,,
689,02/13/23 19:40:00,3934.9,22.88,,,,,
690,02/13/23 19:50:00,3930.4,22.91,,,,,
691,02/13/23 20:00:00,3927.1,22.88,,,,,
692,02/13/23 20:10:00,3918.1,22.87,,,,,
693,02/13/23 20:20:00,3918.1,22.83,,,,,
694,02/13/23 20:30:00,3916.1,22.83,,,,,
695,02/13/23 20:40:00,3911.6,22.80,,,,,
696,02/13/23 20:50:00,3909.7,22.79,,,,,
697,02/13/23 21:00:00,3907.1,22.79,,,,,
698,02/13/23 21:10:00,3900.6,22.78,,,,,
699,02/13/23 21:20:00,3901.3,22.78,,,,,
700,02/13/23 21:30:00,3896.7,22.77,,,,,
701,02/13/23 21:40:00,3894.2,22.77,,,,,
702,02/13/23 21:50:00,3890.3,22.77,,,,,
703,02/13/23 22:00:00,3885.8,22.75,,,,,
704,02/13/23 22:10:00,3884.5,22.75,,,,,
705,02/13/23 22:20:00,3882.5,22.75,,,,,
706,02/13/23 22:30:00,3879.9,22.74,,,,,
707,02/13/23 22:40:00,3882.5,22.77,,,,,
708,02/13/23 22:50:00,3879.9,22.75,,,,,
709,02/13/23 23:00:00,3877.4,22.73,,,,,
710,02/13/23 23:10:00,3876.1,22.73,,,,,
711,02/13/23 23:20:00,3877.4,22.73,,,,,
712,02/13/23 23:30:00,3877.4,22.74,,,,,
713,02/13/23 23:40:00,3877.4,22.75,,,,,
714,02/13/23 23:50:00,3876.1,22.73,,,,,
715,02/14/23 00:00:00,3876.1,22.73,,,,,
716,02/14/23 00:10:00,3875.4,22.73,,,,,
717,02/14/23 00:20:00,3879.9,22.75,,,,,
718,02/14/23 00:30:00,3892.2,22.78,,,,,
719,02/14/23 00:40:00,3894.8,22.78,,,,,
720,02/14/23 00:50:00,3900.6,22.78,,,,,
721,02/14/23 01:00:00,3900.6,22.77,,,,,
722,02/14/23 01:10:00,3901.3,22.78,,,,,
723,02/14/23 01:20:00,3903.9,22.77,,,,,
724,02/14/23 01:30:00,3907.1,22.77,,,,,
725,02/14/23 01:40:00,3911.6,22.78,,,,,
726,02/14/23 01:50:00,3909.0,22.75,,,,,
727,02/14/23 02:00:00,3905.8,22.74,,,,,
728,02/14/23 02:10:00,3892.2,22.73,,,,,
729,02/14/23 02:20:00,3903.2,22.75,,,,,
730,02/14/23 02:30:00,3903.9,22.73,,,,,
731,02/14/23 02:40:00,3901.9,22.73,,,,,
732,02/14/23 02:50:00,3890.9,22.70,,,,,
733,02/14/23 03:00:00,3889.0,22.69,,,,,
734,02/14/23 03:10:00,3900.6,22.69,,,,,
735,02/14/23 03:20:00,3901.3,22.68,,,,,
736,02/14/23 03:30:00,3901.3,22.68,,,,,
737,02/14/23 03:40:00,3901.9,22.68,,,,,
738,02/14/23 03:50:00,3901.9,22.66,,,,,
739,02/14/23 04:00:00,3907.1,22.66,,,,,
740,02/14/23 04:10:00,3909.7,22.66,,,,,
741,02/14/23 04:20:00,3916.1,22.66,,,,,
742,02/14/23 04:30:00,3920.7,22.66,,,,,
743,02/14/23 04:40:00,3918.1,22.66,,,,,
744,02/14/23 04:50:00,3911.6,22.65,,,,,
745,02/14/23 05:00:00,3911.6,22.62,,,,,
746,02/14/23 05:10:00,3915.5,22.61,,,,,
747,02/14/23 05:20:00,3930.4,22.62,,,,,
748,02/14/23 05:30:00,3938.8,22.65,,,,,
749,02/14/23 05:40:00,3931.0,22.61,,,,,
750,02/14/23 05:50:00,3943.3,22.64,,,,,
751,02/14/23 06:00:00,3935.6,22.59,,,,,
752,02/14/23 06:10:00,3937.5,22.59,,,,,
753,02/14/23 06:20:00,3947.2,22.60,,,,,
754,02/14/23 06:30:00,3947.8,22.59,,,,,
755,02/14/23 06:40:00,3956.3,22.61,,,,,
756,02/14/23 06:50:00,3972.4,22.64,,,,,
757,02/14/23 07:00:00,3977.6,22.62,,,,,
758,02/14/23 07:10:00,3991.9,22.65,,,,,
759,02/14/23 07:20:00,3979.6,22.61,,,,,
760,02/14/23 07:30:00,3973.1,22.60,,,,,
761,02/14/23 07:40:00,3973.1,22.59,,,,,
762,02/14/23 07:50:00,3972.4,22.60,,,,,
763,02/14/23 08:00:00,3975.0,22.60,,,,,
764,02/14/23 08:10:00,4000.3,22.62,,,,,
765,02/14/23 08:20:00,4001.6,22.61,,,,,
766,02/14/23 08:30:00,4001.6,22.60,,,,,
767,02/14/23 08:40:00,4002.2,22.65,,,,,
768,02/14/23 08:50:00,3998.4,22.61,,,,,
769,02/14/23 09:00:00,4003.5,22.61,,,,,
770,02/14/23 09:10:00,4002.2,22.65,,,,,
771,02/14/23 09:20:00,3999.7,22.71,,,,,
772,02/14/23 09:30:00,4000.3,22.64,,,,,
773,02/14/23 09:40:00,4002.2,22.68,,,,,
774,02/14/23 09:50:00,4000.3,22.65,,,,,
775,02/14/23 10:00:00,4001.6,22.68,,,,,
776,02/14/23 10:10:00,3998.4,22.68,,,,,
777,02/14/23 10:20:00,3996.4,22.69,,,,,
778,02/14/23 10:30:00,3999.7,22.70,,,,,
779,02/14/23 10:40:00,3995.8,22.75,,,,,
780,02/14/23 10:50:00,3989.9,22.80,,,,,
781,02/14/23 11:00:00,3993.2,22.75,,,,,
782,02/14/23 11:10:00,3995.8,22.79,,,,,
783,02/14/23 11:20:00,4003.5,22.82,,,,,
784,02/14/23 11:30:00,3996.4,22.86,,,,,
785,02/14/23 11:40:00,4000.3,22.89,,,,,
786,02/14/23 11:50:00,3998.4,22.96,,,,,
787,02/14/23 12:00:00,3997.7,22.98,,,,,
788,02/14/23 12:10:00,3997.7,22.98,,,,,
789,02/14/23 12:20:00,3993.2,23.02,,,,,
790,02/14/23 12:30:00,3993.2,23.04,,,,,
791,02/14/23 12:40:00,4046.3,23.06,,,,,
792,02/14/23 12:50:00,4039.8,23.08,,,,,
793,02/14/23 13:00:00,4045.0,23.11,,,,,
794,02/14/23 13:10:00,4041.8,23.11,,,,,
795,02/14/23 13:20:00,4039.8,23.17,,,,,
796,02/14/23 13:30:00,4062.5,23.18,,,,,
797,02/14/23 13:40:00,4074.9,23.22,,,,,
798,02/14/23 13:50:00,4091.1,23.59,,,,,
799,02/14/23 14:00:00,4072.9,23.35,,,,,
800,02/14/23 14:10:00,4072.9,23.62,,,,,
801,02/14/23 14:20:00,4053.5,23.23,,,,,
802,02/14/23 14:30:00,4043.7,23.14,,,,,
803,02/14/23 14:40:00,4071.0,23.59,,,,,
804,02/14/23 14:50:00,4059.9,23.24,,,,,
805,02/14/23 15:00:00,4055.4,23.28,,,,,
806,02/14/23 15:10:00,4047.0,23.27,,,,,
807,02/14/23 15:20:00,4048.9,23.22,,,,,
808,02/14/23 15:30:00,4038.5,23.19,,,,,
809,02/14/23 15:40:00,4039.2,23.32,,,,,
810,02/14/23 15:50:00,4032.1,23.29,,,,,
811,02/14/23 16:00:00,4029.5,23.19,,,,,
812,02/14/23 16:10:00,4023.6,23.22,,,,,
813,02/14/23 16:20:00,4024.3,23.18,,,,,
814,02/14/23 16:30:00,4017.1,23.23,,,,,
815,02/14/23 16:40:00,4012.6,23.18,,,,,
816,02/14/23 16:50:00,4000.3,23.22,,,,,
817,02/14/23 17:00:00,4006.1,23.17,,,,,
818,02/14/23 17:10:00,4008.1,23.14,,,,,
819,02/14/23 17:20:00,4002.2,23.18,,,,,
820,02/14/23 17:30:00,3997.7,23.11,,,,,
821,02/14/23 17:40:00,3999.7,23.10,,,,,
822,02/14/23 17:50:00,3989.9,23.05,,,,,
823,02/14/23 18:00:00,3980.9,23.01,,,,,
824,02/14/23 18:10:00,3977.0,22.98,,,,,
825,02/14/23 18:20:00,3977.6,22.98,,,,,
826,02/14/23 18:30:00,3969.9,22.97,,,,,
827,02/14/23 18:40:00,3953.0,22.93,,,,,
828,02/14/23 18:50:00,3948.5,22.91,,,,,
829,02/14/23 19:00:00,3948.5,22.89,,,,,
830,02/14/23 19:10:00,3947.8,22.88,,,,,
831,02/14/23 19:20:00,3944.0,22.86,,,,,
832,02/14/23 19:30:00,3941.4,22.86,,,,,
833,02/14/23 19:40:00,3934.9,22.82,,,,,
834,02/14/23 19:50:00,3928.4,22.79,,,,,
835,02/14/23 20:00:00,3927.8,22.78,,,,,
836,02/14/23 20:10:00,3922.6,22.78,,,,,
837,02/14/23 20:20:00,3923.9,22.78,,,,,
838,02/14/23 20:30:00,3922.6,22.77,,,,,
839,02/14/23 20:40:00,3930.4,22.77,,,,,
840,02/14/23 20:50:00,3919.4,22.77,,,,,
841,02/14/23 21:00:00,3915.5,22.75,,,,,
842,02/14/23 21:10:00,3916.1,22.75,,,,,
843,02/14/23 21:20:00,3911.6,22.74,,,,,
844,02/14/23 21:30:00,3909.0,22.74,,,,,
845,02/14/23 21:40:00,3906.4,22.73,,,,,
846,02/14/23 21:50:00,3900.6,22.74,,,,,
847,02/14/23 22:00:00,3897.4,22.74,,,,,
848,02/14/23 22:10:00,3894.2,22.74,,,,,
849,02/14/23 22:20:00,3892.2,22.75,,,,,
850,02/14/23 22:30:00,3906.4,22.73,,,,,
851,02/14/23 22:40:00,3904.5,22.73,,,,,
852,02/14/23 22:50:00,3982.2,22.77,,,,,
853,02/14/23 23:00:00,3904.5,22.75,,,,,
854,02/14/23 23:10:00,3901.9,22.77,,,,,
855,02/14/23 23:20:00,3901.9,22.77,,,,,
856,02/14/23 23:30:00,3922.0,22.77,,,,,
857,02/14/23 23:40:00,3901.9,22.78,,,,,
858,02/14/23 23:50:00,3902.6,22.77,,,,,
859,02/15/23 00:00:00,3902.6,22.77,,,,,
860,02/15/23 00:10:00,3911.6,22.79,,,,,
861,02/15/23 00:20:00,3907.1,22.77,,,,,
862,02/15/23 00:30:00,3909.0,22.78,,,,,
863,02/15/23 00:40:00,3911.6,22.79,,,,,
864,02/15/23 00:50:00,3915.5,22.79,,,,,
865,02/15/23 01:00:00,3922.0,22.80,,,,,
866,02/15/23 01:10:00,3929.1,22.80,,,,,
867,02/15/23 01:20:00,3924.6,22.79,,,,,
868,02/15/23 01:30:00,3930.4,22.80,,,,,
869,02/15/23 01:40:00,3934.9,22.79,,,,,
870,02/15/23 01:50:00,3935.6,22.79,,,,,
871,02/15/23 02:00:00,3940.7,22.79,,,,,
872,02/15/23 02:10:00,3947.2,22.79,,,,,
873,02/15/23 02:20:00,3956.3,22.79,,,,,
874,02/15/23 02:30:00,3958.2,22.78,,,,,
875,02/15/23 02:40:00,3973.1,22.80,,,,,
876,02/15/23 02:50:00,3986.7,22.75,,,,,
877,02/15/23 03:00:00,3982.8,22.74,,,,,
878,02/15/23 03:10:00,3999.0,22.75,,,,,
879,02/15/23 03:20:00,4001.6,22.73,,,,,
880,02/15/23 03:30:00,3995.8,22.70,,,,,
881,02/15/23 03:40:00,3973.7,22.65,,,,,
882,02/15/23 03:50:00,4047.0,22.77,,,,,
883,02/15/23 04:00:00,4052.2,22.78,,,,,
884,02/15/23 04:10:00,4118.4,22.80,,,,,
885,02/15/23 04:20:00,4176.2,22.84,,,,,
886,02/15/23 04:30:00,4180.1,22.87,,,,,
887,02/15/23 04:40:00,4225.7,22.91,,,,,
888,02/15/23 04:50:00,4265.4,22.93,,,,,
889,02/15/23 05:00:00,4302.6,22.95,,,,,
890,02/15/23 05:10:00,4397.9,23.02,,,,,
891,02/15/23 05:20:00,4411.7,23.05,,,,,
892,02/15/23 05:30:00,4436.5,23.08,,,,,
893,02/15/23 05:40:00,4448.3,23.06,,,,,
894,02/15/23 05:50:00,4435.2,23.08,,,,,
895,02/15/23 06:00:00,4474.5,23.13,,,,,
896,02/15/23 06:10:00,4499.4,23.11,,,,,
897,02/15/23 06:20:00,4495.4,23.11,,,,,
898,02/15/23 06:30:00,4483.6,23.11,,,,,
899,02/15/23 06:40:00,4488.9,23.11,,,,,
900,02/15/23 06:50:00,4475.1,23.08,,,,,
901,02/15/23 07:00:00,4454.8,23.05,,,,,
902,02/15/23 07:10:00,4427.3,23.02,,,,,
903,02/15/23 07:20:00,4405.1,23.02,,,,,
904,02/15/23 07:30:00,4399.9,23.04,,,,,
905,02/15/23 07:40:00,4396.0,23.05,,,,,
906,02/15/23 07:50:00,4390.1,23.04,,,,,
907,02/15/23 08:00:00,4378.3,23.02,,,,,
908,02/15/23 08:10:00,4395.3,23.10,,,,,
909,02/15/23 08:20:00,4389.4,23.06,,,,,
910,02/15/23 08:30:00,4387.5,23.05,,,,,
911,02/15/23 08:40:00,4373.7,23.04,,,,,
912,02/15/23 08:50:00,4364.6,23.01,,,,,
913,02/15/23 09:00:00,4367.9,23.10,,,,,
914,02/15/23 09:10:00,4368.5,23.13,,,,,
915,02/15/23 09:20:00,4366.6,23.11,,,,,
916,02/15/23 09:30:00,4372.4,23.17,,,,,
917,02/15/23 09:40:00,4375.7,23.20,,,,,
918,02/15/23 09:50:00,4384.9,23.17,,,,,
919,02/15/23 10:00:00,4384.9,23.24,,,,,
920,02/15/23 10:10:00,4556.4,23.17,,,,,
921,02/15/23 10:20:00,4556.4,23.33,,,,,
922,02/15/23 10:30:00,4549.2,23.23,,,,,
923,02/15/23 10:40:00,4549.8,23.40,,,,,
924,02/15/23 10:50:00,4543.9,23.27,,,,,
925,02/15/23 11:00:00,4542.6,23.31,,,,,
926,02/15/23 11:10:00,4537.4,23.32,,,,,
927,02/15/23 11:20:00,4532.8,23.35,,,,,
928,02/15/23 11:30:00,4531.5,23.36,,,,,
929,02/15/23 11:40:00,4528.2,23.36,,,,,
930,02/15/23 11:50:00,4518.4,23.42,,,,,
931,02/15/23 12:00:00,4509.2,23.45,,,,,
932,02/15/23 12:10:00,4506.6,23.40,,,,,
933,02/15/23 12:20:00,4498.0,23.37,,,,,
934,02/15/23 12:30:00,4496.1,23.42,,,,,
935,02/15/23 12:40:00,4488.2,23.44,,,,,
936,02/15/23 12:50:00,4476.4,23.51,,,,,
937,02/15/23 13:00:00,4476.4,23.59,,,,,
938,02/15/23 13:10:00,4465.3,23.68,,,,,
939,02/15/23 13:20:00,4456.1,23.75,,,,,
940,02/15/23 13:30:00,4324.8,23.73,,,,,
941,02/15/23 13:40:00,4455.5,23.69,,,,,
942,02/15/23 13:50:00,4484.3,23.67,,,,,
943,02/15/23 14:00:00,4492.8,23.67,,,,,
944,02/15/23 14:10:00,4486.9,23.57,,,,,
945,02/15/23 14:20:00,4481.7,23.59,,,,,
946,02/15/23 14:30:00,4481.0,23.54,,,,,
947,02/15/23 14:40:00,4467.3,23.51,,,,,
948,02/15/23 14:50:00,4491.5,23.47,,,,,
949,02/15/23 15:00:00,4484.3,23.49,,,,,
950,02/15/23 15:10:00,4478.4,23.49,,,,,
951,02/15/23 15:20:00,4471.8,23.63,,,,,
952,02/15/23 15:30:00,4470.5,23.54,,,,,
953,02/15/23 15:40:00,4462.7,23.60,,,,,
954,02/15/23 15:50:00,4466.0,23.51,,,,,
955,02/15/23 16:00:00,4464.6,23.47,,,,,
956,02/15/23 16:10:00,4464.0,23.50,,,,,
957,02/15/23 16:20:00,4462.7,23.46,,,,,
958,02/15/23 16:30:00,4456.8,23.42,,,,,
959,02/15/23 16:40:00,4448.3,23.42,,,,,
960,02/15/23 16:50:00,4440.4,23.47,,,,,
961,02/15/23 17:00:00,4431.9,23.49,,,,,
962,02/15/23 17:10:00,4437.8,23.47,,,,,
963,02/15/23 17:20:00,4438.5,23.47,,,,,
964,02/15/23 17:30:00,4438.5,23.47,,,,,
965,02/15/23 17:40:00,4448.3,23.44,,,,,
966,02/15/23 17:50:00,4439.1,23.45,,,,,
967,02/15/23 18:00:00,4428.7,23.44,,,,,
968,02/15/23 18:10:00,4430.6,23.42,,,,,
969,02/15/23 18:20:00,4424.1,23.38,,,,,
970,02/15/23 18:30:00,4422.8,23.36,,,,,
971,02/15/23 18:40:00,4416.2,23.35,,,,,
972,02/15/23 18:50:00,4348.3,23.35,,,,,
973,02/15/23 19:00:00,4341.7,23.33,,,,,
974,02/15/23 19:10:00,4332.6,23.32,,,,,
975,02/15/23 19:20:00,4435.2,23.31,,,,,
976,02/15/23 19:30:00,4408.4,23.31,,,,,
977,02/15/23 19:40:00,4336.5,23.32,,,,,
978,02/15/23 19:50:00,4326.1,23.29,,,,,
979,02/15/23 20:00:00,4309.8,23.29,,,,,
980,02/15/23 20:10:00,4305.2,23.27,,,,,
981,02/15/23 20:20:00,4298.0,23.26,,,,,
