#,Date-Time (HST),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Water Detect,Button Down,Button Up,Host Connected,Stopped,End of File
410,02/03/2024 20:20:00,22.49,-41.78,7.64,,,,,,
411,02/03/2024 20:30:00,22.49,-42.06,7.64,,,,,,
412,02/03/2024 20:40:00,22.49,-41.69,7.64,,,,,,
413,02/03/2024 20:50:00,22.49,-41.53,7.63,,,,,,
414,02/03/2024 21:00:00,22.49,-41.39,7.63,,,,,,
415,02/03/2024 21:10:00,22.49,-40.92,7.62,,,,,,
416,02/03/2024 21:20:00,22.51,-40.58,7.62,,,,,,
417,02/03/2024 21:30:00,22.51,-40.16,7.61,,,,,,
418,02/03/2024 21:40:00,22.51,-40.25,7.61,,,,,,
419,02/03/2024 21:50:00,22.51,-40.59,7.62,,,,,,
420,02/03/2024 22:00:00,22.54,-40.41,7.61,,,,,,
421,02/03/2024 22:10:00,22.54,-40.14,7.61,,,,,,
422,02/03/2024 22:20:00,22.56,-39.81,7.60,,,,,,
423,02/03/2024 22:30:00,22.56,-39.70,7.60,,,,,,
424,02/03/2024 22:40:00,22.56,-39.67,7.60,,,,,,
425,02/03/2024 22:50:00,22.56,-39.56,7.60,,,,,,
426,02/03/2024 23:00:00,22.56,-39.80,7.60,,,,,,
427,02/03/2024 23:10:00,22.54,-39.70,7.60,,,,,,
428,02/03/2024 23:20:00,22.54,-39.74,7.60,,,,,,
429,02/03/2024 23:30:00,22.51,-39.63,7.60,,,,,,
430,02/03/2024 23:40:00,22.51,-39.00,7.59,,,,,,
431,02/03/2024 23:50:00,22.51,-39.03,7.59,,,,,,
432,02/04/2024 00:00:00,22.51,-38.67,7.58,,,,,,
433,02/04/2024 00:10:00,22.51,-38.56,7.58,,,,,,
434,02/04/2024 00:20:00,22.58,-38.05,7.57,,,,,,
435,02/04/2024 00:30:00,22.58,-38.14,7.57,,,,,,
436,02/04/2024 00:40:00,22.61,-37.81,7.56,,,,,,
437,02/04/2024 00:50:00,22.66,-37.66,7.56,,,,,,
438,02/04/2024 01:00:00,22.66,-37.81,7.56,,,,,,
439,02/04/2024 01:10:00,22.68,-37.02,7.55,,,,,,
440,02/04/2024 01:20:00,22.75,-36.80,7.54,,,,,,
441,02/04/2024 01:30:00,22.73,-37.02,7.55,,,,,,
442,02/04/2024 01:40:00,22.78,-36.36,7.54,,,,,,
443,02/04/2024 01:50:00,22.78,-35.99,7.53,,,,,,
444,02/04/2024 02:00:00,22.85,-35.66,7.52,,,,,,
445,02/04/2024 02:10:00,22.87,-35.67,7.52,,,,,,
446,02/04/2024 02:20:00,22.90,-35.41,7.52,,,,,,
447,02/04/2024 02:30:00,22.92,-35.63,7.52,,,,,,
448,02/04/2024 02:40:00,22.92,-35.41,7.52,,,,,,
449,02/04/2024 02:50:00,22.92,-35.45,7.52,,,,,,
450,02/04/2024 03:00:00,22.94,-35.33,7.52,,,,,,
451,02/04/2024 03:10:00,22.94,-35.17,7.51,,,,,,
452,02/04/2024 03:20:00,22.94,-35.53,7.52,,,,,,
453,02/04/2024 03:30:00,22.94,-35.41,7.52,,,,,,
454,02/04/2024 03:40:00,22.94,-35.19,7.51,,,,,,
455,02/04/2024 03:50:00,22.94,-35.39,7.52,,,,,,
456,02/04/2024 04:00:00,22.92,-35.59,7.52,,,,,,
457,02/04/2024 04:10:00,22.92,-35.45,7.52,,,,,,
458,02/04/2024 04:20:00,22.85,-35.67,7.52,,,,,,
459,02/04/2024 04:30:00,22.82,-36.00,7.53,,,,,,
460,02/04/2024 04:40:00,22.73,-36.49,7.54,,,,,,
461,02/04/2024 04:50:00,22.73,-36.49,7.54,,,,,,
462,02/04/2024 05:00:00,22.73,-36.77,7.54,,,,,,
463,02/04/2024 05:10:00,22.68,-36.97,7.55,,,,,,
464,02/04/2024 05:20:00,22.68,-37.02,7.55,,,,,,
465,02/04/2024 05:30:00,22.66,-37.22,7.55,,,,,,
466,02/04/2024 05:40:00,22.63,-37.45,7.56,,,,,,
467,02/04/2024 05:50:00,22.61,-38.25,7.57,,,,,,
468,02/04/2024 06:00:00,22.58,-37.66,7.56,,,,,,
469,02/04/2024 06:10:00,22.58,-38.17,7.57,,,,,,
470,02/04/2024 06:20:00,22.58,-38.11,7.57,,,,,,
471,02/04/2024 06:30:00,22.56,-38.30,7.57,,,,,,
472,02/04/2024 06:40:00,22.58,-38.45,7.58,,,,,,
473,02/04/2024 06:50:00,22.56,-38.77,7.58,,,,,,
474,02/04/2024 07:00:00,22.56,-38.58,7.58,,,,,,
475,02/04/2024 07:10:00,22.56,-38.72,7.58,,,,,,
476,02/04/2024 07:20:00,22.56,-38.72,7.58,,,,,,
477,02/04/2024 07:30:00,22.54,-38.81,7.58,,,,,,
478,02/04/2024 07:40:00,22.54,-38.61,7.58,,,,,,
479,02/04/2024 07:50:00,22.56,-38.74,7.58,,,,,,
480,02/04/2024 08:00:00,22.56,-38.77,7.58,,,,,,
481,02/04/2024 08:10:00,22.56,-38.11,7.57,,,,,,
482,02/04/2024 08:20:00,22.56,-37.75,7.56,,,,,,
483,02/04/2024 08:30:00,22.56,-39.03,7.59,,,,,,
484,02/04/2024 08:40:00,22.58,-38.66,7.58,,,,,,
485,02/04/2024 08:50:00,22.61,-38.56,7.58,,,,,,
486,02/04/2024 09:00:00,22.61,-38.31,7.57,,,,,,
487,02/04/2024 09:10:00,22.63,-38.00,7.57,,,,,,
488,02/04/2024 09:20:00,22.63,-38.53,7.58,,,,,,
489,02/04/2024 09:30:00,22.66,-38.47,7.58,,,,,,
490,02/04/2024 09:40:00,22.68,-38.67,7.58,,,,,,
491,02/04/2024 09:50:00,22.68,-39.16,7.59,,,,,,
492,02/04/2024 10:00:00,22.70,-39.70,7.60,,,,,,
493,02/04/2024 10:10:00,22.70,-40.09,7.61,,,,,,
494,02/04/2024 10:20:00,22.70,-40.47,7.61,,,,,,
495,02/04/2024 10:30:00,22.75,-40.64,7.62,,,,,,
496,02/04/2024 10:40:00,22.75,-40.83,7.62,,,,,,
497,02/04/2024 10:50:00,22.80,-40.19,7.61,,,,,,
498,02/04/2024 11:00:00,22.78,-40.33,7.61,,,,,,
499,02/04/2024 11:10:00,22.78,-41.20,7.63,,,,,,
500,02/04/2024 11:20:00,22.78,-41.69,7.64,,,,,,
501,02/04/2024 11:30:00,22.80,-41.92,7.64,,,,,,
502,02/04/2024 11:40:00,22.82,-42.47,7.65,,,,,,
503,02/04/2024 11:50:00,22.85,-42.53,7.65,,,,,,
504,02/04/2024 12:00:00,22.85,-44.00,7.68,,,,,,
505,02/04/2024 12:10:00,22.87,-43.53,7.67,,,,,,
506,02/04/2024 12:20:00,22.87,-42.72,7.66,,,,,,
507,02/04/2024 12:30:00,22.87,-43.00,7.66,,,,,,
508,02/04/2024 12:40:00,22.90,-42.70,7.66,,,,,,
509,02/04/2024 12:50:00,22.90,-42.91,7.66,,,,,,
510,02/04/2024 13:00:00,22.90,-43.16,7.66,,,,,,
511,02/04/2024 13:10:00,22.87,-43.19,7.67,,,,,,
512,02/04/2024 13:20:00,22.87,-42.95,7.66,,,,,,
513,02/04/2024 13:30:00,22.90,-43.08,7.66,,,,,,
514,02/04/2024 13:40:00,22.94,-43.02,7.66,,,,,,
515,02/04/2024 13:50:00,22.92,-43.14,7.66,,,,,,
516,02/04/2024 14:00:00,22.97,-43.31,7.67,,,,,,
517,02/04/2024 14:10:00,22.99,-44.06,7.68,,,,,,
518,02/04/2024 14:20:00,22.97,-44.11,7.68,,,,,,
519,02/04/2024 14:30:00,22.99,-44.39,7.69,,,,,,
520,02/04/2024 14:40:00,22.99,-44.60,7.69,,,,,,
521,02/04/2024 14:50:00,23.02,-44.36,7.69,,,,,,
522,02/04/2024 15:00:00,23.02,-44.27,7.69,,,,,,
523,02/04/2024 15:10:00,23.04,-44.58,7.69,,,,,,
524,02/04/2024 15:20:00,22.97,-43.80,7.68,,,,,,
525,02/04/2024 15:30:00,22.94,-44.27,7.69,,,,,,
526,02/04/2024 15:40:00,22.94,-43.63,7.67,,,,,,
527,02/04/2024 15:50:00,22.97,-43.81,7.68,,,,,,
528,02/04/2024 16:00:00,22.97,-44.22,7.68,,,,,,
529,02/04/2024 16:10:00,22.97,-43.14,7.66,,,,,,
530,02/04/2024 16:20:00,22.94,-43.42,7.67,,,,,,
531,02/04/2024 16:30:00,22.94,-42.92,7.66,,,,,,
532,02/04/2024 16:40:00,22.92,-42.97,7.66,,,,,,
533,02/04/2024 16:50:00,22.92,-43.55,7.67,,,,,,
534,02/04/2024 17:00:00,22.90,-43.44,7.67,,,,,,
535,02/04/2024 17:10:00,22.87,-43.86,7.68,,,,,,
536,02/04/2024 17:20:00,22.85,-43.60,7.67,,,,,,
537,02/04/2024 17:30:00,22.85,-43.30,7.67,,,,,,
538,02/04/2024 17:40:00,22.82,-42.94,7.66,,,,,,
539,02/04/2024 17:50:00,22.82,-43.16,7.66,,,,,,
540,02/04/2024 18:00:00,22.80,-43.22,7.67,,,,,,
541,02/04/2024 18:10:00,22.78,-42.56,7.65,,,,,,
542,02/04/2024 18:20:00,22.78,-42.24,7.65,,,,,,
543,02/04/2024 18:30:00,22.75,-42.83,7.66,,,,,,
544,02/04/2024 18:40:00,22.73,-42.31,7.65,,,,,,
545,02/04/2024 18:50:00,22.73,-42.35,7.65,,,,,,
546,02/04/2024 19:00:00,22.70,-42.19,7.65,,,,,,
547,02/04/2024 19:10:00,22.70,-41.27,7.63,,,,,,
548,02/04/2024 19:20:00,22.70,-41.27,7.63,,,,,,
549,02/04/2024 19:30:00,22.68,-41.74,7.64,,,,,,
550,02/04/2024 19:40:00,22.68,-41.14,7.63,,,,,,
551,02/04/2024 19:50:00,22.68,-41.06,7.63,,,,,,
552,02/04/2024 20:00:00,22.68,-41.24,7.63,,,,,,
553,02/04/2024 20:10:00,22.68,-41.02,7.62,,,,,,
554,02/04/2024 20:20:00,22.66,-40.53,7.62,,,,,,
555,02/04/2024 20:30:00,22.66,-40.17,7.61,,,,,,
556,02/04/2024 20:40:00,22.68,-39.92,7.60,,,,,,
557,02/04/2024 20:50:00,22.68,-40.17,7.61,,,,,,
558,02/04/2024 21:00:00,22.66,-40.31,7.61,,,,,,
559,02/04/2024 21:10:00,22.66,-39.97,7.60,,,,,,
560,02/04/2024 21:20:00,22.66,-40.22,7.61,,,,,,
561,02/04/2024 21:30:00,22.66,-39.70,7.60,,,,,,
562,02/04/2024 21:40:00,22.66,-39.55,7.60,,,,,,
563,02/04/2024 21:50:00,22.66,-40.24,7.61,,,,,,
564,02/04/2024 22:00:00,22.68,-39.69,7.60,,,,,,
565,02/04/2024 22:10:00,22.66,-39.61,7.60,,,,,,
566,02/04/2024 22:20:00,22.68,-39.36,7.59,,,,,,
567,02/04/2024 22:30:00,22.66,-39.30,7.59,,,,,,
568,02/04/2024 22:40:00,22.68,-39.31,7.59,,,,,,
569,02/04/2024 22:50:00,22.68,-39.49,7.60,,,,,,
570,02/04/2024 23:00:00,22.66,-38.72,7.58,,,,,,
571,02/04/2024 23:10:00,22.66,-39.38,7.59,,,,,,
572,02/04/2024 23:20:00,22.68,-39.16,7.59,,,,,,
573,02/04/2024 23:30:00,22.68,-39.49,7.60,,,,,,
574,02/04/2024 23:40:00,22.68,-39.27,7.59,,,,,,
575,02/04/2024 23:50:00,22.68,-38.49,7.58,,,,,,
576,02/05/2024 00:00:00,22.68,-38.41,7.57,,,,,,
577,02/05/2024 00:10:00,22.70,-37.70,7.56,,,,,,
578,02/05/2024 00:20:00,22.73,-37.39,7.56,,,,,,
579,02/05/2024 00:30:00,22.75,-37.16,7.55,,,,,,
580,02/05/2024 00:40:00,22.75,-37.20,7.55,,,,,,
581,02/05/2024 00:50:00,22.80,-36.88,7.55,,,,,,
582,02/05/2024 01:00:00,22.82,-36.64,7.54,,,,,,
583,02/05/2024 01:10:00,22.82,-36.74,7.54,,,,,,
584,02/05/2024 01:20:00,22.85,-36.22,7.53,,,,,,
585,02/05/2024 01:30:00,22.87,-36.00,7.53,,,,,,
586,02/05/2024 01:40:00,22.87,-36.03,7.53,,,,,,
587,02/05/2024 01:50:00,22.90,-35.81,7.52,,,,,,
588,02/05/2024 02:00:00,22.92,-35.74,7.52,,,,,,
589,02/05/2024 02:10:00,22.92,-35.39,7.52,,,,,,
590,02/05/2024 02:20:00,22.94,-35.49,7.52,,,,,,
591,02/05/2024 02:30:00,22.94,-35.45,7.52,,,,,,
592,02/05/2024 02:40:00,22.94,-35.39,7.52,,,,,,
593,02/05/2024 02:50:00,22.97,-35.30,7.51,,,,,,
594,02/05/2024 03:00:00,22.97,-35.39,7.52,,,,,,
595,02/05/2024 03:10:00,22.97,-35.42,7.52,,,,,,
596,02/05/2024 03:20:00,22.99,-35.20,7.51,,,,,,
597,02/05/2024 03:30:00,22.99,-35.45,7.52,,,,,,
598,02/05/2024 03:40:00,22.99,-35.69,7.52,,,,,,
599,02/05/2024 03:50:00,22.99,-35.74,7.52,,,,,,
600,02/05/2024 04:00:00,22.99,-35.77,7.52,,,,,,
601,02/05/2024 04:10:00,22.99,-35.45,7.52,,,,,,
602,02/05/2024 04:20:00,22.99,-35.41,7.52,,,,,,
603,02/05/2024 04:30:00,22.97,-35.42,7.52,,,,,,
604,02/05/2024 04:40:00,22.97,-34.78,7.51,,,,,,
605,02/05/2024 04:50:00,22.97,-35.02,7.51,,,,,,
606,02/05/2024 05:00:00,22.94,-35.14,7.51,,,,,,
607,02/05/2024 05:10:00,22.87,-35.39,7.52,,,,,,
608,02/05/2024 05:20:00,22.82,-36.44,7.54,,,,,,
609,02/05/2024 05:30:00,22.85,-36.03,7.53,,,,,,
610,02/05/2024 05:40:00,22.80,-36.13,7.53,,,,,,
611,02/05/2024 05:50:00,22.78,-37.31,7.55,,,,,,
612,02/05/2024 06:00:00,22.75,-37.14,7.55,,,,,,
613,02/05/2024 06:10:00,22.75,-37.14,7.55,,,,,,
614,02/05/2024 06:20:00,22.73,-37.88,7.56,,,,,,
615,02/05/2024 06:30:00,22.73,-37.28,7.55,,,,,,
616,02/05/2024 06:40:00,22.73,-37.47,7.56,,,,,,
617,02/05/2024 06:50:00,22.70,-37.95,7.57,,,,,,
618,02/05/2024 07:00:00,22.70,-38.16,7.57,,,,,,
619,02/05/2024 07:10:00,22.68,-37.33,7.55,,,,,,
620,02/05/2024 07:20:00,22.68,-38.13,7.57,,,,,,
621,02/05/2024 07:30:00,22.68,-38.27,7.57,,,,,,
622,02/05/2024 07:40:00,22.68,-37.13,7.55,,,,,,
623,02/05/2024 07:50:00,22.68,-37.83,7.56,,,,,,
624,02/05/2024 08:00:00,22.70,-37.81,7.56,,,,,,
625,02/05/2024 08:10:00,22.70,-36.99,7.55,,,,,,
626,02/05/2024 08:20:00,22.70,-37.74,7.56,,,,,,
627,02/05/2024 08:30:00,22.70,-37.72,7.56,,,,,,
628,02/05/2024 08:40:00,22.73,-37.64,7.56,,,,,,
629,02/05/2024 08:50:00,22.73,-37.27,7.55,,,,,,
630,02/05/2024 09:00:00,22.73,-37.38,7.55,,,,,,
631,02/05/2024 09:10:00,22.75,-38.47,7.58,,,,,,
632,02/05/2024 09:20:00,22.75,-38.13,7.57,,,,,,
633,02/05/2024 09:30:00,22.75,-39.08,7.59,,,,,,
634,02/05/2024 09:40:00,22.78,-39.50,7.60,,,,,,
635,02/05/2024 09:50:00,22.75,-38.61,7.58,,,,,,
636,02/05/2024 10:00:00,22.75,-38.84,7.58,,,,,,
637,02/05/2024 10:10:00,22.80,-38.72,7.58,,,,,,
638,02/05/2024 10:20:00,22.80,-39.45,7.59,,,,,,
639,02/05/2024 10:30:00,22.80,-39.58,7.60,,,,,,
640,02/05/2024 10:40:00,22.80,-40.14,7.61,,,,,,
641,02/05/2024 10:50:00,22.80,-40.13,7.61,,,,,,
642,02/05/2024 11:00:00,22.82,-39.50,7.60,,,,,,
643,02/05/2024 11:10:00,22.82,-39.38,7.59,,,,,,
644,02/05/2024 11:20:00,22.85,-39.13,7.59,,,,,,
645,02/05/2024 11:30:00,22.87,-39.05,7.59,,,,,,
646,02/05/2024 11:40:00,22.87,-39.41,7.59,,,,,,
647,02/05/2024 11:50:00,22.87,-40.61,7.62,,,,,,
648,02/05/2024 12:00:00,22.87,-41.06,7.62,,,,,,
649,02/05/2024 12:10:00,22.90,-41.22,7.63,,,,,,
650,02/05/2024 12:20:00,22.94,-41.17,7.63,,,,,,
651,02/05/2024 12:30:00,22.94,-40.84,7.62,,,,,,
652,02/05/2024 12:40:00,22.97,-41.60,7.63,,,,,,
653,02/05/2024 12:50:00,22.94,-41.16,7.63,,,,,,
654,02/05/2024 13:00:00,22.92,-39.94,7.60,,,,,,
655,02/05/2024 13:10:00,22.92,-40.25,7.61,,,,,,
656,02/05/2024 13:20:00,22.97,-41.77,7.64,,,,,,
657,02/05/2024 13:30:00,22.94,-40.72,7.62,,,,,,
658,02/05/2024 13:40:00,22.97,-41.14,7.63,,,,,,
659,02/05/2024 13:50:00,23.02,-41.99,7.64,,,,,,
660,02/05/2024 14:00:00,23.04,-42.42,7.65,,,,,,
661,02/05/2024 14:10:00,23.06,-42.24,7.65,,,,,,
662,02/05/2024 14:20:00,23.09,-42.89,7.66,,,,,,
663,02/05/2024 14:30:00,23.09,-42.95,7.66,,,,,,
664,02/05/2024 14:40:00,23.09,-43.63,7.67,,,,,,
665,02/05/2024 14:50:00,23.06,-42.74,7.66,,,,,,
666,02/05/2024 15:00:00,23.02,-42.97,7.66,,,,,,
667,02/05/2024 15:10:00,23.02,-43.58,7.67,,,,,,
668,02/05/2024 15:20:00,23.02,-42.80,7.66,,,,,,
669,02/05/2024 15:30:00,23.04,-43.36,7.67,,,,,,
670,02/05/2024 15:40:00,23.04,-42.91,7.66,,,,,,
671,02/05/2024 15:50:00,23.02,-43.36,7.67,,,,,,
672,02/05/2024 16:00:00,22.99,-43.66,7.67,,,,,,
673,02/05/2024 16:10:00,23.02,-43.66,7.67,,,,,,
674,02/05/2024 16:20:00,23.02,-42.95,7.66,,,,,,
675,02/05/2024 16:30:00,23.02,-42.86,7.66,,,,,,
676,02/05/2024 16:40:00,22.99,-42.13,7.64,,,,,,
677,02/05/2024 16:50:00,22.99,-42.81,7.66,,,,,,
678,02/05/2024 17:00:00,22.97,-41.94,7.64,,,,,,
679,02/05/2024 17:10:00,22.97,-42.88,7.66,,,,,,
680,02/05/2024 17:20:00,22.97,-42.91,7.66,,,,,,
681,02/05/2024 17:30:00,22.94,-42.78,7.66,,,,,,
682,02/05/2024 17:40:00,22.94,-42.67,7.66,,,,,,
683,02/05/2024 17:50:00,22.92,-42.00,7.64,,,,,,
684,02/05/2024 18:00:00,22.92,-42.19,7.65,,,,,,
685,02/05/2024 18:10:00,22.90,-42.24,7.65,,,,,,
686,02/05/2024 18:20:00,22.87,-42.19,7.65,,,,,,
687,02/05/2024 18:30:00,22.87,-41.80,7.64,,,,,,
688,02/05/2024 18:40:00,22.85,-41.67,7.64,,,,,,
689,02/05/2024 18:50:00,22.85,-41.91,7.64,,,,,,
690,02/05/2024 19:00:00,22.82,-41.89,7.64,,,,,,
691,02/05/2024 19:10:00,22.82,-41.36,7.63,,,,,,
692,02/05/2024 19:20:00,22.82,-40.41,7.61,,,,,,
693,02/05/2024 19:30:00,22.82,-40.91,7.62,,,,,,
694,02/05/2024 19:40:00,22.80,-40.36,7.61,,,,,,
695,02/05/2024 19:50:00,22.80,-40.78,7.62,,,,,,
696,02/05/2024 20:00:00,22.80,-40.52,7.61,,,,,,
697,02/05/2024 20:10:00,22.80,-41.99,7.64,,,,,,
698,02/05/2024 20:20:00,22.78,-47.05,7.74,,,,,,
699,02/05/2024 20:30:00,22.78,-42.78,7.66,,,,,,
700,02/05/2024 20:40:00,22.78,-41.28,7.63,,,,,,
701,02/05/2024 20:50:00,22.78,-41.03,7.62,,,,,,
702,02/05/2024 21:00:00,22.78,-40.67,7.62,,,,,,
703,02/05/2024 21:10:00,22.75,-40.67,7.62,,,,,,
704,02/05/2024 21:20:00,22.75,-41.02,7.62,,,,,,
705,02/05/2024 21:30:00,22.75,-40.88,7.62,,,,,,
706,02/05/2024 21:40:00,22.75,-40.89,7.62,,,,,,
707,02/05/2024 21:50:00,22.75,-40.69,7.62,,,,,,
708,02/05/2024 22:00:00,22.75,-40.83,7.62,,,,,,
709,02/05/2024 22:10:00,22.75,-40.52,7.61,,,,,,
710,02/05/2024 22:20:00,22.75,-40.36,7.61,,,,,,
711,02/05/2024 22:30:00,22.78,-40.41,7.61,,,,,,
712,02/05/2024 22:40:00,22.75,-40.06,7.61,,,,,,
713,02/05/2024 22:50:00,22.75,-39.89,7.60,,,,,,
714,02/05/2024 23:00:00,22.75,-40.03,7.61,,,,,,
715,02/05/2024 23:10:00,22.75,-39.92,7.60,,,,,,
716,02/05/2024 23:20:00,22.75,-39.83,7.60,,,,,,
717,02/05/2024 23:30:00,22.75,-39.34,7.59,,,,,,
718,02/05/2024 23:40:00,22.75,-39.61,7.60,,,,,,
719,02/05/2024 23:50:00,22.73,-39.72,7.60,,,,,,
720,02/06/2024 00:00:00,22.75,-39.55,7.60,,,,,,
721,02/06/2024 00:10:00,22.75,-39.24,7.59,,,,,,
722,02/06/2024 00:20:00,22.75,-38.78,7.58,,,,,,
723,02/06/2024 00:30:00,22.75,-38.88,7.58,,,,,,
724,02/06/2024 00:40:00,22.73,-39.25,7.59,,,,,,
725,02/06/2024 00:50:00,22.75,-38.74,7.58,,,,,,
726,02/06/2024 01:00:00,22.75,-38.34,7.57,,,,,,
727,02/06/2024 01:10:00,22.80,-37.77,7.56,,,,,,
728,02/06/2024 01:20:00,22.82,-37.49,7.56,,,,,,
729,02/06/2024 01:30:00,22.85,-37.34,7.55,,,,,,
730,02/06/2024 01:40:00,22.87,-36.91,7.55,,,,,,
731,02/06/2024 01:50:00,22.87,-36.75,7.54,,,,,,
732,02/06/2024 02:00:00,22.87,-36.83,7.54,,,,,,
733,02/06/2024 02:10:00,22.90,-36.53,7.54,,,,,,
734,02/06/2024 02:20:00,22.92,-36.24,7.53,,,,,,
735,02/06/2024 02:30:00,22.92,-36.08,7.53,,,,,,
736,02/06/2024 02:40:00,22.94,-35.99,7.53,,,,,,
737,02/06/2024 02:50:00,22.94,-35.91,7.53,,,,,,
738,02/06/2024 03:00:00,22.97,-36.16,7.53,,,,,,
739,02/06/2024 03:10:00,22.97,-36.25,7.53,,,,,,
740,02/06/2024 03:20:00,22.97,-36.33,7.53,,,,,,
741,02/06/2024 03:30:00,22.97,-36.39,7.54,,,,,,
742,02/06/2024 03:40:00,22.97,-36.30,7.53,,,,,,
743,02/06/2024 03:50:00,22.94,-36.44,7.54,,,,,,
744,02/06/2024 04:00:00,22.94,-36.39,7.54,,,,,,
745,02/06/2024 04:10:00,22.94,-36.49,7.54,,,,,,
746,02/06/2024 04:20:00,22.92,-36.33,7.53,,,,,,
747,02/06/2024 04:30:00,22.92,-36.63,7.54,,,,,,
748,02/06/2024 04:40:00,22.94,-36.56,7.54,,,,,,
749,02/06/2024 04:50:00,22.92,-37.00,7.55,,,,,,
750,02/06/2024 05:00:00,22.94,-37.14,7.55,,,,,,
751,02/06/2024 05:10:00,22.94,-37.11,7.55,,,,,,
752,02/06/2024 05:20:00,22.92,-37.28,7.55,,,,,,
753,02/06/2024 05:30:00,22.85,-37.78,7.56,,,,,,
754,02/06/2024 05:40:00,22.85,-38.53,7.58,,,,,,
755,02/06/2024 05:50:00,22.87,-38.47,7.58,,,,,,
756,02/06/2024 06:00:00,22.87,-38.34,7.57,,,,,,
757,02/06/2024 06:10:00,22.85,-38.77,7.58,,,,,,
758,02/06/2024 06:20:00,22.82,-38.63,7.58,,,,,,
759,02/06/2024 06:30:00,22.82,-38.52,7.58,,,,,,
760,02/06/2024 06:40:00,22.85,-38.80,7.58,,,,,,
761,02/06/2024 06:50:00,22.87,-38.78,7.58,,,,,,
762,02/06/2024 07:00:00,22.87,-38.81,7.58,,,,,,
763,02/06/2024 07:10:00,22.90,-38.89,7.58,,,,,,
764,02/06/2024 07:20:00,22.90,-38.89,7.58,,,,,,
765,02/06/2024 07:30:00,22.92,-38.91,7.58,,,,,,
766,02/06/2024 07:40:00,22.92,-38.83,7.58,,,,,,
767,02/06/2024 07:50:00,22.92,-38.95,7.58,,,,,,
768,02/06/2024 08:00:00,22.92,-38.94,7.58,,,,,,
769,02/06/2024 08:10:00,22.92,-38.94,7.58,,,,,,
770,02/06/2024 08:20:00,22.92,-39.08,7.59,,,,,,
771,02/06/2024 08:30:00,22.92,-38.72,7.58,,,,,,
772,02/06/2024 08:40:00,22.94,-38.84,7.58,,,,,,
773,02/06/2024 08:50:00,22.92,-38.80,7.58,,,,,,
774,02/06/2024 09:00:00,22.94,-39.19,7.59,,,,,,
775,02/06/2024 09:10:00,22.92,-39.39,7.59,,,,,,
776,02/06/2024 09:20:00,22.94,-39.39,7.59,,,,,,
777,02/06/2024 09:30:00,22.90,-39.36,7.59,,,,,,
778,02/06/2024 09:40:00,22.90,-39.92,7.60,,,,,,
779,02/06/2024 09:50:00,22.85,-40.97,7.62,,,,,,
780,02/06/2024 10:00:00,22.82,-41.41,7.63,,,,,,
781,02/06/2024 10:10:00,22.82,-40.41,7.61,,,,,,
782,02/06/2024 10:20:00,22.82,-40.61,7.62,,,,,,
783,02/06/2024 10:30:00,22.85,-41.66,7.64,,,,,,
784,02/06/2024 10:40:00,22.82,-41.20,7.63,,,,,,
785,02/06/2024 10:50:00,22.85,-40.36,7.61,,,,,,
786,02/06/2024 11:00:00,22.87,-41.03,7.62,,,,,,
787,02/06/2024 11:10:00,22.87,-40.55,7.62,,,,,,
788,02/06/2024 11:20:00,22.90,-40.52,7.61,,,,,,
789,02/06/2024 11:30:00,22.94,-41.95,7.64,,,,,,
790,02/06/2024 11:40:00,22.97,-41.61,7.64,,,,,,
791,02/06/2024 11:50:00,22.97,-42.13,7.64,,,,,,
792,02/06/2024 12:00:00,22.99,-42.00,7.64,,,,,,
793,02/06/2024 12:10:00,22.99,-42.25,7.65,,,,,,
794,02/06/2024 12:20:00,22.99,-41.94,7.64,,,,,,
795,02/06/2024 12:30:00,22.97,-42.03,7.64,,,,,,
796,02/06/2024 12:40:00,22.97,-41.31,7.63,,,,,,
797,02/06/2024 12:50:00,22.97,-42.22,7.65,,,,,,
798,02/06/2024 13:00:00,23.02,-42.10,7.64,,,,,,
799,02/06/2024 13:10:00,23.02,-42.53,7.65,,,,,,
800,02/06/2024 13:20:00,23.06,-42.67,7.66,,,,,,
801,02/06/2024 13:30:00,23.06,-42.81,7.66,,,,,,
802,02/06/2024 13:40:00,23.09,-42.95,7.66,,,,,,
803,02/06/2024 13:50:00,23.11,-43.56,7.67,,,,,,
804,02/06/2024 14:00:00,23.11,-44.16,7.68,,,,,,
805,02/06/2024 14:10:00,23.14,-44.47,7.69,,,,,,
806,02/06/2024 14:20:00,23.09,-44.91,7.70,,,,,,
807,02/06/2024 14:30:00,23.11,-43.89,7.68,,,,,,
808,02/06/2024 14:40:00,23.14,-45.19,7.70,,,,,,
809,02/06/2024 14:50:00,23.11,-45.70,7.71,,,,,,
810,02/06/2024 15:00:00,23.16,-46.19,7.72,,,,,,
811,02/06/2024 15:10:00,23.16,-44.74,7.69,,,,,,
812,02/06/2024 15:20:00,23.09,-44.30,7.69,,,,,,
813,02/06/2024 15:30:00,23.09,-44.77,7.69,,,,,,
814,02/06/2024 15:40:00,23.06,-44.10,7.68,,,,,,
815,02/06/2024 15:50:00,23.06,-44.20,7.68,,,,,,
816,02/06/2024 16:00:00,23.04,-44.28,7.69,,,,,,
817,02/06/2024 16:10:00,23.04,-44.31,7.69,,,,,,
818,02/06/2024 16:20:00,23.06,-44.72,7.69,,,,,,
