#,Date-Time (HST),Ch: 1 - Temperature   (°C),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Water Detect,Button Down,Button Up,Host Connected,Stopped,End of File
419,02/11/2023 22:30:00,23.16,158.57,3.65,,,,,,
420,02/11/2023 22:40:00,23.16,158.57,3.65,,,,,,
421,02/11/2023 22:50:00,23.14,158.57,3.65,,,,,,
422,02/11/2023 23:00:00,23.14,158.57,3.65,,,,,,
423,02/11/2023 23:10:00,23.14,158.57,3.65,,,,,,
424,02/11/2023 23:20:00,23.16,158.57,3.65,,,,,,
425,02/11/2023 23:30:00,23.21,158.57,3.65,,,,,,
426,02/11/2023 23:40:00,23.26,158.57,3.65,,,,,,
427,02/11/2023 23:50:00,23.30,158.57,3.65,,,,,,
428,02/12/2023 00:00:00,23.33,158.57,3.65,,,,,,
429,02/12/2023 00:10:00,23.35,158.58,3.65,,,,,,
430,02/12/2023 00:20:00,23.38,158.57,3.65,,,,,,
431,02/12/2023 00:30:00,23.40,158.58,3.65,,,,,,
432,02/12/2023 00:40:00,23.42,158.58,3.65,,,,,,
433,02/12/2023 00:50:00,23.45,158.58,3.65,,,,,,
434,02/12/2023 01:00:00,23.47,158.58,3.65,,,,,,
435,02/12/2023 01:10:00,23.47,158.60,3.65,,,,,,
436,02/12/2023 01:20:00,23.50,158.58,3.65,,,,,,
437,02/12/2023 01:30:00,23.52,158.60,3.65,,,,,,
438,02/12/2023 01:40:00,23.54,158.60,3.65,,,,,,
439,02/12/2023 01:50:00,23.54,158.60,3.65,,,,,,
440,02/12/2023 02:00:00,23.57,158.60,3.65,,,,,,
441,02/12/2023 02:10:00,23.59,158.61,3.65,,,,,,
442,02/12/2023 02:20:00,23.59,158.60,3.65,,,,,,
443,02/12/2023 02:30:00,23.62,158.61,3.65,,,,,,
444,02/12/2023 02:40:00,23.64,158.60,3.65,,,,,,
445,02/12/2023 02:50:00,23.64,158.61,3.65,,,,,,
446,02/12/2023 03:00:00,23.66,158.61,3.65,,,,,,
447,02/12/2023 03:10:00,23.66,158.61,3.65,,,,,,
448,02/12/2023 03:20:00,23.62,158.61,3.65,,,,,,
449,02/12/2023 03:30:00,23.57,158.61,3.65,,,,,,
450,02/12/2023 03:40:00,23.52,158.61,3.65,,,,,,
451,02/12/2023 03:50:00,23.50,158.61,3.65,,,,,,
452,02/12/2023 04:00:00,23.47,158.61,3.65,,,,,,
453,02/12/2023 04:10:00,23.42,158.61,3.65,,,,,,
454,02/12/2023 04:20:00,23.40,158.61,3.65,,,,,,
455,02/12/2023 04:30:00,23.40,158.63,3.65,,,,,,
456,02/12/2023 04:40:00,23.42,158.63,3.65,,,,,,
457,02/12/2023 04:50:00,23.45,158.63,3.65,,,,,,
458,02/12/2023 05:00:00,23.47,158.65,3.65,,,,,,
459,02/12/2023 05:10:00,23.50,158.63,3.65,,,,,,
460,02/12/2023 05:20:00,23.52,158.63,3.65,,,,,,
461,02/12/2023 05:30:00,23.54,158.63,3.65,,,,,,
462,02/12/2023 05:40:00,23.57,158.63,3.65,,,,,,
463,02/12/2023 05:50:00,23.57,158.63,3.65,,,,,,
464,02/12/2023 06:00:00,23.59,158.63,3.65,,,,,,
465,02/12/2023 06:10:00,23.62,158.63,3.65,,,,,,
466,02/12/2023 06:20:00,23.62,158.63,3.65,,,,,,
467,02/12/2023 06:30:00,23.64,158.63,3.65,,,,,,
468,02/12/2023 06:40:00,23.64,158.63,3.65,,,,,,
469,02/12/2023 06:50:00,23.52,158.61,3.65,,,,,,
470,02/12/2023 07:00:00,23.26,158.58,3.65,,,,,,
471,02/12/2023 07:10:00,22.97,158.55,3.65,,,,,,
472,02/12/2023 07:20:00,22.70,158.55,3.64,,,,,,
473,02/12/2023 07:30:00,22.32,158.57,3.64,,,,,,
474,02/12/2023 07:40:00,22.11,158.61,3.64,,,,,,
475,02/12/2023 07:50:00,22.11,158.68,3.64,,,,,,
476,02/12/2023 08:00:00,22.13,158.71,3.64,,,,,,
477,02/12/2023 08:10:00,22.18,158.71,3.64,,,,,,
478,02/12/2023 08:20:00,22.25,158.72,3.64,,,,,,
479,02/12/2023 08:30:00,22.30,158.71,3.64,,,,,,
480,02/12/2023 08:40:00,22.37,158.71,3.64,,,,,,
481,02/12/2023 08:50:00,22.44,158.71,3.64,,,,,,
482,02/12/2023 09:00:00,22.54,158.68,3.64,,,,,,
483,02/12/2023 09:10:00,22.63,158.65,3.64,,,,,,
484,02/12/2023 09:20:00,22.73,158.61,3.64,,,,,,
485,02/12/2023 09:30:00,22.82,158.58,3.65,,,,,,
486,02/12/2023 09:40:00,22.92,158.55,3.65,,,,,,
487,02/12/2023 09:50:00,23.02,158.54,3.65,,,,,,
488,02/12/2023 10:00:00,23.11,158.52,3.65,,,,,,
489,02/12/2023 10:10:00,23.18,158.50,3.65,,,,,,
490,02/12/2023 10:20:00,23.28,158.49,3.65,,,,,,
491,02/12/2023 10:30:00,23.35,158.47,3.65,,,,,,
492,02/12/2023 10:40:00,23.42,158.47,3.65,,,,,,
493,02/12/2023 10:50:00,23.50,158.47,3.66,,,,,,
494,02/12/2023 11:00:00,23.54,158.47,3.66,,,,,,
495,02/12/2023 11:10:00,23.57,158.47,3.66,,,,,,
496,02/12/2023 11:20:00,23.57,158.49,3.66,,,,,,
497,02/12/2023 11:30:00,23.54,158.49,3.66,,,,,,
498,02/12/2023 11:40:00,23.54,158.49,3.66,,,,,,
499,02/12/2023 11:50:00,23.54,158.49,3.66,,,,,,
500,02/12/2023 12:00:00,23.54,158.49,3.66,,,,,,
501,02/12/2023 12:10:00,23.54,158.49,3.66,,,,,,
502,02/12/2023 12:20:00,23.54,158.50,3.66,,,,,,
503,02/12/2023 12:30:00,23.57,158.50,3.66,,,,,,
504,02/12/2023 12:40:00,23.62,158.50,3.66,,,,,,
505,02/12/2023 12:50:00,23.66,158.50,3.66,,,,,,
506,02/12/2023 13:00:00,23.71,158.52,3.66,,,,,,
507,02/12/2023 13:10:00,23.76,158.52,3.66,,,,,,
508,02/12/2023 13:20:00,23.79,158.52,3.66,,,,,,
509,02/12/2023 13:30:00,23.83,158.52,3.66,,,,,,
510,02/12/2023 13:40:00,23.86,158.54,3.66,,,,,,
511,02/12/2023 13:50:00,23.88,158.54,3.66,,,,,,
512,02/12/2023 14:00:00,23.91,158.54,3.66,,,,,,
513,02/12/2023 14:10:00,23.81,158.52,3.66,,,,,,
514,02/12/2023 14:20:00,23.59,158.49,3.66,,,,,,
515,02/12/2023 14:30:00,23.38,158.46,3.65,,,,,,
516,02/12/2023 14:40:00,23.16,158.44,3.65,,,,,,
517,02/12/2023 14:50:00,22.92,158.44,3.65,,,,,,
518,02/12/2023 15:00:00,22.70,158.44,3.65,,,,,,
519,02/12/2023 15:10:00,22.51,158.47,3.64,,,,,,
520,02/12/2023 15:20:00,22.51,158.52,3.64,,,,,,
521,02/12/2023 15:30:00,22.58,158.55,3.64,,,,,,
522,02/12/2023 15:40:00,22.66,158.57,3.64,,,,,,
523,02/12/2023 15:50:00,22.75,158.57,3.65,,,,,,
524,02/12/2023 16:00:00,22.82,158.57,3.65,,,,,,
525,02/12/2023 16:10:00,22.92,158.55,3.65,,,,,,
526,02/12/2023 16:20:00,23.02,158.52,3.65,,,,,,
527,02/12/2023 16:30:00,23.11,158.50,3.65,,,,,,
528,02/12/2023 16:40:00,23.21,158.49,3.65,,,,,,
529,02/12/2023 16:50:00,23.28,158.47,3.65,,,,,,
530,02/12/2023 17:00:00,23.38,158.47,3.65,,,,,,
531,02/12/2023 17:10:00,23.45,158.47,3.65,,,,,,
532,02/12/2023 17:20:00,23.50,158.46,3.66,,,,,,
533,02/12/2023 17:30:00,23.52,158.46,3.66,,,,,,
534,02/12/2023 17:40:00,23.50,158.47,3.66,,,,,,
535,02/12/2023 17:50:00,23.50,158.47,3.66,,,,,,
536,02/12/2023 18:00:00,23.50,158.46,3.66,,,,,,
537,02/12/2023 18:10:00,23.50,158.47,3.66,,,,,,
538,02/12/2023 18:20:00,23.50,158.47,3.66,,,,,,
539,02/12/2023 18:30:00,23.52,158.47,3.66,,,,,,
540,02/12/2023 18:40:00,23.54,158.47,3.66,,,,,,
541,02/12/2023 18:50:00,23.62,158.46,3.66,,,,,,
542,02/12/2023 19:00:00,23.66,158.47,3.66,,,,,,
543,02/12/2023 19:10:00,23.74,158.49,3.66,,,,,,
544,02/12/2023 19:20:00,23.79,158.49,3.66,,,,,,
545,02/12/2023 19:30:00,23.81,158.49,3.66,,,,,,
546,02/12/2023 19:40:00,23.83,158.49,3.66,,,,,,
547,02/12/2023 19:50:00,23.88,158.49,3.66,,,,,,
548,02/12/2023 20:00:00,23.91,158.49,3.66,,,,,,
549,02/12/2023 20:10:00,23.93,158.50,3.66,,,,,,
550,02/12/2023 20:20:00,23.95,158.50,3.66,,,,,,
551,02/12/2023 20:30:00,23.98,158.50,3.66,,,,,,
552,02/12/2023 20:40:00,24.00,158.50,3.66,,,,,,
553,02/12/2023 20:50:00,24.00,158.50,3.66,,,,,,
554,02/12/2023 21:00:00,24.03,158.50,3.66,,,,,,
555,02/12/2023 21:10:00,24.05,158.52,3.66,,,,,,
556,02/12/2023 21:20:00,24.07,158.52,3.66,,,,,,
557,02/12/2023 21:30:00,24.10,158.52,3.66,,,,,,
558,02/12/2023 21:40:00,24.10,158.52,3.66,,,,,,
559,02/12/2023 21:50:00,24.12,158.52,3.66,,,,,,
560,02/12/2023 22:00:00,24.15,158.52,3.66,,,,,,
561,02/12/2023 22:10:00,24.17,158.54,3.66,,,,,,
562,02/12/2023 22:20:00,24.17,158.52,3.66,,,,,,
563,02/12/2023 22:30:00,24.12,158.52,3.66,,,,,,
564,02/12/2023 22:40:00,24.10,158.52,3.66,,,,,,
565,02/12/2023 22:50:00,24.07,158.52,3.66,,,,,,
566,02/12/2023 23:00:00,24.03,158.52,3.66,,,,,,
567,02/12/2023 23:10:00,24.00,158.52,3.66,,,,,,
568,02/12/2023 23:20:00,23.98,158.52,3.66,,,,,,
569,02/12/2023 23:30:00,23.93,158.52,3.66,,,,,,
570,02/12/2023 23:40:00,23.91,158.52,3.66,,,,,,
571,02/12/2023 23:50:00,23.93,158.52,3.66,,,,,,
572,02/13/2023 00:00:00,23.95,158.54,3.66,,,,,,
573,02/13/2023 00:10:00,24.00,158.55,3.66,,,,,,
574,02/13/2023 00:20:00,24.03,158.55,3.66,,,,,,
575,02/13/2023 00:30:00,24.03,158.55,3.66,,,,,,
576,02/13/2023 00:40:00,24.05,158.55,3.66,,,,,,
577,02/13/2023 00:50:00,24.07,158.55,3.66,,,,,,
578,02/13/2023 01:00:00,24.07,158.54,3.66,,,,,,
579,02/13/2023 01:10:00,24.10,158.55,3.66,,,,,,
580,02/13/2023 01:20:00,24.10,158.55,3.66,,,,,,
581,02/13/2023 01:30:00,24.12,158.54,3.66,,,,,,
582,02/13/2023 01:40:00,24.12,158.55,3.66,,,,,,
583,02/13/2023 01:50:00,24.15,158.54,3.66,,,,,,
584,02/13/2023 02:00:00,24.10,158.54,3.66,,,,,,
585,02/13/2023 02:10:00,23.69,158.47,3.66,,,,,,
586,02/13/2023 02:20:00,23.28,158.43,3.65,,,,,,
587,02/13/2023 02:30:00,23.04,158.44,3.65,,,,,,
588,02/13/2023 02:40:00,22.99,158.49,3.65,,,,,,
589,02/13/2023 02:50:00,22.99,158.52,3.65,,,,,,
590,02/13/2023 03:00:00,22.99,158.54,3.65,,,,,,
591,02/13/2023 03:10:00,23.04,158.55,3.65,,,,,,
592,02/13/2023 03:20:00,23.06,158.57,3.65,,,,,,
593,02/13/2023 03:30:00,23.11,158.57,3.65,,,,,,
594,02/13/2023 03:40:00,23.16,158.57,3.65,,,,,,
595,02/13/2023 03:50:00,23.21,158.57,3.65,,,,,,
596,02/13/2023 04:00:00,23.28,158.55,3.65,,,,,,
597,02/13/2023 04:10:00,23.33,158.54,3.65,,,,,,
598,02/13/2023 04:20:00,23.40,158.52,3.65,,,,,,
599,02/13/2023 04:30:00,23.45,158.50,3.65,,,,,,
600,02/13/2023 04:40:00,23.50,158.50,3.65,,,,,,
601,02/13/2023 04:50:00,23.57,158.49,3.66,,,,,,
602,02/13/2023 05:00:00,23.62,158.49,3.66,,,,,,
603,02/13/2023 05:10:00,23.66,158.47,3.66,,,,,,
604,02/13/2023 05:20:00,23.71,158.47,3.66,,,,,,
605,02/13/2023 05:30:00,23.76,158.47,3.66,,,,,,
606,02/13/2023 05:40:00,23.81,158.47,3.66,,,,,,
607,02/13/2023 05:50:00,23.86,158.47,3.66,,,,,,
608,02/13/2023 06:00:00,23.88,158.47,3.66,,,,,,
609,02/13/2023 06:10:00,23.88,158.47,3.66,,,,,,
610,02/13/2023 06:20:00,23.86,158.47,3.66,,,,,,
611,02/13/2023 06:30:00,23.86,158.49,3.66,,,,,,
612,02/13/2023 06:40:00,23.83,158.47,3.66,,,,,,
613,02/13/2023 06:50:00,23.81,158.47,3.66,,,,,,
614,02/13/2023 07:00:00,23.79,158.49,3.66,,,,,,
615,02/13/2023 07:10:00,23.76,158.49,3.66,,,,,,
616,02/13/2023 07:20:00,23.76,158.49,3.66,,,,,,
617,02/13/2023 07:30:00,23.79,158.49,3.66,,,,,,
618,02/13/2023 07:40:00,23.83,158.50,3.66,,,,,,
619,02/13/2023 07:50:00,23.86,158.50,3.66,,,,,,
620,02/13/2023 08:00:00,23.91,158.50,3.66,,,,,,
621,02/13/2023 08:10:00,23.93,158.49,3.66,,,,,,
622,02/13/2023 08:20:00,23.95,158.50,3.66,,,,,,
623,02/13/2023 08:30:00,23.98,158.50,3.66,,,,,,
624,02/13/2023 08:40:00,23.98,158.49,3.66,,,,,,
625,02/13/2023 08:50:00,24.00,158.50,3.66,,,,,,
626,02/13/2023 09:00:00,24.03,158.50,3.66,,,,,,
627,02/13/2023 09:10:00,24.05,158.50,3.66,,,,,,
628,02/13/2023 09:20:00,24.07,158.50,3.66,,,,,,
629,02/13/2023 09:30:00,24.10,158.50,3.66,,,,,,
630,02/13/2023 09:40:00,24.12,158.50,3.66,,,,,,
631,02/13/2023 09:50:00,24.15,158.50,3.66,,,,,,
632,02/13/2023 10:00:00,24.17,158.50,3.66,,,,,,
633,02/13/2023 10:10:00,24.17,158.52,3.66,,,,,,
634,02/13/2023 10:20:00,24.19,158.50,3.66,,,,,,
635,02/13/2023 10:30:00,24.22,158.52,3.66,,,,,,
636,02/13/2023 10:40:00,24.24,158.52,3.66,,,,,,
637,02/13/2023 10:50:00,24.22,158.50,3.66,,,,,,
638,02/13/2023 11:00:00,24.00,158.49,3.66,,,,,,
639,02/13/2023 11:10:00,23.74,158.46,3.66,,,,,,
640,02/13/2023 11:20:00,23.50,158.43,3.66,,,,,,
641,02/13/2023 11:30:00,23.26,158.43,3.65,,,,,,
642,02/13/2023 11:40:00,23.04,158.46,3.65,,,,,,
643,02/13/2023 11:50:00,22.90,158.49,3.65,,,,,,
644,02/13/2023 12:00:00,22.92,158.52,3.65,,,,,,
645,02/13/2023 12:10:00,22.97,158.55,3.65,,,,,,
646,02/13/2023 12:20:00,23.02,158.55,3.65,,,,,,
647,02/13/2023 12:30:00,23.09,158.55,3.65,,,,,,
648,02/13/2023 12:40:00,23.14,158.55,3.65,,,,,,
649,02/13/2023 12:50:00,23.21,158.54,3.65,,,,,,
650,02/13/2023 13:00:00,23.28,158.52,3.65,,,,,,
651,02/13/2023 13:10:00,23.35,158.50,3.65,,,,,,
652,02/13/2023 13:20:00,23.40,158.49,3.65,,,,,,
653,02/13/2023 13:30:00,23.47,158.47,3.66,,,,,,
654,02/13/2023 13:40:00,23.54,158.46,3.66,,,,,,
655,02/13/2023 13:50:00,23.59,158.44,3.66,,,,,,
656,02/13/2023 14:00:00,23.66,158.44,3.66,,,,,,
657,02/13/2023 14:10:00,23.71,158.43,3.66,,,,,,
658,02/13/2023 14:20:00,23.76,158.43,3.66,,,,,,
659,02/13/2023 14:30:00,23.81,158.43,3.66,,,,,,
660,02/13/2023 14:40:00,23.88,158.43,3.66,,,,,,
661,02/13/2023 14:50:00,23.71,158.40,3.66,,,,,,
662,02/13/2023 15:00:00,23.52,158.38,3.66,,,,,,
663,02/13/2023 15:10:00,23.35,158.38,3.66,,,,,,
664,02/13/2023 15:20:00,23.16,158.40,3.65,,,,,,
665,02/13/2023 15:30:00,22.99,158.43,3.65,,,,,,
666,02/13/2023 15:40:00,22.82,158.44,3.65,,,,,,
667,02/13/2023 15:50:00,22.66,158.47,3.65,,,,,,
668,02/13/2023 16:00:00,22.51,158.49,3.64,,,,,,
669,02/13/2023 16:10:00,22.35,158.52,3.64,,,,,,
670,02/13/2023 16:20:00,22.27,158.54,3.64,,,,,,
671,02/13/2023 16:30:00,22.35,158.57,3.64,,,,,,
672,02/13/2023 16:40:00,22.42,158.57,3.64,,,,,,
673,02/13/2023 16:50:00,22.51,158.57,3.64,,,,,,
674,02/13/2023 17:00:00,22.58,158.55,3.64,,,,,,
675,02/13/2023 17:10:00,22.66,158.54,3.64,,,,,,
676,02/13/2023 17:20:00,22.70,158.52,3.65,,,,,,
677,02/13/2023 17:30:00,22.78,158.50,3.65,,,,,,
678,02/13/2023 17:40:00,22.87,158.46,3.65,,,,,,
679,02/13/2023 17:50:00,22.99,158.44,3.65,,,,,,
680,02/13/2023 18:00:00,23.09,158.41,3.65,,,,,,
681,02/13/2023 18:10:00,23.18,158.38,3.65,,,,,,
682,02/13/2023 18:20:00,23.28,158.35,3.66,,,,,,
683,02/13/2023 18:30:00,23.35,158.33,3.66,,,,,,
684,02/13/2023 18:40:00,23.42,158.32,3.66,,,,,,
685,02/13/2023 18:50:00,23.47,158.32,3.66,,,,,,
686,02/13/2023 19:00:00,23.54,158.30,3.66,,,,,,
687,02/13/2023 19:10:00,23.59,158.29,3.66,,,,,,
688,02/13/2023 19:20:00,23.64,158.29,3.66,,,,,,
689,02/13/2023 19:30:00,23.69,158.29,3.66,,,,,,
690,02/13/2023 19:40:00,23.74,158.30,3.66,,,,,,
691,02/13/2023 19:50:00,23.79,158.29,3.66,,,,,,
692,02/13/2023 20:00:00,23.83,158.29,3.66,,,,,,
693,02/13/2023 20:10:00,23.86,158.29,3.66,,,,,,
694,02/13/2023 20:20:00,23.69,158.29,3.66,,,,,,
695,02/13/2023 20:30:00,23.45,158.25,3.66,,,,,,
696,02/13/2023 20:40:00,23.21,158.25,3.66,,,,,,
697,02/13/2023 20:50:00,22.97,158.27,3.65,,,,,,
698,02/13/2023 21:00:00,22.75,158.30,3.65,,,,,,
699,02/13/2023 21:10:00,22.56,158.33,3.65,,,,,,
700,02/13/2023 21:20:00,22.49,158.38,3.65,,,,,,
701,02/13/2023 21:30:00,22.35,158.41,3.64,,,,,,
702,02/13/2023 21:40:00,22.20,158.44,3.64,,,,,,
703,02/13/2023 21:50:00,22.08,158.47,3.64,,,,,,
704,02/13/2023 22:00:00,21.96,158.49,3.64,,,,,,
705,02/13/2023 22:10:00,21.84,158.52,3.64,,,,,,
706,02/13/2023 22:20:00,21.68,158.54,3.63,,,,,,
707,02/13/2023 22:30:00,21.77,158.57,3.63,,,,,,
708,02/13/2023 22:40:00,21.89,158.55,3.64,,,,,,
709,02/13/2023 22:50:00,22.03,158.52,3.64,,,,,,
710,02/13/2023 23:00:00,22.15,158.50,3.64,,,,,,
711,02/13/2023 23:10:00,22.27,158.46,3.64,,,,,,
712,02/13/2023 23:20:00,22.37,158.43,3.64,,,,,,
713,02/13/2023 23:30:00,22.47,158.38,3.65,,,,,,
714,02/13/2023 23:40:00,22.56,158.35,3.65,,,,,,
715,02/13/2023 23:50:00,22.68,158.32,3.65,,,,,,
716,02/14/2023 00:00:00,22.78,158.29,3.65,,,,,,
717,02/14/2023 00:10:00,22.87,158.25,3.65,,,,,,
718,02/14/2023 00:20:00,22.97,158.22,3.65,,,,,,
719,02/14/2023 00:30:00,23.06,158.21,3.66,,,,,,
720,02/14/2023 00:40:00,23.14,158.18,3.66,,,,,,
721,02/14/2023 00:50:00,23.18,158.18,3.66,,,,,,
722,02/14/2023 01:00:00,23.28,158.16,3.66,,,,,,
723,02/14/2023 01:10:00,23.35,158.16,3.66,,,,,,
724,02/14/2023 01:20:00,23.38,158.15,3.66,,,,,,
725,02/14/2023 01:30:00,23.38,158.15,3.66,,,,,,
726,02/14/2023 01:40:00,23.38,158.15,3.66,,,,,,
727,02/14/2023 01:50:00,23.38,158.15,3.66,,,,,,
728,02/14/2023 02:00:00,23.42,158.15,3.66,,,,,,
729,02/14/2023 02:10:00,23.50,158.15,3.66,,,,,,
730,02/14/2023 02:20:00,23.57,158.15,3.66,,,,,,
731,02/14/2023 02:30:00,23.62,158.15,3.66,,,,,,
732,02/14/2023 02:40:00,23.66,158.15,3.66,,,,,,
733,02/14/2023 02:50:00,23.71,158.16,3.66,,,,,,
734,02/14/2023 03:00:00,23.74,158.16,3.66,,,,,,
735,02/14/2023 03:10:00,23.79,158.16,3.66,,,,,,
736,02/14/2023 03:20:00,23.81,158.19,3.66,,,,,,
737,02/14/2023 03:30:00,23.83,158.18,3.66,,,,,,
738,02/14/2023 03:40:00,23.88,158.18,3.67,,,,,,
739,02/14/2023 03:50:00,23.91,158.19,3.67,,,,,,
740,02/14/2023 04:00:00,23.93,158.19,3.67,,,,,,
741,02/14/2023 04:10:00,23.95,158.21,3.67,,,,,,
742,02/14/2023 04:20:00,23.93,158.21,3.67,,,,,,
743,02/14/2023 04:30:00,23.69,158.18,3.66,,,,,,
744,02/14/2023 04:40:00,23.54,158.16,3.66,,,,,,
745,02/14/2023 04:50:00,23.33,158.15,3.66,,,,,,
746,02/14/2023 05:00:00,22.90,158.11,3.66,,,,,,
747,02/14/2023 05:10:00,22.66,158.18,3.65,,,,,,
748,02/14/2023 05:20:00,22.63,158.22,3.65,,,,,,
749,02/14/2023 05:30:00,22.63,158.25,3.65,,,,,,
750,02/14/2023 05:40:00,22.66,158.29,3.65,,,,,,
751,02/14/2023 05:50:00,22.70,158.30,3.65,,,,,,
752,02/14/2023 06:00:00,22.75,158.32,3.65,,,,,,
753,02/14/2023 06:10:00,22.82,158.32,3.65,,,,,,
754,02/14/2023 06:20:00,22.90,158.30,3.65,,,,,,
755,02/14/2023 06:30:00,22.94,158.29,3.65,,,,,,
756,02/14/2023 06:40:00,23.04,158.27,3.65,,,,,,
757,02/14/2023 06:50:00,23.11,158.25,3.66,,,,,,
758,02/14/2023 07:00:00,23.18,158.22,3.66,,,,,,
759,02/14/2023 07:10:00,23.26,158.21,3.66,,,,,,
760,02/14/2023 07:20:00,23.33,158.21,3.66,,,,,,
761,02/14/2023 07:30:00,23.40,158.19,3.66,,,,,,
762,02/14/2023 07:40:00,23.45,158.19,3.66,,,,,,
763,02/14/2023 07:50:00,23.52,158.19,3.66,,,,,,
764,02/14/2023 08:00:00,23.52,158.18,3.66,,,,,,
765,02/14/2023 08:10:00,23.33,158.16,3.66,,,,,,
766,02/14/2023 08:20:00,23.14,158.15,3.66,,,,,,
767,02/14/2023 08:30:00,22.94,158.15,3.66,,,,,,
768,02/14/2023 08:40:00,22.75,158.18,3.65,,,,,,
769,02/14/2023 08:50:00,22.56,158.19,3.65,,,,,,
770,02/14/2023 09:00:00,22.37,158.22,3.65,,,,,,
771,02/14/2023 09:10:00,22.18,158.25,3.64,,,,,,
772,02/14/2023 09:20:00,22.13,158.30,3.64,,,,,,
773,02/14/2023 09:30:00,22.18,158.35,3.64,,,,,,
774,02/14/2023 09:40:00,22.25,158.35,3.64,,,,,,
775,02/14/2023 09:50:00,22.32,158.35,3.64,,,,,,
776,02/14/2023 10:00:00,22.39,158.33,3.65,,,,,,
777,02/14/2023 10:10:00,22.49,158.32,3.65,,,,,,
778,02/14/2023 10:20:00,22.58,158.30,3.65,,,,,,
779,02/14/2023 10:30:00,22.68,158.27,3.65,,,,,,
780,02/14/2023 10:40:00,22.78,158.24,3.65,,,,,,
781,02/14/2023 10:50:00,22.87,158.21,3.65,,,,,,
782,02/14/2023 11:00:00,22.94,158.19,3.65,,,,,,
783,02/14/2023 11:10:00,23.04,158.16,3.66,,,,,,
784,02/14/2023 11:20:00,23.11,158.15,3.66,,,,,,
785,02/14/2023 11:30:00,23.18,158.13,3.66,,,,,,
786,02/14/2023 11:40:00,23.26,158.11,3.66,,,,,,
787,02/14/2023 11:50:00,23.33,158.11,3.66,,,,,,
788,02/14/2023 12:00:00,23.40,158.10,3.66,,,,,,
789,02/14/2023 12:10:00,23.45,158.10,3.66,,,,,,
790,02/14/2023 12:20:00,23.52,158.10,3.66,,,,,,
791,02/14/2023 12:30:00,23.45,158.10,3.66,,,,,,
792,02/14/2023 12:40:00,23.21,158.07,3.66,,,,,,
793,02/14/2023 12:50:00,22.94,158.05,3.66,,,,,,
794,02/14/2023 13:00:00,22.68,158.08,3.65,,,,,,
795,02/14/2023 13:10:00,22.42,158.13,3.65,,,,,,
796,02/14/2023 13:20:00,22.30,158.18,3.65,,,,,,
797,02/14/2023 13:30:00,22.30,158.22,3.65,,,,,,
798,02/14/2023 13:40:00,22.32,158.25,3.65,,,,,,
799,02/14/2023 13:50:00,22.37,158.27,3.65,,,,,,
800,02/14/2023 14:00:00,22.42,158.27,3.65,,,,,,
801,02/14/2023 14:10:00,22.47,158.27,3.65,,,,,,
802,02/14/2023 14:20:00,22.54,158.27,3.65,,,,,,
803,02/14/2023 14:30:00,22.58,158.25,3.65,,,,,,
804,02/14/2023 14:40:00,22.63,158.24,3.65,,,,,,
805,02/14/2023 14:50:00,22.70,158.22,3.65,,,,,,
806,02/14/2023 15:00:00,22.75,158.19,3.65,,,,,,
807,02/14/2023 15:10:00,22.82,158.18,3.65,,,,,,
808,02/14/2023 15:20:00,22.87,158.18,3.65,,,,,,
809,02/14/2023 15:30:00,22.94,158.16,3.66,,,,,,
810,02/14/2023 15:40:00,22.99,158.15,3.66,,,,,,
811,02/14/2023 15:50:00,23.04,158.13,3.66,,,,,,
812,02/14/2023 16:00:00,23.09,158.13,3.66,,,,,,
813,02/14/2023 16:10:00,23.14,158.11,3.66,,,,,,
814,02/14/2023 16:20:00,23.18,158.11,3.66,,,,,,
815,02/14/2023 16:30:00,23.23,158.10,3.66,,,,,,
816,02/14/2023 16:40:00,23.28,158.10,3.66,,,,,,
817,02/14/2023 16:50:00,23.30,158.10,3.66,,,,,,
818,02/14/2023 17:00:00,23.35,158.10,3.66,,,,,,
819,02/14/2023 17:10:00,23.40,158.10,3.66,,,,,,
820,02/14/2023 17:20:00,23.38,158.10,3.66,,,,,,
821,02/14/2023 17:30:00,23.35,158.10,3.66,,,,,,
822,02/14/2023 17:40:00,23.33,158.11,3.66,,,,,,
823,02/14/2023 17:50:00,23.33,158.11,3.66,,,,,,
824,02/14/2023 18:00:00,23.30,158.11,3.66,,,,,,
825,02/14/2023 18:10:00,23.28,158.13,3.66,,,,,,
826,02/14/2023 18:20:00,23.26,158.13,3.66,,,,,,
827,02/14/2023 18:30:00,23.23,158.13,3.66,,,,,,
828,02/14/2023 18:40:00,23.26,158.13,3.66,,,,,,
829,02/14/2023 18:50:00,23.28,158.15,3.66,,,,,,
830,02/14/2023 19:00:00,23.33,158.15,3.66,,,,,,
831,02/14/2023 19:10:00,23.35,158.15,3.66,,,,,,
832,02/14/2023 19:20:00,23.38,158.15,3.66,,,,,,
833,02/14/2023 19:30:00,23.40,158.15,3.66,,,,,,
834,02/14/2023 19:40:00,23.40,158.15,3.66,,,,,,
835,02/14/2023 19:50:00,23.42,158.15,3.66,,,,,,
836,02/14/2023 20:00:00,23.45,158.13,3.66,,,,,,
837,02/14/2023 20:10:00,23.47,158.15,3.66,,,,,,
838,02/14/2023 20:20:00,23.47,158.15,3.66,,,,,,
839,02/14/2023 20:30:00,23.50,158.15,3.66,,,,,,
