#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),End of File
481,06/16/2024 19:00:00,23.16,-41.24,7.73,
482,06/16/2024 19:10:00,23.16,-41.19,7.73,
483,06/16/2024 19:20:00,23.16,-40.78,7.73,
484,06/16/2024 19:30:00,23.14,-40.80,7.73,
485,06/16/2024 19:40:00,23.14,-40.59,7.72,
486,06/16/2024 19:50:00,23.14,-40.63,7.72,
487,06/16/2024 20:00:00,23.11,-40.52,7.72,
488,06/16/2024 20:10:00,23.11,-40.25,7.72,
489,06/16/2024 20:20:00,23.11,-39.88,7.71,
490,06/16/2024 20:30:00,23.11,-40.24,7.72,
491,06/16/2024 20:40:00,23.09,-40.27,7.72,
492,06/16/2024 20:50:00,23.09,-40.17,7.71,
493,06/16/2024 21:00:00,23.09,-39.97,7.71,
494,06/16/2024 21:10:00,23.09,-39.66,7.70,
495,06/16/2024 21:20:00,23.09,-39.66,7.70,
496,06/16/2024 21:30:00,23.06,-39.41,7.70,
497,06/16/2024 21:40:00,23.06,-39.39,7.70,
498,06/16/2024 21:50:00,23.06,-39.33,7.70,
499,06/16/2024 22:00:00,23.06,-39.31,7.70,
500,06/16/2024 22:10:00,23.06,-39.27,7.70,
501,06/16/2024 22:20:00,23.06,-39.27,7.70,
502,06/16/2024 22:30:00,23.06,-39.06,7.69,
503,06/16/2024 22:40:00,23.04,-39.34,7.70,
504,06/16/2024 22:50:00,23.04,-39.17,7.70,
505,06/16/2024 23:00:00,23.04,-39.08,7.69,
506,06/16/2024 23:10:00,23.04,-38.97,7.69,
507,06/16/2024 23:20:00,23.04,-38.97,7.69,
508,06/16/2024 23:30:00,23.04,-38.80,7.69,
509,06/16/2024 23:40:00,23.04,-38.84,7.69,
510,06/16/2024 23:50:00,23.04,-38.44,7.68,
511,06/17/2024 00:00:00,23.04,-38.64,7.68,
512,06/17/2024 00:10:00,23.04,-38.52,7.68,
513,06/17/2024 00:20:00,23.04,-38.55,7.68,
514,06/17/2024 00:30:00,23.04,-38.61,7.68,
515,06/17/2024 00:40:00,23.04,-38.30,7.68,
516,06/17/2024 00:50:00,23.02,-38.53,7.68,
517,06/17/2024 01:00:00,23.02,-38.36,7.68,
518,06/17/2024 01:10:00,23.02,-38.28,7.68,
519,06/17/2024 01:20:00,23.02,-38.42,7.68,
520,06/17/2024 01:30:00,23.02,-38.34,7.68,
521,06/17/2024 01:40:00,23.02,-38.30,7.68,
522,06/17/2024 01:50:00,23.02,-38.47,7.68,
523,06/17/2024 02:00:00,23.02,-38.02,7.67,
524,06/17/2024 02:10:00,23.02,-38.33,7.68,
525,06/17/2024 02:20:00,23.02,-38.33,7.68,
526,06/17/2024 02:30:00,22.99,-38.24,7.68,
527,06/17/2024 02:40:00,22.99,-38.05,7.67,
528,06/17/2024 02:50:00,22.99,-37.94,7.67,
529,06/17/2024 03:00:00,22.99,-38.16,7.68,
530,06/17/2024 03:10:00,22.99,-37.88,7.67,
531,06/17/2024 03:20:00,22.99,-38.08,7.67,
532,06/17/2024 03:30:00,22.99,-38.16,7.68,
533,06/17/2024 03:40:00,22.99,-38.24,7.68,
534,06/17/2024 03:50:00,22.99,-38.11,7.67,
535,06/17/2024 04:00:00,22.99,-38.20,7.68,
536,06/17/2024 04:10:00,22.99,-37.99,7.67,
537,06/17/2024 04:20:00,22.97,-38.09,7.67,
538,06/17/2024 04:30:00,22.97,-37.94,7.67,
539,06/17/2024 04:40:00,22.97,-37.88,7.67,
540,06/17/2024 04:50:00,22.97,-37.66,7.67,
541,06/17/2024 05:00:00,22.97,-38.17,7.68,
542,06/17/2024 05:10:00,22.97,-38.17,7.68,
543,06/17/2024 05:20:00,22.97,-38.19,7.68,
544,06/17/2024 05:30:00,22.97,-37.95,7.67,
545,06/17/2024 05:40:00,22.97,-38.24,7.68,
546,06/17/2024 05:50:00,22.97,-37.84,7.67,
547,06/17/2024 06:00:00,22.97,-38.06,7.67,
548,06/17/2024 06:10:00,22.97,-37.89,7.67,
549,06/17/2024 06:20:00,22.97,-37.66,7.67,
550,06/17/2024 06:30:00,22.97,-37.52,7.66,
551,06/17/2024 06:40:00,22.97,-37.91,7.67,
552,06/17/2024 06:50:00,22.97,-38.00,7.67,
553,06/17/2024 07:00:00,22.97,-38.08,7.67,
554,06/17/2024 07:10:00,22.97,-38.13,7.68,
555,06/17/2024 07:20:00,22.99,-38.09,7.67,
556,06/17/2024 07:30:00,22.99,-38.59,7.68,
557,06/17/2024 07:40:00,22.99,-39.64,7.70,
558,06/17/2024 07:50:00,23.02,-39.80,7.71,
559,06/17/2024 08:00:00,23.02,-40.11,7.71,
560,06/17/2024 08:10:00,23.04,-39.88,7.71,
561,06/17/2024 08:20:00,23.04,-38.81,7.69,
562,06/17/2024 08:30:00,23.04,-39.42,7.70,
563,06/17/2024 08:40:00,23.06,-40.33,7.72,
564,06/17/2024 08:50:00,23.09,-40.83,7.73,
565,06/17/2024 09:00:00,23.11,-42.55,7.76,
566,06/17/2024 09:10:00,23.11,-41.38,7.74,
567,06/17/2024 09:20:00,23.16,-42.78,7.76,
568,06/17/2024 09:30:00,23.21,-43.72,7.78,
569,06/17/2024 09:40:00,23.26,-45.85,7.82,
570,06/17/2024 09:50:00,23.26,-45.36,7.81,
571,06/17/2024 10:00:00,23.28,-47.30,7.85,
572,06/17/2024 10:10:00,23.28,-48.53,7.87,
573,06/17/2024 10:20:00,23.30,-46.67,7.84,
574,06/17/2024 10:30:00,23.30,-47.05,7.85,
575,06/17/2024 10:40:00,23.33,-47.52,7.85,
576,06/17/2024 10:50:00,23.38,-48.99,7.88,
577,06/17/2024 11:00:00,23.40,-48.61,7.88,
578,06/17/2024 11:10:00,23.40,-49.92,7.90,
579,06/17/2024 11:20:00,23.40,-49.49,7.89,
580,06/17/2024 11:30:00,23.45,-49.16,7.89,
581,06/17/2024 11:40:00,23.45,-49.11,7.88,
582,06/17/2024 11:50:00,23.45,-51.28,7.93,
583,06/17/2024 12:00:00,23.45,-48.22,7.87,
584,06/17/2024 12:10:00,23.50,-50.22,7.91,
585,06/17/2024 12:20:00,23.50,-49.03,7.88,
586,06/17/2024 12:30:00,23.50,-50.72,7.92,
587,06/17/2024 12:40:00,23.50,-49.83,7.90,
588,06/17/2024 12:50:00,23.50,-50.72,7.92,
589,06/17/2024 13:00:00,23.54,-51.45,7.93,
590,06/17/2024 13:10:00,23.57,-51.50,7.93,
591,06/17/2024 13:20:00,23.59,-51.94,7.94,
592,06/17/2024 13:30:00,23.62,-51.94,7.94,
593,06/17/2024 13:40:00,23.64,-50.60,7.91,
594,06/17/2024 13:50:00,23.59,-49.70,7.90,
595,06/17/2024 14:00:00,23.57,-50.02,7.90,
596,06/17/2024 14:10:00,23.57,-50.03,7.90,
597,06/17/2024 14:20:00,23.54,-49.85,7.90,
598,06/17/2024 14:30:00,23.54,-50.72,7.92,
599,06/17/2024 14:40:00,23.54,-53.05,7.96,
600,06/17/2024 14:50:00,23.54,-51.67,7.93,
601,06/17/2024 15:00:00,23.52,-49.31,7.89,
602,06/17/2024 15:10:00,23.52,-52.67,7.95,
603,06/17/2024 15:20:00,23.52,-51.70,7.93,
604,06/17/2024 15:30:00,23.50,-52.10,7.94,
605,06/17/2024 15:40:00,23.59,-52.39,7.95,
606,06/17/2024 15:50:00,23.57,-52.63,7.95,
607,06/17/2024 16:00:00,23.52,-50.60,7.91,
608,06/17/2024 16:10:00,23.52,-49.91,7.90,
609,06/17/2024 16:20:00,23.50,-49.53,7.89,
610,06/17/2024 16:30:00,23.47,-48.64,7.88,
611,06/17/2024 16:40:00,23.45,-47.89,7.86,
612,06/17/2024 16:50:00,23.42,-48.24,7.87,
613,06/17/2024 17:00:00,23.40,-48.08,7.87,
614,06/17/2024 17:10:00,23.38,-46.58,7.84,
615,06/17/2024 17:20:00,23.35,-45.30,7.81,
616,06/17/2024 17:30:00,23.30,-45.05,7.81,
617,06/17/2024 17:40:00,23.30,-44.08,7.79,
618,06/17/2024 17:50:00,23.28,-43.49,7.78,
619,06/17/2024 18:00:00,23.26,-43.22,7.77,
620,06/17/2024 18:10:00,23.28,-43.10,7.77,
621,06/17/2024 18:20:00,23.26,-42.74,7.76,
622,06/17/2024 18:30:00,23.26,-42.58,7.76,
623,06/17/2024 18:40:00,23.23,-42.70,7.76,
624,06/17/2024 18:50:00,23.21,-42.14,7.75,
625,06/17/2024 19:00:00,23.18,-41.92,7.75,
626,06/17/2024 19:10:00,23.16,-41.67,7.74,
627,06/17/2024 19:20:00,23.16,-41.64,7.74,
628,06/17/2024 19:30:00,23.16,-41.56,7.74,
629,06/17/2024 19:40:00,23.14,-41.35,7.74,
630,06/17/2024 19:50:00,23.14,-41.22,7.73,
631,06/17/2024 20:00:00,23.14,-41.20,7.73,
632,06/17/2024 20:10:00,23.11,-41.17,7.73,
633,06/17/2024 20:20:00,23.11,-40.97,7.73,
634,06/17/2024 20:30:00,23.09,-40.80,7.73,
635,06/17/2024 20:40:00,23.09,-40.59,7.72,
636,06/17/2024 20:50:00,23.09,-40.72,7.72,
637,06/17/2024 21:00:00,23.09,-40.11,7.71,
638,06/17/2024 21:10:00,23.06,-40.67,7.72,
639,06/17/2024 21:20:00,23.06,-40.33,7.72,
640,06/17/2024 21:30:00,23.06,-40.38,7.72,
641,06/17/2024 21:40:00,23.06,-40.05,7.71,
642,06/17/2024 21:50:00,23.04,-40.06,7.71,
643,06/17/2024 22:00:00,23.04,-40.24,7.72,
644,06/17/2024 22:10:00,23.04,-39.84,7.71,
645,06/17/2024 22:20:00,23.04,-39.75,7.71,
646,06/17/2024 22:30:00,23.04,-39.53,7.70,
647,06/17/2024 22:40:00,23.04,-39.63,7.70,
648,06/17/2024 22:50:00,23.02,-39.80,7.71,
649,06/17/2024 23:00:00,23.02,-39.70,7.71,
650,06/17/2024 23:10:00,23.02,-39.50,7.70,
651,06/17/2024 23:20:00,23.02,-39.33,7.70,
652,06/17/2024 23:30:00,23.02,-39.41,7.70,
653,06/17/2024 23:40:00,23.02,-39.33,7.70,
654,06/17/2024 23:50:00,23.02,-39.38,7.70,
655,06/18/2024 00:00:00,23.02,-39.03,7.69,
656,06/18/2024 00:10:00,23.02,-39.14,7.69,
657,06/18/2024 00:20:00,22.99,-39.02,7.69,
658,06/18/2024 00:30:00,22.99,-39.03,7.69,
659,06/18/2024 00:40:00,22.99,-39.14,7.69,
660,06/18/2024 00:50:00,22.99,-39.03,7.69,
661,06/18/2024 01:00:00,22.99,-39.02,7.69,
662,06/18/2024 01:10:00,22.99,-39.02,7.69,
663,06/18/2024 01:20:00,22.99,-39.00,7.69,
664,06/18/2024 01:30:00,22.97,-39.02,7.69,
665,06/18/2024 01:40:00,22.97,-38.84,7.69,
666,06/18/2024 01:50:00,22.97,-38.80,7.69,
667,06/18/2024 02:00:00,22.97,-38.84,7.69,
668,06/18/2024 02:10:00,22.97,-38.78,7.69,
669,06/18/2024 02:20:00,22.97,-38.77,7.69,
670,06/18/2024 02:30:00,22.97,-38.80,7.69,
671,06/18/2024 02:40:00,22.97,-38.86,7.69,
672,06/18/2024 02:50:00,22.97,-39.00,7.69,
673,06/18/2024 03:00:00,22.97,-38.66,7.69,
674,06/18/2024 03:10:00,22.97,-38.89,7.69,
675,06/18/2024 03:20:00,22.94,-38.81,7.69,
676,06/18/2024 03:30:00,22.94,-38.77,7.69,
677,06/18/2024 03:40:00,22.94,-38.63,7.68,
678,06/18/2024 03:50:00,22.94,-38.53,7.68,
679,06/18/2024 04:00:00,22.94,-38.53,7.68,
680,06/18/2024 04:10:00,22.94,-38.69,7.69,
681,06/18/2024 04:20:00,22.94,-38.56,7.68,
682,06/18/2024 04:30:00,22.94,-38.52,7.68,
683,06/18/2024 04:40:00,22.92,-38.86,7.69,
684,06/18/2024 04:50:00,22.92,-38.50,7.68,
685,06/18/2024 05:00:00,22.92,-38.47,7.68,
686,06/18/2024 05:10:00,22.92,-38.50,7.68,
687,06/18/2024 05:20:00,22.92,-38.63,7.68,
688,06/18/2024 05:30:00,22.92,-38.39,7.68,
689,06/18/2024 05:40:00,22.92,-38.30,7.68,
690,06/18/2024 05:50:00,22.92,-38.31,7.68,
691,06/18/2024 06:00:00,22.92,-37.99,7.67,
692,06/18/2024 06:10:00,22.92,-37.95,7.67,
693,06/18/2024 06:20:00,22.92,-37.81,7.67,
694,06/18/2024 06:30:00,22.92,-38.52,7.68,
695,06/18/2024 06:40:00,22.92,-39.06,7.69,
696,06/18/2024 06:50:00,22.92,-39.03,7.69,
697,06/18/2024 07:00:00,22.94,-39.08,7.69,
698,06/18/2024 07:10:00,22.94,-38.99,7.69,
699,06/18/2024 07:20:00,22.94,-39.19,7.70,
700,06/18/2024 07:30:00,22.97,-40.52,7.72,
701,06/18/2024 07:40:00,22.97,-40.66,7.72,
702,06/18/2024 07:50:00,22.97,-41.41,7.74,
703,06/18/2024 08:00:00,22.99,-40.78,7.73,
704,06/18/2024 08:10:00,23.02,-42.10,7.75,
705,06/18/2024 08:20:00,23.04,-44.69,7.80,
706,06/18/2024 08:30:00,23.06,-42.36,7.76,
707,06/18/2024 08:40:00,23.06,-43.85,7.78,
708,06/18/2024 08:50:00,23.06,-44.28,7.79,
709,06/18/2024 09:00:00,23.09,-44.86,7.80,
710,06/18/2024 09:10:00,23.09,-43.45,7.78,
711,06/18/2024 09:20:00,23.11,-45.44,7.82,
712,06/18/2024 09:30:00,23.11,-44.13,7.79,
713,06/18/2024 09:40:00,23.14,-48.42,7.87,
714,06/18/2024 09:50:00,23.18,-48.67,7.88,
715,06/18/2024 10:00:00,23.30,-54.30,7.98,
716,06/18/2024 10:10:00,23.28,-51.55,7.93,
717,06/18/2024 10:20:00,23.26,-48.70,7.88,
718,06/18/2024 10:30:00,23.28,-52.19,7.94,
719,06/18/2024 10:40:00,23.30,-53.92,7.98,
720,06/18/2024 10:50:00,23.35,-55.06,8.00,
721,06/18/2024 11:00:00,23.38,-51.20,7.93,
722,06/18/2024 11:10:00,23.40,-57.16,8.04,
723,06/18/2024 11:20:00,23.45,-58.38,8.06,
724,06/18/2024 11:30:00,23.47,-55.28,8.00,
725,06/18/2024 11:40:00,23.50,-55.22,8.00,
726,06/18/2024 11:50:00,23.52,-58.19,8.06,
727,06/18/2024 12:00:00,23.57,-59.50,8.08,
728,06/18/2024 12:10:00,23.57,-57.64,8.05,
729,06/18/2024 12:20:00,23.57,-57.35,8.04,
730,06/18/2024 12:30:00,23.59,-57.85,8.05,
731,06/18/2024 12:40:00,23.59,-57.13,8.04,
732,06/18/2024 12:50:00,23.57,-56.53,8.03,
733,06/18/2024 13:00:00,23.54,-52.67,7.95,
734,06/18/2024 13:10:00,23.50,-59.31,8.08,
735,06/18/2024 13:20:00,23.50,-57.10,8.04,
736,06/18/2024 13:30:00,23.45,-54.69,7.99,
737,06/18/2024 13:40:00,23.42,-58.97,8.07,
738,06/18/2024 13:50:00,23.40,-60.50,8.10,
739,06/18/2024 14:00:00,23.38,-58.02,8.06,
740,06/18/2024 14:10:00,23.35,-53.27,7.97,
741,06/18/2024 14:20:00,23.33,-55.31,8.00,
742,06/18/2024 14:30:00,23.33,-58.14,8.06,
743,06/18/2024 14:40:00,23.33,-57.85,8.05,
744,06/18/2024 14:50:00,23.30,-57.49,8.05,
745,06/18/2024 15:00:00,23.30,-59.44,8.08,
746,06/18/2024 15:10:00,23.30,-58.64,8.07,
747,06/18/2024 15:20:00,23.30,-55.25,8.00,
748,06/18/2024 15:30:00,23.28,-56.22,8.02,
749,06/18/2024 15:40:00,23.28,-54.81,7.99,
750,06/18/2024 15:50:00,23.30,-56.25,8.02,
751,06/18/2024 16:00:00,23.30,-51.33,7.93,
752,06/18/2024 16:10:00,23.28,-51.72,7.94,
753,06/18/2024 16:20:00,23.28,-49.55,7.89,
754,06/18/2024 16:30:00,23.26,-48.19,7.87,
755,06/18/2024 16:40:00,23.26,-49.58,7.89,
756,06/18/2024 16:50:00,23.28,-49.45,7.89,
757,06/18/2024 17:00:00,23.26,-52.35,7.95,
758,06/18/2024 17:10:00,23.28,-51.30,7.93,
759,06/18/2024 17:20:00,23.28,-50.11,7.90,
760,06/18/2024 17:30:00,23.26,-48.00,7.86,
761,06/18/2024 17:40:00,23.26,-47.30,7.85,
762,06/18/2024 17:50:00,23.28,-49.14,7.89,
763,06/18/2024 18:00:00,23.28,-49.69,7.90,
764,06/18/2024 18:10:00,23.30,-49.13,7.89,
765,06/18/2024 18:20:00,23.30,-49.03,7.88,
766,06/18/2024 18:30:00,23.33,-48.58,7.88,
767,06/18/2024 18:40:00,23.33,-48.45,7.87,
768,06/18/2024 18:50:00,23.33,-48.19,7.87,
769,06/18/2024 19:00:00,23.35,-47.88,7.86,
770,06/18/2024 19:10:00,23.35,-47.55,7.86,
771,06/18/2024 19:20:00,23.35,-47.86,7.86,
772,06/18/2024 19:30:00,23.38,-47.86,7.86,
773,06/18/2024 19:40:00,23.38,-47.13,7.85,
774,06/18/2024 19:50:00,23.38,-47.10,7.85,
775,06/18/2024 20:00:00,23.38,-46.78,7.84,
776,06/18/2024 20:10:00,23.40,-47.24,7.85,
777,06/18/2024 20:20:00,23.40,-46.67,7.84,
778,06/18/2024 20:30:00,23.40,-46.69,7.84,
779,06/18/2024 20:40:00,23.42,-45.56,7.82,
780,06/18/2024 20:50:00,23.42,-44.92,7.80,
781,06/18/2024 21:00:00,23.42,-44.24,7.79,
782,06/18/2024 21:10:00,23.42,-43.60,7.78,
783,06/18/2024 21:20:00,23.40,-43.16,7.77,
784,06/18/2024 21:30:00,23.40,-42.77,7.76,
785,06/18/2024 21:40:00,23.40,-42.30,7.75,
786,06/18/2024 21:50:00,23.38,-42.56,7.76,
787,06/18/2024 22:00:00,23.38,-42.83,7.76,
788,06/18/2024 22:10:00,23.35,-42.08,7.75,
789,06/18/2024 22:20:00,23.33,-42.88,7.77,
790,06/18/2024 22:30:00,23.33,-42.44,7.76,
791,06/18/2024 22:40:00,23.30,-42.41,7.76,
792,06/18/2024 22:50:00,23.30,-41.47,7.74,
793,06/18/2024 23:00:00,23.30,-41.08,7.73,
794,06/18/2024 23:10:00,23.28,-41.63,7.74,
795,06/18/2024 23:20:00,23.28,-41.22,7.73,
796,06/18/2024 23:30:00,23.28,-40.77,7.73,
797,06/18/2024 23:40:00,23.26,-40.39,7.72,
798,06/18/2024 23:50:00,23.26,-40.59,7.72,
799,06/19/2024 00:00:00,23.23,-40.02,7.71,
800,06/19/2024 00:10:00,23.23,-40.03,7.71,
801,06/19/2024 00:20:00,23.23,-39.70,7.70,
802,06/19/2024 00:30:00,23.21,-40.22,7.71,
803,06/19/2024 00:40:00,23.21,-39.36,7.70,
804,06/19/2024 00:50:00,23.18,-38.80,7.69,
805,06/19/2024 01:00:00,23.18,-39.94,7.71,
806,06/19/2024 01:10:00,23.18,-39.99,7.71,
807,06/19/2024 01:20:00,23.16,-40.00,7.71,
808,06/19/2024 01:30:00,23.16,-39.92,7.71,
809,06/19/2024 01:40:00,23.16,-39.83,7.71,
810,06/19/2024 01:50:00,23.16,-39.33,7.70,
811,06/19/2024 02:00:00,23.14,-39.44,7.70,
812,06/19/2024 02:10:00,23.14,-39.34,7.70,
813,06/19/2024 02:20:00,23.14,-39.03,7.69,
814,06/19/2024 02:30:00,23.11,-38.91,7.69,
815,06/19/2024 02:40:00,23.11,-38.58,7.68,
816,06/19/2024 02:50:00,23.11,-38.52,7.68,
817,06/19/2024 03:00:00,23.09,-39.03,7.69,
818,06/19/2024 03:10:00,23.09,-38.70,7.69,
819,06/19/2024 03:20:00,23.09,-38.58,7.68,
820,06/19/2024 03:30:00,23.09,-37.89,7.67,
821,06/19/2024 03:40:00,23.06,-39.06,7.69,
822,06/19/2024 03:50:00,23.06,-38.66,7.69,
823,06/19/2024 04:00:00,23.06,-37.41,7.66,
824,06/19/2024 04:10:00,23.04,-38.77,7.69,
825,06/19/2024 04:20:00,23.04,-38.31,7.68,
826,06/19/2024 04:30:00,23.04,-38.33,7.68,
827,06/19/2024 04:40:00,23.04,-38.24,7.68,
828,06/19/2024 04:50:00,23.04,-37.99,7.67,
829,06/19/2024 05:00:00,23.04,-37.64,7.67,
830,06/19/2024 05:10:00,23.02,-37.19,7.66,
831,06/19/2024 05:20:00,23.02,-37.70,7.67,
832,06/19/2024 05:30:00,23.02,-37.88,7.67,
833,06/19/2024 05:40:00,22.99,-37.86,7.67,
834,06/19/2024 05:50:00,22.99,-38.28,7.68,
835,06/19/2024 06:00:00,22.99,-38.58,7.68,
836,06/19/2024 06:10:00,22.99,-38.81,7.69,
837,06/19/2024 06:20:00,22.97,-39.30,7.70,
838,06/19/2024 06:30:00,22.97,-39.34,7.70,
839,06/19/2024 06:40:00,22.99,-40.74,7.73,
840,06/19/2024 06:50:00,22.99,-41.66,7.74,
841,06/19/2024 07:00:00,22.99,-41.97,7.75,
842,06/19/2024 07:10:00,22.99,-43.02,7.77,
843,06/19/2024 07:20:00,23.02,-44.75,7.80,
844,06/19/2024 07:30:00,23.02,-46.17,7.83,
845,06/19/2024 07:40:00,23.04,-47.24,7.85,
846,06/19/2024 07:50:00,23.02,-46.44,7.83,
847,06/19/2024 08:00:00,23.04,-48.02,7.87,
848,06/19/2024 08:10:00,23.04,-49.77,7.90,
849,06/19/2024 08:20:00,23.06,-49.89,7.90,
850,06/19/2024 08:30:00,23.09,-54.80,8.00,
851,06/19/2024 08:40:00,23.11,-53.92,7.98,
852,06/19/2024 08:50:00,23.16,-61.25,8.12,
853,06/19/2024 09:00:00,23.21,-56.58,8.03,
854,06/19/2024 09:10:00,23.21,-56.25,8.02,
855,06/19/2024 09:20:00,23.26,-61.50,8.12,
856,06/19/2024 09:30:00,23.30,-62.60,8.14,
857,06/19/2024 09:40:00,23.38,-67.77,8.24,
858,06/19/2024 09:50:00,23.47,-72.39,8.33,
859,06/19/2024 10:00:00,23.45,-68.69,8.26,
860,06/19/2024 10:10:00,23.52,-73.58,8.35,
861,06/19/2024 10:20:00,23.52,-66.91,8.23,
862,06/19/2024 10:30:00,23.52,-68.33,8.25,
863,06/19/2024 10:40:00,23.57,-74.14,8.36,
864,06/19/2024 10:50:00,23.62,-73.86,8.36,
865,06/19/2024 11:00:00,23.62,-67.10,8.23,
866,06/19/2024 11:10:00,23.64,-73.77,8.36,
867,06/19/2024 11:20:00,23.69,-78.22,8.44,
868,06/19/2024 11:30:00,23.69,-77.50,8.43,
869,06/19/2024 11:40:00,23.69,-72.91,8.34,
870,06/19/2024 11:50:00,23.69,-76.66,8.41,
871,06/19/2024 12:00:00,23.71,-76.13,8.40,
872,06/19/2024 12:10:00,23.71,-70.46,8.29,
873,06/19/2024 12:20:00,23.69,-70.33,8.29,
874,06/19/2024 12:30:00,23.71,-63.85,8.17,
875,06/19/2024 12:40:00,23.71,-70.24,8.29,
876,06/19/2024 12:50:00,23.83,-67.27,8.23,
877,06/19/2024 13:00:00,23.83,-74.44,8.37,
878,06/19/2024 13:10:00,23.88,-78.77,8.45,
879,06/19/2024 13:20:00,23.91,-71.13,8.31,
880,06/19/2024 13:30:00,23.88,-76.60,8.41,
881,06/19/2024 13:40:00,23.91,-80.42,8.48,
882,06/19/2024 13:50:00,23.93,-80.91,8.49,
883,06/19/2024 14:00:00,23.93,-71.17,8.31,
884,06/19/2024 14:10:00,23.93,-73.46,8.35,
885,06/19/2024 14:20:00,23.86,-69.28,8.27,
886,06/19/2024 14:30:00,23.79,-63.36,8.16,
887,06/19/2024 14:40:00,23.74,-65.19,8.19,
888,06/19/2024 14:50:00,23.74,-76.58,8.41,
889,06/19/2024 15:00:00,23.71,-65.02,8.19,
890,06/19/2024 15:10:00,23.74,-78.47,8.45,
891,06/19/2024 15:20:00,24.97,-78.67,8.45,
892,06/19/2024 15:30:00,26.26,-97.02,8.79,
893,06/19/2024 15:40:00,26.62,-97.52,8.80,
894,06/19/2024 15:50:00,26.62,-94.78,8.74,
895,06/19/2024 16:00:00,26.23,-96.08,8.77,
896,06/19/2024 16:10:00,25.33,-88.99,8.64,
897,06/19/2024 16:20:00,24.48,-73.74,8.35,
898,06/19/2024 16:30:00,24.60,-72.91,8.34,
899,06/19/2024 16:40:00,24.68,-80.63,8.48,
900,06/19/2024 16:50:00,24.63,-79.64,8.47,
901,06/19/2024 17:00:00,24.56,-80.53,8.48,
902,06/19/2024 17:10:00,24.53,-75.03,8.38,
903,06/19/2024 17:20:00,24.44,-66.61,8.22,
904,06/19/2024 17:30:00,24.27,-61.77,8.12,
905,06/19/2024 17:40:00,24.17,-58.55,8.06,
906,06/19/2024 17:50:00,24.10,-56.94,8.03,
907,06/19/2024 18:00:00,24.00,-57.69,8.05,
908,06/19/2024 18:10:00,23.95,-57.49,8.04,
909,06/19/2024 18:20:00,23.93,-55.30,8.00,
910,06/19/2024 18:30:00,23.93,-53.44,7.97,
911,06/19/2024 18:40:00,23.93,-53.27,7.96,
912,06/19/2024 18:50:00,23.88,-52.50,7.95,
913,06/19/2024 19:00:00,23.86,-51.56,7.93,
914,06/19/2024 19:10:00,23.83,-50.88,7.92,
915,06/19/2024 19:20:00,23.81,-50.31,7.91,
916,06/19/2024 19:30:00,23.81,-49.99,7.90,
917,06/19/2024 19:40:00,23.79,-49.91,7.90,
918,06/19/2024 19:50:00,23.74,-50.31,7.91,
919,06/19/2024 20:00:00,23.74,-49.50,7.89,
920,06/19/2024 20:10:00,23.74,-49.36,7.89,
921,06/19/2024 20:20:00,23.74,-48.89,7.88,
922,06/19/2024 20:30:00,23.74,-48.60,7.87,
923,06/19/2024 20:40:00,23.74,-48.60,7.87,
924,06/19/2024 20:50:00,23.74,-48.63,7.87,
925,06/19/2024 21:00:00,23.74,-48.64,7.88,
926,06/19/2024 21:10:00,23.74,-48.24,7.87,
927,06/19/2024 21:20:00,23.74,-48.75,7.88,
928,06/19/2024 21:30:00,23.71,-47.89,7.86,
929,06/19/2024 21:40:00,23.71,-47.64,7.86,
930,06/19/2024 21:50:00,23.66,-46.08,7.83,
931,06/19/2024 22:00:00,23.64,-44.53,7.80,
932,06/19/2024 22:10:00,23.62,-43.94,7.79,
933,06/19/2024 22:20:00,23.59,-43.22,7.77,
934,06/19/2024 22:30:00,23.59,-43.20,7.77,
935,06/19/2024 22:40:00,23.57,-43.94,7.79,
936,06/19/2024 22:50:00,23.54,-43.92,7.79,
937,06/19/2024 23:00:00,23.54,-43.52,7.78,
938,06/19/2024 23:10:00,23.52,-43.00,7.77,
939,06/19/2024 23:20:00,23.52,-42.19,7.75,
940,06/19/2024 23:30:00,23.50,-42.13,7.75,
941,06/19/2024 23:40:00,23.50,-41.38,7.74,
942,06/19/2024 23:50:00,23.47,-41.55,7.74,
943,06/20/2024 00:00:00,23.45,-40.95,7.73,
944,06/20/2024 00:10:00,23.42,-40.94,7.73,
945,06/20/2024 00:20:00,23.42,-40.84,7.73,
946,06/20/2024 00:30:00,23.40,-40.61,7.72,
947,06/20/2024 00:40:00,23.40,-40.94,7.73,
948,06/20/2024 00:50:00,23.38,-40.53,7.72,
949,06/20/2024 01:00:00,23.35,-40.44,7.72,
950,06/20/2024 01:10:00,23.35,-40.08,7.71,
951,06/20/2024 01:20:00,23.33,-40.00,7.71,
952,06/20/2024 01:30:00,23.33,-39.81,7.71,
953,06/20/2024 01:40:00,23.33,-38.63,7.68,
954,06/20/2024 01:50:00,23.33,-38.33,7.68,
955,06/20/2024 02:00:00,23.30,-38.45,7.68,
956,06/20/2024 02:10:00,23.30,-38.45,7.68,
957,06/20/2024 02:20:00,23.28,-37.83,7.67,
958,06/20/2024 02:30:00,23.28,-38.70,7.69,
959,06/20/2024 02:40:00,23.28,-38.69,7.69,
960,06/20/2024 02:50:00,23.26,-38.22,7.68,
961,06/20/2024 03:00:00,23.26,-38.59,7.68,
