#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
424,09/22/2024 23:30:00,26.84,-37.56,7.48,,,,,
425,09/22/2024 23:40:00,26.84,-37.45,7.48,,,,,
426,09/22/2024 23:50:00,26.79,-36.94,7.47,,,,,
427,09/23/2024 00:00:00,26.77,-36.64,7.46,,,,,
428,09/23/2024 00:10:00,26.74,-36.67,7.46,,,,,
429,09/23/2024 00:20:00,26.72,-36.50,7.46,,,,,
430,09/23/2024 00:30:00,26.70,-36.22,7.46,,,,,
431,09/23/2024 00:40:00,26.67,-35.99,7.45,,,,,
432,09/23/2024 00:50:00,26.65,-35.86,7.45,,,,,
433,09/23/2024 01:00:00,26.62,-35.78,7.45,,,,,
434,09/23/2024 01:10:00,26.60,-35.97,7.45,,,,,
435,09/23/2024 01:20:00,26.57,-35.70,7.45,,,,,
436,09/23/2024 01:30:00,26.55,-35.59,7.44,,,,,
437,09/23/2024 01:40:00,26.52,-35.70,7.45,,,,,
438,09/23/2024 01:50:00,26.50,-35.67,7.45,,,,,
439,09/23/2024 02:00:00,26.48,-35.69,7.45,,,,,
440,09/23/2024 02:10:00,26.45,-35.56,7.44,,,,,
441,09/23/2024 02:20:00,26.43,-35.52,7.44,,,,,
442,09/23/2024 02:30:00,26.40,-35.39,7.44,,,,,
443,09/23/2024 02:40:00,26.35,-35.16,7.44,,,,,
444,09/23/2024 02:50:00,26.35,-35.27,7.44,,,,,
445,09/23/2024 03:00:00,26.33,-35.30,7.44,,,,,
446,09/23/2024 03:10:00,26.30,-35.09,7.43,,,,,
447,09/23/2024 03:20:00,26.28,-35.14,7.44,,,,,
448,09/23/2024 03:30:00,26.28,-35.09,7.43,,,,,
449,09/23/2024 03:40:00,26.23,-35.25,7.44,,,,,
450,09/23/2024 03:50:00,26.21,-35.02,7.43,,,,,
451,09/23/2024 04:00:00,26.18,-35.24,7.44,,,,,
452,09/23/2024 04:10:00,26.16,-34.95,7.43,,,,,
453,09/23/2024 04:20:00,26.13,-35.20,7.44,,,,,
454,09/23/2024 04:30:00,26.11,-34.99,7.43,,,,,
455,09/23/2024 04:40:00,26.11,-34.95,7.43,,,,,
456,09/23/2024 04:50:00,26.08,-35.09,7.44,,,,,
457,09/23/2024 05:00:00,26.06,-34.99,7.43,,,,,
458,09/23/2024 05:10:00,26.04,-34.78,7.43,,,,,
459,09/23/2024 05:20:00,26.04,-34.95,7.43,,,,,
460,09/23/2024 05:30:00,25.99,-34.70,7.43,,,,,
461,09/23/2024 05:40:00,25.99,-34.81,7.43,,,,,
462,09/23/2024 05:50:00,25.96,-35.02,7.43,,,,,
463,09/23/2024 06:00:00,25.94,-35.00,7.43,,,,,
464,09/23/2024 06:10:00,25.94,-34.66,7.43,,,,,
465,09/23/2024 06:20:00,25.91,-35.09,7.44,,,,,
466,09/23/2024 06:30:00,25.89,-35.20,7.44,,,,,
467,09/23/2024 06:40:00,25.89,-35.17,7.44,,,,,
468,09/23/2024 06:50:00,25.84,-34.88,7.43,,,,,
469,09/23/2024 07:00:00,25.84,-35.14,7.44,,,,,
470,09/23/2024 07:10:00,25.84,-34.97,7.43,,,,,
471,09/23/2024 07:20:00,25.84,-35.02,7.43,,,,,
472,09/23/2024 07:30:00,25.82,-34.95,7.43,,,,,
473,09/23/2024 07:40:00,25.79,-34.92,7.43,,,,,
474,09/23/2024 07:50:00,25.79,-35.09,7.44,,,,,
475,09/23/2024 08:00:00,25.79,-35.16,7.44,,,,,
476,09/23/2024 08:10:00,25.77,-34.99,7.43,,,,,
477,09/23/2024 08:20:00,25.82,-35.14,7.44,,,,,
478,09/23/2024 08:30:00,25.91,-35.33,7.44,,,,,
479,09/23/2024 08:40:00,25.84,-35.56,7.44,,,,,
480,09/23/2024 08:50:00,25.89,-35.50,7.44,,,,,
481,09/23/2024 09:00:00,26.01,-35.97,7.45,,,,,
482,09/23/2024 09:10:00,26.04,-36.70,7.47,,,,,
483,09/23/2024 09:20:00,26.18,-37.52,7.48,,,,,
484,09/23/2024 09:30:00,26.18,-37.99,7.49,,,,,
485,09/23/2024 09:40:00,26.28,-38.67,7.50,,,,,
486,09/23/2024 09:50:00,26.43,-39.83,7.52,,,,,
487,09/23/2024 10:00:00,26.48,-40.50,7.54,,,,,
488,09/23/2024 10:10:00,26.45,-40.33,7.53,,,,,
489,09/23/2024 10:20:00,26.57,-40.30,7.53,,,,,
490,09/23/2024 10:30:00,26.60,-41.61,7.56,,,,,
491,09/23/2024 10:40:00,26.52,-42.16,7.57,,,,,
492,09/23/2024 10:50:00,26.65,-42.53,7.57,,,,,
493,09/23/2024 11:00:00,26.79,-43.89,7.60,,,,,
494,09/23/2024 11:10:00,26.84,-44.80,7.62,,,,,
495,09/23/2024 11:20:00,26.74,-44.66,7.61,,,,,
496,09/23/2024 11:30:00,26.99,-46.05,7.64,,,,,
497,09/23/2024 11:40:00,27.01,-46.83,7.65,,,,,
498,09/23/2024 11:50:00,26.82,-45.13,7.62,,,,,
499,09/23/2024 12:00:00,26.99,-46.58,7.65,,,,,
500,09/23/2024 12:10:00,26.99,-47.22,7.66,,,,,
501,09/23/2024 12:20:00,27.14,-47.56,7.67,,,,,
502,09/23/2024 12:30:00,27.14,-48.25,7.68,,,,,
503,09/23/2024 12:40:00,27.28,-49.94,7.71,,,,,
504,09/23/2024 12:50:00,27.36,-50.64,7.73,,,,,
505,09/23/2024 13:00:00,27.41,-51.14,7.73,,,,,
506,09/23/2024 13:10:00,27.36,-50.42,7.72,,,,,
507,09/23/2024 13:20:00,27.46,-51.81,7.75,,,,,
508,09/23/2024 13:30:00,27.53,-51.44,7.74,,,,,
509,09/23/2024 13:40:00,27.55,-50.50,7.72,,,,,
510,09/23/2024 13:50:00,27.51,-49.63,7.71,,,,,
511,09/23/2024 14:00:00,27.60,-50.70,7.73,,,,,
512,09/23/2024 14:10:00,27.63,-51.67,7.74,,,,,
513,09/23/2024 14:20:00,27.65,-52.10,7.75,,,,,
514,09/23/2024 14:30:00,27.65,-51.35,7.74,,,,,
515,09/23/2024 14:40:00,27.75,-53.53,7.78,,,,,
516,09/23/2024 14:50:00,27.73,-52.77,7.76,,,,,
517,09/23/2024 15:00:00,27.70,-50.99,7.73,,,,,
518,09/23/2024 15:10:00,27.73,-51.14,7.73,,,,,
519,09/23/2024 15:20:00,27.78,-51.00,7.73,,,,,
520,09/23/2024 15:30:00,27.78,-51.58,7.74,,,,,
521,09/23/2024 15:40:00,27.80,-50.92,7.73,,,,,
522,09/23/2024 15:50:00,27.83,-51.94,7.75,,,,,
523,09/23/2024 16:00:00,27.85,-51.95,7.75,,,,,
524,09/23/2024 16:10:00,27.85,-52.47,7.76,,,,,
525,09/23/2024 16:20:00,27.87,-53.81,7.78,,,,,
526,09/23/2024 16:30:00,27.87,-54.05,7.79,,,,,
527,09/23/2024 16:40:00,27.85,-53.99,7.79,,,,,
528,09/23/2024 16:50:00,27.85,-52.91,7.77,,,,,
529,09/23/2024 17:00:00,27.85,-52.63,7.76,,,,,
530,09/23/2024 17:10:00,27.85,-52.31,7.76,,,,,
531,09/23/2024 17:20:00,27.85,-53.24,7.77,,,,,
532,09/23/2024 17:30:00,27.83,-53.25,7.77,,,,,
533,09/23/2024 17:40:00,27.80,-53.13,7.77,,,,,
534,09/23/2024 17:50:00,27.75,-53.45,7.78,,,,,
535,09/23/2024 18:00:00,27.73,-51.88,7.75,,,,,
536,09/23/2024 18:10:00,27.73,-51.83,7.75,,,,,
537,09/23/2024 18:20:00,27.70,-51.00,7.73,,,,,
538,09/23/2024 18:30:00,27.68,-50.36,7.72,,,,,
539,09/23/2024 18:40:00,27.63,-49.27,7.70,,,,,
540,09/23/2024 18:50:00,27.58,-48.53,7.69,,,,,
541,09/23/2024 19:00:00,27.53,-47.27,7.66,,,,,
542,09/23/2024 19:10:00,27.51,-47.02,7.66,,,,,
543,09/23/2024 19:20:00,27.46,-46.66,7.65,,,,,
544,09/23/2024 19:30:00,27.43,-46.97,7.66,,,,,
545,09/23/2024 19:40:00,27.38,-45.47,7.63,,,,,
546,09/23/2024 19:50:00,27.33,-44.17,7.60,,,,,
547,09/23/2024 20:00:00,27.31,-43.33,7.59,,,,,
548,09/23/2024 20:10:00,27.28,-43.06,7.58,,,,,
549,09/23/2024 20:20:00,27.26,-42.88,7.58,,,,,
550,09/23/2024 20:30:00,27.23,-42.91,7.58,,,,,
551,09/23/2024 20:40:00,27.21,-42.28,7.57,,,,,
552,09/23/2024 20:50:00,27.19,-42.33,7.57,,,,,
553,09/23/2024 21:00:00,27.14,-41.56,7.56,,,,,
554,09/23/2024 21:10:00,27.09,-40.89,7.54,,,,,
555,09/23/2024 21:20:00,27.06,-40.59,7.54,,,,,
556,09/23/2024 21:30:00,27.04,-40.05,7.53,,,,,
557,09/23/2024 21:40:00,27.01,-39.67,7.52,,,,,
558,09/23/2024 21:50:00,26.99,-39.95,7.53,,,,,
559,09/23/2024 22:00:00,26.96,-39.00,7.51,,,,,
560,09/23/2024 22:10:00,26.92,-38.66,7.50,,,,,
561,09/23/2024 22:20:00,26.89,-38.67,7.50,,,,,
562,09/23/2024 22:30:00,26.84,-38.83,7.50,,,,,
563,09/23/2024 22:40:00,26.82,-38.22,7.49,,,,,
564,09/23/2024 22:50:00,26.79,-37.77,7.48,,,,,
565,09/23/2024 23:00:00,26.77,-37.31,7.48,,,,,
566,09/23/2024 23:10:00,26.72,-36.58,7.46,,,,,
567,09/23/2024 23:20:00,26.70,-37.22,7.47,,,,,
568,09/23/2024 23:30:00,26.67,-36.89,7.47,,,,,
569,09/23/2024 23:40:00,26.65,-36.16,7.45,,,,,
570,09/23/2024 23:50:00,26.62,-36.28,7.46,,,,,
571,09/24/2024 00:00:00,26.60,-36.30,7.46,,,,,
572,09/24/2024 00:10:00,26.57,-35.99,7.45,,,,,
573,09/24/2024 00:20:00,26.52,-35.91,7.45,,,,,
574,09/24/2024 00:30:00,26.52,-35.81,7.45,,,,,
575,09/24/2024 00:40:00,26.50,-35.56,7.44,,,,,
576,09/24/2024 00:50:00,26.48,-35.58,7.44,,,,,
577,09/24/2024 01:00:00,26.45,-35.69,7.45,,,,,
578,09/24/2024 01:10:00,26.43,-35.59,7.44,,,,,
579,09/24/2024 01:20:00,26.38,-35.44,7.44,,,,,
580,09/24/2024 01:30:00,26.35,-35.34,7.44,,,,,
581,09/24/2024 01:40:00,26.35,-35.24,7.44,,,,,
582,09/24/2024 01:50:00,26.33,-35.08,7.43,,,,,
583,09/24/2024 02:00:00,26.30,-35.03,7.43,,,,,
584,09/24/2024 02:10:00,26.28,-35.20,7.44,,,,,
585,09/24/2024 02:20:00,26.26,-35.17,7.44,,,,,
586,09/24/2024 02:30:00,26.23,-35.03,7.43,,,,,
587,09/24/2024 02:40:00,26.21,-35.22,7.44,,,,,
588,09/24/2024 02:50:00,26.18,-35.09,7.43,,,,,
589,09/24/2024 03:00:00,26.18,-35.31,7.44,,,,,
590,09/24/2024 03:10:00,26.13,-35.28,7.44,,,,,
591,09/24/2024 03:20:00,26.13,-35.36,7.44,,,,,
592,09/24/2024 03:30:00,26.08,-35.19,7.44,,,,,
593,09/24/2024 03:40:00,26.08,-35.09,7.44,,,,,
594,09/24/2024 03:50:00,26.06,-35.31,7.44,,,,,
595,09/24/2024 04:00:00,26.04,-35.13,7.44,,,,,
596,09/24/2024 04:10:00,26.04,-35.27,7.44,,,,,
597,09/24/2024 04:20:00,26.01,-35.25,7.44,,,,,
598,09/24/2024 04:30:00,25.99,-35.05,7.43,,,,,
599,09/24/2024 04:40:00,25.96,-35.19,7.44,,,,,
600,09/24/2024 04:50:00,25.96,-35.08,7.43,,,,,
601,09/24/2024 05:00:00,25.94,-35.17,7.44,,,,,
602,09/24/2024 05:10:00,25.91,-35.03,7.43,,,,,
603,09/24/2024 05:20:00,25.91,-34.86,7.43,,,,,
604,09/24/2024 05:30:00,25.89,-34.95,7.43,,,,,
605,09/24/2024 05:40:00,25.89,-35.05,7.43,,,,,
606,09/24/2024 05:50:00,25.87,-35.41,7.44,,,,,
607,09/24/2024 06:00:00,25.87,-35.27,7.44,,,,,
608,09/24/2024 06:10:00,25.84,-35.39,7.44,,,,,
609,09/24/2024 06:20:00,25.82,-35.33,7.44,,,,,
610,09/24/2024 06:30:00,25.82,-35.25,7.44,,,,,
611,09/24/2024 06:40:00,25.79,-35.22,7.44,,,,,
612,09/24/2024 06:50:00,25.79,-35.27,7.44,,,,,
613,09/24/2024 07:00:00,25.77,-34.99,7.43,,,,,
614,09/24/2024 07:10:00,25.77,-34.83,7.43,,,,,
615,09/24/2024 07:20:00,25.74,-34.74,7.43,,,,,
616,09/24/2024 07:30:00,25.74,-34.89,7.43,,,,,
617,09/24/2024 07:40:00,25.74,-34.83,7.43,,,,,
618,09/24/2024 07:50:00,25.72,-34.88,7.43,,,,,
619,09/24/2024 08:00:00,25.74,-35.11,7.44,,,,,
620,09/24/2024 08:10:00,25.74,-35.14,7.44,,,,,
621,09/24/2024 08:20:00,25.77,-35.27,7.44,,,,,
622,09/24/2024 08:30:00,25.77,-35.20,7.44,,,,,
623,09/24/2024 08:40:00,25.87,-35.39,7.44,,,,,
624,09/24/2024 08:50:00,25.94,-36.06,7.45,,,,,
625,09/24/2024 09:00:00,25.87,-35.70,7.45,,,,,
626,09/24/2024 09:10:00,25.87,-35.75,7.45,,,,,
627,09/24/2024 09:20:00,25.99,-36.25,7.46,,,,,
628,09/24/2024 09:30:00,26.06,-37.20,7.47,,,,,
629,09/24/2024 09:40:00,26.30,-38.70,7.50,,,,,
630,09/24/2024 09:50:00,26.13,-39.52,7.52,,,,,
631,09/24/2024 10:00:00,26.01,-38.78,7.50,,,,,
632,09/24/2024 10:10:00,26.06,-38.11,7.49,,,,,
633,09/24/2024 10:20:00,26.23,-39.41,7.52,,,,,
634,09/24/2024 10:30:00,26.33,-40.67,7.54,,,,,
635,09/24/2024 10:40:00,26.57,-43.81,7.60,,,,,
636,09/24/2024 10:50:00,26.65,-45.22,7.62,,,,,
637,09/24/2024 11:00:00,26.72,-45.06,7.62,,,,,
638,09/24/2024 11:10:00,26.67,-45.41,7.63,,,,,
639,09/24/2024 11:20:00,26.74,-45.55,7.63,,,,,
640,09/24/2024 11:30:00,26.84,-46.45,7.65,,,,,
641,09/24/2024 11:40:00,26.89,-47.24,7.66,,,,,
642,09/24/2024 11:50:00,26.96,-48.10,7.68,,,,,
643,09/24/2024 12:00:00,27.01,-49.11,7.70,,,,,
644,09/24/2024 12:10:00,27.09,-49.25,7.70,,,,,
645,09/24/2024 12:20:00,27.16,-49.99,7.71,,,,,
646,09/24/2024 12:30:00,27.16,-50.00,7.71,,,,,
647,09/24/2024 12:40:00,27.09,-49.53,7.70,,,,,
648,09/24/2024 12:50:00,27.14,-49.42,7.70,,,,,
649,09/24/2024 13:00:00,27.19,-49.24,7.70,,,,,
650,09/24/2024 13:10:00,27.28,-49.00,7.69,,,,,
651,09/24/2024 13:20:00,27.28,-48.02,7.68,,,,,
652,09/24/2024 13:30:00,27.28,-47.92,7.67,,,,,
653,09/24/2024 13:40:00,27.46,-49.52,7.70,,,,,
654,09/24/2024 13:50:00,27.51,-50.50,7.72,,,,,
655,09/24/2024 14:00:00,27.51,-50.10,7.71,,,,,
656,09/24/2024 14:10:00,27.60,-51.10,7.73,,,,,
657,09/24/2024 14:20:00,27.60,-51.56,7.74,,,,,
658,09/24/2024 14:30:00,27.60,-50.75,7.73,,,,,
659,09/24/2024 14:40:00,27.60,-50.53,7.72,,,,,
660,09/24/2024 14:50:00,27.60,-49.91,7.71,,,,,
661,09/24/2024 15:00:00,27.65,-51.56,7.74,,,,,
662,09/24/2024 15:10:00,27.68,-51.06,7.73,,,,,
663,09/24/2024 15:20:00,27.70,-53.16,7.77,,,,,
664,09/24/2024 15:30:00,27.73,-52.39,7.76,,,,,
665,09/24/2024 15:40:00,27.78,-53.89,7.79,,,,,
666,09/24/2024 15:50:00,27.78,-53.22,7.77,,,,,
667,09/24/2024 16:00:00,27.78,-53.80,7.78,,,,,
668,09/24/2024 16:10:00,27.80,-54.74,7.80,,,,,
669,09/24/2024 16:20:00,27.83,-55.13,7.81,,,,,
670,09/24/2024 16:30:00,27.83,-54.74,7.80,,,,,
671,09/24/2024 16:40:00,27.83,-55.00,7.81,,,,,
672,09/24/2024 16:50:00,27.83,-55.19,7.81,,,,,
673,09/24/2024 17:00:00,27.83,-54.85,7.80,,,,,
674,09/24/2024 17:10:00,27.80,-55.91,7.82,,,,,
675,09/24/2024 17:20:00,27.78,-55.58,7.82,,,,,
676,09/24/2024 17:30:00,27.78,-54.83,7.80,,,,,
677,09/24/2024 17:40:00,27.75,-55.58,7.82,,,,,
678,09/24/2024 17:50:00,27.73,-54.77,7.80,,,,,
679,09/24/2024 18:00:00,27.70,-53.39,7.78,,,,,
680,09/24/2024 18:10:00,27.68,-53.25,7.77,,,,,
681,09/24/2024 18:20:00,27.63,-52.28,7.76,,,,,
682,09/24/2024 18:30:00,27.58,-51.72,7.74,,,,,
683,09/24/2024 18:40:00,27.55,-50.31,7.72,,,,,
684,09/24/2024 18:50:00,27.55,-50.77,7.73,,,,,
685,09/24/2024 19:00:00,27.51,-50.38,7.72,,,,,
686,09/24/2024 19:10:00,27.48,-48.91,7.69,,,,,
687,09/24/2024 19:20:00,27.43,-47.89,7.67,,,,,
688,09/24/2024 19:30:00,27.41,-46.14,7.64,,,,,
689,09/24/2024 19:40:00,27.38,-45.88,7.64,,,,,
690,09/24/2024 19:50:00,27.36,-45.75,7.63,,,,,
691,09/24/2024 20:00:00,27.31,-44.78,7.62,,,,,
692,09/24/2024 20:10:00,27.28,-44.52,7.61,,,,,
693,09/24/2024 20:20:00,27.26,-43.97,7.60,,,,,
694,09/24/2024 20:30:00,27.26,-43.24,7.59,,,,,
695,09/24/2024 20:40:00,27.21,-43.45,7.59,,,,,
696,09/24/2024 20:50:00,27.19,-43.11,7.58,,,,,
697,09/24/2024 21:00:00,27.16,-42.30,7.57,,,,,
698,09/24/2024 21:10:00,27.14,-41.81,7.56,,,,,
699,09/24/2024 21:20:00,27.11,-41.89,7.56,,,,,
700,09/24/2024 21:30:00,27.09,-41.64,7.56,,,,,
701,09/24/2024 21:40:00,27.06,-41.22,7.55,,,,,
702,09/24/2024 21:50:00,27.04,-41.20,7.55,,,,,
703,09/24/2024 22:00:00,27.01,-40.66,7.54,,,,,
704,09/24/2024 22:10:00,26.99,-40.03,7.53,,,,,
705,09/24/2024 22:20:00,26.96,-39.31,7.51,,,,,
706,09/24/2024 22:30:00,26.94,-38.52,7.50,,,,,
707,09/24/2024 22:40:00,26.92,-38.94,7.51,,,,,
708,09/24/2024 22:50:00,26.89,-38.45,7.50,,,,,
709,09/24/2024 23:00:00,26.87,-37.83,7.49,,,,,
710,09/24/2024 23:10:00,26.84,-37.84,7.49,,,,,
711,09/24/2024 23:20:00,26.82,-37.53,7.48,,,,,
712,09/24/2024 23:30:00,26.79,-37.22,7.47,,,,,
713,09/24/2024 23:40:00,26.77,-37.74,7.48,,,,,
714,09/24/2024 23:50:00,26.74,-37.17,7.47,,,,,
715,09/25/2024 00:00:00,26.72,-36.94,7.47,,,,,
716,09/25/2024 00:10:00,26.70,-37.00,7.47,,,,,
717,09/25/2024 00:20:00,26.67,-36.55,7.46,,,,,
718,09/25/2024 00:30:00,26.65,-36.52,7.46,,,,,
719,09/25/2024 00:40:00,26.62,-36.81,7.47,,,,,
720,09/25/2024 00:50:00,26.60,-36.83,7.47,,,,,
721,09/25/2024 01:00:00,26.57,-36.72,7.46,,,,,
722,09/25/2024 01:10:00,26.57,-36.88,7.47,,,,,
723,09/25/2024 01:20:00,26.55,-35.88,7.45,,,,,
724,09/25/2024 01:30:00,26.52,-36.41,7.46,,,,,
725,09/25/2024 01:40:00,26.50,-36.28,7.46,,,,,
726,09/25/2024 01:50:00,26.48,-36.09,7.45,,,,,
727,09/25/2024 02:00:00,26.45,-35.94,7.45,,,,,
728,09/25/2024 02:10:00,26.43,-35.74,7.45,,,,,
729,09/25/2024 02:20:00,26.40,-35.49,7.44,,,,,
730,09/25/2024 02:30:00,26.38,-35.78,7.45,,,,,
731,09/25/2024 02:40:00,26.35,-35.91,7.45,,,,,
732,09/25/2024 02:50:00,26.33,-35.99,7.45,,,,,
733,09/25/2024 03:00:00,26.33,-35.97,7.45,,,,,
734,09/25/2024 03:10:00,26.30,-35.78,7.45,,,,,
735,09/25/2024 03:20:00,26.28,-35.38,7.44,,,,,
736,09/25/2024 03:30:00,26.26,-35.33,7.44,,,,,
737,09/25/2024 03:40:00,26.23,-35.72,7.45,,,,,
738,09/25/2024 03:50:00,26.21,-35.67,7.45,,,,,
739,09/25/2024 04:00:00,26.18,-35.66,7.45,,,,,
740,09/25/2024 04:10:00,26.18,-35.61,7.44,,,,,
741,09/25/2024 04:20:00,26.16,-35.49,7.44,,,,,
742,09/25/2024 04:30:00,26.13,-35.58,7.44,,,,,
743,09/25/2024 04:40:00,26.11,-35.22,7.44,,,,,
744,09/25/2024 04:50:00,26.08,-35.27,7.44,,,,,
745,09/25/2024 05:00:00,26.06,-35.34,7.44,,,,,
746,09/25/2024 05:10:00,26.06,-34.97,7.43,,,,,
747,09/25/2024 05:20:00,26.04,-35.00,7.43,,,,,
748,09/25/2024 05:30:00,26.01,-35.20,7.44,,,,,
749,09/25/2024 05:40:00,25.99,-35.41,7.44,,,,,
750,09/25/2024 05:50:00,25.96,-35.49,7.44,,,,,
751,09/25/2024 06:00:00,25.96,-35.17,7.44,,,,,
752,09/25/2024 06:10:00,25.94,-34.84,7.43,,,,,
753,09/25/2024 06:20:00,25.91,-35.03,7.43,,,,,
754,09/25/2024 06:30:00,25.89,-34.94,7.43,,,,,
755,09/25/2024 06:40:00,25.89,-34.95,7.43,,,,,
756,09/25/2024 06:50:00,25.87,-35.02,7.43,,,,,
757,09/25/2024 07:00:00,25.84,-34.94,7.43,,,,,
758,09/25/2024 07:10:00,25.84,-34.88,7.43,,,,,
759,09/25/2024 07:20:00,25.82,-34.66,7.43,,,,,
760,09/25/2024 07:30:00,25.82,-34.91,7.43,,,,,
761,09/25/2024 07:40:00,25.82,-34.99,7.43,,,,,
762,09/25/2024 07:50:00,25.79,-35.08,7.44,,,,,
763,09/25/2024 08:00:00,25.82,-35.14,7.44,,,,,
764,09/25/2024 08:10:00,25.79,-35.24,7.44,,,,,
765,09/25/2024 08:20:00,25.82,-35.16,7.44,,,,,
766,09/25/2024 08:30:00,25.82,-35.25,7.44,,,,,
767,09/25/2024 08:40:00,25.87,-35.50,7.44,,,,,
768,09/25/2024 08:50:00,26.08,-35.83,7.45,,,,,
769,09/25/2024 09:00:00,26.06,-36.24,7.46,,,,,
770,09/25/2024 09:10:00,26.21,-36.84,7.47,,,,,
771,09/25/2024 09:20:00,26.11,-36.42,7.46,,,,,
772,09/25/2024 09:30:00,26.43,-37.31,7.48,,,,,
773,09/25/2024 09:40:00,26.50,-37.74,7.48,,,,,
774,09/25/2024 09:50:00,26.60,-38.52,7.50,,,,,
775,09/25/2024 10:00:00,26.57,-38.00,7.49,,,,,
776,09/25/2024 10:10:00,26.74,-37.63,7.48,,,,,
777,09/25/2024 10:20:00,26.87,-38.53,7.50,,,,,
778,09/25/2024 10:30:00,26.87,-39.45,7.52,,,,,
779,09/25/2024 10:40:00,26.84,-40.28,7.53,,,,,
780,09/25/2024 10:50:00,26.87,-40.49,7.54,,,,,
781,09/25/2024 11:00:00,26.96,-40.44,7.53,,,,,
782,09/25/2024 11:10:00,26.84,-40.28,7.53,,,,,
783,09/25/2024 11:20:00,27.04,-41.41,7.55,,,,,
784,09/25/2024 11:30:00,27.09,-41.38,7.55,,,,,
785,09/25/2024 11:40:00,27.21,-42.61,7.57,,,,,
786,09/25/2024 11:50:00,27.28,-42.94,7.58,,,,,
787,09/25/2024 12:00:00,27.31,-43.03,7.58,,,,,
788,09/25/2024 12:10:00,27.43,-43.66,7.59,,,,,
789,09/25/2024 12:20:00,27.46,-45.64,7.63,,,,,
790,09/25/2024 12:30:00,27.43,-45.67,7.63,,,,,
791,09/25/2024 12:40:00,27.48,-44.77,7.61,,,,,
792,09/25/2024 12:50:00,27.60,-46.91,7.65,,,,,
793,09/25/2024 13:00:00,27.58,-46.06,7.64,,,,,
794,09/25/2024 13:10:00,27.63,-47.64,7.67,,,,,
795,09/25/2024 13:20:00,27.75,-49.08,7.69,,,,,
796,09/25/2024 13:30:00,27.75,-49.42,7.70,,,,,
797,09/25/2024 13:40:00,27.83,-49.74,7.71,,,,,
798,09/25/2024 13:50:00,27.90,-48.72,7.69,,,,,
799,09/25/2024 14:00:00,27.87,-49.97,7.71,,,,,
800,09/25/2024 14:10:00,27.83,-50.08,7.71,,,,,
801,09/25/2024 14:20:00,27.95,-50.85,7.73,,,,,
802,09/25/2024 14:30:00,28.02,-52.05,7.75,,,,,
803,09/25/2024 14:40:00,28.10,-53.74,7.78,,,,,
804,09/25/2024 14:50:00,28.02,-51.19,7.73,,,,,
805,09/25/2024 15:00:00,28.00,-52.14,7.75,,,,,
806,09/25/2024 15:10:00,28.00,-52.63,7.76,,,,,
807,09/25/2024 15:20:00,28.02,-53.47,7.78,,,,,
808,09/25/2024 15:30:00,28.05,-53.99,7.79,,,,,
809,09/25/2024 15:40:00,28.05,-55.11,7.81,,,,,
810,09/25/2024 15:50:00,28.12,-55.03,7.81,,,,,
811,09/25/2024 16:00:00,28.12,-55.94,7.82,,,,,
812,09/25/2024 16:10:00,28.15,-55.33,7.81,,,,,
813,09/25/2024 16:20:00,28.15,-54.20,7.79,,,,,
814,09/25/2024 16:30:00,28.15,-53.53,7.78,,,,,
815,09/25/2024 16:40:00,28.17,-54.35,7.79,,,,,
816,09/25/2024 16:50:00,28.20,-56.39,7.83,,,,,
817,09/25/2024 17:00:00,28.20,-56.06,7.82,,,,,
818,09/25/2024 17:10:00,28.20,-56.60,7.83,,,,,
819,09/25/2024 17:20:00,28.17,-57.30,7.85,,,,,
820,09/25/2024 17:30:00,28.17,-56.36,7.83,,,,,
821,09/25/2024 17:40:00,28.15,-55.49,7.81,,,,,
822,09/25/2024 17:50:00,28.12,-55.35,7.81,,,,,
823,09/25/2024 18:00:00,28.10,-55.66,7.82,,,,,
824,09/25/2024 18:10:00,28.07,-54.64,7.80,,,,,
825,09/25/2024 18:20:00,28.05,-53.02,7.77,,,,,
826,09/25/2024 18:30:00,28.02,-51.77,7.74,,,,,
827,09/25/2024 18:40:00,27.97,-51.14,7.73,,,,,
828,09/25/2024 18:50:00,27.95,-51.33,7.74,,,,,
829,09/25/2024 19:00:00,27.90,-50.70,7.73,,,,,
830,09/25/2024 19:10:00,27.87,-49.85,7.71,,,,,
831,09/25/2024 19:20:00,27.83,-49.74,7.71,,,,,
832,09/25/2024 19:30:00,27.80,-47.92,7.67,,,,,
833,09/25/2024 19:40:00,27.78,-46.41,7.64,,,,,
834,09/25/2024 19:50:00,27.75,-46.19,7.64,,,,,
835,09/25/2024 20:00:00,27.70,-45.14,7.62,,,,,
836,09/25/2024 20:10:00,27.68,-44.05,7.60,,,,,
837,09/25/2024 20:20:00,27.65,-44.31,7.61,,,,,
838,09/25/2024 20:30:00,27.63,-43.95,7.60,,,,,
839,09/25/2024 20:40:00,27.60,-44.38,7.61,,,,,
840,09/25/2024 20:50:00,27.55,-43.06,7.58,,,,,
841,09/25/2024 21:00:00,27.53,-43.06,7.58,,,,,
842,09/25/2024 21:10:00,27.51,-41.08,7.55,,,,,
843,09/25/2024 21:20:00,27.48,-41.53,7.55,,,,,
844,09/25/2024 21:30:00,27.46,-42.28,7.57,,,,,
845,09/25/2024 21:40:00,27.43,-41.58,7.55,,,,,
