Date	Time	Temp (°C) c:1	mV (mv) c:2	pH c:4	Water Detect	Button Down	Button Up	Host Connected	End Of File
09-10-22	20:30:00	26.77	-29.67	7.50					
09-10-22	20:40:00	26.77	-29.70	7.50					
09-10-22	20:50:00	26.74	-29.64	7.50					
09-10-22	21:00:00	26.74	-29.27	7.49					
09-10-22	21:10:00	26.72	-29.41	7.49					
09-10-22	21:20:00	26.72	-29.42	7.49					
09-10-22	21:30:00	26.70	-30.38	7.51					
09-10-22	21:40:00	26.70	-29.20	7.49					
09-10-22	21:50:00	26.70	-28.86	7.49					
09-10-22	22:00:00	26.67	-29.22	7.49					
09-10-22	22:10:00	26.65	-29.44	7.49					
09-10-22	22:20:00	26.65	-29.28	7.49					
09-10-22	22:30:00	26.62	-29.36	7.49					
09-10-22	22:40:00	26.60	-29.13	7.49					
09-10-22	22:50:00	26.57	-29.05	7.49					
09-10-22	23:00:00	26.57	-28.66	7.48					
09-10-22	23:10:00	26.55	-28.78	7.48					
09-10-22	23:20:00	26.55	-28.74	7.48					
09-10-22	23:30:00	26.52	-28.61	7.48					
09-10-22	23:40:00	26.50	-28.41	7.48					
09-10-22	23:50:00	26.45	-28.14	7.47					
10-10-22	00:00:00	26.45	-28.02	7.47					
10-10-22	00:10:00	26.45	-28.22	7.47					
10-10-22	00:20:00	26.43	-28.16	7.47					
10-10-22	00:30:00	26.43	-27.99	7.47					
10-10-22	00:40:00	26.38	-27.97	7.47					
10-10-22	00:50:00	26.38	-27.97	7.47					
10-10-22	01:00:00	26.35	-27.92	7.47					
10-10-22	01:10:00	26.35	-27.74	7.47					
10-10-22	01:20:00	26.33	-27.63	7.46					
10-10-22	01:30:00	26.33	-28.03	7.47					
10-10-22	01:40:00	26.30	-27.75	7.47					
10-10-22	01:50:00	26.28	-27.67	7.47					
10-10-22	02:00:00	26.28	-27.84	7.47					
10-10-22	02:10:00	26.26	-27.47	7.46					
10-10-22	02:20:00	26.23	-27.63	7.46					
10-10-22	02:30:00	26.21	-27.31	7.46					
10-10-22	02:40:00	26.21	-28.11	7.47					
10-10-22	02:50:00	26.18	-28.19	7.47					
10-10-22	03:00:00	26.16	-28.72	7.48					
10-10-22	03:10:00	26.16	-27.97	7.47					
10-10-22	03:20:00	26.13	-28.42	7.48					
10-10-22	03:30:00	26.11	-28.34	7.48					
10-10-22	03:40:00	26.11	-28.86	7.49					
10-10-22	03:50:00	26.08	-28.24	7.48					
10-10-22	04:00:00	26.06	-28.34	7.48					
10-10-22	04:10:00	26.06	-27.09	7.46					
10-10-22	04:20:00	26.06	-27.45	7.46					
10-10-22	04:30:00	26.04	-28.33	7.48					
10-10-22	04:40:00	26.01	-28.17	7.47					
10-10-22	04:50:00	25.99	-28.39	7.48					
10-10-22	05:00:00	25.99	-28.03	7.47					
10-10-22	05:10:00	25.96	-28.03	7.47					
10-10-22	05:20:00	25.96	-28.08	7.47					
10-10-22	05:30:00	25.94	-28.72	7.48					
10-10-22	05:40:00	25.94	-28.13	7.47					
10-10-22	05:50:00	25.91	-28.34	7.48					
10-10-22	06:00:00	25.91	-28.22	7.48					
10-10-22	06:10:00	25.89	-28.02	7.47					
10-10-22	06:20:00	25.89	-27.70	7.47					
10-10-22	06:30:00	25.87	-27.36	7.46					
10-10-22	06:40:00	25.87	-27.19	7.46					
10-10-22	06:50:00	25.84	-27.14	7.46					
10-10-22	07:00:00	25.84	-27.31	7.46					
10-10-22	07:10:00	25.84	-27.30	7.46					
10-10-22	07:20:00	25.82	-27.74	7.47					
10-10-22	07:30:00	25.82	-27.72	7.47					
10-10-22	07:40:00	25.82	-27.38	7.46					
10-10-22	07:50:00	25.82	-27.61	7.47					
10-10-22	08:00:00	25.82	-27.64	7.47					
10-10-22	08:10:00	25.82	-27.49	7.46					
10-10-22	08:20:00	25.82	-27.70	7.47					
10-10-22	08:30:00	25.79	-27.55	7.46					
10-10-22	08:40:00	25.82	-27.39	7.46					
10-10-22	08:50:00	25.82	-27.86	7.47					
10-10-22	09:00:00	25.87	-27.52	7.46					
10-10-22	09:10:00	25.87	-27.20	7.46					
10-10-22	09:20:00	25.91	-27.09	7.46					
10-10-22	09:30:00	25.99	-27.36	7.46					
10-10-22	09:40:00	26.04	-27.30	7.46					
10-10-22	09:50:00	26.13	-27.56	7.46					
10-10-22	10:00:00	26.21	-27.49	7.46					
10-10-22	10:10:00	26.23	-27.88	7.47					
10-10-22	10:20:00	26.30	-27.92	7.47					
10-10-22	10:30:00	26.38	-27.63	7.46					
10-10-22	10:40:00	26.45	-27.75	7.47					
10-10-22	10:50:00	26.50	-27.20	7.46					
10-10-22	11:00:00	26.52	-27.31	7.46					
10-10-22	11:10:00	26.57	-26.97	7.45					
10-10-22	11:20:00	26.67	-27.22	7.46					
10-10-22	11:30:00	26.67	-27.05	7.45					
10-10-22	11:40:00	26.74	-26.42	7.44					
10-10-22	11:50:00	26.79	-27.49	7.46					
10-10-22	12:00:00	26.79	-27.06	7.45					
10-10-22	12:10:00	26.79	-27.13	7.46					
10-10-22	12:20:00	26.84	-27.80	7.47					
10-10-22	12:30:00	26.84	-27.61	7.46					
10-10-22	12:40:00	26.96	-27.61	7.46					
10-10-22	12:50:00	26.92	-28.02	7.47					
10-10-22	13:00:00	26.99	-29.20	7.49					
10-10-22	13:10:00	26.99	-28.95	7.49					
10-10-22	13:20:00	27.21	-29.00	7.49					
10-10-22	13:30:00	27.23	-29.19	7.49					
10-10-22	13:40:00	27.16	-29.49	7.49					
10-10-22	13:50:00	27.16	-30.05	7.50					
10-10-22	14:00:00	27.31	-30.81	7.52					
10-10-22	14:10:00	27.31	-30.36	7.51					
10-10-22	14:20:00	27.28	-30.61	7.51					
10-10-22	14:30:00	27.14	-30.86	7.52					
10-10-22	14:40:00	27.14	-30.81	7.52					
10-10-22	14:50:00	27.21	-30.77	7.52					
10-10-22	15:00:00	27.14	-29.95	7.50					
10-10-22	15:10:00	27.19	-29.77	7.50					
10-10-22	15:20:00	27.21	-29.59	7.50					
10-10-22	15:30:00	27.23	-30.34	7.51					
10-10-22	15:40:00	27.28	-30.36	7.51					
10-10-22	15:50:00	27.23	-30.59	7.51					
10-10-22	16:00:00	27.26	-30.53	7.51					
10-10-22	16:10:00	27.28	-30.42	7.51					
10-10-22	16:20:00	27.31	-30.52	7.51					
10-10-22	16:30:00	27.26	-30.52	7.51					
10-10-22	16:40:00	27.31	-30.38	7.51					
10-10-22	16:50:00	27.31	-30.55	7.51					
10-10-22	17:00:00	27.31	-30.22	7.51					
10-10-22	17:10:00	27.33	-30.30	7.51					
10-10-22	17:20:00	27.31	-30.24	7.51					
10-10-22	17:30:00	27.33	-30.00	7.50					
10-10-22	17:40:00	27.36	-30.41	7.51					
10-10-22	17:50:00	27.33	-30.25	7.51					
10-10-22	18:00:00	27.33	-30.02	7.50					
10-10-22	18:10:00	27.31	-30.06	7.50					
10-10-22	18:20:00	27.33	-29.75	7.50					
10-10-22	18:30:00	27.33	-29.36	7.49					
10-10-22	18:40:00	27.33	-29.42	7.49					
10-10-22	18:50:00	27.31	-29.95	7.50					
10-10-22	19:00:00	27.33	-30.00	7.50					
10-10-22	19:10:00	27.33	-30.09	7.50					
10-10-22	19:20:00	27.31	-29.95	7.50					
10-10-22	19:30:00	27.33	-28.88	7.48					
10-10-22	19:40:00	27.36	-29.13	7.49					
10-10-22	19:50:00	27.33	-28.45	7.48					
10-10-22	20:00:00	27.33	-29.31	7.49					
10-10-22	20:10:00	27.33	-29.56	7.50					
10-10-22	20:20:00	27.31	-29.70	7.50					
10-10-22	20:30:00	27.31	-29.38	7.49					
10-10-22	20:40:00	27.28	-29.36	7.49					
10-10-22	20:50:00	27.28	-29.41	7.49					
10-10-22	21:00:00	27.28	-29.17	7.49					
10-10-22	21:10:00	27.26	-28.86	7.48					
10-10-22	21:20:00	27.26	-29.08	7.49					
10-10-22	21:30:00	27.26	-29.06	7.49					
10-10-22	21:40:00	27.23	-28.88	7.48					
10-10-22	21:50:00	27.21	-29.09	7.49					
10-10-22	22:00:00	27.21	-28.70	7.48					
10-10-22	22:10:00	27.21	-28.91	7.48					
10-10-22	22:20:00	27.19	-28.19	7.47					
10-10-22	22:30:00	27.19	-28.56	7.48					
10-10-22	22:40:00	27.16	-28.39	7.48					
10-10-22	22:50:00	27.16	-28.27	7.47					
10-10-22	23:00:00	27.14	-28.33	7.48					
10-10-22	23:10:00	27.14	-28.44	7.48					
10-10-22	23:20:00	27.11	-28.55	7.48					
10-10-22	23:30:00	27.11	-28.05	7.47					
10-10-22	23:40:00	27.11	-28.24	7.47					
10-10-22	23:50:00	27.09	-28.52	7.48					
11-10-22	00:00:00	27.09	-28.64	7.48					
11-10-22	00:10:00	27.06	-28.28	7.47					
11-10-22	00:20:00	27.04	-28.24	7.47					
11-10-22	00:30:00	27.04	-28.19	7.47					
11-10-22	00:40:00	27.01	-28.00	7.47					
11-10-22	00:50:00	27.01	-28.41	7.48					
11-10-22	01:00:00	26.99	-28.27	7.47					
11-10-22	01:10:00	26.99	-28.20	7.47					
11-10-22	01:20:00	26.96	-28.33	7.48					
11-10-22	01:30:00	26.96	-28.36	7.48					
11-10-22	01:40:00	26.94	-27.99	7.47					
11-10-22	01:50:00	26.92	-28.45	7.48					
11-10-22	02:00:00	26.92	-27.99	7.47					
11-10-22	02:10:00	26.89	-27.72	7.47					
11-10-22	02:20:00	26.89	-27.74	7.47					
11-10-22	02:30:00	26.87	-27.81	7.47					
11-10-22	02:40:00	26.84	-27.75	7.47					
11-10-22	02:50:00	26.84	-28.19	7.47					
11-10-22	03:00:00	26.82	-28.06	7.47					
11-10-22	03:10:00	26.79	-28.47	7.48					
11-10-22	03:20:00	26.77	-28.84	7.48					
11-10-22	03:30:00	26.77	-28.27	7.47					
11-10-22	03:40:00	26.72	-29.16	7.49					
11-10-22	03:50:00	26.72	-28.80	7.48					
11-10-22	04:00:00	26.70	-28.69	7.48					
11-10-22	04:10:00	26.70	-28.39	7.48					
11-10-22	04:20:00	26.67	-28.36	7.48					
11-10-22	04:30:00	26.67	-28.02	7.47					
11-10-22	04:40:00	26.65	-28.34	7.48					
11-10-22	04:50:00	26.65	-27.63	7.46					
11-10-22	05:00:00	26.62	-27.67	7.47					
11-10-22	05:10:00	26.60	-28.06	7.47					
11-10-22	05:20:00	26.60	-27.86	7.47					
11-10-22	05:30:00	26.57	-27.52	7.46					
11-10-22	05:40:00	26.55	-27.39	7.46					
11-10-22	05:50:00	26.55	-27.45	7.46					
11-10-22	06:00:00	26.55	-27.44	7.46					
11-10-22	06:10:00	26.50	-27.77	7.47					
11-10-22	06:20:00	26.50	-27.63	7.46					
11-10-22	06:30:00	26.50	-27.55	7.46					
11-10-22	06:40:00	26.48	-27.00	7.45					
11-10-22	06:50:00	26.48	-27.75	7.47					
11-10-22	07:00:00	26.48	-27.83	7.47					
11-10-22	07:10:00	26.48	-27.44	7.46					
11-10-22	07:20:00	26.45	-27.91	7.47					
11-10-22	07:30:00	26.45	-27.64	7.46					
11-10-22	07:40:00	26.45	-27.49	7.46					
11-10-22	07:50:00	26.45	-27.67	7.47					
11-10-22	08:00:00	26.43	-27.69	7.47					
11-10-22	08:10:00	26.45	-27.50	7.46					
11-10-22	08:20:00	26.48	-27.58	7.46					
11-10-22	08:30:00	26.48	-27.36	7.46					
11-10-22	08:40:00	26.50	-27.17	7.46					
11-10-22	08:50:00	26.52	-27.27	7.46					
11-10-22	09:00:00	26.55	-27.31	7.46					
11-10-22	09:10:00	26.60	-27.69	7.47					
11-10-22	09:20:00	26.67	-27.84	7.47					
11-10-22	09:30:00	26.72	-29.50	7.50					
11-10-22	09:40:00	26.77	-29.81	7.50					
11-10-22	09:50:00	26.82	-29.44	7.49					
11-10-22	10:00:00	26.87	-28.86	7.48					
11-10-22	10:10:00	26.92	-28.55	7.48					
11-10-22	10:20:00	26.94	-28.50	7.48					
11-10-22	10:30:00	27.01	-28.33	7.48					
11-10-22	10:40:00	27.09	-28.31	7.48					
11-10-22	10:50:00	27.09	-28.38	7.48					
11-10-22	11:00:00	27.16	-28.61	7.48					
11-10-22	11:10:00	27.19	-28.66	7.48					
11-10-22	11:20:00	27.26	-28.69	7.48					
11-10-22	11:30:00	27.28	-28.66	7.48					
11-10-22	11:40:00	27.36	-28.77	7.48					
11-10-22	11:50:00	27.43	-29.33	7.49					
11-10-22	12:00:00	27.41	-28.70	7.48					
11-10-22	12:10:00	27.46	-29.33	7.49					
11-10-22	12:20:00	27.48	-28.97	7.49					
11-10-22	12:30:00	27.51	-29.91	7.50					
11-10-22	12:40:00	27.55	-29.67	7.50					
11-10-22	12:50:00	27.58	-29.83	7.50					
11-10-22	13:00:00	27.63	-30.91	7.52					
11-10-22	13:10:00	27.68	-30.69	7.51					
11-10-22	13:20:00	27.73	-30.95	7.52					
11-10-22	13:30:00	27.68	-30.50	7.51					
11-10-22	13:40:00	27.73	-31.38	7.53					
11-10-22	13:50:00	27.85	-31.64	7.53					
11-10-22	14:00:00	27.92	-31.88	7.53					
11-10-22	14:10:00	27.87	-31.28	7.52					
11-10-22	14:20:00	27.87	-31.50	7.53					
11-10-22	14:30:00	27.87	-31.28	7.52					
11-10-22	14:40:00	27.90	-32.20	7.54					
11-10-22	14:50:00	27.92	-31.30	7.52					
11-10-22	15:00:00	27.92	-30.99	7.52					
11-10-22	15:10:00	27.92	-31.45	7.53					
11-10-22	15:20:00	27.92	-31.70	7.53					
11-10-22	15:30:00	27.95	-31.39	7.53					
11-10-22	15:40:00	27.90	-31.67	7.53					
11-10-22	15:50:00	27.97	-32.05	7.54					
11-10-22	16:00:00	27.95	-31.59	7.53					
11-10-22	16:10:00	27.92	-31.24	7.52					
11-10-22	16:20:00	27.92	-32.06	7.54					
11-10-22	16:30:00	27.92	-31.77	7.53					
11-10-22	16:40:00	27.92	-31.66	7.53					
11-10-22	16:50:00	27.90	-31.88	7.53					
11-10-22	17:00:00	27.90	-31.66	7.53					
11-10-22	17:10:00	27.87	-31.45	7.53					
11-10-22	17:20:00	27.85	-31.02	7.52					
11-10-22	17:30:00	27.83	-31.41	7.53					
11-10-22	17:40:00	27.80	-31.72	7.53					
11-10-22	17:50:00	27.80	-31.41	7.53					
11-10-22	18:00:00	27.78	-31.28	7.52					
11-10-22	18:10:00	27.80	-30.63	7.51					
11-10-22	18:20:00	27.80	-30.49	7.51					
11-10-22	18:30:00	27.78	-30.50	7.51					
11-10-22	18:40:00	27.80	-30.31	7.51					
11-10-22	18:50:00	27.78	-30.39	7.51					
11-10-22	19:00:00	27.78	-29.53	7.49					
11-10-22	19:10:00	27.78	-29.74	7.50					
11-10-22	19:20:00	27.75	-29.33	7.49					
11-10-22	19:30:00	27.75	-29.52	7.49					
11-10-22	19:40:00	27.73	-29.44	7.49					
11-10-22	19:50:00	27.73	-29.17	7.49					
11-10-22	20:00:00	27.73	-28.95	7.48					
11-10-22	20:10:00	27.70	-29.06	7.49					
11-10-22	20:20:00	27.68	-28.88	7.48					
11-10-22	20:30:00	27.68	-28.36	7.48					
11-10-22	20:40:00	27.65	-28.52	7.48					
11-10-22	20:50:00	27.65	-28.47	7.48					
11-10-22	21:00:00	27.63	-28.64	7.48					
11-10-22	21:10:00	27.60	-28.66	7.48					
11-10-22	21:20:00	27.60	-28.64	7.48					
11-10-22	21:30:00	27.58	-28.56	7.48					
11-10-22	21:40:00	27.55	-28.66	7.48					
11-10-22	21:50:00	27.55	-28.45	7.48					
11-10-22	22:00:00	27.53	-28.66	7.48					
11-10-22	22:10:00	27.53	-28.55	7.48					
11-10-22	22:20:00	27.51	-28.56	7.48					
11-10-22	22:30:00	27.48	-28.36	7.48					
11-10-22	22:40:00	27.46	-28.44	7.48					
11-10-22	22:50:00	27.46	-28.47	7.48					
11-10-22	23:00:00	27.43	-28.25	7.47					
11-10-22	23:10:00	27.43	-28.24	7.47					
11-10-22	23:20:00	27.41	-28.49	7.48					
11-10-22	23:30:00	27.38	-28.27	7.47					
11-10-22	23:40:00	27.38	-28.58	7.48					
11-10-22	23:50:00	27.36	-28.59	7.48					
12-10-22	00:00:00	27.33	-28.31	7.47					
12-10-22	00:10:00	27.31	-28.49	7.48					
12-10-22	00:20:00	27.31	-28.44	7.48					
12-10-22	00:30:00	27.28	-28.09	7.47					
12-10-22	00:40:00	27.28	-27.97	7.47					
12-10-22	00:50:00	27.26	-28.05	7.47					
12-10-22	01:00:00	27.26	-27.66	7.46					
12-10-22	01:10:00	27.23	-27.81	7.47					
12-10-22	01:20:00	27.23	-27.72	7.46					
12-10-22	01:30:00	27.21	-27.53	7.46					
12-10-22	01:40:00	27.19	-27.42	7.46					
12-10-22	01:50:00	27.19	-27.58	7.46					
12-10-22	02:00:00	27.16	-27.75	7.47					
12-10-22	02:10:00	27.14	-27.83	7.47					
12-10-22	02:20:00	27.14	-27.95	7.47					
12-10-22	02:30:00	27.11	-27.69	7.46					
12-10-22	02:40:00	27.09	-27.78	7.47					
12-10-22	02:50:00	27.06	-27.55	7.46					
12-10-22	03:00:00	27.06	-27.55	7.46					
12-10-22	03:10:00	27.04	-27.86	7.47					
12-10-22	03:20:00	27.01	-27.59	7.46					
12-10-22	03:30:00	26.99	-28.19	7.47					
12-10-22	03:40:00	26.96	-27.59	7.46					
12-10-22	03:50:00	26.94	-28.00	7.47					
12-10-22	04:00:00	26.92	-28.52	7.48					
12-10-22	04:10:00	26.92	-28.16	7.47					
12-10-22	04:20:00	26.89	-28.03	7.47					
12-10-22	04:30:00	26.87	-27.64	7.46					
12-10-22	04:40:00	26.84	-27.28	7.46					
12-10-22	04:50:00	26.82	-27.16	7.46					
12-10-22	05:00:00	26.79	-27.33	7.46					
12-10-22	05:10:00	26.77	-28.05	7.47					
12-10-22	05:20:00	26.77	-27.99	7.47					
12-10-22	05:30:00	26.74	-27.88	7.47					
12-10-22	05:40:00	26.72	-28.11	7.47					
12-10-22	05:50:00	26.72	-28.02	7.47					
12-10-22	06:00:00	26.70	-28.33	7.48					
12-10-22	06:10:00	26.67	-28.25	7.47					
12-10-22	06:20:00	26.65	-28.20	7.47					
12-10-22	06:30:00	26.65	-29.00	7.49					
12-10-22	06:40:00	26.60	-28.72	7.48					
12-10-22	06:50:00	26.62	-28.44	7.48					
12-10-22	07:00:00	26.60	-28.11	7.47					
12-10-22	07:10:00	26.57	-28.44	7.48					
12-10-22	07:20:00	26.57	-28.09	7.47					
12-10-22	07:30:00	26.55	-28.09	7.47					
12-10-22	07:40:00	26.55	-27.97	7.47					
12-10-22	07:50:00	26.55	-28.08	7.47					
12-10-22	08:00:00	26.55	-27.94	7.47					
12-10-22	08:10:00	26.55	-27.94	7.47					
12-10-22	08:20:00	26.55	-28.05	7.47					
12-10-22	08:30:00	26.55	-27.69	7.47					
12-10-22	08:40:00	26.55	-27.92	7.47					
12-10-22	08:50:00	26.57	-27.55	7.46					
12-10-22	09:00:00	26.62	-27.72	7.47					
12-10-22	09:10:00	26.60	-27.78	7.47					
12-10-22	09:20:00	26.62	-28.03	7.47					
12-10-22	09:30:00	26.65	-27.64	7.46					
12-10-22	09:40:00	26.70	-27.50	7.46					
12-10-22	09:50:00	26.74	-27.33	7.46					
12-10-22	10:00:00	26.79	-28.27	7.47					
12-10-22	10:10:00	26.84	-28.69	7.48					
12-10-22	10:20:00	26.89	-28.13	7.47					
12-10-22	10:30:00	26.92	-28.44	7.48					
12-10-22	10:40:00	26.94	-28.42	7.48					
12-10-22	10:50:00	27.01	-28.64	7.48					
12-10-22	11:00:00	27.06	-28.84	7.48					
12-10-22	11:10:00	27.06	-28.55	7.48					
12-10-22	11:20:00	27.06	-28.91	7.49					
12-10-22	11:30:00	27.09	-28.63	7.48					
12-10-22	11:40:00	27.11	-29.06	7.49					
12-10-22	11:50:00	27.14	-29.31	7.49					
12-10-22	12:00:00	27.16	-29.09	7.49					
12-10-22	12:10:00	27.19	-29.50	7.49					
12-10-22	12:20:00	27.21	-29.67	7.50					
12-10-22	12:30:00	27.21	-30.09	7.50					
12-10-22	12:40:00	27.23	-30.16	7.51					
12-10-22	12:50:00	27.26	-30.13	7.51					
12-10-22	13:00:00	27.28	-30.77	7.52					
12-10-22	13:10:00	27.28	-30.33	7.51					
12-10-22	13:20:00	27.28	-30.42	7.51					
12-10-22	13:30:00	27.31	-30.89	7.52					
12-10-22	13:40:00	27.31	-30.55	7.51					
12-10-22	13:50:00	27.33	-30.56	7.51					
12-10-22	14:00:00	27.33	-30.44	7.51					
12-10-22	14:10:00	27.31	-30.19	7.51					
12-10-22	14:20:00	27.33	-30.47	7.51					
12-10-22	14:30:00	27.36	-30.36	7.51					
12-10-22	14:40:00	27.36	-30.42	7.51					
12-10-22	14:50:00	27.38	-31.03	7.52					
12-10-22	15:00:00	27.38	-31.22	7.52					
12-10-22	15:10:00	27.36	-31.08	7.52					
12-10-22	15:20:00	27.38	-31.55	7.53					
12-10-22	15:30:00	27.36	-31.24	7.52					
12-10-22	15:40:00	27.36	-31.02	7.52					
12-10-22	15:50:00	27.36	-31.22	7.52					
12-10-22	16:00:00	27.36	-30.59	7.51					
12-10-22	16:10:00	27.36	-30.86	7.52					
12-10-22	16:20:00	27.36	-30.95	7.52					
12-10-22	16:30:00	27.36	-31.41	7.53					
12-10-22	16:40:00	27.36	-31.19	7.52					
12-10-22	16:50:00	27.36	-31.22	7.52					
12-10-22	17:00:00	27.33	-31.72	7.53					
12-10-22	17:10:00	27.36	-31.45	7.53					
12-10-22	17:20:00	27.36	-31.86	7.53					
12-10-22	17:30:00	27.36	-31.41	7.53					
12-10-22	17:40:00	27.31	-31.64	7.53					
12-10-22	17:50:00	27.31	-31.89	7.53					
12-10-22	18:00:00	27.31	-31.74	7.53					
12-10-22	18:10:00	27.28	-31.42	7.53					
12-10-22	18:20:00	27.28	-31.41	7.53					
12-10-22	18:30:00	27.28	-31.19	7.52					
12-10-22	18:40:00	27.26	-31.22	7.52					
12-10-22	18:50:00	27.28	-31.20	7.52					
12-10-22	19:00:00	27.26	-30.59	7.51					
12-10-22	19:10:00	27.26	-30.53	7.51					
12-10-22	19:20:00	27.26	-30.55	7.51					
12-10-22	19:30:00	27.23	-30.03	7.50					
12-10-22	19:40:00	27.23	-29.83	7.50					
12-10-22	19:50:00	27.23	-30.03	7.50					
12-10-22	20:00:00	27.23	-29.72	7.50					
12-10-22	20:10:00	27.21	-29.47	7.49					
12-10-22	20:20:00	27.21	-29.33	7.49					
12-10-22	20:30:00	27.19	-29.00	7.49					
12-10-22	20:40:00	27.19	-28.61	7.48					
12-10-22	20:50:00	27.19	-28.75	7.48					
12-10-22	21:00:00	27.16	-28.80	7.48					
12-10-22	21:10:00	27.16	-28.67	7.48					
12-10-22	21:20:00	27.14	-28.70	7.48					
12-10-22	21:30:00	27.14	-28.52	7.48					
12-10-22	21:40:00	27.14	-28.49	7.48					
12-10-22	21:50:00	27.14	-28.39	7.48					
12-10-22	22:00:00	27.11	-28.13	7.47					
12-10-22	22:10:00	27.11	-28.16	7.47					
12-10-22	22:20:00	27.11	-28.08	7.47					
12-10-22	22:30:00	27.09	-28.20	7.47					
12-10-22	22:40:00	27.09	-28.41	7.48					
12-10-22	22:50:00	27.06	-27.97	7.47					
12-10-22	23:00:00	27.06	-27.72	7.47					
12-10-22	23:10:00	27.06	-27.42	7.46					
12-10-22	23:20:00	27.06	-27.74	7.47					
12-10-22	23:30:00	27.04	-27.92	7.47					
12-10-22	23:40:00	27.04	-27.88	7.47					
12-10-22	23:50:00	27.01	-27.83	7.47					
13-10-22	00:00:00	27.01	-28.03	7.47					
13-10-22	00:10:00	26.99	-27.97	7.47					
13-10-22	00:20:00	26.99	-27.92	7.47					
13-10-22	00:30:00	26.96	-28.33	7.48					
13-10-22	00:40:00	26.96	-28.09	7.47					
13-10-22	00:50:00	26.96	-27.77	7.47					
13-10-22	01:00:00	26.94	-27.80	7.47					
13-10-22	01:10:00	26.94	-27.84	7.47					
13-10-22	01:20:00	26.92	-28.08	7.47					
13-10-22	01:30:00	26.89	-27.69	7.47					
13-10-22	01:40:00	26.87	-27.92	7.47					
13-10-22	01:50:00	26.84	-28.17	7.47					
13-10-22	02:00:00	26.84	-27.42	7.46					
13-10-22	02:10:00	26.84	-28.05	7.47					
13-10-22	02:20:00	26.82	-27.97	7.47					
13-10-22	02:30:00	26.79	-27.50	7.46					
13-10-22	02:40:00	26.79	-28.06	7.47					
13-10-22	02:50:00	26.77	-28.24	7.47					
13-10-22	03:00:00	26.77	-27.99	7.47					
13-10-22	03:10:00	26.74	-28.17	7.47					
13-10-22	03:20:00	26.74	-28.36	7.48					
13-10-22	03:30:00	26.72	-27.69	7.47					
13-10-22	03:40:00	26.70	-27.20	7.46					
13-10-22	03:50:00	26.67	-28.24	7.47					
13-10-22	04:00:00	26.65	-27.27	7.46					
13-10-22	04:10:00	26.65	-27.08	7.46					
13-10-22	04:20:00	26.62	-27.30	7.46					
13-10-22	04:30:00	26.62	-27.13	7.46					
13-10-22	04:40:00	26.60	-27.16	7.46					
13-10-22	04:50:00	26.57	-27.89	7.47					
13-10-22	05:00:00	26.55	-28.45	7.48					
13-10-22	05:10:00	26.52	-27.38	7.46					
13-10-22	05:20:00	26.52	-27.49	7.46					
13-10-22	05:30:00	26.50	-27.64	7.46					
13-10-22	05:40:00	26.50	-27.49	7.46					
13-10-22	05:50:00	26.48	-27.58	7.46					
13-10-22	06:00:00	26.45	-28.58	7.48					
13-10-22	06:10:00	26.45	-27.69	7.47					
13-10-22	06:20:00	26.43	-28.16	7.47					
13-10-22	06:30:00	26.43	-28.31	7.48					
13-10-22	06:40:00	26.40	-28.25	7.48					
13-10-22	06:50:00	26.40	-27.99	7.47					
13-10-22	07:00:00	26.38	-28.03	7.47					
13-10-22	07:10:00	26.38	-27.95	7.47					
13-10-22	07:20:00	26.35	-28.19	7.47					
13-10-22	07:30:00	26.35	-28.03	7.47					
13-10-22	07:40:00	26.33	-27.84	7.47					
13-10-22	07:50:00	26.33	-27.67	7.47					
13-10-22	08:00:00	26.35	-27.61	7.46					
13-10-22	08:10:00	26.38	-27.31	7.46					
13-10-22	08:20:00	26.38	-27.00	7.45					
13-10-22	08:30:00	26.40	-27.28	7.46					
13-10-22	08:40:00	26.43	-27.66	7.47					
13-10-22	08:50:00	26.45	-27.49	7.46					
13-10-22	09:00:00	26.50	-27.66	7.47					
13-10-22	09:10:00	26.55	-27.64	7.46					
13-10-22	09:20:00	26.60	-27.84	7.47					
13-10-22	09:30:00	26.65	-27.55	7.46					
13-10-22	09:40:00	26.72	-27.99	7.47					
13-10-22	09:50:00	26.77	-28.45	7.48					
13-10-22	10:00:00	26.84	-28.36	7.48					
13-10-22	10:10:00	26.92	-28.59	7.48					
13-10-22	10:20:00	26.94	-27.95	7.47					
13-10-22	10:30:00	26.99	-27.83	7.47					
13-10-22	10:40:00	27.04	-27.33	7.46					
13-10-22	10:50:00	27.09	-27.03	7.45					
13-10-22	11:00:00	27.14	-26.83	7.45					
13-10-22	11:10:00	27.19	-26.34	7.44					
13-10-22	11:20:00	27.23	-26.25	7.44					
13-10-22	11:30:00	27.23	-26.47	7.44					
13-10-22	11:40:00	27.28	-26.56	7.45					
13-10-22	11:50:00	27.33	-26.99	7.45					
13-10-22	12:00:00	27.36	-26.47	7.44					
13-10-22	12:10:00	27.38	-26.63	7.45					
13-10-22	12:20:00	27.46	-26.97	7.45					
13-10-22	12:30:00	27.43	-26.99	7.45					
13-10-22	12:40:00	27.46	-27.47	7.46					
13-10-22	12:50:00	27.51	-27.42	7.46					
13-10-22	13:00:00	27.51	-27.75	7.47					
13-10-22	13:10:00	27.55	-27.91	7.47					
13-10-22	13:20:00	27.65	-27.59	7.46					
