#,Date-Time (HST),Temperature   (°C),Millivolts   (mv),pH   (pH),Button Down,Button Up,Host Connected,End of File
436,04/07/2024 01:30:00,22.68,-38.45,7.59,,,,
437,04/07/2024 01:40:00,22.63,-38.34,7.58,,,,
438,04/07/2024 01:50:00,22.61,-37.91,7.58,,,,
439,04/07/2024 02:00:00,22.58,-37.83,7.57,,,,
440,04/07/2024 02:10:00,22.58,-37.67,7.57,,,,
441,04/07/2024 02:20:00,22.56,-37.24,7.56,,,,
442,04/07/2024 02:30:00,22.56,-37.06,7.56,,,,
443,04/07/2024 02:40:00,22.51,-37.02,7.56,,,,
444,04/07/2024 02:50:00,22.51,-36.52,7.55,,,,
445,04/07/2024 03:00:00,22.49,-36.39,7.55,,,,
446,04/07/2024 03:10:00,22.47,-36.39,7.55,,,,
447,04/07/2024 03:20:00,22.44,-36.14,7.54,,,,
448,04/07/2024 03:30:00,22.44,-35.97,7.54,,,,
449,04/07/2024 03:40:00,22.44,-35.75,7.54,,,,
450,04/07/2024 03:50:00,22.42,-35.45,7.53,,,,
451,04/07/2024 04:00:00,22.39,-35.34,7.53,,,,
452,04/07/2024 04:10:00,22.37,-35.13,7.52,,,,
453,04/07/2024 04:20:00,22.35,-34.95,7.52,,,,
454,04/07/2024 04:30:00,22.35,-34.78,7.52,,,,
455,04/07/2024 04:40:00,22.35,-34.50,7.51,,,,
456,04/07/2024 04:50:00,22.32,-34.41,7.51,,,,
457,04/07/2024 05:00:00,22.27,-34.47,7.51,,,,
458,04/07/2024 05:10:00,22.25,-34.22,7.51,,,,
459,04/07/2024 05:20:00,22.23,-34.00,7.50,,,,
460,04/07/2024 05:30:00,22.23,-33.78,7.50,,,,
461,04/07/2024 05:40:00,22.20,-33.69,7.50,,,,
462,04/07/2024 05:50:00,22.18,-33.52,7.50,,,,
463,04/07/2024 06:00:00,22.15,-33.33,7.49,,,,
464,04/07/2024 06:10:00,22.15,-33.30,7.49,,,,
465,04/07/2024 06:20:00,22.13,-33.09,7.49,,,,
466,04/07/2024 06:30:00,22.08,-32.95,7.48,,,,
467,04/07/2024 06:40:00,22.08,-32.92,7.48,,,,
468,04/07/2024 06:50:00,22.08,-32.83,7.48,,,,
469,04/07/2024 07:00:00,22.08,-32.16,7.47,,,,
470,04/07/2024 07:10:00,22.08,-31.94,7.47,,,,
471,04/07/2024 07:20:00,22.06,-32.08,7.47,,,,
472,04/07/2024 07:30:00,22.06,-32.17,7.47,,,,
473,04/07/2024 07:40:00,22.03,-32.22,7.47,,,,
474,04/07/2024 07:50:00,22.03,-32.30,7.47,,,,
475,04/07/2024 08:00:00,22.03,-32.28,7.47,,,,
476,04/07/2024 08:10:00,22.03,-32.31,7.47,,,,
477,04/07/2024 08:20:00,22.03,-32.42,7.47,,,,
478,04/07/2024 08:30:00,22.03,-32.53,7.48,,,,
479,04/07/2024 08:40:00,22.03,-32.67,7.48,,,,
480,04/07/2024 08:50:00,22.06,-33.16,7.49,,,,
481,04/07/2024 09:00:00,22.08,-33.31,7.49,,,,
482,04/07/2024 09:10:00,22.08,-33.45,7.49,,,,
483,04/07/2024 09:20:00,22.15,-34.08,7.51,,,,
484,04/07/2024 09:30:00,22.18,-34.42,7.51,,,,
485,04/07/2024 09:40:00,22.20,-35.13,7.53,,,,
486,04/07/2024 09:50:00,22.23,-35.49,7.53,,,,
487,04/07/2024 10:00:00,22.25,-36.14,7.54,,,,
488,04/07/2024 10:10:00,22.30,-36.41,7.55,,,,
489,04/07/2024 10:20:00,22.37,-39.03,7.60,,,,
490,04/07/2024 10:30:00,22.42,-39.92,7.61,,,,
491,04/07/2024 10:40:00,22.44,-42.86,7.67,,,,
492,04/07/2024 10:50:00,22.61,-46.25,7.73,,,,
493,04/07/2024 11:00:00,22.82,-44.92,7.71,,,,
494,04/07/2024 11:10:00,22.90,-44.99,7.71,,,,
495,04/07/2024 11:20:00,22.97,-45.10,7.71,,,,
496,04/07/2024 11:30:00,23.04,-50.02,7.80,,,,
497,04/07/2024 11:40:00,23.06,-48.19,7.77,,,,
498,04/07/2024 11:50:00,23.11,-49.78,7.80,,,,
499,04/07/2024 12:00:00,23.26,-55.05,7.89,,,,
500,04/07/2024 12:10:00,23.38,-56.67,7.92,,,,
501,04/07/2024 12:20:00,23.40,-56.86,7.93,,,,
502,04/07/2024 12:30:00,23.33,-52.88,7.85,,,,
503,04/07/2024 12:40:00,23.40,-52.50,7.85,,,,
504,04/07/2024 12:50:00,23.54,-57.16,7.93,,,,
505,04/07/2024 13:00:00,23.54,-57.47,7.94,,,,
506,04/07/2024 13:10:00,23.59,-58.95,7.97,,,,
507,04/07/2024 13:20:00,23.64,-59.94,7.98,,,,
508,04/07/2024 13:30:00,23.69,-59.19,7.97,,,,
509,04/07/2024 13:40:00,23.69,-59.41,7.97,,,,
510,04/07/2024 13:50:00,23.74,-63.10,8.04,,,,
511,04/07/2024 14:00:00,23.76,-64.27,8.06,,,,
512,04/07/2024 14:10:00,23.88,-63.13,8.04,,,,
513,04/07/2024 14:20:00,23.86,-59.06,7.97,,,,
514,04/07/2024 14:30:00,23.91,-59.30,7.97,,,,
515,04/07/2024 14:40:00,23.98,-58.69,7.96,,,,
516,04/07/2024 14:50:00,23.93,-58.30,7.95,,,,
517,04/07/2024 15:00:00,23.88,-56.53,7.92,,,,
518,04/07/2024 15:10:00,23.98,-59.10,7.97,,,,
519,04/07/2024 15:20:00,24.03,-60.86,8.00,,,,
520,04/07/2024 15:30:00,24.05,-60.85,8.00,,,,
521,04/07/2024 15:40:00,24.12,-60.08,7.98,,,,
522,04/07/2024 15:50:00,24.05,-59.85,7.98,,,,
523,04/07/2024 16:00:00,24.00,-59.53,7.97,,,,
524,04/07/2024 16:10:00,24.07,-59.80,7.98,,,,
525,04/07/2024 16:20:00,24.00,-59.11,7.97,,,,
526,04/07/2024 16:30:00,24.12,-59.92,7.98,,,,
527,04/07/2024 16:40:00,24.10,-59.77,7.98,,,,
528,04/07/2024 16:50:00,24.12,-59.30,7.97,,,,
529,04/07/2024 17:00:00,24.05,-58.63,7.96,,,,
530,04/07/2024 17:10:00,24.00,-57.77,7.94,,,,
531,04/07/2024 17:20:00,24.00,-57.50,7.94,,,,
532,04/07/2024 17:30:00,24.03,-57.30,7.93,,,,
533,04/07/2024 17:40:00,23.98,-57.20,7.93,,,,
534,04/07/2024 17:50:00,24.00,-56.47,7.92,,,,
535,04/07/2024 18:00:00,23.95,-55.72,7.90,,,,
536,04/07/2024 18:10:00,23.88,-55.49,7.90,,,,
537,04/07/2024 18:20:00,23.88,-54.39,7.88,,,,
538,04/07/2024 18:30:00,23.86,-54.11,7.87,,,,
539,04/07/2024 18:40:00,23.86,-53.39,7.86,,,,
540,04/07/2024 18:50:00,23.81,-53.27,7.86,,,,
541,04/07/2024 19:00:00,23.76,-52.22,7.84,,,,
542,04/07/2024 19:10:00,23.69,-51.27,7.82,,,,
543,04/07/2024 19:20:00,23.64,-50.16,7.80,,,,
544,04/07/2024 19:30:00,23.64,-49.75,7.79,,,,
545,04/07/2024 19:40:00,23.62,-50.27,7.80,,,,
546,04/07/2024 19:50:00,23.59,-50.14,7.80,,,,
547,04/07/2024 20:00:00,23.57,-49.44,7.79,,,,
548,04/07/2024 20:10:00,23.52,-48.63,7.77,,,,
549,04/07/2024 20:20:00,23.50,-48.36,7.77,,,,
550,04/07/2024 20:30:00,23.47,-47.89,7.76,,,,
551,04/07/2024 20:40:00,23.45,-47.31,7.75,,,,
552,04/07/2024 20:50:00,23.42,-46.70,7.74,,,,
553,04/07/2024 21:00:00,23.40,-46.39,7.73,,,,
554,04/07/2024 21:10:00,23.38,-46.27,7.73,,,,
555,04/07/2024 21:20:00,23.35,-46.27,7.73,,,,
556,04/07/2024 21:30:00,23.33,-45.41,7.71,,,,
557,04/07/2024 21:40:00,23.30,-44.80,7.70,,,,
558,04/07/2024 21:50:00,23.26,-44.49,7.70,,,,
559,04/07/2024 22:00:00,23.26,-44.11,7.69,,,,
560,04/07/2024 22:10:00,23.18,-43.75,7.68,,,,
561,04/07/2024 22:20:00,23.16,-43.44,7.68,,,,
562,04/07/2024 22:30:00,23.14,-43.31,7.68,,,,
563,04/07/2024 22:40:00,23.11,-42.99,7.67,,,,
564,04/07/2024 22:50:00,23.06,-43.05,7.67,,,,
565,04/07/2024 23:00:00,23.02,-42.72,7.66,,,,
566,04/07/2024 23:10:00,22.97,-43.02,7.67,,,,
567,04/07/2024 23:20:00,22.94,-42.13,7.65,,,,
568,04/07/2024 23:30:00,22.92,-41.72,7.65,,,,
569,04/07/2024 23:40:00,22.90,-41.45,7.64,,,,
570,04/07/2024 23:50:00,22.87,-41.58,7.64,,,,
571,04/08/2024 00:00:00,22.87,-41.05,7.63,,,,
572,04/08/2024 00:10:00,22.82,-40.95,7.63,,,,
573,04/08/2024 00:20:00,22.82,-40.45,7.62,,,,
574,04/08/2024 00:30:00,22.78,-40.24,7.62,,,,
575,04/08/2024 00:40:00,22.75,-39.94,7.61,,,,
576,04/08/2024 00:50:00,22.70,-39.75,7.61,,,,
577,04/08/2024 01:00:00,22.68,-39.56,7.61,,,,
578,04/08/2024 01:10:00,22.66,-39.47,7.61,,,,
579,04/08/2024 01:20:00,22.63,-38.99,7.60,,,,
580,04/08/2024 01:30:00,22.61,-38.80,7.59,,,,
581,04/08/2024 01:40:00,22.58,-38.50,7.59,,,,
582,04/08/2024 01:50:00,22.56,-38.44,7.59,,,,
583,04/08/2024 02:00:00,22.54,-38.31,7.58,,,,
584,04/08/2024 02:10:00,22.51,-38.13,7.58,,,,
585,04/08/2024 02:20:00,22.49,-37.74,7.57,,,,
586,04/08/2024 02:30:00,22.47,-37.39,7.57,,,,
587,04/08/2024 02:40:00,22.44,-37.20,7.56,,,,
588,04/08/2024 02:50:00,22.44,-37.05,7.56,,,,
589,04/08/2024 03:00:00,22.42,-37.30,7.57,,,,
590,04/08/2024 03:10:00,22.42,-36.81,7.56,,,,
591,04/08/2024 03:20:00,22.39,-36.34,7.55,,,,
592,04/08/2024 03:30:00,22.37,-35.99,7.54,,,,
593,04/08/2024 03:40:00,22.37,-36.05,7.54,,,,
594,04/08/2024 03:50:00,22.35,-35.63,7.53,,,,
595,04/08/2024 04:00:00,22.35,-35.19,7.53,,,,
596,04/08/2024 04:10:00,22.32,-34.99,7.52,,,,
597,04/08/2024 04:20:00,22.30,-34.70,7.52,,,,
598,04/08/2024 04:30:00,22.27,-34.63,7.52,,,,
599,04/08/2024 04:40:00,22.27,-34.42,7.51,,,,
600,04/08/2024 04:50:00,22.27,-34.25,7.51,,,,
601,04/08/2024 05:00:00,22.27,-34.25,7.51,,,,
602,04/08/2024 05:10:00,22.25,-34.00,7.50,,,,
603,04/08/2024 05:20:00,22.23,-33.77,7.50,,,,
604,04/08/2024 05:30:00,22.23,-33.72,7.50,,,,
605,04/08/2024 05:40:00,22.23,-33.03,7.49,,,,
606,04/08/2024 05:50:00,22.20,-33.33,7.49,,,,
607,04/08/2024 06:00:00,22.18,-32.91,7.48,,,,
608,04/08/2024 06:10:00,22.15,-32.74,7.48,,,,
609,04/08/2024 06:20:00,22.13,-32.63,7.48,,,,
610,04/08/2024 06:30:00,22.08,-32.41,7.47,,,,
611,04/08/2024 06:40:00,22.08,-32.47,7.48,,,,
612,04/08/2024 06:50:00,22.08,-32.30,7.47,,,,
613,04/08/2024 07:00:00,22.08,-32.05,7.47,,,,
614,04/08/2024 07:10:00,22.06,-31.94,7.47,,,,
615,04/08/2024 07:20:00,22.06,-31.77,7.46,,,,
616,04/08/2024 07:30:00,22.06,-31.86,7.46,,,,
617,04/08/2024 07:40:00,22.08,-31.77,7.46,,,,
618,04/08/2024 07:50:00,22.08,-31.72,7.46,,,,
619,04/08/2024 08:00:00,22.11,-31.63,7.46,,,,
620,04/08/2024 08:10:00,22.13,-31.78,7.46,,,,
621,04/08/2024 08:20:00,22.13,-31.83,7.46,,,,
622,04/08/2024 08:30:00,22.15,-31.84,7.46,,,,
623,04/08/2024 08:40:00,22.18,-32.27,7.47,,,,
624,04/08/2024 08:50:00,22.20,-32.47,7.48,,,,
625,04/08/2024 09:00:00,22.23,-32.61,7.48,,,,
626,04/08/2024 09:10:00,22.35,-33.89,7.50,,,,
627,04/08/2024 09:20:00,22.39,-34.22,7.51,,,,
628,04/08/2024 09:30:00,22.44,-34.63,7.52,,,,
629,04/08/2024 09:40:00,22.47,-35.63,7.53,,,,
630,04/08/2024 09:50:00,22.56,-36.38,7.55,,,,
631,04/08/2024 10:00:00,22.61,-36.59,7.55,,,,
632,04/08/2024 10:10:00,22.68,-37.50,7.57,,,,
633,04/08/2024 10:20:00,22.75,-41.41,7.64,,,,
634,04/08/2024 10:30:00,22.82,-43.08,7.67,,,,
635,04/08/2024 10:40:00,23.09,-46.20,7.73,,,,
636,04/08/2024 10:50:00,23.16,-48.19,7.77,,,,
637,04/08/2024 11:00:00,23.28,-48.02,7.76,,,,
638,04/08/2024 11:10:00,23.26,-47.75,7.76,,,,
639,04/08/2024 11:20:00,23.42,-46.85,7.74,,,,
640,04/08/2024 11:30:00,23.47,-45.91,7.72,,,,
641,04/08/2024 11:40:00,23.52,-47.49,7.75,,,,
642,04/08/2024 11:50:00,23.71,-53.13,7.86,,,,
643,04/08/2024 12:00:00,23.88,-56.17,7.91,,,,
644,04/08/2024 12:10:00,23.91,-55.47,7.90,,,,
645,04/08/2024 12:20:00,23.91,-52.41,7.84,,,,
646,04/08/2024 12:30:00,23.98,-50.99,7.82,,,,
647,04/08/2024 12:40:00,24.05,-54.14,7.87,,,,
648,04/08/2024 12:50:00,24.07,-51.08,7.82,,,,
649,04/08/2024 13:00:00,24.00,-52.06,7.84,,,,
650,04/08/2024 13:10:00,24.05,-52.72,7.85,,,,
651,04/08/2024 13:20:00,24.19,-60.70,8.00,,,,
652,04/08/2024 13:30:00,24.12,-56.31,7.91,,,,
653,04/08/2024 13:40:00,24.22,-60.94,8.00,,,,
654,04/08/2024 13:50:00,24.32,-62.28,8.02,,,,
655,04/08/2024 14:00:00,24.32,-59.61,7.97,,,,
656,04/08/2024 14:10:00,24.24,-55.91,7.91,,,,
657,04/08/2024 14:20:00,24.32,-57.24,7.93,,,,
658,04/08/2024 14:30:00,24.39,-58.20,7.95,,,,
659,04/08/2024 14:40:00,24.29,-56.69,7.92,,,,
660,04/08/2024 14:50:00,24.32,-55.55,7.90,,,,
661,04/08/2024 15:00:00,24.32,-54.94,7.89,,,,
662,04/08/2024 15:10:00,24.44,-57.64,7.94,,,,
663,04/08/2024 15:20:00,24.34,-54.91,7.89,,,,
664,04/08/2024 15:30:00,24.39,-56.16,7.91,,,,
665,04/08/2024 15:40:00,24.36,-54.95,7.89,,,,
666,04/08/2024 15:50:00,24.44,-56.39,7.91,,,,
667,04/08/2024 16:00:00,24.51,-58.94,7.96,,,,
668,04/08/2024 16:10:00,24.44,-56.11,7.91,,,,
669,04/08/2024 16:20:00,24.53,-56.94,7.92,,,,
670,04/08/2024 16:30:00,24.51,-56.74,7.92,,,,
671,04/08/2024 16:40:00,24.48,-56.13,7.91,,,,
672,04/08/2024 16:50:00,24.51,-57.41,7.93,,,,
673,04/08/2024 17:00:00,24.56,-58.06,7.95,,,,
674,04/08/2024 17:10:00,24.56,-59.55,7.97,,,,
675,04/08/2024 17:20:00,24.56,-59.03,7.96,,,,
676,04/08/2024 17:30:00,24.51,-58.38,7.95,,,,
677,04/08/2024 17:40:00,24.46,-57.24,7.93,,,,
678,04/08/2024 17:50:00,24.46,-56.67,7.92,,,,
679,04/08/2024 18:00:00,24.41,-56.11,7.91,,,,
680,04/08/2024 18:10:00,24.39,-55.58,7.90,,,,
681,04/08/2024 18:20:00,24.36,-54.86,7.89,,,,
682,04/08/2024 18:30:00,24.32,-54.20,7.87,,,,
683,04/08/2024 18:40:00,24.27,-53.52,7.86,,,,
684,04/08/2024 18:50:00,24.29,-52.70,7.85,,,,
685,04/08/2024 19:00:00,24.27,-52.80,7.85,,,,
686,04/08/2024 19:10:00,24.22,-52.55,7.84,,,,
687,04/08/2024 19:20:00,24.19,-51.61,7.83,,,,
688,04/08/2024 19:30:00,24.17,-50.58,7.81,,,,
689,04/08/2024 19:40:00,24.15,-49.85,7.79,,,,
690,04/08/2024 19:50:00,24.12,-50.16,7.80,,,,
691,04/08/2024 20:00:00,24.07,-49.06,7.78,,,,
692,04/08/2024 20:10:00,24.03,-49.24,7.78,,,,
693,04/08/2024 20:20:00,24.03,-48.31,7.77,,,,
694,04/08/2024 20:30:00,23.98,-47.67,7.75,,,,
695,04/08/2024 20:40:00,23.95,-47.22,7.75,,,,
696,04/08/2024 20:50:00,23.93,-46.16,7.73,,,,
697,04/08/2024 21:00:00,23.91,-45.92,7.72,,,,
698,04/08/2024 21:10:00,23.88,-45.45,7.71,,,,
699,04/08/2024 21:20:00,23.86,-45.94,7.72,,,,
700,04/08/2024 21:30:00,23.81,-45.08,7.71,,,,
701,04/08/2024 21:40:00,23.79,-44.66,7.70,,,,
702,04/08/2024 21:50:00,23.76,-44.28,7.69,,,,
703,04/08/2024 22:00:00,23.74,-43.95,7.69,,,,
704,04/08/2024 22:10:00,23.69,-43.63,7.68,,,,
705,04/08/2024 22:20:00,23.66,-42.95,7.67,,,,
706,04/08/2024 22:30:00,23.62,-42.55,7.66,,,,
707,04/08/2024 22:40:00,23.57,-42.20,7.65,,,,
708,04/08/2024 22:50:00,23.54,-42.08,7.65,,,,
709,04/08/2024 23:00:00,23.52,-41.86,7.65,,,,
710,04/08/2024 23:10:00,23.47,-41.74,7.65,,,,
711,04/08/2024 23:20:00,23.42,-41.38,7.64,,,,
712,04/08/2024 23:30:00,23.40,-41.60,7.64,,,,
713,04/08/2024 23:40:00,23.38,-40.94,7.63,,,,
714,04/08/2024 23:50:00,23.35,-40.63,7.63,,,,
715,04/09/2024 00:00:00,23.35,-40.42,7.62,,,,
716,04/09/2024 00:10:00,23.30,-40.14,7.62,,,,
717,04/09/2024 00:20:00,23.26,-39.67,7.61,,,,
718,04/09/2024 00:30:00,23.26,-39.36,7.60,,,,
719,04/09/2024 00:40:00,23.18,-39.41,7.60,,,,
720,04/09/2024 00:50:00,23.16,-38.99,7.60,,,,
721,04/09/2024 01:00:00,23.14,-38.84,7.59,,,,
722,04/09/2024 01:10:00,23.09,-38.80,7.59,,,,
723,04/09/2024 01:20:00,23.06,-38.14,7.58,,,,
724,04/09/2024 01:30:00,23.04,-37.84,7.57,,,,
725,04/09/2024 01:40:00,23.04,-37.59,7.57,,,,
726,04/09/2024 01:50:00,23.02,-37.20,7.56,,,,
727,04/09/2024 02:00:00,22.99,-37.05,7.56,,,,
728,04/09/2024 02:10:00,22.94,-36.89,7.56,,,,
729,04/09/2024 02:20:00,22.92,-36.72,7.55,,,,
730,04/09/2024 02:30:00,22.92,-36.45,7.55,,,,
731,04/09/2024 02:40:00,22.90,-36.00,7.54,,,,
732,04/09/2024 02:50:00,22.85,-35.72,7.53,,,,
733,04/09/2024 03:00:00,22.82,-35.28,7.53,,,,
734,04/09/2024 03:10:00,22.82,-35.13,7.52,,,,
735,04/09/2024 03:20:00,22.82,-34.84,7.52,,,,
736,04/09/2024 03:30:00,22.82,-34.55,7.51,,,,
737,04/09/2024 03:40:00,22.82,-34.49,7.51,,,,
738,04/09/2024 03:50:00,22.80,-34.09,7.50,,,,
739,04/09/2024 04:00:00,22.80,-33.61,7.50,,,,
740,04/09/2024 04:10:00,22.78,-33.31,7.49,,,,
741,04/09/2024 04:20:00,22.78,-33.08,7.49,,,,
742,04/09/2024 04:30:00,22.75,-32.78,7.48,,,,
743,04/09/2024 04:40:00,22.75,-32.70,7.48,,,,
744,04/09/2024 04:50:00,22.73,-32.47,7.47,,,,
745,04/09/2024 05:00:00,22.73,-32.25,7.47,,,,
746,04/09/2024 05:10:00,22.70,-32.24,7.47,,,,
747,04/09/2024 05:20:00,22.70,-32.02,7.47,,,,
748,04/09/2024 05:30:00,22.68,-31.75,7.46,,,,
749,04/09/2024 05:40:00,22.68,-31.91,7.46,,,,
750,04/09/2024 05:50:00,22.68,-31.94,7.46,,,,
751,04/09/2024 06:00:00,22.66,-32.00,7.47,,,,
752,04/09/2024 06:10:00,22.66,-31.36,7.45,,,,
753,04/09/2024 06:20:00,22.63,-31.22,7.45,,,,
754,04/09/2024 06:30:00,22.63,-31.20,7.45,,,,
755,04/09/2024 06:40:00,22.63,-31.53,7.46,,,,
756,04/09/2024 06:50:00,22.58,-31.30,7.45,,,,
757,04/09/2024 07:00:00,22.58,-31.22,7.45,,,,
758,04/09/2024 07:10:00,22.58,-31.16,7.45,,,,
759,04/09/2024 07:20:00,22.58,-30.84,7.44,,,,
760,04/09/2024 07:30:00,22.58,-30.99,7.45,,,,
761,04/09/2024 07:40:00,22.61,-31.28,7.45,,,,
762,04/09/2024 07:50:00,22.58,-32.22,7.47,,,,
763,04/09/2024 08:00:00,22.61,-31.89,7.46,,,,
764,04/09/2024 08:10:00,22.63,-31.78,7.46,,,,
765,04/09/2024 08:20:00,22.63,-31.39,7.45,,,,
766,04/09/2024 08:30:00,22.66,-31.47,7.46,,,,
767,04/09/2024 08:40:00,22.68,-31.41,7.45,,,,
768,04/09/2024 08:50:00,22.70,-31.61,7.46,,,,
769,04/09/2024 09:00:00,22.73,-31.50,7.46,,,,
770,04/09/2024 09:10:00,22.78,-32.34,7.47,,,,
771,04/09/2024 09:20:00,22.82,-33.11,7.49,,,,
772,04/09/2024 09:30:00,22.90,-33.19,7.49,,,,
773,04/09/2024 09:40:00,22.94,-33.77,7.50,,,,
774,04/09/2024 09:50:00,23.02,-34.39,7.51,,,,
775,04/09/2024 10:00:00,23.09,-35.25,7.53,,,,
776,04/09/2024 10:10:00,23.30,-35.89,7.54,,,,
777,04/09/2024 10:20:00,23.40,-36.92,7.56,,,,
778,04/09/2024 10:30:00,23.47,-37.78,7.57,,,,
779,04/09/2024 10:40:00,23.69,-39.45,7.60,,,,
780,04/09/2024 10:50:00,23.64,-39.20,7.60,,,,
781,04/09/2024 11:00:00,23.83,-40.74,7.63,,,,
782,04/09/2024 11:10:00,23.88,-41.24,7.64,,,,
783,04/09/2024 11:20:00,23.95,-42.42,7.66,,,,
784,04/09/2024 11:30:00,24.05,-43.45,7.68,,,,
785,04/09/2024 11:40:00,24.03,-43.14,7.67,,,,
786,04/09/2024 11:50:00,24.12,-43.99,7.69,,,,
787,04/09/2024 12:00:00,24.19,-45.05,7.71,,,,
788,04/09/2024 12:10:00,24.32,-45.89,7.72,,,,
789,04/09/2024 12:20:00,24.36,-46.19,7.73,,,,
790,04/09/2024 12:30:00,24.46,-48.42,7.77,,,,
791,04/09/2024 12:40:00,24.51,-48.02,7.76,,,,
792,04/09/2024 12:50:00,24.48,-47.63,7.75,,,,
793,04/09/2024 13:00:00,24.60,-49.55,7.79,,,,
794,04/09/2024 13:10:00,24.65,-50.47,7.80,,,,
795,04/09/2024 13:20:00,24.65,-50.70,7.81,,,,
796,04/09/2024 13:30:00,24.68,-52.00,7.83,,,,
797,04/09/2024 13:40:00,24.70,-52.10,7.83,,,,
798,04/09/2024 13:50:00,24.70,-51.56,7.82,,,,
799,04/09/2024 14:00:00,24.73,-52.85,7.85,,,,
800,04/09/2024 14:10:00,24.68,-52.69,7.85,,,,
801,04/09/2024 14:20:00,24.65,-51.86,7.83,,,,
802,04/09/2024 14:30:00,24.65,-51.25,7.82,,,,
803,04/09/2024 14:40:00,24.68,-52.67,7.85,,,,
804,04/09/2024 14:50:00,24.63,-50.78,7.81,,,,
805,04/09/2024 15:00:00,24.68,-51.64,7.83,,,,
806,04/09/2024 15:10:00,24.68,-51.83,7.83,,,,
807,04/09/2024 15:20:00,24.75,-52.61,7.84,,,,
808,04/09/2024 15:30:00,24.68,-51.42,7.82,,,,
809,04/09/2024 15:40:00,24.68,-51.89,7.83,,,,
810,04/09/2024 15:50:00,24.70,-51.80,7.83,,,,
811,04/09/2024 16:00:00,24.68,-52.20,7.84,,,,
812,04/09/2024 16:10:00,24.68,-51.92,7.83,,,,
813,04/09/2024 16:20:00,24.65,-51.99,7.83,,,,
814,04/09/2024 16:30:00,24.68,-52.56,7.84,,,,
815,04/09/2024 16:40:00,24.70,-52.50,7.84,,,,
816,04/09/2024 16:50:00,24.73,-52.80,7.85,,,,
817,04/09/2024 17:00:00,24.73,-52.53,7.84,,,,
818,04/09/2024 17:10:00,24.73,-51.85,7.83,,,,
819,04/09/2024 17:20:00,24.77,-52.19,7.84,,,,
820,04/09/2024 17:30:00,24.80,-52.85,7.85,,,,
821,04/09/2024 17:40:00,24.77,-51.77,7.83,,,,
822,04/09/2024 17:50:00,24.77,-51.33,7.82,,,,
823,04/09/2024 18:00:00,24.80,-51.56,7.82,,,,
824,04/09/2024 18:10:00,24.77,-51.25,7.82,,,,
825,04/09/2024 18:20:00,24.80,-52.22,7.84,,,,
826,04/09/2024 18:30:00,24.77,-51.61,7.83,,,,
827,04/09/2024 18:40:00,24.73,-51.63,7.83,,,,
828,04/09/2024 18:50:00,24.70,-51.27,7.82,,,,
829,04/09/2024 19:00:00,24.70,-50.66,7.81,,,,
830,04/09/2024 19:10:00,24.65,-50.35,7.80,,,,
831,04/09/2024 19:20:00,24.63,-49.45,7.79,,,,
832,04/09/2024 19:30:00,24.58,-49.33,7.78,,,,
833,04/09/2024 19:40:00,24.56,-48.66,7.77,,,,
834,04/09/2024 19:50:00,24.51,-48.13,7.76,,,,
835,04/09/2024 20:00:00,24.48,-47.63,7.75,,,,
836,04/09/2024 20:10:00,24.44,-47.42,7.75,,,,
837,04/09/2024 20:20:00,24.41,-46.64,7.73,,,,
838,04/09/2024 20:30:00,24.36,-46.50,7.73,,,,
839,04/09/2024 20:40:00,24.34,-46.16,7.73,,,,
840,04/09/2024 20:50:00,24.29,-45.72,7.72,,,,
841,04/09/2024 21:00:00,24.27,-45.19,7.71,,,,
842,04/09/2024 21:10:00,24.24,-44.69,7.70,,,,
843,04/09/2024 21:20:00,24.19,-44.52,7.70,,,,
844,04/09/2024 21:30:00,24.17,-44.28,7.69,,,,
845,04/09/2024 21:40:00,24.15,-43.61,7.68,,,,
846,04/09/2024 21:50:00,24.10,-43.27,7.67,,,,
847,04/09/2024 22:00:00,24.07,-42.78,7.66,,,,
848,04/09/2024 22:10:00,24.05,-42.53,7.66,,,,
849,04/09/2024 22:20:00,24.00,-42.28,7.65,,,,
850,04/09/2024 22:30:00,23.98,-41.81,7.65,,,,
851,04/09/2024 22:40:00,23.93,-41.72,7.64,,,,
852,04/09/2024 22:50:00,23.91,-41.38,7.64,,,,
853,04/09/2024 23:00:00,23.88,-41.14,7.63,,,,
854,04/09/2024 23:10:00,23.83,-40.75,7.63,,,,
855,04/09/2024 23:20:00,23.81,-40.88,7.63,,,,
856,04/09/2024 23:30:00,23.79,-40.30,7.62,,,,
857,04/09/2024 23:40:00,23.74,-39.99,7.61,,,,
858,04/09/2024 23:50:00,23.69,-39.63,7.61,,,,
859,04/10/2024 00:00:00,23.64,-39.77,7.61,,,,
860,04/10/2024 00:10:00,23.62,-39.44,7.60,,,,
861,04/10/2024 00:20:00,23.59,-38.94,7.59,,,,
862,04/10/2024 00:30:00,23.57,-38.59,7.59,,,,
863,04/10/2024 00:40:00,23.54,-38.45,7.58,,,,
864,04/10/2024 00:50:00,23.54,-38.08,7.58,,,,
865,04/10/2024 01:00:00,23.50,-38.05,7.58,,,,
866,04/10/2024 01:10:00,23.47,-37.78,7.57,,,,
867,04/10/2024 01:20:00,23.42,-37.50,7.57,,,,
868,04/10/2024 01:30:00,23.40,-37.08,7.56,,,,
869,04/10/2024 01:40:00,23.40,-36.52,7.55,,,,
870,04/10/2024 01:50:00,23.38,-36.34,7.55,,,,
