#,Date-Time (HST),Ch:1 - Temperature   (°C),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
421,02/03/2024 23:00:00,20.91,-9.23,7.24,,,,,
422,02/03/2024 23:10:00,20.89,-9.14,7.24,,,,,
423,02/03/2024 23:20:00,20.89,-9.08,7.24,,,,,
424,02/03/2024 23:30:00,20.86,-9.02,7.24,,,,,
425,02/03/2024 23:40:00,20.84,-9.00,7.24,,,,,
426,02/03/2024 23:50:00,20.82,-8.95,7.24,,,,,
427,02/04/2024 00:00:00,20.82,-8.89,7.23,,,,,
428,02/04/2024 00:10:00,20.82,-8.86,7.23,,,,,
429,02/04/2024 00:20:00,20.79,-8.81,7.23,,,,,
430,02/04/2024 00:30:00,20.79,-8.77,7.23,,,,,
431,02/04/2024 00:40:00,20.77,-8.72,7.23,,,,,
432,02/04/2024 00:50:00,20.77,-8.69,7.23,,,,,
433,02/04/2024 01:00:00,20.75,-8.64,7.23,,,,,
434,02/04/2024 01:10:00,20.75,-8.66,7.23,,,,,
435,02/04/2024 01:20:00,20.72,-8.59,7.23,,,,,
436,02/04/2024 01:30:00,20.72,-8.55,7.23,,,,,
437,02/04/2024 01:40:00,20.70,-8.52,7.23,,,,,
438,02/04/2024 01:50:00,20.70,-8.48,7.23,,,,,
439,02/04/2024 02:00:00,20.70,-8.45,7.23,,,,,
440,02/04/2024 02:10:00,20.67,-8.42,7.23,,,,,
441,02/04/2024 02:20:00,20.67,-8.39,7.23,,,,,
442,02/04/2024 02:30:00,20.67,-8.39,7.23,,,,,
443,02/04/2024 02:40:00,20.67,-8.39,7.23,,,,,
444,02/04/2024 02:50:00,20.67,-8.39,7.23,,,,,
445,02/04/2024 03:00:00,20.67,-8.38,7.23,,,,,
446,02/04/2024 03:10:00,20.65,-8.38,7.23,,,,,
447,02/04/2024 03:20:00,20.65,-8.38,7.23,,,,,
448,02/04/2024 03:30:00,20.65,-8.36,7.22,,,,,
449,02/04/2024 03:40:00,20.65,-8.31,7.22,,,,,
450,02/04/2024 03:50:00,20.65,-8.28,7.22,,,,,
451,02/04/2024 04:00:00,20.65,-8.23,7.22,,,,,
452,02/04/2024 04:10:00,20.63,-8.20,7.22,,,,,
453,02/04/2024 04:20:00,20.63,-8.17,7.22,,,,,
454,02/04/2024 04:30:00,20.63,-8.11,7.22,,,,,
455,02/04/2024 04:40:00,20.60,-8.09,7.22,,,,,
456,02/04/2024 04:50:00,20.60,-8.06,7.22,,,,,
457,02/04/2024 05:00:00,20.60,-8.03,7.22,,,,,
458,02/04/2024 05:10:00,20.58,-8.00,7.22,,,,,
459,02/04/2024 05:20:00,20.58,-7.92,7.22,,,,,
460,02/04/2024 05:30:00,20.58,-7.89,7.22,,,,,
461,02/04/2024 05:40:00,20.56,-7.84,7.22,,,,,
462,02/04/2024 05:50:00,20.56,-7.80,7.21,,,,,
463,02/04/2024 06:00:00,20.56,-7.72,7.21,,,,,
464,02/04/2024 06:10:00,20.56,-7.70,7.21,,,,,
465,02/04/2024 06:20:00,20.53,-7.70,7.21,,,,,
466,02/04/2024 06:30:00,20.53,-7.67,7.21,,,,,
467,02/04/2024 06:40:00,20.51,-7.66,7.21,,,,,
468,02/04/2024 06:50:00,20.51,-7.67,7.21,,,,,
469,02/04/2024 07:00:00,20.51,-7.70,7.21,,,,,
470,02/04/2024 07:10:00,20.48,-7.67,7.21,,,,,
471,02/04/2024 07:20:00,20.48,-7.67,7.21,,,,,
472,02/04/2024 07:30:00,20.46,-7.70,7.21,,,,,
473,02/04/2024 07:40:00,20.46,-7.72,7.21,,,,,
474,02/04/2024 07:50:00,20.46,-7.73,7.21,,,,,
475,02/04/2024 08:00:00,20.44,-7.73,7.21,,,,,
476,02/04/2024 08:10:00,20.44,-7.77,7.21,,,,,
477,02/04/2024 08:20:00,20.44,-7.75,7.21,,,,,
478,02/04/2024 08:30:00,20.44,-7.77,7.21,,,,,
479,02/04/2024 08:40:00,20.44,-7.77,7.21,,,,,
480,02/04/2024 08:50:00,20.44,-7.78,7.21,,,,,
481,02/04/2024 09:00:00,20.44,-7.80,7.21,,,,,
482,02/04/2024 09:10:00,20.44,-7.84,7.22,,,,,
483,02/04/2024 09:20:00,20.44,-7.86,7.22,,,,,
484,02/04/2024 09:30:00,20.44,-7.91,7.22,,,,,
485,02/04/2024 09:40:00,20.46,-7.97,7.22,,,,,
486,02/04/2024 09:50:00,20.46,-8.02,7.22,,,,,
487,02/04/2024 10:00:00,20.46,-8.06,7.22,,,,,
488,02/04/2024 10:10:00,20.46,-8.08,7.22,,,,,
489,02/04/2024 10:20:00,20.46,-8.11,7.22,,,,,
490,02/04/2024 10:30:00,20.51,-8.13,7.22,,,,,
491,02/04/2024 10:40:00,20.53,-8.14,7.22,,,,,
492,02/04/2024 10:50:00,20.56,-8.17,7.22,,,,,
493,02/04/2024 11:00:00,20.56,-8.20,7.22,,,,,
494,02/04/2024 11:10:00,20.58,-8.23,7.22,,,,,
495,02/04/2024 11:20:00,20.58,-8.33,7.22,,,,,
496,02/04/2024 11:30:00,20.63,-8.34,7.22,,,,,
497,02/04/2024 11:40:00,20.67,-8.36,7.22,,,,,
498,02/04/2024 11:50:00,20.70,-8.34,7.22,,,,,
499,02/04/2024 12:00:00,20.70,-8.39,7.23,,,,,
500,02/04/2024 12:10:00,20.72,-8.44,7.23,,,,,
501,02/04/2024 12:20:00,20.72,-8.47,7.23,,,,,
502,02/04/2024 12:30:00,20.72,-8.52,7.23,,,,,
503,02/04/2024 12:40:00,20.75,-8.59,7.23,,,,,
504,02/04/2024 12:50:00,20.77,-8.61,7.23,,,,,
505,02/04/2024 13:00:00,20.79,-8.64,7.23,,,,,
506,02/04/2024 13:10:00,20.82,-8.66,7.23,,,,,
507,02/04/2024 13:20:00,20.84,-8.70,7.23,,,,,
508,02/04/2024 13:30:00,20.86,-8.75,7.23,,,,,
509,02/04/2024 13:40:00,20.91,-8.73,7.23,,,,,
510,02/04/2024 13:50:00,20.91,-8.73,7.23,,,,,
511,02/04/2024 14:00:00,20.91,-8.77,7.23,,,,,
512,02/04/2024 14:10:00,20.96,-8.80,7.23,,,,,
513,02/04/2024 14:20:00,21.03,-8.80,7.23,,,,,
514,02/04/2024 14:30:00,21.10,-8.75,7.23,,,,,
515,02/04/2024 14:40:00,21.17,-8.70,7.23,,,,,
516,02/04/2024 14:50:00,21.20,-8.73,7.23,,,,,
517,02/04/2024 15:00:00,21.20,-8.69,7.23,,,,,
518,02/04/2024 15:10:00,21.20,-8.67,7.23,,,,,
519,02/04/2024 15:20:00,21.17,-8.69,7.23,,,,,
520,02/04/2024 15:30:00,21.15,-8.66,7.23,,,,,
521,02/04/2024 15:40:00,21.15,-8.64,7.23,,,,,
522,02/04/2024 15:50:00,21.13,-8.64,7.23,,,,,
523,02/04/2024 16:00:00,21.13,-8.61,7.23,,,,,
524,02/04/2024 16:10:00,21.13,-8.59,7.23,,,,,
525,02/04/2024 16:20:00,21.13,-8.58,7.23,,,,,
526,02/04/2024 16:30:00,21.13,-8.59,7.23,,,,,
527,02/04/2024 16:40:00,21.13,-8.56,7.23,,,,,
528,02/04/2024 16:50:00,21.15,-8.58,7.23,,,,,
529,02/04/2024 17:00:00,21.15,-8.58,7.23,,,,,
530,02/04/2024 17:10:00,21.15,-8.56,7.23,,,,,
531,02/04/2024 17:20:00,21.17,-8.56,7.23,,,,,
532,02/04/2024 17:30:00,21.17,-8.55,7.23,,,,,
533,02/04/2024 17:40:00,21.17,-8.52,7.23,,,,,
534,02/04/2024 17:50:00,21.17,-8.52,7.23,,,,,
535,02/04/2024 18:00:00,21.17,-8.52,7.23,,,,,
536,02/04/2024 18:10:00,21.17,-8.48,7.23,,,,,
537,02/04/2024 18:20:00,21.15,-8.45,7.23,,,,,
538,02/04/2024 18:30:00,21.15,-8.48,7.23,,,,,
539,02/04/2024 18:40:00,21.13,-8.52,7.23,,,,,
540,02/04/2024 18:50:00,21.13,-9.14,7.24,,,,,
541,02/04/2024 19:00:00,21.10,-9.06,7.24,,,,,
542,02/04/2024 19:10:00,21.10,-8.92,7.23,,,,,
543,02/04/2024 19:20:00,21.10,-8.86,7.23,,,,,
544,02/04/2024 19:30:00,21.10,-8.81,7.23,,,,,
545,02/04/2024 19:40:00,21.08,-8.78,7.23,,,,,
546,02/04/2024 19:50:00,21.08,-8.77,7.23,,,,,
547,02/04/2024 20:00:00,21.08,-8.78,7.23,,,,,
548,02/04/2024 20:10:00,21.06,-8.78,7.23,,,,,
549,02/04/2024 20:20:00,21.06,-8.77,7.23,,,,,
550,02/04/2024 20:30:00,21.06,-8.77,7.23,,,,,
551,02/04/2024 20:40:00,21.06,-8.75,7.23,,,,,
552,02/04/2024 20:50:00,21.03,-8.75,7.23,,,,,
553,02/04/2024 21:00:00,21.03,-8.75,7.23,,,,,
554,02/04/2024 21:10:00,21.03,-8.75,7.23,,,,,
555,02/04/2024 21:20:00,21.03,-8.73,7.23,,,,,
556,02/04/2024 21:30:00,21.01,-11.02,7.27,,,,,
557,02/04/2024 21:40:00,21.01,-10.14,7.26,,,,,
558,02/04/2024 21:50:00,21.01,-9.58,7.25,,,,,
559,02/04/2024 22:00:00,20.98,-9.31,7.24,,,,,
560,02/04/2024 22:10:00,20.98,-9.16,7.24,,,,,
561,02/04/2024 22:20:00,20.98,-9.03,7.24,,,,,
562,02/04/2024 22:30:00,20.98,-8.94,7.24,,,,,
563,02/04/2024 22:40:00,20.98,-8.77,7.23,,,,,
564,02/04/2024 22:50:00,20.98,-8.66,7.23,,,,,
565,02/04/2024 23:00:00,20.96,-8.58,7.23,,,,,
566,02/04/2024 23:10:00,20.96,-8.52,7.23,,,,,
567,02/04/2024 23:20:00,20.96,-8.48,7.23,,,,,
568,02/04/2024 23:30:00,20.96,-8.45,7.23,,,,,
569,02/04/2024 23:40:00,20.94,-8.42,7.23,,,,,
570,02/04/2024 23:50:00,20.94,-8.41,7.23,,,,,
571,02/05/2024 00:00:00,20.94,-8.39,7.23,,,,,
572,02/05/2024 00:10:00,20.91,-8.36,7.22,,,,,
573,02/05/2024 00:20:00,20.91,-8.33,7.22,,,,,
574,02/05/2024 00:30:00,20.91,-8.30,7.22,,,,,
575,02/05/2024 00:40:00,20.91,-8.28,7.22,,,,,
576,02/05/2024 00:50:00,20.91,-8.25,7.22,,,,,
577,02/05/2024 01:00:00,20.89,-8.20,7.22,,,,,
578,02/05/2024 01:10:00,20.89,-8.14,7.22,,,,,
579,02/05/2024 01:20:00,20.89,-8.11,7.22,,,,,
580,02/05/2024 01:30:00,20.89,-8.06,7.22,,,,,
581,02/05/2024 01:40:00,20.86,-8.11,7.22,,,,,
582,02/05/2024 01:50:00,20.86,-8.05,7.22,,,,,
583,02/05/2024 02:00:00,20.86,-8.02,7.22,,,,,
584,02/05/2024 02:10:00,20.86,-8.00,7.22,,,,,
585,02/05/2024 02:20:00,20.84,-7.97,7.22,,,,,
586,02/05/2024 02:30:00,20.84,-7.95,7.22,,,,,
587,02/05/2024 02:40:00,20.84,-7.95,7.22,,,,,
588,02/05/2024 02:50:00,20.84,-7.94,7.22,,,,,
589,02/05/2024 03:00:00,20.84,-7.92,7.22,,,,,
590,02/05/2024 03:10:00,20.82,-7.92,7.22,,,,,
591,02/05/2024 03:20:00,20.82,-7.91,7.22,,,,,
592,02/05/2024 03:30:00,20.82,-7.91,7.22,,,,,
593,02/05/2024 03:40:00,20.82,-7.84,7.22,,,,,
594,02/05/2024 03:50:00,20.82,-7.81,7.21,,,,,
595,02/05/2024 04:00:00,20.79,-7.81,7.21,,,,,
596,02/05/2024 04:10:00,20.79,-7.80,7.21,,,,,
597,02/05/2024 04:20:00,20.79,-7.77,7.21,,,,,
598,02/05/2024 04:30:00,20.79,-7.73,7.21,,,,,
599,02/05/2024 04:40:00,20.77,-7.73,7.21,,,,,
600,02/05/2024 04:50:00,20.77,-7.70,7.21,,,,,
601,02/05/2024 05:00:00,20.77,-7.70,7.21,,,,,
602,02/05/2024 05:10:00,20.77,-7.66,7.21,,,,,
603,02/05/2024 05:20:00,20.77,-7.66,7.21,,,,,
604,02/05/2024 05:30:00,20.77,-7.64,7.21,,,,,
605,02/05/2024 05:40:00,20.77,-7.63,7.21,,,,,
606,02/05/2024 05:50:00,20.75,-7.59,7.21,,,,,
607,02/05/2024 06:00:00,20.75,-7.58,7.21,,,,,
608,02/05/2024 06:10:00,20.75,-7.58,7.21,,,,,
609,02/05/2024 06:20:00,20.75,-7.27,7.20,,,,,
610,02/05/2024 06:30:00,20.72,-7.28,7.20,,,,,
611,02/05/2024 06:40:00,20.72,-7.36,7.21,,,,,
612,02/05/2024 06:50:00,20.70,-7.28,7.20,,,,,
613,02/05/2024 07:00:00,20.65,-7.03,7.20,,,,,
614,02/05/2024 07:10:00,20.65,-7.05,7.20,,,,,
615,02/05/2024 07:20:00,20.63,-6.84,7.20,,,,,
616,02/05/2024 07:30:00,20.63,-6.66,7.19,,,,,
617,02/05/2024 07:40:00,20.65,-6.67,7.19,,,,,
618,02/05/2024 07:50:00,20.65,-6.66,7.19,,,,,
619,02/05/2024 08:00:00,20.65,-6.64,7.19,,,,,
620,02/05/2024 08:10:00,20.65,-6.67,7.19,,,,,
621,02/05/2024 08:20:00,20.65,-6.72,7.19,,,,,
622,02/05/2024 08:30:00,20.65,-6.73,7.19,,,,,
623,02/05/2024 08:40:00,20.65,-6.81,7.20,,,,,
624,02/05/2024 08:50:00,20.65,-6.77,7.19,,,,,
625,02/05/2024 09:00:00,20.67,-6.75,7.19,,,,,
626,02/05/2024 09:10:00,20.67,-6.80,7.20,,,,,
627,02/05/2024 09:20:00,20.67,-6.92,7.20,,,,,
628,02/05/2024 09:30:00,20.70,-7.02,7.20,,,,,
629,02/05/2024 09:40:00,20.72,-7.13,7.20,,,,,
630,02/05/2024 09:50:00,20.72,-7.23,7.20,,,,,
631,02/05/2024 10:00:00,20.75,-7.31,7.21,,,,,
632,02/05/2024 10:10:00,20.77,-7.38,7.21,,,,,
633,02/05/2024 10:20:00,20.82,-7.47,7.21,,,,,
634,02/05/2024 10:30:00,20.86,-7.53,7.21,,,,,
635,02/05/2024 10:40:00,20.91,-7.59,7.21,,,,,
636,02/05/2024 10:50:00,20.98,-7.64,7.21,,,,,
637,02/05/2024 11:00:00,21.06,-7.70,7.21,,,,,
638,02/05/2024 11:10:00,21.10,-7.75,7.21,,,,,
639,02/05/2024 11:20:00,21.17,-7.78,7.21,,,,,
640,02/05/2024 11:30:00,21.25,-7.80,7.21,,,,,
641,02/05/2024 11:40:00,21.27,-7.78,7.21,,,,,
642,02/05/2024 11:50:00,21.29,-7.83,7.21,,,,,
643,02/05/2024 12:00:00,21.29,-7.88,7.22,,,,,
644,02/05/2024 12:10:00,21.29,-7.92,7.22,,,,,
645,02/05/2024 12:20:00,21.34,-7.95,7.22,,,,,
646,02/05/2024 12:30:00,21.34,-7.98,7.22,,,,,
647,02/05/2024 12:40:00,21.37,-7.97,7.22,,,,,
648,02/05/2024 12:50:00,21.39,-7.94,7.22,,,,,
649,02/05/2024 13:00:00,21.39,-7.95,7.22,,,,,
650,02/05/2024 13:10:00,21.41,-7.97,7.22,,,,,
651,02/05/2024 13:20:00,21.41,-7.97,7.22,,,,,
652,02/05/2024 13:30:00,21.44,-7.97,7.22,,,,,
653,02/05/2024 13:40:00,21.46,-7.98,7.22,,,,,
654,02/05/2024 13:50:00,21.49,-8.00,7.22,,,,,
655,02/05/2024 14:00:00,21.51,-8.05,7.22,,,,,
656,02/05/2024 14:10:00,21.56,-8.06,7.22,,,,,
657,02/05/2024 14:20:00,21.63,-8.08,7.22,,,,,
658,02/05/2024 14:30:00,21.68,-8.09,7.22,,,,,
659,02/05/2024 14:40:00,21.72,-8.08,7.22,,,,,
660,02/05/2024 14:50:00,21.75,-8.06,7.22,,,,,
661,02/05/2024 15:00:00,21.75,-7.88,7.21,,,,,
662,02/05/2024 15:10:00,21.72,-9.22,7.24,,,,,
663,02/05/2024 15:20:00,21.75,-9.92,7.25,,,,,
664,02/05/2024 15:30:00,21.75,-10.00,7.25,,,,,
665,02/05/2024 15:40:00,21.75,-10.27,7.26,,,,,
666,02/05/2024 15:50:00,21.75,-9.78,7.25,,,,,
667,02/05/2024 16:00:00,21.75,-9.28,7.24,,,,,
668,02/05/2024 16:10:00,21.75,-8.89,7.23,,,,,
669,02/05/2024 16:20:00,21.77,-11.28,7.28,,,,,
670,02/05/2024 16:30:00,21.77,-10.47,7.26,,,,,
671,02/05/2024 16:40:00,21.77,-10.45,7.26,,,,,
672,02/05/2024 16:50:00,21.77,-10.50,7.26,,,,,
673,02/05/2024 17:00:00,21.77,-11.00,7.27,,,,,
674,02/05/2024 17:10:00,21.77,-12.42,7.30,,,,,
675,02/05/2024 17:20:00,21.77,-13.30,7.32,,,,,
676,02/05/2024 17:30:00,21.77,-12.53,7.30,,,,,
677,02/05/2024 17:40:00,21.77,-18.78,7.42,,,,,
678,02/05/2024 17:50:00,21.77,-22.27,7.48,,,,,
679,02/05/2024 18:00:00,21.77,-23.02,7.50,,,,,
680,02/05/2024 18:10:00,21.75,-23.77,7.51,,,,,
681,02/05/2024 18:20:00,21.75,-24.11,7.52,,,,,
682,02/05/2024 18:30:00,21.75,-24.78,7.53,,,,,
683,02/05/2024 18:40:00,21.72,-24.61,7.53,,,,,
684,02/05/2024 18:50:00,21.72,-25.05,7.54,,,,,
685,02/05/2024 19:00:00,21.72,-24.11,7.52,,,,,
686,02/05/2024 19:10:00,21.72,-23.09,7.50,,,,,
687,02/05/2024 19:20:00,21.70,-22.31,7.48,,,,,
688,02/05/2024 19:30:00,21.70,-21.78,7.47,,,,,
689,02/05/2024 19:40:00,21.70,-21.24,7.46,,,,,
690,02/05/2024 19:50:00,21.68,-20.77,7.46,,,,,
691,02/05/2024 20:00:00,21.68,-20.31,7.45,,,,,
692,02/05/2024 20:10:00,21.68,-20.45,7.45,,,,,
693,02/05/2024 20:20:00,21.65,-20.05,7.44,,,,,
694,02/05/2024 20:30:00,21.65,-19.59,7.43,,,,,
695,02/05/2024 20:40:00,21.63,-19.38,7.43,,,,,
696,02/05/2024 20:50:00,21.63,-18.94,7.42,,,,,
697,02/05/2024 21:00:00,21.60,-18.55,7.41,,,,,
698,02/05/2024 21:10:00,21.60,-18.19,7.41,,,,,
699,02/05/2024 21:20:00,21.60,-17.84,7.40,,,,,
700,02/05/2024 21:30:00,21.58,-17.50,7.39,,,,,
701,02/05/2024 21:40:00,21.58,-17.20,7.39,,,,,
702,02/05/2024 21:50:00,21.56,-16.91,7.38,,,,,
703,02/05/2024 22:00:00,21.56,-16.59,7.38,,,,,
704,02/05/2024 22:10:00,21.56,-16.33,7.37,,,,,
705,02/05/2024 22:20:00,21.56,-16.06,7.37,,,,,
706,02/05/2024 22:30:00,21.53,-15.83,7.36,,,,,
707,02/05/2024 22:40:00,21.53,-15.61,7.36,,,,,
708,02/05/2024 22:50:00,21.53,-15.41,7.36,,,,,
709,02/05/2024 23:00:00,21.51,-15.22,7.35,,,,,
710,02/05/2024 23:10:00,21.51,-15.05,7.35,,,,,
711,02/05/2024 23:20:00,21.49,-14.91,7.35,,,,,
712,02/05/2024 23:30:00,21.49,-14.75,7.34,,,,,
713,02/05/2024 23:40:00,21.49,-14.61,7.34,,,,,
714,02/05/2024 23:50:00,21.49,-14.47,7.34,,,,,
715,02/06/2024 00:00:00,21.46,-14.34,7.34,,,,,
716,02/06/2024 00:10:00,21.46,-14.22,7.33,,,,,
717,02/06/2024 00:20:00,21.46,-14.13,7.33,,,,,
718,02/06/2024 00:30:00,21.44,-14.02,7.33,,,,,
719,02/06/2024 00:40:00,21.44,-13.84,7.33,,,,,
720,02/06/2024 00:50:00,21.44,-13.78,7.33,,,,,
721,02/06/2024 01:00:00,21.44,-13.69,7.32,,,,,
722,02/06/2024 01:10:00,21.44,-13.59,7.32,,,,,
723,02/06/2024 01:20:00,21.44,-13.52,7.32,,,,,
724,02/06/2024 01:30:00,21.41,-13.44,7.32,,,,,
725,02/06/2024 01:40:00,21.41,-13.38,7.32,,,,,
726,02/06/2024 01:50:00,21.41,-13.30,7.32,,,,,
727,02/06/2024 02:00:00,21.41,-13.22,7.31,,,,,
728,02/06/2024 02:10:00,21.39,-13.16,7.31,,,,,
729,02/06/2024 02:20:00,21.39,-13.09,7.31,,,,,
730,02/06/2024 02:30:00,21.39,-13.05,7.31,,,,,
731,02/06/2024 02:40:00,21.39,-12.97,7.31,,,,,
732,02/06/2024 02:50:00,21.37,-12.91,7.31,,,,,
733,02/06/2024 03:00:00,21.37,-12.86,7.31,,,,,
734,02/06/2024 03:10:00,21.37,-12.80,7.31,,,,,
735,02/06/2024 03:20:00,21.37,-12.72,7.31,,,,,
736,02/06/2024 03:30:00,21.37,-12.66,7.30,,,,,
737,02/06/2024 03:40:00,21.34,-12.59,7.30,,,,,
738,02/06/2024 03:50:00,21.34,-12.66,7.30,,,,,
739,02/06/2024 04:00:00,21.34,-12.55,7.30,,,,,
740,02/06/2024 04:10:00,21.34,-12.50,7.30,,,,,
741,02/06/2024 04:20:00,21.32,-12.42,7.30,,,,,
742,02/06/2024 04:30:00,21.32,-12.36,7.30,,,,,
743,02/06/2024 04:40:00,21.32,-12.28,7.30,,,,,
744,02/06/2024 04:50:00,21.32,-12.23,7.30,,,,,
745,02/06/2024 05:00:00,21.29,-12.17,7.30,,,,,
746,02/06/2024 05:10:00,21.29,-12.13,7.29,,,,,
747,02/06/2024 05:20:00,21.29,-12.06,7.29,,,,,
748,02/06/2024 05:30:00,21.29,-12.02,7.29,,,,,
749,02/06/2024 05:40:00,21.29,-11.97,7.29,,,,,
750,02/06/2024 05:50:00,21.27,-11.92,7.29,,,,,
751,02/06/2024 06:00:00,21.27,-11.91,7.29,,,,,
752,02/06/2024 06:10:00,21.27,-11.84,7.29,,,,,
753,02/06/2024 06:20:00,21.27,-11.80,7.29,,,,,
754,02/06/2024 06:30:00,21.25,-11.78,7.29,,,,,
755,02/06/2024 06:40:00,21.25,-11.77,7.29,,,,,
756,02/06/2024 06:50:00,21.22,-11.73,7.29,,,,,
757,02/06/2024 07:00:00,21.22,-11.73,7.29,,,,,
758,02/06/2024 07:10:00,21.22,-11.75,7.29,,,,,
759,02/06/2024 07:20:00,21.20,-11.75,7.29,,,,,
760,02/06/2024 07:30:00,21.20,-11.77,7.29,,,,,
761,02/06/2024 07:40:00,21.17,-11.78,7.29,,,,,
762,02/06/2024 07:50:00,21.17,-11.80,7.29,,,,,
763,02/06/2024 08:00:00,21.17,-11.83,7.29,,,,,
764,02/06/2024 08:10:00,21.17,-11.84,7.29,,,,,
765,02/06/2024 08:20:00,21.17,-11.89,7.29,,,,,
766,02/06/2024 08:30:00,21.17,-11.94,7.29,,,,,
767,02/06/2024 08:40:00,21.17,-11.95,7.29,,,,,
768,02/06/2024 08:50:00,21.17,-11.98,7.29,,,,,
769,02/06/2024 09:00:00,21.17,-12.03,7.29,,,,,
770,02/06/2024 09:10:00,21.17,-12.06,7.29,,,,,
771,02/06/2024 09:20:00,21.17,-12.05,7.29,,,,,
772,02/06/2024 09:30:00,21.17,-12.06,7.29,,,,,
773,02/06/2024 09:40:00,21.20,-12.03,7.29,,,,,
774,02/06/2024 09:50:00,21.22,-12.06,7.29,,,,,
775,02/06/2024 10:00:00,21.25,-12.05,7.29,,,,,
776,02/06/2024 10:10:00,21.29,-12.11,7.29,,,,,
777,02/06/2024 10:20:00,21.63,-32.19,7.67,,,,,
778,02/06/2024 10:30:00,21.56,-33.75,7.70,,,,,
779,02/06/2024 10:40:00,21.63,-35.63,7.73,,,,,
780,02/06/2024 10:50:00,21.72,-35.66,7.73,,,,,
781,02/06/2024 11:00:00,21.80,-39.20,7.80,,,,,
782,02/06/2024 11:10:00,21.82,-38.64,7.79,,,,,
783,02/06/2024 11:20:00,21.87,-39.91,7.81,,,,,
784,02/06/2024 11:30:00,21.89,-40.70,7.83,,,,,
785,02/06/2024 11:40:00,21.91,-42.00,7.85,,,,,
786,02/06/2024 11:50:00,21.94,-41.86,7.85,,,,,
787,02/06/2024 12:00:00,22.01,-43.06,7.87,,,,,
788,02/06/2024 12:10:00,22.08,-44.70,7.90,,,,,
789,02/06/2024 12:20:00,22.11,-44.97,7.91,,,,,
790,02/06/2024 12:30:00,22.06,-42.05,7.85,,,,,
791,02/06/2024 12:40:00,22.08,-42.78,7.87,,,,,
792,02/06/2024 12:50:00,22.11,-44.19,7.89,,,,,
793,02/06/2024 13:00:00,22.13,-44.88,7.90,,,,,
794,02/06/2024 13:10:00,22.15,-45.69,7.92,,,,,
795,02/06/2024 13:20:00,22.15,-45.39,7.91,,,,,
796,02/06/2024 13:30:00,22.25,-51.06,8.02,,,,,
797,02/06/2024 13:40:00,22.27,-48.86,7.98,,,,,
798,02/06/2024 13:50:00,22.35,-54.39,8.08,,,,,
799,02/06/2024 14:00:00,22.42,-55.66,8.10,,,,,
800,02/06/2024 14:10:00,22.42,-55.67,8.10,,,,,
801,02/06/2024 14:20:00,22.44,-56.42,8.12,,,,,
802,02/06/2024 14:30:00,22.47,-58.85,8.16,,,,,
803,02/06/2024 14:40:00,22.51,-60.77,8.20,,,,,
804,02/06/2024 14:50:00,22.58,-61.14,8.21,,,,,
805,02/06/2024 15:00:00,22.58,-60.89,8.20,,,,,
806,02/06/2024 15:10:00,22.54,-59.36,8.17,,,,,
807,02/06/2024 15:20:00,22.49,-59.61,8.18,,,,,
808,02/06/2024 15:30:00,22.47,-58.95,8.16,,,,,
809,02/06/2024 15:40:00,22.42,-57.39,8.14,,,,,
810,02/06/2024 15:50:00,22.42,-55.56,8.10,,,,,
811,02/06/2024 16:00:00,22.39,-53.91,8.07,,,,,
812,02/06/2024 16:10:00,22.42,-53.80,8.07,,,,,
813,02/06/2024 16:20:00,22.39,-53.94,8.07,,,,,
814,02/06/2024 16:30:00,22.37,-53.97,8.07,,,,,
815,02/06/2024 16:40:00,22.37,-52.78,8.05,,,,,
816,02/06/2024 16:50:00,22.37,-53.08,8.06,,,,,
817,02/06/2024 17:00:00,22.35,-52.77,8.05,,,,,
818,02/06/2024 17:10:00,22.35,-53.38,8.06,,,,,
819,02/06/2024 17:20:00,22.32,-52.52,8.05,,,,,
820,02/06/2024 17:30:00,22.30,-52.06,8.04,,,,,
821,02/06/2024 17:40:00,22.30,-51.50,8.03,,,,,
822,02/06/2024 17:50:00,22.30,-50.78,8.01,,,,,
823,02/06/2024 18:00:00,22.27,-50.06,8.00,,,,,
824,02/06/2024 18:10:00,22.25,-49.58,7.99,,,,,
825,02/06/2024 18:20:00,22.23,-48.99,7.98,,,,,
826,02/06/2024 18:30:00,22.20,-48.27,7.97,,,,,
827,02/06/2024 18:40:00,22.18,-47.88,7.96,,,,,
828,02/06/2024 18:50:00,22.13,-48.10,7.96,,,,,
829,02/06/2024 19:00:00,22.11,-47.33,7.95,,,,,
830,02/06/2024 19:10:00,22.08,-46.97,7.94,,,,,
831,02/06/2024 19:20:00,22.08,-46.10,7.93,,,,,
832,02/06/2024 19:30:00,22.06,-45.89,7.92,,,,,
833,02/06/2024 19:40:00,22.03,-45.70,7.92,,,,,
834,02/06/2024 19:50:00,22.01,-45.28,7.91,,,,,
835,02/06/2024 20:00:00,21.99,-44.72,7.90,,,,,
836,02/06/2024 20:10:00,21.96,-44.44,7.90,,,,,
837,02/06/2024 20:20:00,21.96,-43.97,7.89,,,,,
838,02/06/2024 20:30:00,21.94,-43.83,7.88,,,,,
839,02/06/2024 20:40:00,21.94,-43.41,7.88,,,,,
840,02/06/2024 20:50:00,21.94,-43.66,7.88,,,,,
841,02/06/2024 21:00:00,21.94,-42.81,7.87,,,,,
