#,Date-Time (HST),Ch:1 - Temperature   (°F),Ch:2 - Millivolts   (mv),Ch:3 - pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
420,07/15/2023 11:50:00,77.41,-30.09,7.97,,,,,
421,07/15/2023 12:00:00,77.50,-30.72,7.98,,,,,
422,07/15/2023 12:10:00,77.68,-31.44,8.00,,,,,
423,07/15/2023 12:20:00,77.72,-31.59,8.00,,,,,
424,07/15/2023 12:30:00,77.81,-31.58,8.00,,,,,
425,07/15/2023 12:40:00,77.86,-31.72,8.00,,,,,
426,07/15/2023 12:50:00,77.99,-32.58,8.02,,,,,
427,07/15/2023 13:00:00,78.08,-33.52,8.04,,,,,
428,07/15/2023 13:10:00,78.21,-33.89,8.05,,,,,
429,07/15/2023 13:20:00,78.33,-34.67,8.06,,,,,
430,07/15/2023 13:30:00,78.33,-34.50,8.06,,,,,
431,07/15/2023 13:40:00,78.42,-35.14,8.07,,,,,
432,07/15/2023 13:50:00,78.42,-35.50,8.08,,,,,
433,07/15/2023 14:00:00,78.48,-35.20,8.07,,,,,
434,07/15/2023 14:10:00,78.51,-35.31,8.07,,,,,
435,07/15/2023 14:20:00,78.51,-35.16,8.07,,,,,
436,07/15/2023 14:30:00,78.60,-35.31,8.07,,,,,
437,07/15/2023 14:40:00,78.64,-35.77,8.08,,,,,
438,07/15/2023 14:50:00,78.60,-35.67,8.08,,,,,
439,07/15/2023 15:00:00,78.64,-35.91,8.09,,,,,
440,07/15/2023 15:10:00,78.64,-36.17,8.09,,,,,
441,07/15/2023 15:20:00,78.73,-36.67,8.10,,,,,
442,07/15/2023 15:30:00,78.69,-36.49,8.10,,,,,
443,07/15/2023 15:40:00,78.73,-36.24,8.09,,,,,
444,07/15/2023 15:50:00,78.69,-36.16,8.09,,,,,
445,07/15/2023 16:00:00,78.73,-35.77,8.08,,,,,
446,07/15/2023 16:10:00,78.73,-35.64,8.08,,,,,
447,07/15/2023 16:20:00,78.73,-36.00,8.09,,,,,
448,07/15/2023 16:30:00,78.78,-35.27,8.07,,,,,
449,07/15/2023 16:40:00,78.73,-35.27,8.07,,,,,
450,07/15/2023 16:50:00,78.73,-35.36,8.07,,,,,
451,07/15/2023 17:00:00,78.73,-35.34,8.07,,,,,
452,07/15/2023 17:10:00,78.73,-34.94,8.07,,,,,
453,07/15/2023 17:20:00,78.73,-34.49,8.06,,,,,
454,07/15/2023 17:30:00,78.73,-34.16,8.05,,,,,
455,07/15/2023 17:40:00,78.69,-33.77,8.04,,,,,
456,07/15/2023 17:50:00,78.64,-33.38,8.03,,,,,
457,07/15/2023 18:00:00,78.60,-32.74,8.02,,,,,
458,07/15/2023 18:10:00,78.60,-32.28,8.01,,,,,
459,07/15/2023 18:20:00,78.57,-32.05,8.01,,,,,
460,07/15/2023 18:30:00,78.57,-31.44,8.00,,,,,
461,07/15/2023 18:40:00,78.51,-31.00,7.99,,,,,
462,07/15/2023 18:50:00,78.48,-30.52,7.98,,,,,
463,07/15/2023 19:00:00,78.42,-30.33,7.97,,,,,
464,07/15/2023 19:10:00,78.39,-29.61,7.96,,,,,
465,07/15/2023 19:20:00,78.39,-29.17,7.95,,,,,
466,07/15/2023 19:30:00,78.33,-28.94,7.95,,,,,
467,07/15/2023 19:40:00,78.30,-28.78,7.94,,,,,
468,07/15/2023 19:50:00,78.26,-29.50,7.96,,,,,
469,07/15/2023 20:00:00,78.21,-29.11,7.95,,,,,
470,07/15/2023 20:10:00,78.17,-29.42,7.96,,,,,
471,07/15/2023 20:20:00,78.12,-28.99,7.95,,,,,
472,07/15/2023 20:30:00,78.08,-28.58,7.94,,,,,
473,07/15/2023 20:40:00,78.03,-28.38,7.94,,,,,
474,07/15/2023 20:50:00,77.99,-28.02,7.93,,,,,
475,07/15/2023 21:00:00,77.99,-27.75,7.92,,,,,
476,07/15/2023 21:10:00,77.95,-27.33,7.91,,,,,
477,07/15/2023 21:20:00,77.90,-27.27,7.91,,,,,
478,07/15/2023 21:30:00,77.86,-27.24,7.91,,,,,
479,07/15/2023 21:40:00,77.81,-27.06,7.91,,,,,
480,07/15/2023 21:50:00,77.77,-26.58,7.90,,,,,
481,07/15/2023 22:00:00,77.72,-26.55,7.90,,,,,
482,07/15/2023 22:10:00,77.65,-26.30,7.89,,,,,
483,07/15/2023 22:20:00,77.59,-25.75,7.88,,,,,
484,07/15/2023 22:30:00,77.56,-25.72,7.88,,,,,
485,07/15/2023 22:40:00,77.50,-25.78,7.88,,,,,
486,07/15/2023 22:50:00,77.47,-25.44,7.88,,,,,
487,07/15/2023 23:00:00,77.41,-25.27,7.87,,,,,
488,07/15/2023 23:10:00,77.38,-25.41,7.88,,,,,
489,07/15/2023 23:20:00,77.38,-25.13,7.87,,,,,
490,07/15/2023 23:30:00,77.34,-24.91,7.87,,,,,
491,07/15/2023 23:40:00,77.29,-25.03,7.87,,,,,
492,07/15/2023 23:50:00,77.25,-25.16,7.87,,,,,
493,07/16/2023 00:00:00,77.20,-24.91,7.87,,,,,
494,07/16/2023 00:10:00,77.20,-25.36,7.88,,,,,
495,07/16/2023 00:20:00,77.16,-25.16,7.87,,,,,
496,07/16/2023 00:30:00,77.16,-24.80,7.87,,,,,
497,07/16/2023 00:40:00,77.11,-24.55,7.86,,,,,
498,07/16/2023 00:50:00,77.07,-24.52,7.86,,,,,
499,07/16/2023 01:00:00,77.07,-25.00,7.87,,,,,
500,07/16/2023 01:10:00,77.04,-25.50,7.88,,,,,
501,07/16/2023 01:20:00,76.98,-25.31,7.88,,,,,
502,07/16/2023 01:30:00,76.98,-25.31,7.88,,,,,
503,07/16/2023 01:40:00,76.89,-25.47,7.88,,,,,
504,07/16/2023 01:50:00,76.86,-25.86,7.89,,,,,
505,07/16/2023 02:00:00,76.82,-25.36,7.88,,,,,
506,07/16/2023 02:10:00,76.82,-25.02,7.87,,,,,
507,07/16/2023 02:20:00,76.77,-25.41,7.88,,,,,
508,07/16/2023 02:30:00,76.73,-25.56,7.88,,,,,
509,07/16/2023 02:40:00,76.73,-25.59,7.88,,,,,
510,07/16/2023 02:50:00,76.68,-25.58,7.88,,,,,
511,07/16/2023 03:00:00,76.64,-25.16,7.87,,,,,
512,07/16/2023 03:10:00,76.59,-25.39,7.88,,,,,
513,07/16/2023 03:20:00,76.59,-25.44,7.88,,,,,
514,07/16/2023 03:30:00,76.55,-25.22,7.87,,,,,
515,07/16/2023 03:40:00,76.55,-25.02,7.87,,,,,
516,07/16/2023 03:50:00,76.55,-25.34,7.88,,,,,
517,07/16/2023 04:00:00,76.55,-25.44,7.88,,,,,
518,07/16/2023 04:10:00,76.51,-25.58,7.88,,,,,
519,07/16/2023 04:20:00,76.51,-25.70,7.88,,,,,
520,07/16/2023 04:30:00,76.46,-25.75,7.89,,,,,
521,07/16/2023 04:40:00,76.46,-25.56,7.88,,,,,
522,07/16/2023 04:50:00,76.46,-25.05,7.87,,,,,
523,07/16/2023 05:00:00,76.42,-25.34,7.88,,,,,
524,07/16/2023 05:10:00,76.42,-25.55,7.88,,,,,
525,07/16/2023 05:20:00,76.37,-25.70,7.88,,,,,
526,07/16/2023 05:30:00,76.37,-25.89,7.89,,,,,
527,07/16/2023 05:40:00,76.33,-25.64,7.88,,,,,
528,07/16/2023 05:50:00,76.28,-25.81,7.89,,,,,
529,07/16/2023 06:00:00,76.28,-25.86,7.89,,,,,
530,07/16/2023 06:10:00,76.24,-25.94,7.89,,,,,
531,07/16/2023 06:20:00,76.21,-26.00,7.89,,,,,
532,07/16/2023 06:30:00,76.15,-25.97,7.89,,,,,
533,07/16/2023 06:40:00,76.15,-25.94,7.89,,,,,
534,07/16/2023 06:50:00,76.15,-25.91,7.89,,,,,
535,07/16/2023 07:00:00,76.15,-25.91,7.89,,,,,
536,07/16/2023 07:10:00,76.12,-25.97,7.89,,,,,
537,07/16/2023 07:20:00,76.12,-26.09,7.89,,,,,
538,07/16/2023 07:30:00,76.06,-26.08,7.89,,,,,
539,07/16/2023 07:40:00,76.06,-26.00,7.89,,,,,
540,07/16/2023 07:50:00,76.06,-25.95,7.89,,,,,
541,07/16/2023 08:00:00,76.06,-25.97,7.89,,,,,
542,07/16/2023 08:10:00,76.12,-25.89,7.89,,,,,
543,07/16/2023 08:20:00,76.12,-25.74,7.89,,,,,
544,07/16/2023 08:30:00,76.12,-25.70,7.88,,,,,
545,07/16/2023 08:40:00,76.21,-26.00,7.89,,,,,
546,07/16/2023 08:50:00,76.21,-25.83,7.89,,,,,
547,07/16/2023 09:00:00,76.24,-25.84,7.89,,,,,
548,07/16/2023 09:10:00,76.24,-26.05,7.89,,,,,
549,07/16/2023 09:20:00,76.28,-26.08,7.89,,,,,
550,07/16/2023 09:30:00,76.28,-26.09,7.89,,,,,
551,07/16/2023 09:40:00,76.33,-26.39,7.90,,,,,
552,07/16/2023 09:50:00,76.33,-26.75,7.91,,,,,
553,07/16/2023 10:00:00,76.37,-26.95,7.91,,,,,
554,07/16/2023 10:10:00,76.37,-27.08,7.91,,,,,
555,07/16/2023 10:20:00,76.42,-26.78,7.91,,,,,
556,07/16/2023 10:30:00,76.46,-27.36,7.92,,,,,
557,07/16/2023 10:40:00,76.59,-27.63,7.92,,,,,
558,07/16/2023 10:50:00,76.68,-28.00,7.93,,,,,
559,07/16/2023 11:00:00,76.77,-28.66,7.94,,,,,
560,07/16/2023 11:10:00,76.86,-29.06,7.95,,,,,
561,07/16/2023 11:20:00,77.04,-29.80,7.97,,,,,
562,07/16/2023 11:30:00,77.11,-30.30,7.98,,,,,
563,07/16/2023 11:40:00,77.20,-30.75,7.98,,,,,
564,07/16/2023 11:50:00,77.29,-30.80,7.99,,,,,
565,07/16/2023 12:00:00,77.38,-31.61,8.00,,,,,
566,07/16/2023 12:10:00,77.50,-32.74,8.02,,,,,
567,07/16/2023 12:20:00,77.65,-33.34,8.04,,,,,
568,07/16/2023 12:30:00,77.77,-33.84,8.05,,,,,
569,07/16/2023 12:40:00,77.86,-35.05,8.07,,,,,
570,07/16/2023 12:50:00,77.95,-35.31,8.08,,,,,
571,07/16/2023 13:00:00,77.99,-35.83,8.09,,,,,
572,07/16/2023 13:10:00,78.08,-35.83,8.09,,,,,
573,07/16/2023 13:20:00,78.21,-36.03,8.09,,,,,
574,07/16/2023 13:30:00,78.26,-36.49,8.10,,,,,
575,07/16/2023 13:40:00,78.30,-36.52,8.10,,,,,
576,07/16/2023 13:50:00,78.39,-36.92,8.11,,,,,
577,07/16/2023 14:00:00,78.48,-37.64,8.12,,,,,
578,07/16/2023 14:10:00,78.51,-37.94,8.13,,,,,
579,07/16/2023 14:20:00,78.60,-38.28,8.13,,,,,
580,07/16/2023 14:30:00,78.64,-38.03,8.13,,,,,
581,07/16/2023 14:40:00,78.69,-37.83,8.12,,,,,
582,07/16/2023 14:50:00,78.78,-38.38,8.14,,,,,
583,07/16/2023 15:00:00,78.87,-38.50,8.14,,,,,
584,07/16/2023 15:10:00,78.87,-38.11,8.13,,,,,
585,07/16/2023 15:20:00,78.91,-37.94,8.13,,,,,
586,07/16/2023 15:30:00,78.94,-37.64,8.12,,,,,
587,07/16/2023 15:40:00,79.00,-38.09,8.13,,,,,
588,07/16/2023 15:50:00,79.03,-37.89,8.12,,,,,
589,07/16/2023 16:00:00,79.03,-37.70,8.12,,,,,
590,07/16/2023 16:10:00,79.09,-37.67,8.12,,,,,
591,07/16/2023 16:20:00,79.03,-37.56,8.12,,,,,
592,07/16/2023 16:30:00,79.03,-37.27,8.11,,,,,
593,07/16/2023 16:40:00,79.03,-36.89,8.10,,,,,
594,07/16/2023 16:50:00,79.03,-36.50,8.10,,,,,
595,07/16/2023 17:00:00,79.09,-36.27,8.09,,,,,
596,07/16/2023 17:10:00,79.12,-36.42,8.10,,,,,
597,07/16/2023 17:20:00,79.09,-35.86,8.08,,,,,
598,07/16/2023 17:30:00,79.03,-35.58,8.08,,,,,
599,07/16/2023 17:40:00,79.03,-34.70,8.06,,,,,
600,07/16/2023 17:50:00,79.03,-34.56,8.06,,,,,
601,07/16/2023 18:00:00,79.00,-34.00,8.05,,,,,
602,07/16/2023 18:10:00,78.94,-33.72,8.04,,,,,
603,07/16/2023 18:20:00,78.94,-33.39,8.03,,,,,
604,07/16/2023 18:30:00,78.94,-33.03,8.03,,,,,
605,07/16/2023 18:40:00,78.94,-32.97,8.03,,,,,
606,07/16/2023 18:50:00,78.91,-32.28,8.01,,,,,
607,07/16/2023 19:00:00,78.87,-32.17,8.01,,,,,
608,07/16/2023 19:10:00,78.82,-31.66,8.00,,,,,
609,07/16/2023 19:20:00,78.82,-31.36,7.99,,,,,
610,07/16/2023 19:30:00,78.78,-30.86,7.98,,,,,
611,07/16/2023 19:40:00,78.73,-30.34,7.97,,,,,
612,07/16/2023 19:50:00,78.69,-29.88,7.96,,,,,
613,07/16/2023 20:00:00,78.64,-29.64,7.96,,,,,
614,07/16/2023 20:10:00,78.64,-29.06,7.95,,,,,
615,07/16/2023 20:20:00,78.60,-28.75,7.94,,,,,
616,07/16/2023 20:30:00,78.60,-28.59,7.94,,,,,
617,07/16/2023 20:40:00,78.57,-28.55,7.94,,,,,
618,07/16/2023 20:50:00,78.57,-28.49,7.94,,,,,
619,07/16/2023 21:00:00,78.51,-28.11,7.93,,,,,
620,07/16/2023 21:10:00,78.48,-27.77,7.92,,,,,
621,07/16/2023 21:20:00,78.48,-27.64,7.92,,,,,
622,07/16/2023 21:30:00,78.42,-27.33,7.91,,,,,
623,07/16/2023 21:40:00,78.42,-27.27,7.91,,,,,
624,07/16/2023 21:50:00,78.39,-26.94,7.91,,,,,
625,07/16/2023 22:00:00,78.39,-26.78,7.90,,,,,
626,07/16/2023 22:10:00,78.33,-27.11,7.91,,,,,
627,07/16/2023 22:20:00,78.30,-26.92,7.91,,,,,
628,07/16/2023 22:30:00,78.30,-26.91,7.91,,,,,
629,07/16/2023 22:40:00,78.26,-27.02,7.91,,,,,
630,07/16/2023 22:50:00,78.21,-26.89,7.91,,,,,
631,07/16/2023 23:00:00,78.17,-26.99,7.91,,,,,
632,07/16/2023 23:10:00,78.12,-26.81,7.90,,,,,
633,07/16/2023 23:20:00,78.12,-26.75,7.90,,,,,
634,07/16/2023 23:30:00,78.08,-26.02,7.89,,,,,
635,07/16/2023 23:40:00,78.03,-25.75,7.88,,,,,
636,07/16/2023 23:50:00,77.99,-25.70,7.88,,,,,
637,07/17/2023 00:00:00,77.99,-25.50,7.88,,,,,
638,07/17/2023 00:10:00,77.95,-25.55,7.88,,,,,
639,07/17/2023 00:20:00,77.90,-25.33,7.87,,,,,
640,07/17/2023 00:30:00,77.90,-25.22,7.87,,,,,
641,07/17/2023 00:40:00,77.86,-24.91,7.87,,,,,
642,07/17/2023 00:50:00,77.86,-24.75,7.86,,,,,
643,07/17/2023 01:00:00,77.81,-24.92,7.87,,,,,
644,07/17/2023 01:10:00,77.77,-24.94,7.87,,,,,
645,07/17/2023 01:20:00,77.72,-25.27,7.87,,,,,
646,07/17/2023 01:30:00,77.68,-25.70,7.88,,,,,
647,07/17/2023 01:40:00,77.65,-25.20,7.87,,,,,
648,07/17/2023 01:50:00,77.59,-25.24,7.87,,,,,
649,07/17/2023 02:00:00,77.59,-25.11,7.87,,,,,
650,07/17/2023 02:10:00,77.56,-25.34,7.88,,,,,
651,07/17/2023 02:20:00,77.50,-25.31,7.87,,,,,
652,07/17/2023 02:30:00,77.50,-25.22,7.87,,,,,
653,07/17/2023 02:40:00,77.47,-25.08,7.87,,,,,
654,07/17/2023 02:50:00,77.47,-25.20,7.87,,,,,
655,07/17/2023 03:00:00,77.41,-25.09,7.87,,,,,
656,07/17/2023 03:10:00,77.41,-25.59,7.88,,,,,
657,07/17/2023 03:20:00,77.38,-25.55,7.88,,,,,
658,07/17/2023 03:30:00,77.34,-26.13,7.89,,,,,
659,07/17/2023 03:40:00,77.29,-26.05,7.89,,,,,
660,07/17/2023 03:50:00,77.25,-26.34,7.90,,,,,
661,07/17/2023 04:00:00,77.25,-26.08,7.89,,,,,
662,07/17/2023 04:10:00,77.20,-26.30,7.90,,,,,
663,07/17/2023 04:20:00,77.20,-26.49,7.90,,,,,
664,07/17/2023 04:30:00,77.16,-26.53,7.90,,,,,
665,07/17/2023 04:40:00,77.16,-26.30,7.90,,,,,
666,07/17/2023 04:50:00,77.11,-26.28,7.90,,,,,
667,07/17/2023 05:00:00,77.11,-26.64,7.90,,,,,
668,07/17/2023 05:10:00,77.07,-26.53,7.90,,,,,
669,07/17/2023 05:20:00,77.07,-26.41,7.90,,,,,
670,07/17/2023 05:30:00,77.04,-26.38,7.90,,,,,
671,07/17/2023 05:40:00,77.04,-26.70,7.90,,,,,
672,07/17/2023 05:50:00,76.98,-26.75,7.90,,,,,
673,07/17/2023 06:00:00,76.98,-26.70,7.90,,,,,
674,07/17/2023 06:10:00,76.98,-26.52,7.90,,,,,
675,07/17/2023 06:20:00,76.95,-26.45,7.90,,,,,
676,07/17/2023 06:30:00,76.95,-26.53,7.90,,,,,
677,07/17/2023 06:40:00,76.89,-26.53,7.90,,,,,
678,07/17/2023 06:50:00,76.89,-26.38,7.90,,,,,
679,07/17/2023 07:00:00,76.89,-26.64,7.90,,,,,
680,07/17/2023 07:10:00,76.89,-26.55,7.90,,,,,
681,07/17/2023 07:20:00,76.89,-26.50,7.90,,,,,
682,07/17/2023 07:30:00,76.89,-26.52,7.90,,,,,
683,07/17/2023 07:40:00,76.89,-26.58,7.90,,,,,
684,07/17/2023 07:50:00,76.89,-26.49,7.90,,,,,
685,07/17/2023 08:00:00,76.89,-26.64,7.90,,,,,
686,07/17/2023 08:10:00,76.89,-26.36,7.90,,,,,
687,07/17/2023 08:20:00,76.95,-26.14,7.89,,,,,
688,07/17/2023 08:30:00,76.95,-25.99,7.89,,,,,
689,07/17/2023 08:40:00,76.98,-25.86,7.89,,,,,
690,07/17/2023 08:50:00,76.98,-25.74,7.88,,,,,
691,07/17/2023 09:00:00,77.04,-25.74,7.88,,,,,
692,07/17/2023 09:10:00,77.07,-25.94,7.89,,,,,
693,07/17/2023 09:20:00,77.11,-26.22,7.89,,,,,
694,07/17/2023 09:30:00,77.20,-26.49,7.90,,,,,
695,07/17/2023 09:40:00,77.25,-26.58,7.90,,,,,
696,07/17/2023 09:50:00,77.34,-27.02,7.91,,,,,
697,07/17/2023 10:00:00,77.47,-27.25,7.91,,,,,
698,07/17/2023 10:10:00,77.56,-27.69,7.92,,,,,
699,07/17/2023 10:20:00,77.65,-27.92,7.93,,,,,
700,07/17/2023 10:30:00,77.72,-28.36,7.94,,,,,
701,07/17/2023 10:40:00,77.86,-28.78,7.94,,,,,
702,07/17/2023 10:50:00,78.03,-29.39,7.96,,,,,
703,07/17/2023 11:00:00,78.12,-29.84,7.96,,,,,
704,07/17/2023 11:10:00,78.21,-29.94,7.97,,,,,
705,07/17/2023 11:20:00,78.30,-30.69,7.98,,,,,
706,07/17/2023 11:30:00,78.48,-31.00,7.99,,,,,
707,07/17/2023 11:40:00,78.60,-31.55,8.00,,,,,
708,07/17/2023 11:50:00,78.69,-31.66,8.00,,,,,
709,07/17/2023 12:00:00,78.82,-32.27,8.01,,,,,
710,07/17/2023 12:10:00,78.94,-32.89,8.02,,,,,
711,07/17/2023 12:20:00,79.09,-33.34,8.03,,,,,
712,07/17/2023 12:30:00,79.21,-33.94,8.05,,,,,
713,07/17/2023 12:40:00,79.39,-34.99,8.07,,,,,
714,07/17/2023 12:50:00,79.48,-35.24,8.07,,,,,
715,07/17/2023 13:00:00,79.52,-35.74,8.08,,,,,
716,07/17/2023 13:10:00,79.66,-36.34,8.09,,,,,
717,07/17/2023 13:20:00,79.79,-36.63,8.10,,,,,
718,07/17/2023 13:30:00,79.88,-37.14,8.11,,,,,
719,07/17/2023 13:40:00,79.92,-37.44,8.11,,,,,
720,07/17/2023 13:50:00,80.01,-37.70,8.12,,,,,
721,07/17/2023 14:00:00,80.06,-37.83,8.12,,,,,
722,07/17/2023 14:10:00,80.10,-37.49,8.11,,,,,
723,07/17/2023 14:20:00,80.10,-37.72,8.12,,,,,
724,07/17/2023 14:30:00,80.19,-38.11,8.13,,,,,
725,07/17/2023 14:40:00,80.10,-37.81,8.12,,,,,
726,07/17/2023 14:50:00,80.19,-37.78,8.12,,,,,
727,07/17/2023 15:00:00,80.28,-38.20,8.13,,,,,
728,07/17/2023 15:10:00,80.28,-38.24,8.13,,,,,
729,07/17/2023 15:20:00,80.37,-38.38,8.13,,,,,
730,07/17/2023 15:30:00,80.37,-38.69,8.14,,,,,
731,07/17/2023 15:40:00,80.40,-38.61,8.14,,,,,
732,07/17/2023 15:50:00,80.40,-38.39,8.13,,,,,
733,07/17/2023 16:00:00,80.40,-37.61,8.12,,,,,
734,07/17/2023 16:10:00,80.37,-37.14,8.11,,,,,
735,07/17/2023 16:20:00,80.31,-36.78,8.10,,,,,
736,07/17/2023 16:30:00,80.31,-36.84,8.10,,,,,
737,07/17/2023 16:40:00,80.37,-36.89,8.10,,,,,
738,07/17/2023 16:50:00,80.31,-36.64,8.10,,,,,
739,07/17/2023 17:00:00,80.31,-37.06,8.11,,,,,
740,07/17/2023 17:10:00,80.22,-36.47,8.09,,,,,
741,07/17/2023 17:20:00,80.28,-36.16,8.09,,,,,
742,07/17/2023 17:30:00,80.22,-35.58,8.08,,,,,
743,07/17/2023 17:40:00,80.19,-35.27,8.07,,,,,
744,07/17/2023 17:50:00,80.13,-35.16,8.07,,,,,
745,07/17/2023 18:00:00,80.10,-34.14,8.05,,,,,
746,07/17/2023 18:10:00,80.06,-33.83,8.04,,,,,
747,07/17/2023 18:20:00,80.01,-33.42,8.03,,,,,
748,07/17/2023 18:30:00,80.01,-33.24,8.03,,,,,
749,07/17/2023 18:40:00,79.92,-32.74,8.02,,,,,
750,07/17/2023 18:50:00,79.88,-32.24,8.01,,,,,
751,07/17/2023 19:00:00,79.83,-31.55,8.00,,,,,
752,07/17/2023 19:10:00,79.79,-30.97,7.98,,,,,
753,07/17/2023 19:20:00,79.79,-31.13,7.99,,,,,
754,07/17/2023 19:30:00,79.74,-30.42,7.97,,,,,
755,07/17/2023 19:40:00,79.70,-29.89,7.96,,,,,
756,07/17/2023 19:50:00,79.70,-29.66,7.96,,,,,
757,07/17/2023 20:00:00,79.70,-29.61,7.96,,,,,
758,07/17/2023 20:10:00,79.66,-29.39,7.95,,,,,
759,07/17/2023 20:20:00,79.61,-29.17,7.95,,,,,
760,07/17/2023 20:30:00,79.57,-28.86,7.94,,,,,
761,07/17/2023 20:40:00,79.48,-28.61,7.94,,,,,
762,07/17/2023 20:50:00,79.43,-28.56,7.94,,,,,
763,07/17/2023 21:00:00,79.43,-28.24,7.93,,,,,
764,07/17/2023 21:10:00,79.39,-28.19,7.93,,,,,
765,07/17/2023 21:20:00,79.39,-27.94,7.92,,,,,
766,07/17/2023 21:30:00,79.30,-27.66,7.92,,,,,
767,07/17/2023 21:40:00,79.30,-27.33,7.91,,,,,
768,07/17/2023 21:50:00,79.27,-27.02,7.91,,,,,
769,07/17/2023 22:00:00,79.21,-26.97,7.91,,,,,
770,07/17/2023 22:10:00,79.21,-26.72,7.90,,,,,
771,07/17/2023 22:20:00,79.18,-26.52,7.90,,,,,
772,07/17/2023 22:30:00,79.12,-26.17,7.89,,,,,
773,07/17/2023 22:40:00,79.12,-26.13,7.89,,,,,
774,07/17/2023 22:50:00,79.09,-26.05,7.89,,,,,
775,07/17/2023 23:00:00,79.03,-26.00,7.89,,,,,
776,07/17/2023 23:10:00,79.03,-25.53,7.88,,,,,
777,07/17/2023 23:20:00,79.00,-25.53,7.88,,,,,
778,07/17/2023 23:30:00,78.94,-25.42,7.87,,,,,
779,07/17/2023 23:40:00,78.94,-25.84,7.88,,,,,
780,07/17/2023 23:50:00,78.91,-25.09,7.87,,,,,
781,07/18/2023 00:00:00,78.91,-24.69,7.86,,,,,
782,07/18/2023 00:10:00,78.87,-24.38,7.85,,,,,
783,07/18/2023 00:20:00,78.82,-24.58,7.86,,,,,
784,07/18/2023 00:30:00,78.82,-24.36,7.85,,,,,
785,07/18/2023 00:40:00,78.78,-24.34,7.85,,,,,
786,07/18/2023 00:50:00,78.73,-24.30,7.85,,,,,
787,07/18/2023 01:00:00,78.69,-24.24,7.85,,,,,
788,07/18/2023 01:10:00,78.69,-24.36,7.85,,,,,
789,07/18/2023 01:20:00,78.64,-24.49,7.86,,,,,
790,07/18/2023 01:30:00,78.60,-24.34,7.85,,,,,
791,07/18/2023 01:40:00,78.60,-24.06,7.85,,,,,
792,07/18/2023 01:50:00,78.57,-23.95,7.85,,,,,
793,07/18/2023 02:00:00,78.51,-24.24,7.85,,,,,
794,07/18/2023 02:10:00,78.48,-24.41,7.86,,,,,
795,07/18/2023 02:20:00,78.42,-24.05,7.85,,,,,
796,07/18/2023 02:30:00,78.39,-24.08,7.85,,,,,
797,07/18/2023 02:40:00,78.33,-24.06,7.85,,,,,
798,07/18/2023 02:50:00,78.30,-24.02,7.85,,,,,
799,07/18/2023 03:00:00,78.26,-24.13,7.85,,,,,
800,07/18/2023 03:10:00,78.21,-24.47,7.86,,,,,
801,07/18/2023 03:20:00,78.21,-24.61,7.86,,,,,
802,07/18/2023 03:30:00,78.17,-24.59,7.86,,,,,
803,07/18/2023 03:40:00,78.12,-24.53,7.86,,,,,
804,07/18/2023 03:50:00,78.08,-24.25,7.85,,,,,
805,07/18/2023 04:00:00,78.03,-24.66,7.86,,,,,
806,07/18/2023 04:10:00,77.99,-24.33,7.85,,,,,
807,07/18/2023 04:20:00,77.95,-24.69,7.86,,,,,
808,07/18/2023 04:30:00,77.90,-24.88,7.87,,,,,
809,07/18/2023 04:40:00,77.86,-24.84,7.86,,,,,
810,07/18/2023 04:50:00,77.81,-24.74,7.86,,,,,
811,07/18/2023 05:00:00,77.77,-24.86,7.87,,,,,
812,07/18/2023 05:10:00,77.72,-24.88,7.87,,,,,
813,07/18/2023 05:20:00,77.68,-25.13,7.87,,,,,
814,07/18/2023 05:30:00,77.65,-25.22,7.87,,,,,
815,07/18/2023 05:40:00,77.59,-25.19,7.87,,,,,
816,07/18/2023 05:50:00,77.56,-25.67,7.88,,,,,
817,07/18/2023 06:00:00,77.50,-25.80,7.88,,,,,
818,07/18/2023 06:10:00,77.47,-25.66,7.88,,,,,
819,07/18/2023 06:20:00,77.41,-25.94,7.89,,,,,
820,07/18/2023 06:30:00,77.38,-25.97,7.89,,,,,
821,07/18/2023 06:40:00,77.34,-25.80,7.88,,,,,
822,07/18/2023 06:50:00,77.29,-25.94,7.89,,,,,
823,07/18/2023 07:00:00,77.29,-26.30,7.90,,,,,
824,07/18/2023 07:10:00,77.25,-26.22,7.89,,,,,
825,07/18/2023 07:20:00,77.20,-25.97,7.89,,,,,
826,07/18/2023 07:30:00,77.16,-26.11,7.89,,,,,
827,07/18/2023 07:40:00,77.11,-26.19,7.89,,,,,
828,07/18/2023 07:50:00,77.11,-26.34,7.90,,,,,
829,07/18/2023 08:00:00,77.11,-26.34,7.90,,,,,
830,07/18/2023 08:10:00,77.07,-26.39,7.90,,,,,
831,07/18/2023 08:20:00,77.07,-26.58,7.90,,,,,
832,07/18/2023 08:30:00,77.07,-26.69,7.90,,,,,
833,07/18/2023 08:40:00,77.07,-26.80,7.91,,,,,
834,07/18/2023 08:50:00,77.11,-27.13,7.91,,,,,
835,07/18/2023 09:00:00,77.11,-27.33,7.92,,,,,
836,07/18/2023 09:10:00,77.07,-27.13,7.91,,,,,
837,07/18/2023 09:20:00,77.11,-26.97,7.91,,,,,
838,07/18/2023 09:30:00,77.16,-27.50,7.92,,,,,
839,07/18/2023 09:40:00,77.20,-27.66,7.92,,,,,
840,07/18/2023 09:50:00,77.29,-28.27,7.93,,,,,
