#,Date-Time (HST),Ch: 1 - Temperature   (°C),Ch: 2 - Millivolts   (mv),Ch: 3 - pH   (pH),Button Down,Button Up,Host Connected,Stopped,End of File
421,02/11/2023 23:00:00,22.11,-36.52,7.69,,,,,
422,02/11/2023 23:10:00,22.11,-36.00,7.68,,,,,
423,02/11/2023 23:20:00,22.08,-36.49,7.69,,,,,
424,02/11/2023 23:30:00,22.08,-36.28,7.68,,,,,
425,02/11/2023 23:40:00,22.08,-36.20,7.68,,,,,
426,02/11/2023 23:50:00,22.06,-35.97,7.68,,,,,
427,02/12/2023 00:00:00,22.06,-35.81,7.67,,,,,
428,02/12/2023 00:10:00,22.06,-35.64,7.67,,,,,
429,02/12/2023 00:20:00,22.06,-35.49,7.67,,,,,
430,02/12/2023 00:30:00,22.06,-35.45,7.67,,,,,
431,02/12/2023 00:40:00,22.03,-35.63,7.67,,,,,
432,02/12/2023 00:50:00,22.03,-35.42,7.67,,,,,
433,02/12/2023 01:00:00,22.03,-35.41,7.67,,,,,
434,02/12/2023 01:10:00,22.03,-35.17,7.66,,,,,
435,02/12/2023 01:20:00,22.03,-34.84,7.66,,,,,
436,02/12/2023 01:30:00,22.03,-34.83,7.66,,,,,
437,02/12/2023 01:40:00,22.01,-35.09,7.66,,,,,
438,02/12/2023 01:50:00,22.01,-34.56,7.65,,,,,
439,02/12/2023 02:00:00,22.01,-34.77,7.65,,,,,
440,02/12/2023 02:10:00,21.99,-34.64,7.65,,,,,
441,02/12/2023 02:20:00,21.99,-34.81,7.66,,,,,
442,02/12/2023 02:30:00,21.99,-34.49,7.65,,,,,
443,02/12/2023 02:40:00,21.99,-34.16,7.64,,,,,
444,02/12/2023 02:50:00,21.99,-34.36,7.65,,,,,
445,02/12/2023 03:00:00,21.99,-34.31,7.65,,,,,
446,02/12/2023 03:10:00,21.99,-34.22,7.64,,,,,
447,02/12/2023 03:20:00,22.01,-33.97,7.64,,,,,
448,02/12/2023 03:30:00,21.99,-33.74,7.64,,,,,
449,02/12/2023 03:40:00,21.99,-33.69,7.63,,,,,
450,02/12/2023 03:50:00,21.99,-33.77,7.64,,,,,
451,02/12/2023 04:00:00,21.99,-33.34,7.63,,,,,
452,02/12/2023 04:10:00,21.99,-33.24,7.63,,,,,
453,02/12/2023 04:20:00,21.99,-33.50,7.63,,,,,
454,02/12/2023 04:30:00,21.99,-33.33,7.63,,,,,
455,02/12/2023 04:40:00,21.99,-33.30,7.63,,,,,
456,02/12/2023 04:50:00,21.99,-33.45,7.63,,,,,
457,02/12/2023 05:00:00,21.99,-32.92,7.62,,,,,
458,02/12/2023 05:10:00,21.99,-32.97,7.62,,,,,
459,02/12/2023 05:20:00,21.99,-32.86,7.62,,,,,
460,02/12/2023 05:30:00,21.99,-32.75,7.62,,,,,
461,02/12/2023 05:40:00,21.99,-32.45,7.61,,,,,
462,02/12/2023 05:50:00,21.99,-32.50,7.61,,,,,
463,02/12/2023 06:00:00,21.99,-32.38,7.61,,,,,
464,02/12/2023 06:10:00,21.99,-32.14,7.61,,,,,
465,02/12/2023 06:20:00,21.99,-31.75,7.60,,,,,
466,02/12/2023 06:30:00,22.01,-31.80,7.60,,,,,
467,02/12/2023 06:40:00,22.01,-32.58,7.61,,,,,
468,02/12/2023 06:50:00,22.01,-32.22,7.61,,,,,
469,02/12/2023 07:00:00,22.01,-31.70,7.60,,,,,
470,02/12/2023 07:10:00,22.01,-31.08,7.59,,,,,
471,02/12/2023 07:20:00,21.99,-30.74,7.58,,,,,
472,02/12/2023 07:30:00,21.99,-31.72,7.60,,,,,
473,02/12/2023 07:40:00,21.99,-32.20,7.61,,,,,
474,02/12/2023 07:50:00,22.01,-32.27,7.61,,,,,
475,02/12/2023 08:00:00,22.01,-33.34,7.63,,,,,
476,02/12/2023 08:10:00,22.03,-33.86,7.64,,,,,
477,02/12/2023 08:20:00,22.03,-33.11,7.62,,,,,
478,02/12/2023 08:30:00,22.03,-33.05,7.62,,,,,
479,02/12/2023 08:40:00,22.06,-33.66,7.63,,,,,
480,02/12/2023 08:50:00,22.03,-33.55,7.63,,,,,
481,02/12/2023 09:00:00,22.06,-33.31,7.63,,,,,
482,02/12/2023 09:10:00,22.06,-35.52,7.67,,,,,
483,02/12/2023 09:20:00,22.06,-34.41,7.65,,,,,
484,02/12/2023 09:30:00,22.06,-34.74,7.65,,,,,
485,02/12/2023 09:40:00,22.08,-35.30,7.66,,,,,
486,02/12/2023 09:50:00,22.08,-35.64,7.67,,,,,
487,02/12/2023 10:00:00,22.08,-35.30,7.66,,,,,
488,02/12/2023 10:10:00,22.11,-34.92,7.66,,,,,
489,02/12/2023 10:20:00,22.11,-34.88,7.66,,,,,
490,02/12/2023 10:30:00,22.13,-36.27,7.68,,,,,
491,02/12/2023 10:40:00,22.13,-35.34,7.67,,,,,
492,02/12/2023 10:50:00,22.15,-38.36,7.72,,,,,
493,02/12/2023 11:00:00,22.18,-38.55,7.72,,,,,
494,02/12/2023 11:10:00,22.20,-39.03,7.73,,,,,
495,02/12/2023 11:20:00,22.25,-38.52,7.72,,,,,
496,02/12/2023 11:30:00,22.27,-39.27,7.74,,,,,
497,02/12/2023 11:40:00,22.30,-39.53,7.74,,,,,
498,02/12/2023 11:50:00,22.30,-38.41,7.72,,,,,
499,02/12/2023 12:00:00,22.32,-39.30,7.74,,,,,
500,02/12/2023 12:10:00,22.35,-36.94,7.69,,,,,
501,02/12/2023 12:20:00,22.37,-38.11,7.72,,,,,
502,02/12/2023 12:30:00,22.39,-39.42,7.74,,,,,
503,02/12/2023 12:40:00,22.42,-39.94,7.75,,,,,
504,02/12/2023 12:50:00,22.44,-41.42,7.78,,,,,
505,02/12/2023 13:00:00,22.44,-40.56,7.76,,,,,
506,02/12/2023 13:10:00,22.47,-41.25,7.77,,,,,
507,02/12/2023 13:20:00,22.49,-41.56,7.78,,,,,
508,02/12/2023 13:30:00,22.51,-42.19,7.79,,,,,
509,02/12/2023 13:40:00,22.56,-44.10,7.83,,,,,
510,02/12/2023 13:50:00,22.58,-45.41,7.85,,,,,
511,02/12/2023 14:00:00,22.63,-47.89,7.90,,,,,
512,02/12/2023 14:10:00,22.68,-49.19,7.92,,,,,
513,02/12/2023 14:20:00,22.63,-47.47,7.89,,,,,
514,02/12/2023 14:30:00,22.63,-47.52,7.89,,,,,
515,02/12/2023 14:40:00,22.61,-44.86,7.84,,,,,
516,02/12/2023 14:50:00,22.66,-47.17,7.88,,,,,
517,02/12/2023 15:00:00,22.70,-48.63,7.91,,,,,
518,02/12/2023 15:10:00,22.68,-45.67,7.86,,,,,
519,02/12/2023 15:20:00,22.68,-45.50,7.85,,,,,
520,02/12/2023 15:30:00,22.73,-46.66,7.87,,,,,
521,02/12/2023 15:40:00,22.73,-45.94,7.86,,,,,
522,02/12/2023 15:50:00,22.73,-45.66,7.86,,,,,
523,02/12/2023 16:00:00,22.73,-44.10,7.83,,,,,
524,02/12/2023 16:10:00,22.70,-42.63,7.80,,,,,
525,02/12/2023 16:20:00,22.70,-40.84,7.77,,,,,
526,02/12/2023 16:30:00,22.70,-39.99,7.75,,,,,
527,02/12/2023 16:40:00,22.70,-40.31,7.76,,,,,
528,02/12/2023 16:50:00,22.70,-39.95,7.75,,,,,
529,02/12/2023 17:00:00,22.68,-39.58,7.74,,,,,
530,02/12/2023 17:10:00,22.68,-39.92,7.75,,,,,
531,02/12/2023 17:20:00,22.68,-39.33,7.74,,,,,
532,02/12/2023 17:30:00,22.68,-38.59,7.72,,,,,
533,02/12/2023 17:40:00,22.66,-37.84,7.71,,,,,
534,02/12/2023 17:50:00,22.66,-37.38,7.70,,,,,
535,02/12/2023 18:00:00,22.63,-37.24,7.70,,,,,
536,02/12/2023 18:10:00,22.61,-36.33,7.68,,,,,
537,02/12/2023 18:20:00,22.61,-35.22,7.66,,,,,
538,02/12/2023 18:30:00,22.58,-35.25,7.66,,,,,
539,02/12/2023 18:40:00,22.56,-34.66,7.65,,,,,
540,02/12/2023 18:50:00,22.56,-34.94,7.66,,,,,
541,02/12/2023 19:00:00,22.54,-34.14,7.64,,,,,
542,02/12/2023 19:10:00,22.54,-33.70,7.63,,,,,
543,02/12/2023 19:20:00,22.51,-33.39,7.63,,,,,
544,02/12/2023 19:30:00,22.49,-34.08,7.64,,,,,
545,02/12/2023 19:40:00,22.47,-34.22,7.64,,,,,
546,02/12/2023 19:50:00,22.44,-34.72,7.65,,,,,
547,02/12/2023 20:00:00,22.44,-34.66,7.65,,,,,
548,02/12/2023 20:10:00,22.42,-34.06,7.64,,,,,
549,02/12/2023 20:20:00,22.42,-33.47,7.63,,,,,
550,02/12/2023 20:30:00,22.39,-33.67,7.63,,,,,
551,02/12/2023 20:40:00,22.39,-33.33,7.63,,,,,
552,02/12/2023 20:50:00,22.37,-33.38,7.63,,,,,
553,02/12/2023 21:00:00,22.37,-33.24,7.63,,,,,
554,02/12/2023 21:10:00,22.37,-32.95,7.62,,,,,
555,02/12/2023 21:20:00,22.35,-33.09,7.62,,,,,
556,02/12/2023 21:30:00,22.35,-32.64,7.61,,,,,
557,02/12/2023 21:40:00,22.35,-32.52,7.61,,,,,
558,02/12/2023 21:50:00,22.32,-32.39,7.61,,,,,
559,02/12/2023 22:00:00,22.32,-32.19,7.61,,,,,
560,02/12/2023 22:10:00,22.32,-32.25,7.61,,,,,
561,02/12/2023 22:20:00,22.32,-32.28,7.61,,,,,
562,02/12/2023 22:30:00,22.32,-31.59,7.59,,,,,
563,02/12/2023 22:40:00,22.30,-31.86,7.60,,,,,
564,02/12/2023 22:50:00,22.30,-32.08,7.60,,,,,
565,02/12/2023 23:00:00,22.30,-31.97,7.60,,,,,
566,02/12/2023 23:10:00,22.30,-31.81,7.60,,,,,
567,02/12/2023 23:20:00,22.30,-31.64,7.60,,,,,
568,02/12/2023 23:30:00,22.30,-31.75,7.60,,,,,
569,02/12/2023 23:40:00,22.27,-31.84,7.60,,,,,
570,02/12/2023 23:50:00,22.30,-31.53,7.59,,,,,
571,02/13/2023 00:00:00,22.30,-31.05,7.58,,,,,
572,02/13/2023 00:10:00,22.30,-31.06,7.58,,,,,
573,02/13/2023 00:20:00,22.27,-30.97,7.58,,,,,
574,02/13/2023 00:30:00,22.27,-30.66,7.58,,,,,
575,02/13/2023 00:40:00,22.27,-30.19,7.57,,,,,
576,02/13/2023 00:50:00,22.27,-30.42,7.57,,,,,
577,02/13/2023 01:00:00,22.27,-30.06,7.57,,,,,
578,02/13/2023 01:10:00,22.27,-29.81,7.56,,,,,
579,02/13/2023 01:20:00,22.25,-30.47,7.57,,,,,
580,02/13/2023 01:30:00,22.25,-30.41,7.57,,,,,
581,02/13/2023 01:40:00,22.25,-30.34,7.57,,,,,
582,02/13/2023 01:50:00,22.23,-30.36,7.57,,,,,
583,02/13/2023 02:00:00,22.23,-30.06,7.57,,,,,
584,02/13/2023 02:10:00,22.23,-30.00,7.57,,,,,
585,02/13/2023 02:20:00,22.23,-30.17,7.57,,,,,
586,02/13/2023 02:30:00,22.23,-29.83,7.56,,,,,
587,02/13/2023 02:40:00,22.23,-30.17,7.57,,,,,
588,02/13/2023 02:50:00,22.20,-30.50,7.57,,,,,
589,02/13/2023 03:00:00,22.23,-29.83,7.56,,,,,
590,02/13/2023 03:10:00,22.20,-29.75,7.56,,,,,
591,02/13/2023 03:20:00,22.20,-30.03,7.57,,,,,
592,02/13/2023 03:30:00,22.20,-29.88,7.56,,,,,
593,02/13/2023 03:40:00,22.20,-30.11,7.57,,,,,
594,02/13/2023 03:50:00,22.20,-30.05,7.57,,,,,
595,02/13/2023 04:00:00,22.18,-30.16,7.57,,,,,
596,02/13/2023 04:10:00,22.18,-30.14,7.57,,,,,
597,02/13/2023 04:20:00,22.18,-30.27,7.57,,,,,
598,02/13/2023 04:30:00,22.18,-30.20,7.57,,,,,
599,02/13/2023 04:40:00,22.18,-30.16,7.57,,,,,
600,02/13/2023 04:50:00,22.15,-30.31,7.57,,,,,
601,02/13/2023 05:00:00,22.15,-30.31,7.57,,,,,
602,02/13/2023 05:10:00,22.15,-29.91,7.56,,,,,
603,02/13/2023 05:20:00,22.15,-30.39,7.57,,,,,
604,02/13/2023 05:30:00,22.15,-30.24,7.57,,,,,
605,02/13/2023 05:40:00,22.15,-30.27,7.57,,,,,
606,02/13/2023 05:50:00,22.15,-30.19,7.57,,,,,
607,02/13/2023 06:00:00,22.15,-30.09,7.57,,,,,
608,02/13/2023 06:10:00,22.13,-30.20,7.57,,,,,
609,02/13/2023 06:20:00,22.13,-30.19,7.57,,,,,
610,02/13/2023 06:30:00,22.13,-30.00,7.57,,,,,
611,02/13/2023 06:40:00,22.15,-29.59,7.56,,,,,
612,02/13/2023 06:50:00,22.15,-29.49,7.56,,,,,
613,02/13/2023 07:00:00,22.15,-29.72,7.56,,,,,
614,02/13/2023 07:10:00,22.13,-29.67,7.56,,,,,
615,02/13/2023 07:20:00,22.15,-29.97,7.56,,,,,
616,02/13/2023 07:30:00,22.13,-30.42,7.57,,,,,
617,02/13/2023 07:40:00,22.13,-30.88,7.58,,,,,
618,02/13/2023 07:50:00,22.13,-30.95,7.58,,,,,
619,02/13/2023 08:00:00,22.15,-31.61,7.60,,,,,
620,02/13/2023 08:10:00,22.15,-32.25,7.61,,,,,
621,02/13/2023 08:20:00,22.15,-33.67,7.63,,,,,
622,02/13/2023 08:30:00,22.18,-32.91,7.62,,,,,
623,02/13/2023 08:40:00,22.18,-32.41,7.61,,,,,
624,02/13/2023 08:50:00,22.18,-33.08,7.62,,,,,
625,02/13/2023 09:00:00,22.20,-33.69,7.63,,,,,
626,02/13/2023 09:10:00,22.20,-33.95,7.64,,,,,
627,02/13/2023 09:20:00,22.20,-33.70,7.63,,,,,
628,02/13/2023 09:30:00,22.23,-34.74,7.65,,,,,
629,02/13/2023 09:40:00,22.25,-35.27,7.66,,,,,
630,02/13/2023 09:50:00,22.25,-36.20,7.68,,,,,
631,02/13/2023 10:00:00,22.27,-36.61,7.69,,,,,
632,02/13/2023 10:10:00,22.27,-37.41,7.70,,,,,
633,02/13/2023 10:20:00,22.30,-36.81,7.69,,,,,
634,02/13/2023 10:30:00,22.30,-36.19,7.68,,,,,
635,02/13/2023 10:40:00,22.32,-35.77,7.67,,,,,
636,02/13/2023 10:50:00,22.32,-36.67,7.69,,,,,
637,02/13/2023 11:00:00,22.35,-38.24,7.72,,,,,
638,02/13/2023 11:10:00,22.37,-38.09,7.72,,,,,
639,02/13/2023 11:20:00,22.37,-40.45,7.76,,,,,
640,02/13/2023 11:30:00,22.39,-42.16,7.79,,,,,
641,02/13/2023 11:40:00,22.42,-44.50,7.84,,,,,
642,02/13/2023 11:50:00,22.44,-43.49,7.82,,,,,
643,02/13/2023 12:00:00,22.47,-43.81,7.82,,,,,
644,02/13/2023 12:10:00,22.49,-43.39,7.81,,,,,
645,02/13/2023 12:20:00,22.49,-43.03,7.81,,,,,
646,02/13/2023 12:30:00,22.51,-44.81,7.84,,,,,
647,02/13/2023 12:40:00,22.51,-45.28,7.85,,,,,
648,02/13/2023 12:50:00,22.54,-47.28,7.89,,,,,
649,02/13/2023 13:00:00,22.54,-45.13,7.85,,,,,
650,02/13/2023 13:10:00,22.54,-43.45,7.82,,,,,
651,02/13/2023 13:20:00,22.56,-44.44,7.83,,,,,
652,02/13/2023 13:30:00,22.58,-45.58,7.85,,,,,
653,02/13/2023 13:40:00,22.61,-49.25,7.92,,,,,
654,02/13/2023 13:50:00,22.66,-51.91,7.97,,,,,
655,02/13/2023 14:00:00,22.68,-53.14,8.00,,,,,
656,02/13/2023 14:10:00,22.70,-52.80,7.99,,,,,
657,02/13/2023 14:20:00,22.73,-54.13,8.01,,,,,
658,02/13/2023 14:30:00,22.75,-54.06,8.01,,,,,
659,02/13/2023 14:40:00,22.78,-53.70,8.01,,,,,
660,02/13/2023 14:50:00,22.78,-53.19,8.00,,,,,
661,02/13/2023 15:00:00,22.80,-54.41,8.02,,,,,
662,02/13/2023 15:10:00,22.85,-55.10,8.03,,,,,
663,02/13/2023 15:20:00,22.87,-53.91,8.01,,,,,
664,02/13/2023 15:30:00,22.87,-54.64,8.02,,,,,
665,02/13/2023 15:40:00,22.85,-51.66,7.97,,,,,
666,02/13/2023 15:50:00,22.82,-48.86,7.92,,,,,
667,02/13/2023 16:00:00,22.82,-46.24,7.87,,,,,
668,02/13/2023 16:10:00,22.82,-46.08,7.86,,,,,
669,02/13/2023 16:20:00,22.82,-45.38,7.85,,,,,
670,02/13/2023 16:30:00,22.80,-44.00,7.82,,,,,
671,02/13/2023 16:40:00,22.80,-43.45,7.81,,,,,
672,02/13/2023 16:50:00,22.78,-45.00,7.84,,,,,
673,02/13/2023 17:00:00,22.78,-43.02,7.81,,,,,
674,02/13/2023 17:10:00,22.75,-42.67,7.80,,,,,
675,02/13/2023 17:20:00,22.75,-42.30,7.79,,,,,
676,02/13/2023 17:30:00,22.73,-41.28,7.77,,,,,
677,02/13/2023 17:40:00,22.70,-41.22,7.77,,,,,
678,02/13/2023 17:50:00,22.70,-40.17,7.75,,,,,
679,02/13/2023 18:00:00,22.68,-39.39,7.74,,,,,
680,02/13/2023 18:10:00,22.66,-38.67,7.73,,,,,
681,02/13/2023 18:20:00,22.66,-37.64,7.71,,,,,
682,02/13/2023 18:30:00,22.63,-36.14,7.68,,,,,
683,02/13/2023 18:40:00,22.61,-36.20,7.68,,,,,
684,02/13/2023 18:50:00,22.61,-37.02,7.70,,,,,
685,02/13/2023 19:00:00,22.58,-37.44,7.70,,,,,
686,02/13/2023 19:10:00,22.56,-36.52,7.69,,,,,
687,02/13/2023 19:20:00,22.54,-37.64,7.71,,,,,
688,02/13/2023 19:30:00,22.51,-38.47,7.72,,,,,
689,02/13/2023 19:40:00,22.49,-38.45,7.72,,,,,
690,02/13/2023 19:50:00,22.47,-37.81,7.71,,,,,
691,02/13/2023 20:00:00,22.47,-37.11,7.70,,,,,
692,02/13/2023 20:10:00,22.47,-35.27,7.66,,,,,
693,02/13/2023 20:20:00,22.42,-36.75,7.69,,,,,
694,02/13/2023 20:30:00,22.39,-36.66,7.69,,,,,
695,02/13/2023 20:40:00,22.39,-36.41,7.68,,,,,
696,02/13/2023 20:50:00,22.37,-35.64,7.67,,,,,
697,02/13/2023 21:00:00,22.37,-35.38,7.67,,,,,
698,02/13/2023 21:10:00,22.37,-35.77,7.67,,,,,
699,02/13/2023 21:20:00,22.35,-35.22,7.66,,,,,
700,02/13/2023 21:30:00,22.35,-35.08,7.66,,,,,
701,02/13/2023 21:40:00,22.35,-34.89,7.66,,,,,
702,02/13/2023 21:50:00,22.35,-34.53,7.65,,,,,
703,02/13/2023 22:00:00,22.32,-34.99,7.66,,,,,
704,02/13/2023 22:10:00,22.32,-34.80,7.65,,,,,
705,02/13/2023 22:20:00,22.32,-34.74,7.65,,,,,
706,02/13/2023 22:30:00,22.32,-34.72,7.65,,,,,
707,02/13/2023 22:40:00,22.32,-33.31,7.63,,,,,
708,02/13/2023 22:50:00,22.32,-34.36,7.65,,,,,
709,02/13/2023 23:00:00,22.30,-34.09,7.64,,,,,
710,02/13/2023 23:10:00,22.30,-34.20,7.64,,,,,
711,02/13/2023 23:20:00,22.30,-34.08,7.64,,,,,
712,02/13/2023 23:30:00,22.30,-33.75,7.64,,,,,
713,02/13/2023 23:40:00,22.32,-33.33,7.63,,,,,
714,02/13/2023 23:50:00,22.30,-33.64,7.63,,,,,
715,02/14/2023 00:00:00,22.30,-33.39,7.63,,,,,
716,02/14/2023 00:10:00,22.30,-33.22,7.63,,,,,
717,02/14/2023 00:20:00,22.32,-32.41,7.61,,,,,
718,02/14/2023 00:30:00,22.35,-32.25,7.61,,,,,
719,02/14/2023 00:40:00,22.35,-32.74,7.62,,,,,
720,02/14/2023 00:50:00,22.37,-32.58,7.61,,,,,
721,02/14/2023 01:00:00,22.35,-32.24,7.61,,,,,
722,02/14/2023 01:10:00,22.35,-31.95,7.60,,,,,
723,02/14/2023 01:20:00,22.35,-32.22,7.61,,,,,
724,02/14/2023 01:30:00,22.35,-32.28,7.61,,,,,
725,02/14/2023 01:40:00,22.35,-32.09,7.60,,,,,
726,02/14/2023 01:50:00,22.32,-31.95,7.60,,,,,
727,02/14/2023 02:00:00,22.32,-31.83,7.60,,,,,
728,02/14/2023 02:10:00,22.30,-31.92,7.60,,,,,
729,02/14/2023 02:20:00,22.30,-31.67,7.60,,,,,
730,02/14/2023 02:30:00,22.30,-32.02,7.60,,,,,
731,02/14/2023 02:40:00,22.27,-32.02,7.60,,,,,
732,02/14/2023 02:50:00,22.27,-31.83,7.60,,,,,
733,02/14/2023 03:00:00,22.25,-32.03,7.60,,,,,
734,02/14/2023 03:10:00,22.25,-31.80,7.60,,,,,
735,02/14/2023 03:20:00,22.25,-31.80,7.60,,,,,
736,02/14/2023 03:30:00,22.25,-31.47,7.59,,,,,
737,02/14/2023 03:40:00,22.25,-31.72,7.60,,,,,
738,02/14/2023 03:50:00,22.23,-32.02,7.60,,,,,
739,02/14/2023 04:00:00,22.23,-30.95,7.58,,,,,
740,02/14/2023 04:10:00,22.23,-31.06,7.59,,,,,
741,02/14/2023 04:20:00,22.23,-30.81,7.58,,,,,
742,02/14/2023 04:30:00,22.25,-31.22,7.59,,,,,
743,02/14/2023 04:40:00,22.25,-30.99,7.58,,,,,
744,02/14/2023 04:50:00,22.20,-31.09,7.59,,,,,
745,02/14/2023 05:00:00,22.18,-31.59,7.60,,,,,
746,02/14/2023 05:10:00,22.18,-31.34,7.59,,,,,
747,02/14/2023 05:20:00,22.20,-31.14,7.59,,,,,
748,02/14/2023 05:30:00,22.20,-30.95,7.58,,,,,
749,02/14/2023 05:40:00,22.18,-30.55,7.58,,,,,
750,02/14/2023 05:50:00,22.18,-30.50,7.57,,,,,
751,02/14/2023 06:00:00,22.18,-30.84,7.58,,,,,
752,02/14/2023 06:10:00,22.18,-30.69,7.58,,,,,
753,02/14/2023 06:20:00,22.18,-30.83,7.58,,,,,
754,02/14/2023 06:30:00,22.18,-30.75,7.58,,,,,
755,02/14/2023 06:40:00,22.20,-30.34,7.57,,,,,
756,02/14/2023 06:50:00,22.20,-30.44,7.57,,,,,
757,02/14/2023 07:00:00,22.20,-29.75,7.56,,,,,
758,02/14/2023 07:10:00,22.23,-29.44,7.55,,,,,
759,02/14/2023 07:20:00,22.18,-29.88,7.56,,,,,
760,02/14/2023 07:30:00,22.18,-30.03,7.57,,,,,
761,02/14/2023 07:40:00,22.15,-30.61,7.58,,,,,
762,02/14/2023 07:50:00,22.15,-31.78,7.60,,,,,
763,02/14/2023 08:00:00,22.15,-31.97,7.60,,,,,
764,02/14/2023 08:10:00,22.15,-32.99,7.62,,,,,
765,02/14/2023 08:20:00,22.15,-32.77,7.62,,,,,
766,02/14/2023 08:30:00,22.15,-32.66,7.61,,,,,
767,02/14/2023 08:40:00,22.15,-33.89,7.64,,,,,
768,02/14/2023 08:50:00,22.15,-34.50,7.65,,,,,
769,02/14/2023 09:00:00,22.15,-33.91,7.64,,,,,
770,02/14/2023 09:10:00,22.18,-34.28,7.65,,,,,
771,02/14/2023 09:20:00,22.18,-36.67,7.69,,,,,
772,02/14/2023 09:30:00,22.18,-35.69,7.67,,,,,
773,02/14/2023 09:40:00,22.20,-35.47,7.67,,,,,
774,02/14/2023 09:50:00,22.20,-34.70,7.65,,,,,
775,02/14/2023 10:00:00,22.20,-35.06,7.66,,,,,
776,02/14/2023 10:10:00,22.20,-35.02,7.66,,,,,
777,02/14/2023 10:20:00,22.23,-35.17,7.66,,,,,
778,02/14/2023 10:30:00,22.23,-35.45,7.67,,,,,
779,02/14/2023 10:40:00,22.25,-36.64,7.69,,,,,
780,02/14/2023 10:50:00,22.25,-39.14,7.74,,,,,
781,02/14/2023 11:00:00,22.27,-38.99,7.73,,,,,
782,02/14/2023 11:10:00,22.30,-38.66,7.73,,,,,
783,02/14/2023 11:20:00,22.32,-39.14,7.74,,,,,
784,02/14/2023 11:30:00,22.35,-40.17,7.75,,,,,
785,02/14/2023 11:40:00,22.37,-40.84,7.77,,,,,
786,02/14/2023 11:50:00,22.39,-42.74,7.80,,,,,
787,02/14/2023 12:00:00,22.42,-43.72,7.82,,,,,
788,02/14/2023 12:10:00,22.47,-44.83,7.84,,,,,
789,02/14/2023 12:20:00,22.47,-47.39,7.89,,,,,
790,02/14/2023 12:30:00,22.49,-47.38,7.89,,,,,
791,02/14/2023 12:40:00,22.51,-48.02,7.90,,,,,
792,02/14/2023 12:50:00,22.51,-47.81,7.90,,,,,
793,02/14/2023 13:00:00,22.54,-48.77,7.91,,,,,
794,02/14/2023 13:10:00,22.56,-49.86,7.93,,,,,
795,02/14/2023 13:20:00,22.58,-50.83,7.95,,,,,
796,02/14/2023 13:30:00,22.63,-51.49,7.96,,,,,
797,02/14/2023 13:40:00,22.63,-51.13,7.96,,,,,
798,02/14/2023 13:50:00,22.68,-53.06,7.99,,,,,
799,02/14/2023 14:00:00,22.68,-53.85,8.01,,,,,
800,02/14/2023 14:10:00,22.68,-52.78,7.99,,,,,
801,02/14/2023 14:20:00,22.66,-52.11,7.98,,,,,
802,02/14/2023 14:30:00,22.66,-50.70,7.95,,,,,
803,02/14/2023 14:40:00,22.70,-52.16,7.98,,,,,
804,02/14/2023 14:50:00,22.70,-52.08,7.98,,,,,
805,02/14/2023 15:00:00,22.70,-51.24,7.96,,,,,
806,02/14/2023 15:10:00,22.73,-51.06,7.96,,,,,
807,02/14/2023 15:20:00,22.73,-49.17,7.92,,,,,
808,02/14/2023 15:30:00,22.70,-48.10,7.90,,,,,
809,02/14/2023 15:40:00,22.70,-48.85,7.92,,,,,
810,02/14/2023 15:50:00,22.70,-49.16,7.92,,,,,
811,02/14/2023 16:00:00,22.70,-48.53,7.91,,,,,
812,02/14/2023 16:10:00,22.68,-47.63,7.89,,,,,
813,02/14/2023 16:20:00,22.70,-47.10,7.88,,,,,
814,02/14/2023 16:30:00,22.68,-47.52,7.89,,,,,
815,02/14/2023 16:40:00,22.70,-46.52,7.87,,,,,
816,02/14/2023 16:50:00,22.68,-47.11,7.88,,,,,
817,02/14/2023 17:00:00,22.68,-46.75,7.88,,,,,
818,02/14/2023 17:10:00,22.68,-45.80,7.86,,,,,
819,02/14/2023 17:20:00,22.68,-46.10,7.86,,,,,
820,02/14/2023 17:30:00,22.66,-46.55,7.87,,,,,
821,02/14/2023 17:40:00,22.63,-44.94,7.84,,,,,
822,02/14/2023 17:50:00,22.61,-43.99,7.82,,,,,
823,02/14/2023 18:00:00,22.61,-42.10,7.79,,,,,
824,02/14/2023 18:10:00,22.58,-41.24,7.77,,,,,
825,02/14/2023 18:20:00,22.56,-40.74,7.76,,,,,
826,02/14/2023 18:30:00,22.54,-40.02,7.75,,,,,
827,02/14/2023 18:40:00,22.54,-39.61,7.74,,,,,
828,02/14/2023 18:50:00,22.51,-38.66,7.73,,,,,
829,02/14/2023 19:00:00,22.49,-37.95,7.71,,,,,
830,02/14/2023 19:10:00,22.49,-38.03,7.71,,,,,
831,02/14/2023 19:20:00,22.47,-36.38,7.68,,,,,
832,02/14/2023 19:30:00,22.42,-37.53,7.71,,,,,
833,02/14/2023 19:40:00,22.39,-38.03,7.71,,,,,
834,02/14/2023 19:50:00,22.39,-37.81,7.71,,,,,
835,02/14/2023 20:00:00,22.37,-37.13,7.70,,,,,
836,02/14/2023 20:10:00,22.37,-36.44,7.68,,,,,
837,02/14/2023 20:20:00,22.35,-36.09,7.68,,,,,
838,02/14/2023 20:30:00,22.35,-35.83,7.67,,,,,
839,02/14/2023 20:40:00,22.35,-35.33,7.66,,,,,
840,02/14/2023 20:50:00,22.35,-34.50,7.65,,,,,
841,02/14/2023 21:00:00,22.35,-34.22,7.64,,,,,
