#,Date et heure (HST),Température   (°C),Millivolts   (mv),pH   (pH),Démarré,Bouton Bas,Bouton Haut,Hôte connecté,Arrêté,Fin du fichier
410,11/24/2024 23:10:00,23.04,-38.14,7.35,,,,,,
411,11/24/2024 23:20:00,23.04,-38.08,7.35,,,,,,
412,11/24/2024 23:30:00,23.04,-37.94,7.35,,,,,,
413,11/24/2024 23:40:00,23.04,-38.00,7.35,,,,,,
414,11/24/2024 23:50:00,23.04,-37.81,7.34,,,,,,
415,11/25/2024 00:00:00,23.04,-37.67,7.34,,,,,,
416,11/25/2024 00:10:00,23.04,-37.69,7.34,,,,,,
417,11/25/2024 00:20:00,23.04,-37.69,7.34,,,,,,
418,11/25/2024 00:30:00,23.04,-37.56,7.34,,,,,,
419,11/25/2024 00:40:00,23.04,-37.47,7.34,,,,,,
420,11/25/2024 00:50:00,23.04,-37.45,7.34,,,,,,
421,11/25/2024 01:00:00,23.04,-37.45,7.34,,,,,,
422,11/25/2024 01:10:00,23.06,-37.47,7.34,,,,,,
423,11/25/2024 01:20:00,23.06,-37.39,7.34,,,,,,
424,11/25/2024 01:30:00,23.06,-37.39,7.34,,,,,,
425,11/25/2024 01:40:00,23.06,-37.42,7.34,,,,,,
426,11/25/2024 01:50:00,23.06,-37.38,7.34,,,,,,
427,11/25/2024 02:00:00,23.06,-37.41,7.34,,,,,,
428,11/25/2024 02:10:00,23.06,-37.38,7.34,,,,,,
429,11/25/2024 02:20:00,23.06,-37.42,7.34,,,,,,
430,11/25/2024 02:30:00,23.06,-37.39,7.34,,,,,,
431,11/25/2024 02:40:00,23.06,-37.25,7.33,,,,,,
432,11/25/2024 02:50:00,23.06,-37.36,7.34,,,,,,
433,11/25/2024 03:00:00,23.06,-37.28,7.33,,,,,,
434,11/25/2024 03:10:00,23.06,-37.30,7.34,,,,,,
435,11/25/2024 03:20:00,23.09,-37.28,7.33,,,,,,
436,11/25/2024 03:30:00,23.09,-37.27,7.33,,,,,,
437,11/25/2024 03:40:00,23.09,-37.34,7.34,,,,,,
438,11/25/2024 03:50:00,23.09,-37.33,7.34,,,,,,
439,11/25/2024 04:00:00,23.09,-37.31,7.34,,,,,,
440,11/25/2024 04:10:00,23.09,-37.31,7.34,,,,,,
441,11/25/2024 04:20:00,23.06,-37.33,7.34,,,,,,
442,11/25/2024 04:30:00,23.06,-37.28,7.33,,,,,,
443,11/25/2024 04:40:00,23.06,-36.83,7.33,,,,,,
444,11/25/2024 04:50:00,23.06,-37.28,7.33,,,,,,
445,11/25/2024 05:00:00,23.06,-37.38,7.34,,,,,,
446,11/25/2024 05:10:00,23.04,-37.45,7.34,,,,,,
447,11/25/2024 05:20:00,23.04,-37.70,7.34,,,,,,
448,11/25/2024 05:30:00,23.04,-37.55,7.34,,,,,,
449,11/25/2024 05:40:00,23.04,-37.91,7.35,,,,,,
450,11/25/2024 05:50:00,23.04,-38.02,7.35,,,,,,
451,11/25/2024 06:00:00,23.04,-37.89,7.35,,,,,,
452,11/25/2024 06:10:00,23.04,-38.17,7.35,,,,,,
453,11/25/2024 06:20:00,23.02,-38.36,7.35,,,,,,
454,11/25/2024 06:30:00,23.02,-38.31,7.35,,,,,,
455,11/25/2024 06:40:00,23.02,-38.36,7.35,,,,,,
456,11/25/2024 06:50:00,23.02,-38.36,7.35,,,,,,
457,11/25/2024 07:00:00,23.02,-38.34,7.35,,,,,,
458,11/25/2024 07:10:00,23.02,-38.44,7.36,,,,,,
459,11/25/2024 07:20:00,23.02,-38.16,7.35,,,,,,
460,11/25/2024 07:30:00,23.02,-38.19,7.35,,,,,,
461,11/25/2024 07:40:00,23.02,-38.58,7.36,,,,,,
462,11/25/2024 07:50:00,23.02,-38.39,7.35,,,,,,
463,11/25/2024 08:00:00,23.02,-38.64,7.36,,,,,,
464,11/25/2024 08:10:00,23.02,-38.75,7.36,,,,,,
465,11/25/2024 08:20:00,23.04,-38.58,7.36,,,,,,
466,11/25/2024 08:30:00,23.04,-38.72,7.36,,,,,,
467,11/25/2024 08:40:00,23.06,-38.67,7.36,,,,,,
468,11/25/2024 08:50:00,23.06,-38.64,7.36,,,,,,
469,11/25/2024 09:00:00,23.09,-38.56,7.36,,,,,,
470,11/25/2024 09:10:00,23.09,-38.78,7.36,,,,,,
471,11/25/2024 09:20:00,23.09,-38.81,7.36,,,,,,
472,11/25/2024 09:30:00,23.09,-38.78,7.36,,,,,,
473,11/25/2024 09:40:00,23.09,-38.55,7.36,,,,,,
474,11/25/2024 09:50:00,23.09,-38.39,7.35,,,,,,
475,11/25/2024 10:00:00,23.09,-38.38,7.35,,,,,,
476,11/25/2024 10:10:00,23.11,-38.53,7.36,,,,,,
477,11/25/2024 10:20:00,23.14,-37.39,7.34,,,,,,
478,11/25/2024 10:30:00,23.16,-38.44,7.36,,,,,,
479,11/25/2024 10:40:00,23.16,-38.50,7.36,,,,,,
480,11/25/2024 10:50:00,23.16,-38.89,7.36,,,,,,
481,11/25/2024 11:00:00,23.21,-38.83,7.36,,,,,,
482,11/25/2024 11:10:00,23.40,-38.94,7.36,,,,,,
483,11/25/2024 11:20:00,23.23,-38.94,7.36,,,,,,
484,11/25/2024 11:30:00,23.18,-38.74,7.36,,,,,,
485,11/25/2024 11:40:00,23.18,-39.00,7.37,,,,,,
486,11/25/2024 11:50:00,23.18,-38.66,7.36,,,,,,
487,11/25/2024 12:00:00,23.18,-39.03,7.37,,,,,,
488,11/25/2024 12:10:00,23.28,-39.05,7.37,,,,,,
489,11/25/2024 12:20:00,23.47,-39.30,7.37,,,,,,
490,11/25/2024 12:30:00,23.76,-40.19,7.39,,,,,,
491,11/25/2024 12:40:00,23.64,-39.81,7.38,,,,,,
492,11/25/2024 12:50:00,23.74,-39.86,7.38,,,,,,
493,11/25/2024 13:00:00,23.50,-39.36,7.37,,,,,,
494,11/25/2024 13:10:00,23.76,-39.27,7.37,,,,,,
495,11/25/2024 13:20:00,23.91,-39.94,7.38,,,,,,
496,11/25/2024 13:30:00,23.93,-40.74,7.39,,,,,,
497,11/25/2024 13:40:00,23.86,-40.06,7.38,,,,,,
498,11/25/2024 13:50:00,23.83,-39.69,7.38,,,,,,
499,11/25/2024 14:00:00,23.79,-39.02,7.36,,,,,,
500,11/25/2024 14:10:00,23.69,-39.20,7.37,,,,,,
501,11/25/2024 14:20:00,23.66,-39.14,7.37,,,,,,
502,11/25/2024 14:30:00,23.33,-38.58,7.36,,,,,,
503,11/25/2024 14:40:00,23.28,-38.67,7.36,,,,,,
504,11/25/2024 14:50:00,23.35,-39.13,7.37,,,,,,
505,11/25/2024 15:00:00,23.30,-39.47,7.37,,,,,,
506,11/25/2024 15:10:00,23.38,-39.66,7.38,,,,,,
507,11/25/2024 15:20:00,23.35,-39.56,7.37,,,,,,
508,11/25/2024 15:30:00,23.30,-39.80,7.38,,,,,,
509,11/25/2024 15:40:00,23.30,-38.63,7.36,,,,,,
510,11/25/2024 15:50:00,23.28,-39.49,7.37,,,,,,
511,11/25/2024 16:00:00,23.28,-39.55,7.37,,,,,,
512,11/25/2024 16:10:00,23.26,-39.72,7.38,,,,,,
513,11/25/2024 16:20:00,23.23,-39.41,7.37,,,,,,
514,11/25/2024 16:30:00,23.23,-39.28,7.37,,,,,,
515,11/25/2024 16:40:00,23.23,-39.72,7.38,,,,,,
516,11/25/2024 16:50:00,23.23,-39.74,7.38,,,,,,
517,11/25/2024 17:00:00,23.21,-39.59,7.38,,,,,,
518,11/25/2024 17:10:00,23.18,-39.58,7.38,,,,,,
519,11/25/2024 17:20:00,23.18,-39.56,7.38,,,,,,
520,11/25/2024 17:30:00,23.16,-39.66,7.38,,,,,,
521,11/25/2024 17:40:00,23.14,-39.47,7.37,,,,,,
522,11/25/2024 17:50:00,23.11,-39.64,7.38,,,,,,
523,11/25/2024 18:00:00,23.11,-39.56,7.38,,,,,,
524,11/25/2024 18:10:00,23.11,-39.52,7.37,,,,,,
525,11/25/2024 18:20:00,23.09,-39.55,7.37,,,,,,
526,11/25/2024 18:30:00,23.09,-39.38,7.37,,,,,,
527,11/25/2024 18:40:00,23.09,-39.27,7.37,,,,,,
528,11/25/2024 18:50:00,23.09,-39.49,7.37,,,,,,
529,11/25/2024 19:00:00,23.06,-39.42,7.37,,,,,,
530,11/25/2024 19:10:00,23.06,-39.45,7.37,,,,,,
531,11/25/2024 19:20:00,23.06,-39.42,7.37,,,,,,
532,11/25/2024 19:30:00,23.06,-39.34,7.37,,,,,,
533,11/25/2024 19:40:00,23.06,-39.27,7.37,,,,,,
534,11/25/2024 19:50:00,23.04,-39.39,7.37,,,,,,
535,11/25/2024 20:00:00,23.04,-39.27,7.37,,,,,,
536,11/25/2024 20:10:00,23.04,-39.20,7.37,,,,,,
537,11/25/2024 20:20:00,23.04,-39.16,7.37,,,,,,
538,11/25/2024 20:30:00,23.04,-39.22,7.37,,,,,,
539,11/25/2024 20:40:00,23.04,-38.95,7.36,,,,,,
540,11/25/2024 20:50:00,23.04,-39.31,7.37,,,,,,
541,11/25/2024 21:00:00,23.02,-39.28,7.37,,,,,,
542,11/25/2024 21:10:00,23.02,-39.27,7.37,,,,,,
543,11/25/2024 21:20:00,23.02,-39.02,7.37,,,,,,
544,11/25/2024 21:30:00,23.02,-39.17,7.37,,,,,,
545,11/25/2024 21:40:00,23.02,-39.09,7.37,,,,,,
546,11/25/2024 21:50:00,23.02,-38.92,7.36,,,,,,
547,11/25/2024 22:00:00,23.02,-38.97,7.36,,,,,,
548,11/25/2024 22:10:00,22.99,-38.97,7.36,,,,,,
549,11/25/2024 22:20:00,22.99,-39.02,7.37,,,,,,
550,11/25/2024 22:30:00,22.99,-38.83,7.36,,,,,,
551,11/25/2024 22:40:00,22.99,-38.89,7.36,,,,,,
552,11/25/2024 22:50:00,22.99,-39.03,7.37,,,,,,
553,11/25/2024 23:00:00,22.99,-39.08,7.37,,,,,,
554,11/25/2024 23:10:00,22.99,-38.63,7.36,,,,,,
555,11/25/2024 23:20:00,22.99,-38.75,7.36,,,,,,
556,11/25/2024 23:30:00,22.99,-38.61,7.36,,,,,,
557,11/25/2024 23:40:00,22.99,-38.58,7.36,,,,,,
558,11/25/2024 23:50:00,22.99,-38.53,7.36,,,,,,
559,11/26/2024 00:00:00,22.99,-37.94,7.35,,,,,,
560,11/26/2024 00:10:00,23.02,-37.75,7.34,,,,,,
561,11/26/2024 00:20:00,23.02,-37.72,7.34,,,,,,
562,11/26/2024 00:30:00,23.02,-37.61,7.34,,,,,,
563,11/26/2024 00:40:00,23.02,-37.59,7.34,,,,,,
564,11/26/2024 00:50:00,23.02,-37.41,7.34,,,,,,
565,11/26/2024 01:00:00,23.04,-37.36,7.34,,,,,,
566,11/26/2024 01:10:00,23.04,-37.27,7.33,,,,,,
567,11/26/2024 01:20:00,23.04,-37.27,7.33,,,,,,
568,11/26/2024 01:30:00,23.04,-37.14,7.33,,,,,,
569,11/26/2024 01:40:00,23.04,-37.25,7.33,,,,,,
570,11/26/2024 01:50:00,23.06,-37.14,7.33,,,,,,
571,11/26/2024 02:00:00,23.06,-37.20,7.33,,,,,,
572,11/26/2024 02:10:00,23.06,-37.14,7.33,,,,,,
573,11/26/2024 02:20:00,23.06,-37.14,7.33,,,,,,
574,11/26/2024 02:30:00,23.06,-37.14,7.33,,,,,,
575,11/26/2024 02:40:00,23.06,-37.22,7.33,,,,,,
576,11/26/2024 02:50:00,23.09,-37.16,7.33,,,,,,
577,11/26/2024 03:00:00,23.09,-37.16,7.33,,,,,,
578,11/26/2024 03:10:00,23.09,-37.16,7.33,,,,,,
579,11/26/2024 03:20:00,23.09,-37.00,7.33,,,,,,
580,11/26/2024 03:30:00,23.09,-37.14,7.33,,,,,,
581,11/26/2024 03:40:00,23.09,-37.14,7.33,,,,,,
582,11/26/2024 03:50:00,23.09,-37.06,7.33,,,,,,
583,11/26/2024 04:00:00,23.09,-37.17,7.33,,,,,,
584,11/26/2024 04:10:00,23.09,-37.20,7.33,,,,,,
585,11/26/2024 04:20:00,23.09,-37.03,7.33,,,,,,
586,11/26/2024 04:30:00,23.09,-37.13,7.33,,,,,,
587,11/26/2024 04:40:00,23.09,-37.22,7.33,,,,,,
588,11/26/2024 04:50:00,23.09,-37.14,7.33,,,,,,
589,11/26/2024 05:00:00,23.09,-37.09,7.33,,,,,,
590,11/26/2024 05:10:00,23.09,-37.20,7.33,,,,,,
591,11/26/2024 05:20:00,23.09,-37.13,7.33,,,,,,
592,11/26/2024 05:30:00,23.06,-37.38,7.34,,,,,,
593,11/26/2024 05:40:00,23.04,-37.44,7.34,,,,,,
594,11/26/2024 05:50:00,23.04,-37.59,7.34,,,,,,
595,11/26/2024 06:00:00,23.04,-37.78,7.34,,,,,,
596,11/26/2024 06:10:00,23.04,-37.50,7.34,,,,,,
597,11/26/2024 06:20:00,23.04,-37.86,7.35,,,,,,
598,11/26/2024 06:30:00,23.04,-37.67,7.34,,,,,,
599,11/26/2024 06:40:00,23.04,-38.13,7.35,,,,,,
600,11/26/2024 06:50:00,23.04,-38.36,7.35,,,,,,
601,11/26/2024 07:00:00,23.04,-38.27,7.35,,,,,,
602,11/26/2024 07:10:00,23.04,-38.36,7.35,,,,,,
603,11/26/2024 07:20:00,23.04,-38.58,7.36,,,,,,
604,11/26/2024 07:30:00,23.04,-38.47,7.36,,,,,,
605,11/26/2024 07:40:00,23.04,-38.63,7.36,,,,,,
606,11/26/2024 07:50:00,23.04,-38.72,7.36,,,,,,
607,11/26/2024 08:00:00,23.04,-38.47,7.36,,,,,,
608,11/26/2024 08:10:00,23.04,-38.69,7.36,,,,,,
609,11/26/2024 08:20:00,23.04,-38.75,7.36,,,,,,
610,11/26/2024 08:30:00,23.04,-38.75,7.36,,,,,,
611,11/26/2024 08:40:00,23.06,-38.83,7.36,,,,,,
612,11/26/2024 08:50:00,23.06,-38.77,7.36,,,,,,
613,11/26/2024 09:00:00,23.06,-38.75,7.36,,,,,,
614,11/26/2024 09:10:00,23.06,-38.78,7.36,,,,,,
615,11/26/2024 09:20:00,23.06,-38.94,7.36,,,,,,
616,11/26/2024 09:30:00,23.09,-38.97,7.36,,,,,,
617,11/26/2024 09:40:00,23.11,-38.50,7.36,,,,,,
618,11/26/2024 09:50:00,23.14,-38.95,7.36,,,,,,
619,11/26/2024 10:00:00,23.14,-38.91,7.36,,,,,,
620,11/26/2024 10:10:00,23.11,-38.88,7.36,,,,,,
621,11/26/2024 10:20:00,23.16,-38.97,7.36,,,,,,
622,11/26/2024 10:30:00,23.14,-38.92,7.36,,,,,,
623,11/26/2024 10:40:00,23.14,-38.88,7.36,,,,,,
624,11/26/2024 10:50:00,23.16,-39.05,7.37,,,,,,
625,11/26/2024 11:00:00,23.18,-39.13,7.37,,,,,,
626,11/26/2024 11:10:00,23.30,-39.58,7.38,,,,,,
627,11/26/2024 11:20:00,23.21,-39.20,7.37,,,,,,
628,11/26/2024 11:30:00,23.18,-38.94,7.36,,,,,,
629,11/26/2024 11:40:00,23.21,-39.05,7.37,,,,,,
630,11/26/2024 11:50:00,23.21,-39.25,7.37,,,,,,
631,11/26/2024 12:00:00,23.21,-39.45,7.37,,,,,,
632,11/26/2024 12:10:00,23.23,-39.41,7.37,,,,,,
633,11/26/2024 12:20:00,23.28,-39.47,7.37,,,,,,
634,11/26/2024 12:30:00,23.21,-39.67,7.38,,,,,,
635,11/26/2024 12:40:00,23.30,-40.17,7.39,,,,,,
636,11/26/2024 12:50:00,23.45,-40.16,7.39,,,,,,
637,11/26/2024 13:00:00,23.47,-39.99,7.38,,,,,,
638,11/26/2024 13:10:00,23.42,-39.78,7.38,,,,,,
639,11/26/2024 13:20:00,23.79,-40.67,7.39,,,,,,
640,11/26/2024 13:30:00,23.91,-41.55,7.41,,,,,,
641,11/26/2024 13:40:00,23.91,-40.44,7.39,,,,,,
642,11/26/2024 13:50:00,23.91,-40.99,7.40,,,,,,
643,11/26/2024 14:00:00,23.86,-40.49,7.39,,,,,,
644,11/26/2024 14:10:00,23.86,-40.63,7.39,,,,,,
645,11/26/2024 14:20:00,23.64,-40.66,7.39,,,,,,
646,11/26/2024 14:30:00,23.40,-40.27,7.39,,,,,,
647,11/26/2024 14:40:00,23.35,-40.74,7.40,,,,,,
648,11/26/2024 14:50:00,23.35,-41.17,7.40,,,,,,
649,11/26/2024 15:00:00,23.33,-40.28,7.39,,,,,,
650,11/26/2024 15:10:00,23.30,-40.39,7.39,,,,,,
651,11/26/2024 15:20:00,23.30,-40.64,7.39,,,,,,
652,11/26/2024 15:30:00,23.28,-40.39,7.39,,,,,,
653,11/26/2024 15:40:00,23.30,-40.78,7.40,,,,,,
654,11/26/2024 15:50:00,23.30,-41.08,7.40,,,,,,
655,11/26/2024 16:00:00,23.26,-40.59,7.39,,,,,,
656,11/26/2024 16:10:00,23.23,-40.67,7.39,,,,,,
657,11/26/2024 16:20:00,23.21,-40.50,7.39,,,,,,
658,11/26/2024 16:30:00,23.21,-40.58,7.39,,,,,,
659,11/26/2024 16:40:00,23.18,-40.28,7.39,,,,,,
660,11/26/2024 16:50:00,23.18,-39.95,7.38,,,,,,
661,11/26/2024 17:00:00,23.16,-40.27,7.39,,,,,,
662,11/26/2024 17:10:00,23.14,-40.17,7.39,,,,,,
663,11/26/2024 17:20:00,23.14,-39.89,7.38,,,,,,
664,11/26/2024 17:30:00,23.11,-39.94,7.38,,,,,,
665,11/26/2024 17:40:00,23.11,-39.92,7.38,,,,,,
666,11/26/2024 17:50:00,23.11,-39.94,7.38,,,,,,
667,11/26/2024 18:00:00,23.09,-40.14,7.39,,,,,,
668,11/26/2024 18:10:00,23.09,-39.81,7.38,,,,,,
669,11/26/2024 18:20:00,23.06,-39.86,7.38,,,,,,
670,11/26/2024 18:30:00,23.06,-39.88,7.38,,,,,,
671,11/26/2024 18:40:00,23.06,-39.80,7.38,,,,,,
672,11/26/2024 18:50:00,23.06,-39.89,7.38,,,,,,
673,11/26/2024 19:00:00,23.04,-39.91,7.38,,,,,,
674,11/26/2024 19:10:00,23.04,-39.84,7.38,,,,,,
675,11/26/2024 19:20:00,23.04,-39.84,7.38,,,,,,
676,11/26/2024 19:30:00,23.04,-39.80,7.38,,,,,,
677,11/26/2024 19:40:00,23.04,-39.88,7.38,,,,,,
678,11/26/2024 19:50:00,23.02,-39.70,7.38,,,,,,
679,11/26/2024 20:00:00,23.02,-39.77,7.38,,,,,,
680,11/26/2024 20:10:00,23.02,-39.70,7.38,,,,,,
681,11/26/2024 20:20:00,23.02,-39.74,7.38,,,,,,
682,11/26/2024 20:30:00,23.02,-39.74,7.38,,,,,,
683,11/26/2024 20:40:00,23.02,-39.72,7.38,,,,,,
684,11/26/2024 20:50:00,23.02,-39.58,7.38,,,,,,
685,11/26/2024 21:00:00,23.02,-39.55,7.37,,,,,,
686,11/26/2024 21:10:00,23.02,-39.52,7.37,,,,,,
687,11/26/2024 21:20:00,23.02,-39.49,7.37,,,,,,
688,11/26/2024 21:30:00,23.02,-39.49,7.37,,,,,,
689,11/26/2024 21:40:00,22.99,-39.45,7.37,,,,,,
690,11/26/2024 21:50:00,22.99,-39.44,7.37,,,,,,
691,11/26/2024 22:00:00,22.99,-39.39,7.37,,,,,,
692,11/26/2024 22:10:00,22.99,-39.28,7.37,,,,,,
693,11/26/2024 22:20:00,22.99,-39.13,7.37,,,,,,
694,11/26/2024 22:30:00,22.99,-39.02,7.37,,,,,,
695,11/26/2024 22:40:00,22.99,-38.99,7.37,,,,,,
696,11/26/2024 22:50:00,22.99,-39.16,7.37,,,,,,
697,11/26/2024 23:00:00,22.99,-38.81,7.36,,,,,,
698,11/26/2024 23:10:00,22.99,-39.09,7.37,,,,,,
699,11/26/2024 23:20:00,22.99,-39.05,7.37,,,,,,
700,11/26/2024 23:30:00,22.99,-38.69,7.36,,,,,,
701,11/26/2024 23:40:00,22.99,-38.44,7.36,,,,,,
702,11/26/2024 23:50:00,22.99,-38.52,7.36,,,,,,
703,11/27/2024 00:00:00,22.99,-37.97,7.35,,,,,,
704,11/27/2024 00:10:00,23.02,-38.17,7.35,,,,,,
705,11/27/2024 00:20:00,23.02,-37.97,7.35,,,,,,
706,11/27/2024 00:30:00,23.02,-37.80,7.34,,,,,,
707,11/27/2024 00:40:00,23.02,-37.77,7.34,,,,,,
708,11/27/2024 00:50:00,23.02,-37.59,7.34,,,,,,
709,11/27/2024 01:00:00,23.02,-37.50,7.34,,,,,,
710,11/27/2024 01:10:00,23.04,-37.49,7.34,,,,,,
711,11/27/2024 01:20:00,23.04,-37.42,7.34,,,,,,
712,11/27/2024 01:30:00,23.04,-37.52,7.34,,,,,,
713,11/27/2024 01:40:00,23.04,-37.42,7.34,,,,,,
714,11/27/2024 01:50:00,23.04,-37.50,7.34,,,,,,
715,11/27/2024 02:00:00,23.04,-37.45,7.34,,,,,,
716,11/27/2024 02:10:00,23.06,-37.49,7.34,,,,,,
717,11/27/2024 02:20:00,23.06,-37.45,7.34,,,,,,
718,11/27/2024 02:30:00,23.06,-37.44,7.34,,,,,,
719,11/27/2024 02:40:00,23.06,-37.59,7.34,,,,,,
720,11/27/2024 02:50:00,23.06,-37.63,7.34,,,,,,
721,11/27/2024 03:00:00,23.06,-37.61,7.34,,,,,,
722,11/27/2024 03:10:00,23.06,-37.55,7.34,,,,,,
723,11/27/2024 03:20:00,23.06,-37.59,7.34,,,,,,
724,11/27/2024 03:30:00,23.06,-37.66,7.34,,,,,,
725,11/27/2024 03:40:00,23.06,-37.61,7.34,,,,,,
726,11/27/2024 03:50:00,23.06,-37.47,7.34,,,,,,
727,11/27/2024 04:00:00,23.06,-37.72,7.34,,,,,,
728,11/27/2024 04:10:00,23.06,-37.70,7.34,,,,,,
729,11/27/2024 04:20:00,23.06,-37.64,7.34,,,,,,
730,11/27/2024 04:30:00,23.06,-37.69,7.34,,,,,,
731,11/27/2024 04:40:00,23.06,-37.75,7.34,,,,,,
732,11/27/2024 04:50:00,23.06,-37.94,7.35,,,,,,
733,11/27/2024 05:00:00,23.06,-37.91,7.35,,,,,,
734,11/27/2024 05:10:00,23.06,-38.06,7.35,,,,,,
735,11/27/2024 05:20:00,23.06,-38.05,7.35,,,,,,
736,11/27/2024 05:30:00,23.04,-38.36,7.35,,,,,,
737,11/27/2024 05:40:00,23.04,-38.31,7.35,,,,,,
738,11/27/2024 05:50:00,23.04,-38.30,7.35,,,,,,
739,11/27/2024 06:00:00,23.04,-38.58,7.36,,,,,,
740,11/27/2024 06:10:00,23.04,-38.72,7.36,,,,,,
741,11/27/2024 06:20:00,23.04,-38.55,7.36,,,,,,
742,11/27/2024 06:30:00,23.04,-38.61,7.36,,,,,,
743,11/27/2024 06:40:00,23.04,-38.59,7.36,,,,,,
744,11/27/2024 06:50:00,23.02,-38.84,7.36,,,,,,
745,11/27/2024 07:00:00,23.02,-38.86,7.36,,,,,,
746,11/27/2024 07:10:00,23.02,-38.89,7.36,,,,,,
747,11/27/2024 07:20:00,23.02,-38.59,7.36,,,,,,
748,11/27/2024 07:30:00,23.04,-38.66,7.36,,,,,,
749,11/27/2024 07:40:00,23.04,-39.00,7.37,,,,,,
750,11/27/2024 07:50:00,23.04,-39.19,7.37,,,,,,
751,11/27/2024 08:00:00,23.06,-39.17,7.37,,,,,,
752,11/27/2024 08:10:00,23.06,-39.16,7.37,,,,,,
753,11/27/2024 08:20:00,23.06,-39.02,7.37,,,,,,
754,11/27/2024 08:30:00,23.06,-39.24,7.37,,,,,,
755,11/27/2024 08:40:00,23.09,-39.33,7.37,,,,,,
756,11/27/2024 08:50:00,23.09,-39.17,7.37,,,,,,
757,11/27/2024 09:00:00,23.09,-39.45,7.37,,,,,,
758,11/27/2024 09:10:00,23.09,-39.31,7.37,,,,,,
759,11/27/2024 09:20:00,23.11,-38.49,7.36,,,,,,
760,11/27/2024 09:30:00,23.11,-39.34,7.37,,,,,,
761,11/27/2024 09:40:00,23.11,-39.50,7.37,,,,,,
762,11/27/2024 09:50:00,23.14,-39.70,7.38,,,,,,
763,11/27/2024 10:00:00,23.14,-39.80,7.38,,,,,,
764,11/27/2024 10:10:00,23.16,-39.84,7.38,,,,,,
765,11/27/2024 10:20:00,23.21,-39.92,7.38,,,,,,
766,11/27/2024 10:30:00,23.18,-39.97,7.38,,,,,,
767,11/27/2024 10:40:00,23.21,-40.00,7.38,,,,,,
768,11/27/2024 10:50:00,23.16,-39.95,7.38,,,,,,
769,11/27/2024 11:00:00,23.21,-40.34,7.39,,,,,,
770,11/27/2024 11:10:00,23.38,-42.20,7.42,,,,,,
771,11/27/2024 11:20:00,23.21,-40.53,7.39,,,,,,
772,11/27/2024 11:30:00,23.21,-40.59,7.39,,,,,,
773,11/27/2024 11:40:00,23.21,-40.13,7.38,,,,,,
774,11/27/2024 11:50:00,23.23,-40.41,7.39,,,,,,
775,11/27/2024 12:00:00,23.21,-40.30,7.39,,,,,,
776,11/27/2024 12:10:00,23.26,-40.52,7.39,,,,,,
777,11/27/2024 12:20:00,23.26,-40.52,7.39,,,,,,
778,11/27/2024 12:30:00,23.28,-40.42,7.39,,,,,,
779,11/27/2024 12:40:00,23.23,-40.38,7.39,,,,,,
780,11/27/2024 12:50:00,23.54,-41.17,7.40,,,,,,
781,11/27/2024 13:00:00,23.52,-40.47,7.39,,,,,,
782,11/27/2024 13:10:00,23.40,-40.81,7.40,,,,,,
783,11/27/2024 13:20:00,23.59,-40.41,7.39,,,,,,
784,11/27/2024 13:30:00,23.38,-40.27,7.39,,,,,,
785,11/27/2024 13:40:00,23.33,-40.30,7.39,,,,,,
786,11/27/2024 13:50:00,23.38,-40.42,7.39,,,,,,
787,11/27/2024 14:00:00,23.33,-40.49,7.39,,,,,,
788,11/27/2024 14:10:00,23.47,-40.94,7.40,,,,,,
789,11/27/2024 14:20:00,23.62,-40.49,7.39,,,,,,
790,11/27/2024 14:30:00,23.35,-40.34,7.39,,,,,,
791,11/27/2024 14:40:00,23.28,-40.11,7.38,,,,,,
792,11/27/2024 14:50:00,23.26,-40.22,7.39,,,,,,
793,11/27/2024 15:00:00,23.26,-40.27,7.39,,,,,,
794,11/27/2024 15:10:00,23.23,-40.20,7.39,,,,,,
795,11/27/2024 15:20:00,23.23,-40.03,7.38,,,,,,
796,11/27/2024 15:30:00,23.21,-40.13,7.38,,,,,,
797,11/27/2024 15:40:00,23.18,-40.06,7.38,,,,,,
798,11/27/2024 15:50:00,23.18,-40.42,7.39,,,,,,
799,11/27/2024 16:00:00,23.16,-40.39,7.39,,,,,,
800,11/27/2024 16:10:00,23.16,-40.56,7.39,,,,,,
801,11/27/2024 16:20:00,23.14,-43.44,7.44,,,,,,
802,11/27/2024 16:30:00,23.14,-44.95,7.47,,,,,,
803,11/27/2024 16:40:00,23.11,-44.16,7.46,,,,,,
804,11/27/2024 16:50:00,23.09,-43.78,7.45,,,,,,
805,11/27/2024 17:00:00,23.06,-42.64,7.43,,,,,,
806,11/27/2024 17:10:00,23.06,-42.35,7.42,,,,,,
807,11/27/2024 17:20:00,23.06,-42.11,7.42,,,,,,
808,11/27/2024 17:30:00,23.06,-42.02,7.42,,,,,,
809,11/27/2024 17:40:00,23.04,-41.81,7.41,,,,,,
810,11/27/2024 17:50:00,23.04,-41.89,7.42,,,,,,
811,11/27/2024 18:00:00,23.04,-42.06,7.42,,,,,,
812,11/27/2024 18:10:00,23.02,-41.66,7.41,,,,,,
813,11/27/2024 18:20:00,23.02,-41.20,7.40,,,,,,
814,11/27/2024 18:30:00,23.02,-41.41,7.41,,,,,,
815,11/27/2024 18:40:00,22.99,-41.24,7.40,,,,,,
816,11/27/2024 18:50:00,22.99,-41.02,7.40,,,,,,
817,11/27/2024 19:00:00,22.99,-40.09,7.38,,,,,,
818,11/27/2024 19:10:00,22.99,-39.30,7.37,,,,,,
