Date	Time	DO conc (mg/L) c:1 2	Temp (°C) c:2	Coupler Attached	Stopped	End Of File
24-10-22	14:00:00	5.47	26.06			
24-10-22	14:10:00	6.11	26.08			
24-10-22	14:20:00	4.69	26.08			
24-10-22	14:30:00	4.27	26.04			
24-10-22	14:40:00	4.28	26.04			
24-10-22	14:50:00	3.96	26.04			
24-10-22	15:00:00	4.55	26.04			
24-10-22	15:10:00	4.60	26.04			
24-10-22	15:20:00	4.34	26.06			
24-10-22	15:30:00	4.13	26.06			
24-10-22	15:40:00	4.56	26.06			
24-10-22	15:50:00	5.03	26.06			
24-10-22	16:00:00	4.68	26.06			
24-10-22	16:10:00	4.28	26.04			
24-10-22	16:20:00	4.45	26.04			
24-10-22	16:30:00	4.60	26.04			
24-10-22	16:40:00	4.66	26.06			
24-10-22	16:50:00	4.27	26.04			
24-10-22	17:00:00	4.00	26.02			
24-10-22	17:10:00	3.91	26.02			
24-10-22	17:20:00	4.68	26.04			
24-10-22	17:30:00	4.07	26.04			
24-10-22	17:40:00	4.21	26.02			
24-10-22	17:50:00	3.99	26.02			
24-10-22	18:00:00	4.28	26.02			
24-10-22	18:10:00	4.04	26.02			
24-10-22	18:20:00	3.69	26.00			
24-10-22	18:30:00	3.78	25.98			
24-10-22	18:40:00	3.76	25.98			
24-10-22	18:50:00	3.64	25.98			
24-10-22	19:00:00	3.16	25.96			
24-10-22	19:10:00	3.47	25.94			
24-10-22	19:20:00	3.45	25.92			
24-10-22	19:30:00	3.18	25.92			
24-10-22	19:40:00	3.33	25.90			
24-10-22	19:50:00	2.97	25.88			
24-10-22	20:00:00	3.11	25.88			
24-10-22	20:10:00	3.22	25.86			
24-10-22	20:20:00	3.03	25.84			
24-10-22	20:30:00	2.92	25.82			
24-10-22	20:40:00	2.98	25.80			
24-10-22	20:50:00	3.05	25.78			
24-10-22	21:00:00	2.96	25.78			
24-10-22	21:10:00	2.67	25.78			
24-10-22	21:20:00	2.56	25.76			
24-10-22	21:30:00	2.89	25.74			
24-10-22	21:40:00	2.63	25.72			
24-10-22	21:50:00	2.53	25.70			
24-10-22	22:00:00	2.45	25.68			
24-10-22	22:10:00	2.47	25.68			
24-10-22	22:20:00	2.37	25.66			
24-10-22	22:30:00	2.55	25.64			
24-10-22	22:40:00	2.34	25.62			
24-10-22	22:50:00	2.48	25.60			
24-10-22	23:00:00	2.40	25.58			
24-10-22	23:10:00	2.31	25.58			
24-10-22	23:20:00	2.30	25.56			
24-10-22	23:30:00	2.23	25.54			
24-10-22	23:40:00	2.27	25.52			
24-10-22	23:50:00	2.13	25.48			
25-10-22	00:00:00	2.21	25.46			
25-10-22	00:10:00	2.19	25.46			
25-10-22	00:20:00	2.05	25.44			
25-10-22	00:30:00	1.90	25.42			
25-10-22	00:40:00	1.88	25.42			
25-10-22	00:50:00	2.02	25.40			
25-10-22	01:00:00	1.80	25.38			
25-10-22	01:10:00	1.87	25.38			
25-10-22	01:20:00	1.87	25.36			
25-10-22	01:30:00	1.80	25.34			
25-10-22	01:40:00	1.86	25.34			
25-10-22	01:50:00	1.81	25.32			
25-10-22	02:00:00	1.57	25.32			
25-10-22	02:10:00	1.58	25.30			
25-10-22	02:20:00	1.08	25.30			
25-10-22	02:30:00	1.11	25.28			
25-10-22	02:40:00	1.42	25.28			
25-10-22	02:50:00	1.31	25.26			
25-10-22	03:00:00	1.15	25.26			
25-10-22	03:10:00	1.09	25.26			
25-10-22	03:20:00	0.91	25.24			
25-10-22	03:30:00	0.93	25.24			
25-10-22	03:40:00	1.04	25.22			
25-10-22	03:50:00	0.88	25.22			
25-10-22	04:00:00	0.82	25.20			
25-10-22	04:10:00	0.98	25.20			
25-10-22	04:20:00	1.07	25.20			
25-10-22	04:30:00	1.10	25.20			
25-10-22	04:40:00	0.96	25.18			
25-10-22	04:50:00	0.93	25.18			
25-10-22	05:00:00	0.93	25.16			
25-10-22	05:10:00	0.75	25.16			
25-10-22	05:20:00	0.83	25.14			
25-10-22	05:30:00	0.75	25.14			
25-10-22	05:40:00	0.85	25.14			
25-10-22	05:50:00	0.85	25.12			
25-10-22	06:00:00	0.88	25.12			
25-10-22	06:10:00	0.56	25.12			
25-10-22	06:20:00	0.60	25.10			
25-10-22	06:30:00	0.71	25.10			
25-10-22	06:40:00	0.66	25.10			
25-10-22	06:50:00	0.73	25.08			
25-10-22	07:00:00	0.69	25.06			
25-10-22	07:10:00	0.76	25.06			
25-10-22	07:20:00	0.55	25.06			
25-10-22	07:30:00	0.54	25.04			
25-10-22	07:40:00	0.92	25.04			
25-10-22	07:50:00	0.80	25.04			
25-10-22	08:00:00	0.68	25.02			
25-10-22	08:10:00	0.68	25.04			
25-10-22	08:20:00	0.94	25.04			
25-10-22	08:30:00	0.90	25.08			
25-10-22	08:40:00	0.90	25.10			
25-10-22	08:50:00	1.16	25.14			
25-10-22	09:00:00	1.74	25.20			
25-10-22	09:10:00	1.92	25.24			
25-10-22	09:20:00	2.08	25.28			
25-10-22	09:30:00	2.07	25.32			
25-10-22	09:40:00	2.30	25.36			
25-10-22	09:50:00	3.34	25.42			
25-10-22	10:00:00	3.32	25.46			
25-10-22	10:10:00	3.31	25.50			
25-10-22	10:20:00	3.61	25.54			
25-10-22	10:30:00	3.61	25.58			
25-10-22	10:40:00	4.24	25.64			
25-10-22	10:50:00	4.15	25.70			
25-10-22	11:00:00	4.72	25.76			
25-10-22	11:10:00	4.77	25.80			
25-10-22	11:20:00	4.66	25.82			
25-10-22	11:30:00	4.04	25.84			
25-10-22	11:40:00	4.32	25.84			
25-10-22	11:50:00	3.92	25.88			
25-10-22	12:00:00	4.09	25.88			
25-10-22	12:10:00	4.16	25.90			
25-10-22	12:20:00	3.61	25.92			
25-10-22	12:30:00	3.94	25.92			
25-10-22	12:40:00	4.37	25.94			
25-10-22	12:50:00	3.90	25.96			
25-10-22	13:00:00	4.36	25.98			
25-10-22	13:10:00	4.94	26.02			
25-10-22	13:20:00	4.47	26.04			
25-10-22	13:30:00	5.10	26.06			
25-10-22	13:40:00	5.79	26.08			
25-10-22	13:50:00	5.42	26.08			
25-10-22	14:00:00	5.66	26.10			
25-10-22	14:10:00	4.85	26.10			
25-10-22	14:20:00	4.67	26.12			
25-10-22	14:30:00	5.21	26.12			
25-10-22	14:40:00	5.35	26.12			
25-10-22	14:50:00	5.69	26.12			
25-10-22	15:00:00	5.67	26.12			
25-10-22	15:10:00	5.82	26.12			
25-10-22	15:20:00	6.16	26.12			
25-10-22	15:30:00	5.53	26.12			
25-10-22	15:40:00	5.25	26.12			
25-10-22	15:50:00	5.26	26.10			
25-10-22	16:00:00	5.21	26.10			
25-10-22	16:10:00	5.79	26.10			
25-10-22	16:20:00	5.48	26.10			
25-10-22	16:30:00	5.15	26.08			
25-10-22	16:40:00	5.23	26.08			
25-10-22	16:50:00	4.89	26.06			
25-10-22	17:00:00	4.95	26.06			
25-10-22	17:10:00	4.67	26.06			
25-10-22	17:20:00	5.05	26.04			
25-10-22	17:30:00	4.42	26.04			
25-10-22	17:40:00	4.57	26.04			
25-10-22	17:50:00	4.90	26.04			
25-10-22	18:00:00	4.17	26.02			
25-10-22	18:10:00	4.46	26.02			
25-10-22	18:20:00	4.64	26.00			
25-10-22	18:30:00	4.49	25.98			
25-10-22	18:40:00	4.53	25.96			
25-10-22	18:50:00	4.34	25.96			
25-10-22	19:00:00	4.05	25.94			
25-10-22	19:10:00	4.14	25.92			
25-10-22	19:20:00	4.04	25.92			
25-10-22	19:30:00	3.66	25.90			
25-10-22	19:40:00	3.99	25.88			
25-10-22	19:50:00	3.68	25.88			
25-10-22	20:00:00	3.53	25.86			
25-10-22	20:10:00	3.74	25.84			
25-10-22	20:20:00	3.61	25.84			
25-10-22	20:30:00	3.28	25.82			
25-10-22	20:40:00	3.37	25.80			
25-10-22	20:50:00	3.24	25.78			
25-10-22	21:00:00	3.09	25.78			
25-10-22	21:10:00	3.10	25.76			
25-10-22	21:20:00	2.81	25.74			
25-10-22	21:30:00	3.34	25.74			
25-10-22	21:40:00	3.34	25.72			
25-10-22	21:50:00	3.07	25.70			
25-10-22	22:00:00	2.92	25.68			
25-10-22	22:10:00	2.86	25.68			
25-10-22	22:20:00	2.82	25.68			
25-10-22	22:30:00	2.65	25.66			
25-10-22	22:40:00	2.82	25.64			
25-10-22	22:50:00	2.52	25.64			
25-10-22	23:00:00	2.53	25.62			
25-10-22	23:10:00	2.49	25.62			
25-10-22	23:20:00	2.69	25.60			
25-10-22	23:30:00	2.20	25.60			
25-10-22	23:40:00	2.00	25.60			
25-10-22	23:50:00	2.24	25.58			
26-10-22	00:00:00	2.05	25.58			
26-10-22	00:10:00	1.99	25.56			
26-10-22	00:20:00	1.92	25.56			
26-10-22	00:30:00	1.92	25.56			
26-10-22	00:40:00	2.20	25.54			
26-10-22	00:50:00	2.08	25.52			
26-10-22	01:00:00	2.23	25.52			
26-10-22	01:10:00	2.07	25.50			
26-10-22	01:20:00	1.76	25.50			
26-10-22	01:30:00	1.90	25.48			
26-10-22	01:40:00	1.92	25.48			
26-10-22	01:50:00	2.00	25.46			
26-10-22	02:00:00	1.82	25.46			
26-10-22	02:10:00	1.75	25.44			
26-10-22	02:20:00	1.75	25.44			
26-10-22	02:30:00	1.76	25.44			
26-10-22	02:40:00	1.43	25.42			
26-10-22	02:50:00	1.40	25.42			
26-10-22	03:00:00	1.55	25.40			
26-10-22	03:10:00	1.13	25.40			
26-10-22	03:20:00	1.46	25.40			
26-10-22	03:30:00	1.34	25.38			
26-10-22	03:40:00	1.35	25.36			
26-10-22	03:50:00	1.20	25.36			
26-10-22	04:00:00	1.25	25.36			
26-10-22	04:10:00	1.08	25.34			
26-10-22	04:20:00	1.18	25.34			
26-10-22	04:30:00	1.31	25.34			
26-10-22	04:40:00	1.15	25.32			
26-10-22	04:50:00	0.96	25.30			
26-10-22	05:00:00	1.01	25.30			
26-10-22	05:10:00	1.05	25.30			
26-10-22	05:20:00	1.05	25.30			
26-10-22	05:30:00	1.22	25.26			
26-10-22	05:40:00	1.00	25.26			
26-10-22	05:50:00	1.20	25.26			
26-10-22	06:00:00	1.00	25.26			
26-10-22	06:10:00	1.05	25.24			
26-10-22	06:20:00	0.80	25.24			
26-10-22	06:30:00	1.02	25.24			
26-10-22	06:40:00	0.85	25.22			
26-10-22	06:50:00	0.71	25.20			
26-10-22	07:00:00	1.04	25.20			
26-10-22	07:10:00	0.76	25.20			
26-10-22	07:20:00	0.99	25.18			
26-10-22	07:30:00	0.78	25.18			
26-10-22	07:40:00	0.73	25.18			
26-10-22	07:50:00	0.88	25.18			
26-10-22	08:00:00	0.80	25.18			
26-10-22	08:10:00	1.05	25.16			
26-10-22	08:20:00	0.79	25.16			
26-10-22	08:30:00	0.89	25.16			
26-10-22	08:40:00	1.36	25.18			
26-10-22	08:50:00	1.22	25.18			
26-10-22	09:00:00	0.94	25.18			
26-10-22	09:10:00	0.98	25.18			
26-10-22	09:20:00	1.25	25.18			
26-10-22	09:30:00	1.40	25.18			
26-10-22	09:40:00	1.52	25.20			
26-10-22	09:50:00	1.57	25.20			
26-10-22	10:00:00	1.99	25.22			
26-10-22	10:10:00	2.10	25.24			
26-10-22	10:20:00	1.81	25.24			
26-10-22	10:30:00	2.56	25.26			
26-10-22	10:40:00	1.68	25.28			
26-10-22	10:50:00	3.30	25.32			
26-10-22	11:00:00	3.83	25.36			
26-10-22	11:10:00	4.11	25.38			
26-10-22	11:20:00	4.55	25.42			
26-10-22	11:30:00	4.04	25.44			
26-10-22	11:40:00	4.33	25.46			
26-10-22	11:50:00	4.98	25.48			
26-10-22	12:00:00	4.50	25.50			
26-10-22	12:10:00	4.24	25.52			
26-10-22	12:20:00	4.65	25.56			
26-10-22	12:30:00	3.93	25.56			
26-10-22	12:40:00	4.75	25.58			
26-10-22	12:50:00	4.85	25.60			
26-10-22	13:00:00	5.08	25.62			
26-10-22	13:10:00	5.35	25.64			
26-10-22	13:20:00	6.62	25.68			
26-10-22	13:30:00	6.11	25.68			
26-10-22	13:40:00	6.90	25.72			
26-10-22	13:50:00	6.42	25.74			
26-10-22	14:00:00	5.59	25.74			
26-10-22	14:10:00	6.28	25.76			
26-10-22	14:20:00	6.34	25.78			
26-10-22	14:30:00	6.21	25.80			
26-10-22	14:40:00	6.72	25.80			
26-10-22	14:50:00	6.22	25.80			
26-10-22	15:00:00	6.26	25.80			
26-10-22	15:10:00	5.89	25.82			
26-10-22	15:20:00	6.21	25.82			
26-10-22	15:30:00	6.05	25.82			
26-10-22	15:40:00	6.15	25.82			
26-10-22	15:50:00	5.49	25.82			
26-10-22	16:00:00	5.65	25.82			
26-10-22	16:10:00	5.45	25.84			
26-10-22	16:20:00	5.43	25.84			
26-10-22	16:30:00	5.50	25.84			
26-10-22	16:40:00	5.46	25.86			
26-10-22	16:50:00	5.39	25.86			
26-10-22	17:00:00	4.78	25.86			
26-10-22	17:10:00	4.92	25.86			
26-10-22	17:20:00	5.14	25.84			
26-10-22	17:30:00	5.32	25.86			
26-10-22	17:40:00	4.82	25.84			
26-10-22	17:50:00	5.00	25.86			
26-10-22	18:00:00	5.53	25.86			
26-10-22	18:10:00	5.19	25.86			
26-10-22	18:20:00	4.69	25.86			
26-10-22	18:30:00	4.77	25.84			
26-10-22	18:40:00	4.69	25.84			
26-10-22	18:50:00	4.43	25.82			
26-10-22	19:00:00	4.25	25.82			
26-10-22	19:10:00	4.10	25.80			
26-10-22	19:20:00	4.20	25.80			
26-10-22	19:30:00	4.34	25.80			
26-10-22	19:40:00	4.41	25.78			
26-10-22	19:50:00	4.17	25.78			
26-10-22	20:00:00	4.16	25.78			
26-10-22	20:10:00	4.30	25.76			
26-10-22	20:20:00	4.17	25.74			
26-10-22	20:30:00	4.03	25.74			
26-10-22	20:40:00	3.53	25.72			
26-10-22	20:50:00	3.83	25.70			
26-10-22	21:00:00	3.45	25.70			
26-10-22	21:10:00	3.24	25.68			
26-10-22	21:20:00	3.37	25.66			
26-10-22	21:30:00	3.70	25.62			
26-10-22	21:40:00	3.80	25.60			
26-10-22	21:50:00	3.41	25.58			
26-10-22	22:00:00	3.12	25.58			
26-10-22	22:10:00	3.09	25.56			
26-10-22	22:20:00	3.00	25.56			
26-10-22	22:30:00	2.99	25.54			
26-10-22	22:40:00	2.60	25.54			
26-10-22	22:50:00	2.83	25.50			
26-10-22	23:00:00	2.91	25.48			
26-10-22	23:10:00	2.46	25.48			
26-10-22	23:20:00	2.57	25.46			
26-10-22	23:30:00	2.75	25.44			
26-10-22	23:40:00	2.64	25.42			
26-10-22	23:50:00	2.49	25.42			
27-10-22	00:00:00	2.43	25.40			
27-10-22	00:10:00	2.54	25.38			
27-10-22	00:20:00	2.50	25.38			
27-10-22	00:30:00	2.36	25.36			
27-10-22	00:40:00	2.45	25.34			
27-10-22	00:50:00	2.32	25.34			
27-10-22	01:00:00	2.13	25.32			
27-10-22	01:10:00	2.49	25.30			
27-10-22	01:20:00	2.26	25.28			
27-10-22	01:30:00	2.13	25.26			
27-10-22	01:40:00	2.00	25.24			
27-10-22	01:50:00	2.09	25.24			
27-10-22	02:00:00	2.08	25.22			
27-10-22	02:10:00	2.03	25.20			
27-10-22	02:20:00	1.91	25.18			
27-10-22	02:30:00	1.94	25.18			
27-10-22	02:40:00	1.80	25.16			
27-10-22	02:50:00	1.80	25.14			
27-10-22	03:00:00	1.85	25.12			
27-10-22	03:10:00	1.75	25.12			
27-10-22	03:20:00	1.77	25.12			
27-10-22	03:30:00	1.44	25.10			
27-10-22	03:40:00	1.58	25.10			
27-10-22	03:50:00	1.47	25.08			
27-10-22	04:00:00	1.36	25.08			
27-10-22	04:10:00	1.38	25.06			
27-10-22	04:20:00	1.05	25.04			
27-10-22	04:30:00	1.18	25.02			
27-10-22	04:40:00	0.97	25.02			
27-10-22	04:50:00	1.33	25.02			
27-10-22	05:00:00	1.11	25.00			
27-10-22	05:10:00	1.05	25.00			
27-10-22	05:20:00	1.00	25.00			
27-10-22	05:30:00	1.05	24.98			
27-10-22	05:40:00	1.04	24.96			
27-10-22	05:50:00	0.87	24.96			
27-10-22	06:00:00	1.03	24.96			
27-10-22	06:10:00	1.01	24.96			
27-10-22	06:20:00	1.09	24.94			
27-10-22	06:30:00	1.02	24.92			
27-10-22	06:40:00	0.78	24.92			
27-10-22	06:50:00	0.58	24.90			
27-10-22	07:00:00	0.43	24.90			
27-10-22	07:10:00	0.89	24.90			
27-10-22	07:20:00	0.67	24.90			
27-10-22	07:30:00	0.68	24.90			
27-10-22	07:40:00	0.46	24.90			
27-10-22	07:50:00	0.30	24.90			
27-10-22	08:00:00	0.78	24.90			
27-10-22	08:10:00	0.59	24.90			
27-10-22	08:20:00	0.81	24.90			
27-10-22	08:30:00	1.26	24.90			
27-10-22	08:40:00	1.44	24.92			
27-10-22	08:50:00	1.75	24.92			
27-10-22	09:00:00	1.45	24.94			
27-10-22	09:10:00	1.83	24.96			
27-10-22	09:20:00	2.29	25.00			
27-10-22	09:30:00	2.77	25.04			
27-10-22	09:40:00	3.34	25.08			
27-10-22	09:50:00	3.61	25.10			
27-10-22	10:00:00	3.64	25.14			
27-10-22	10:10:00	3.77	25.18			
27-10-22	10:20:00	4.19	25.20			
27-10-22	10:30:00	3.55	25.26			
27-10-22	10:40:00	4.35	25.28			
27-10-22	10:50:00	5.24	25.34			
27-10-22	11:00:00	5.43	25.38			
27-10-22	11:10:00	5.02	25.42			
27-10-22	11:20:00	5.33	25.48			
27-10-22	11:30:00	4.82	25.48			
27-10-22	11:40:00	5.13	25.48			
27-10-22	11:50:00	4.76	25.50			
27-10-22	12:00:00	4.80	25.52			
27-10-22	12:10:00	4.60	25.52			
27-10-22	12:20:00	4.66	25.54			
27-10-22	12:30:00	3.75	25.56			
27-10-22	12:40:00	4.66	25.58			
27-10-22	12:50:00	4.71	25.58			
27-10-22	13:00:00	5.92	25.62			
27-10-22	13:10:00	6.98	25.64			
27-10-22	13:20:00	6.58	25.68			
27-10-22	13:30:00	5.95	25.66			
27-10-22	13:40:00	5.88	25.68			
27-10-22	13:50:00	6.34	25.70			
27-10-22	14:00:00	6.28	25.74			
27-10-22	14:10:00	5.84	25.72			
27-10-22	14:20:00	6.55	25.72			
27-10-22	14:30:00	6.31	25.74			
27-10-22	14:40:00	6.42	25.74			
27-10-22	14:50:00	6.99	25.74			
27-10-22	15:00:00	6.72	25.76			
27-10-22	15:10:00	6.32	25.74			
27-10-22	15:20:00	6.16	25.74			
27-10-22	15:30:00	5.71	25.76			
27-10-22	15:40:00	5.63	25.76			
27-10-22	15:50:00	5.35	25.74			
27-10-22	16:00:00	5.06	25.74			
27-10-22	16:10:00	5.90	25.74			
27-10-22	16:20:00	5.05	25.74			
27-10-22	16:30:00	5.83	25.72			
27-10-22	16:40:00	5.21	25.72			
27-10-22	16:50:00	4.91	25.72			
27-10-22	17:00:00	5.16	25.70			
27-10-22	17:10:00	4.90	25.70			
27-10-22	17:20:00	4.94	25.68			
27-10-22	17:30:00	5.24	25.68			
27-10-22	17:40:00	5.63	25.68			
27-10-22	17:50:00	5.11	25.66			
27-10-22	18:00:00	5.23	25.66			
27-10-22	18:10:00	4.92	25.64			
27-10-22	18:20:00	4.66	25.62			
27-10-22	18:30:00	5.00	25.62			
27-10-22	18:40:00	4.52	25.60			
27-10-22	18:50:00	4.68	25.58			
27-10-22	19:00:00	4.67	25.58			
27-10-22	19:10:00	4.61	25.56			
27-10-22	19:20:00	4.30	25.54			
27-10-22	19:30:00	4.17	25.54			
27-10-22	19:40:00	4.35	25.52			
27-10-22	19:50:00	3.94	25.50			
27-10-22	20:00:00	4.15	25.48			
27-10-22	20:10:00	3.90	25.48			
27-10-22	20:20:00	4.11	25.48			
27-10-22	20:30:00	4.04	25.46			
27-10-22	20:40:00	3.36	25.44			
27-10-22	20:50:00	3.63	25.44			
27-10-22	21:00:00	3.54	25.42			
27-10-22	21:10:00	3.47	25.40			
27-10-22	21:20:00	3.20	25.38			
27-10-22	21:30:00	3.14	25.38			
27-10-22	21:40:00	3.00	25.38			
27-10-22	21:50:00	3.14	25.36			
27-10-22	22:00:00	3.38	25.34			
27-10-22	22:10:00	3.36	25.32			
27-10-22	22:20:00	3.16	25.30			
27-10-22	22:30:00	3.19	25.30			
27-10-22	22:40:00	3.16	25.28			
27-10-22	22:50:00	3.16	25.26			
27-10-22	23:00:00	3.05	25.26			
27-10-22	23:10:00	2.99	25.26			
27-10-22	23:20:00	3.10	25.24			
27-10-22	23:30:00	3.00	25.22			
27-10-22	23:40:00	2.90	25.22			
27-10-22	23:50:00	2.89	25.20			
28-10-22	00:00:00	2.78	25.20			
28-10-22	00:10:00	2.54	25.20			
28-10-22	00:20:00	2.50	25.18			
28-10-22	00:30:00	2.57	25.16			
28-10-22	00:40:00	2.37	25.14			
28-10-22	00:50:00	2.31	25.14			
28-10-22	01:00:00	2.22	25.12			
28-10-22	01:10:00	2.22	25.12			
28-10-22	01:20:00	2.10	25.12			
28-10-22	01:30:00	1.86	25.10			
28-10-22	01:40:00	1.86	25.10			
28-10-22	01:50:00	2.31	25.10			
28-10-22	02:00:00	2.07	25.08			
28-10-22	02:10:00	1.80	25.08			
28-10-22	02:20:00	2.12	25.06			
28-10-22	02:30:00	2.03	25.06			
28-10-22	02:40:00	1.78	25.04			
28-10-22	02:50:00	1.68	25.04			
28-10-22	03:00:00	1.93	25.02			
28-10-22	03:10:00	1.88	25.02			
28-10-22	03:20:00	1.71	25.00			
28-10-22	03:30:00	1.42	25.00			
28-10-22	03:40:00	1.43	25.00			
28-10-22	03:50:00	1.53	24.98			
28-10-22	04:00:00	1.32	24.98			
28-10-22	04:10:00	1.33	24.96			
28-10-22	04:20:00	1.41	24.96			
28-10-22	04:30:00	1.15	24.94			
28-10-22	04:40:00	1.01	24.94			
28-10-22	04:50:00	0.90	24.92			
28-10-22	05:00:00	1.12	24.92			
28-10-22	05:10:00	1.14	24.90			
28-10-22	05:20:00	0.96	24.90			
28-10-22	05:30:00	0.70	24.90			
28-10-22	05:40:00	0.89	24.90			
28-10-22	05:50:00	0.76	24.88			
28-10-22	06:00:00	0.70	24.86			
28-10-22	06:10:00	0.67	24.84			
28-10-22	06:20:00	0.93	24.84			
28-10-22	06:30:00	-0.01	24.82			
28-10-22	06:40:00	-0.04	24.80			
28-10-22	06:50:00	-0.04	24.80			
28-10-22	07:00:00	-0.04	24.78			
28-10-22	07:10:00	-0.05	24.78			
28-10-22	07:20:00	-0.05	24.78			
28-10-22	07:30:00	-0.05	24.78			
28-10-22	07:40:00	0.58	24.78			
28-10-22	07:50:00	0.42	24.76			
28-10-22	08:00:00	0.71	24.76			
28-10-22	08:10:00	0.94	24.78			
28-10-22	08:20:00	1.15	24.78			
28-10-22	08:30:00	0.92	24.78			
28-10-22	08:40:00	0.87	24.78			
28-10-22	08:50:00	1.19	24.80			
28-10-22	09:00:00	1.88	24.86			
28-10-22	09:10:00	1.82	24.90			
28-10-22	09:20:00	2.11	24.92			
28-10-22	09:30:00	2.74	24.96			
28-10-22	09:40:00	2.35	25.00			
28-10-22	09:50:00	2.21	25.04			
28-10-22	10:00:00	3.94	25.10			
28-10-22	10:10:00	3.47	25.14			
28-10-22	10:20:00	4.01	25.20			
28-10-22	10:30:00	3.96	25.22			
28-10-22	10:40:00	4.13	25.24			
28-10-22	10:50:00	3.83	25.26			
28-10-22	11:00:00	4.79	25.30			
28-10-22	11:10:00	4.02	25.32			
28-10-22	11:20:00	5.63	25.38			
28-10-22	11:30:00	4.13	25.38			
28-10-22	11:40:00	4.08	25.38			
28-10-22	11:50:00	3.94	25.38			
28-10-22	12:00:00	3.89	25.42			
28-10-22	12:10:00	4.23	25.44			
28-10-22	12:20:00	3.57	25.44			
28-10-22	12:30:00	3.56	25.46			
28-10-22	12:40:00	3.83	25.50			
28-10-22	12:50:00	5.31	25.54			
28-10-22	13:00:00	5.47	25.56			
28-10-22	13:10:00	6.39	25.58			
28-10-22	13:20:00	7.08	25.62			
28-10-22	13:30:00	5.45	25.62			
28-10-22	13:40:00	6.92	25.66			
28-10-22	13:50:00	4.93	25.66			
28-10-22	14:00:00	6.78	25.70			
28-10-22	14:10:00	6.43	25.70			
28-10-22	14:20:00	5.90	25.70			
28-10-22	14:30:00	5.21	25.72			
28-10-22	14:40:00	5.41	25.72			
28-10-22	14:50:00	6.47	25.74			
28-10-22	15:00:00	6.11	25.74			
28-10-22	15:10:00	5.53	25.74			
28-10-22	15:20:00	6.01	25.74			
28-10-22	15:30:00	5.42	25.74			
28-10-22	15:40:00	5.55	25.74			
28-10-22	15:50:00	5.35	25.74			
28-10-22	16:00:00	5.45	25.74			
28-10-22	16:10:00	5.27	25.74			
28-10-22	16:20:00	5.33	25.74			
28-10-22	16:30:00	5.06	25.74			
28-10-22	16:40:00	4.78	25.74			
28-10-22	16:50:00	4.92	25.74			
28-10-22	17:00:00	5.37	25.72			
28-10-22	17:10:00	5.31	25.72			
28-10-22	17:20:00	5.11	25.72			
28-10-22	17:30:00	5.33	25.72			
28-10-22	17:40:00	5.10	25.72			
28-10-22	17:50:00	5.19	25.72			
28-10-22	18:00:00	4.87	25.70			
28-10-22	18:10:00	4.75	25.68			
28-10-22	18:20:00	4.44	25.66			
28-10-22	18:30:00	4.04	25.64			
28-10-22	18:40:00	3.91	25.62			
28-10-22	18:50:00	3.71	25.62			
28-10-22	19:00:00	3.66	25.60			
28-10-22	19:10:00	3.69	25.60			
28-10-22	19:20:00	3.50	25.58			
28-10-22	19:30:00	3.57	25.58			
28-10-22	19:40:00	3.53	25.56			
28-10-22	19:50:00	3.33	25.54			
28-10-22	20:00:00	3.27	25.52			
28-10-22	20:10:00	3.30	25.52			
28-10-22	20:20:00	3.30	25.50			
28-10-22	20:30:00	3.68	25.48			
28-10-22	20:40:00	3.41	25.48			
28-10-22	20:50:00	3.33	25.46			
28-10-22	21:00:00	3.60	25.46			
28-10-22	21:10:00	3.30	25.44			
28-10-22	21:20:00	3.28	25.44			
28-10-22	21:30:00	3.39	25.42			
28-10-22	21:40:00	3.21	25.42			
28-10-22	21:50:00	3.53	25.40			
28-10-22	22:00:00	3.42	25.38			
28-10-22	22:10:00	3.12	25.36			
28-10-22	22:20:00	3.12	25.36			
28-10-22	22:30:00	3.05	25.34			
28-10-22	22:40:00	3.30	25.34			
28-10-22	22:50:00	3.13	25.32			
28-10-22	23:00:00	2.80	25.32			
28-10-22	23:10:00	2.99	25.30			
28-10-22	23:20:00	2.71	25.28			
28-10-22	23:30:00	2.64	25.28			
28-10-22	23:40:00	2.70	25.26			
28-10-22	23:50:00	2.66	25.26			
29-10-22	00:00:00	2.63	25.24			
29-10-22	00:10:00	2.59	25.22			
29-10-22	00:20:00	2.43	25.22			
29-10-22	00:30:00	2.35	25.20			
29-10-22	00:40:00	2.38	25.20			
29-10-22	00:50:00	2.22	25.20			
29-10-22	01:00:00	1.70	25.20			
29-10-22	01:10:00	1.90	25.18			
29-10-22	01:20:00	1.94	25.16			
29-10-22	01:30:00	2.16	25.14			
29-10-22	01:40:00	1.81	25.14			
29-10-22	01:50:00	1.72	25.14			
29-10-22	02:00:00	1.82	25.12			
29-10-22	02:10:00	1.57	25.12			
29-10-22	02:20:00	2.15	25.10			
29-10-22	02:30:00	1.98	25.08			
29-10-22	02:40:00	2.01	25.08			
29-10-22	02:50:00	1.66	25.06			
29-10-22	03:00:00	1.54	25.06			
29-10-22	03:10:00	1.49	25.04			
29-10-22	03:20:00	1.56	25.04			
29-10-22	03:30:00	1.56	25.04			
29-10-22	03:40:00	1.41	25.02			
29-10-22	03:50:00	1.34	25.02			
29-10-22	04:00:00	1.52	25.00			
29-10-22	04:10:00	1.31	25.00			
29-10-22	04:20:00	1.27	25.00			
