"Plot Title: 21446085"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21446085, SEN S/N: 21446085)","Temp, °C (LGR S/N: 21446085, SEN S/N: 21446085)","Expired Sensor Cap (LGR S/N: 21446085)","Coupler Attached (LGR S/N: 21446085)","Host Connected (LGR S/N: 21446085)","Coupler Detached (LGR S/N: 21446085)","Stopped (LGR S/N: 21446085)","End Of File (LGR S/N: 21446085)"
485,05/01/23 09:40:00,2.19,24.60,,,,,,
486,05/01/23 09:50:00,2.35,24.66,,,,,,
487,05/01/23 10:00:00,2.95,24.74,,,,,,
488,05/01/23 10:10:00,3.23,24.80,,,,,,
489,05/01/23 10:20:00,3.50,24.86,,,,,,
490,05/01/23 10:30:00,3.54,24.90,,,,,,
491,05/01/23 10:40:00,3.72,24.94,,,,,,
492,05/01/23 10:50:00,3.74,25.02,,,,,,
493,05/01/23 11:00:00,4.06,25.06,,,,,,
494,05/01/23 11:10:00,4.35,25.10,,,,,,
495,05/01/23 11:20:00,4.76,25.12,,,,,,
496,05/01/23 11:30:00,5.06,25.14,,,,,,
497,05/01/23 11:40:00,5.13,25.18,,,,,,
498,05/01/23 11:50:00,5.17,25.20,,,,,,
499,05/01/23 12:00:00,5.31,25.20,,,,,,
500,05/01/23 12:10:00,5.49,25.20,,,,,,
501,05/01/23 12:20:00,5.83,25.20,,,,,,
502,05/01/23 12:30:00,6.16,25.22,,,,,,
503,05/01/23 12:40:00,6.37,25.28,,,,,,
504,05/01/23 12:50:00,6.71,25.34,,,,,,
505,05/01/23 13:00:00,6.74,25.38,,,,,,
506,05/01/23 13:10:00,6.92,25.42,,,,,,
507,05/01/23 13:20:00,6.92,25.46,,,,,,
508,05/01/23 13:30:00,7.29,25.46,,,,,,
509,05/01/23 13:40:00,7.40,25.48,,,,,,
510,05/01/23 13:50:00,7.28,25.50,,,,,,
511,05/01/23 14:00:00,7.26,25.52,,,,,,
512,05/01/23 14:10:00,6.93,25.56,,,,,,
513,05/01/23 14:20:00,6.82,25.56,,,,,,
514,05/01/23 14:30:00,6.72,25.60,,,,,,
515,05/01/23 14:40:00,6.72,25.64,,,,,,
516,05/01/23 14:50:00,6.75,25.66,,,,,,
517,05/01/23 15:00:00,6.81,25.68,,,,,,
518,05/01/23 15:10:00,6.72,25.72,,,,,,
519,05/01/23 15:20:00,6.46,25.74,,,,,,
520,05/01/23 15:30:00,6.54,25.76,,,,,,
521,05/01/23 15:40:00,6.42,25.76,,,,,,
522,05/01/23 15:50:00,6.29,25.78,,,,,,
523,05/01/23 16:00:00,6.81,25.76,,,,,,
524,05/01/23 16:10:00,6.70,25.76,,,,,,
525,05/01/23 16:20:00,6.65,25.72,,,,,,
526,05/01/23 16:30:00,6.42,25.72,,,,,,
527,05/01/23 16:40:00,6.37,25.72,,,,,,
528,05/01/23 16:50:00,6.30,25.70,,,,,,
529,05/01/23 17:00:00,6.21,25.68,,,,,,
530,05/01/23 17:10:00,6.04,25.66,,,,,,
531,05/01/23 17:20:00,5.89,25.64,,,,,,
532,05/01/23 17:30:00,5.79,25.62,,,,,,
533,05/01/23 17:40:00,5.90,25.62,,,,,,
534,05/01/23 17:50:00,6.23,25.60,,,,,,
535,05/01/23 18:00:00,5.87,25.58,,,,,,
536,05/01/23 18:10:00,5.59,25.58,,,,,,
537,05/01/23 18:20:00,5.51,25.58,,,,,,
538,05/01/23 18:30:00,5.40,25.56,,,,,,
539,05/01/23 18:40:00,5.21,25.54,,,,,,
540,05/01/23 18:50:00,5.34,25.54,,,,,,
541,05/01/23 19:00:00,5.41,25.52,,,,,,
542,05/01/23 19:10:00,5.34,25.50,,,,,,
543,05/01/23 19:20:00,4.97,25.50,,,,,,
544,05/01/23 19:30:00,4.78,25.48,,,,,,
545,05/01/23 19:40:00,4.78,25.46,,,,,,
546,05/01/23 19:50:00,4.80,25.46,,,,,,
547,05/01/23 20:00:00,4.78,25.44,,,,,,
548,05/01/23 20:10:00,4.79,25.42,,,,,,
549,05/01/23 20:20:00,4.72,25.42,,,,,,
550,05/01/23 20:30:00,4.72,25.40,,,,,,
551,05/01/23 20:40:00,4.65,25.38,,,,,,
552,05/01/23 20:50:00,4.47,25.36,,,,,,
553,05/01/23 21:00:00,4.30,25.36,,,,,,
554,05/01/23 21:10:00,4.27,25.34,,,,,,
555,05/01/23 21:20:00,4.17,25.32,,,,,,
556,05/01/23 21:30:00,4.03,25.30,,,,,,
557,05/01/23 21:40:00,3.88,25.28,,,,,,
558,05/01/23 21:50:00,3.87,25.26,,,,,,
559,05/01/23 22:00:00,3.85,25.22,,,,,,
560,05/01/23 22:10:00,3.76,25.22,,,,,,
561,05/01/23 22:20:00,3.61,25.20,,,,,,
562,05/01/23 22:30:00,3.51,25.18,,,,,,
563,05/01/23 22:40:00,3.42,25.16,,,,,,
564,05/01/23 22:50:00,3.34,25.14,,,,,,
565,05/01/23 23:00:00,3.25,25.12,,,,,,
566,05/01/23 23:10:00,3.13,25.10,,,,,,
567,05/01/23 23:20:00,3.06,25.10,,,,,,
568,05/01/23 23:30:00,3.00,25.06,,,,,,
569,05/01/23 23:40:00,3.00,25.04,,,,,,
570,05/01/23 23:50:00,2.79,25.02,,,,,,
571,05/02/23 00:00:00,2.90,25.00,,,,,,
572,05/02/23 00:10:00,2.87,25.00,,,,,,
573,05/02/23 00:20:00,2.78,24.98,,,,,,
574,05/02/23 00:30:00,2.70,24.96,,,,,,
575,05/02/23 00:40:00,2.61,24.94,,,,,,
576,05/02/23 00:50:00,2.57,24.90,,,,,,
577,05/02/23 01:00:00,2.47,24.90,,,,,,
578,05/02/23 01:10:00,2.35,24.88,,,,,,
579,05/02/23 01:20:00,2.32,24.86,,,,,,
580,05/02/23 01:30:00,2.29,24.86,,,,,,
581,05/02/23 01:40:00,2.22,24.84,,,,,,
582,05/02/23 01:50:00,2.21,24.82,,,,,,
583,05/02/23 02:00:00,2.09,24.80,,,,,,
584,05/02/23 02:10:00,1.97,24.78,,,,,,
585,05/02/23 02:20:00,1.95,24.76,,,,,,
586,05/02/23 02:30:00,2.01,24.76,,,,,,
587,05/02/23 02:40:00,1.91,24.74,,,,,,
588,05/02/23 02:50:00,1.89,24.72,,,,,,
589,05/02/23 03:00:00,2.00,24.70,,,,,,
590,05/02/23 03:10:00,1.99,24.68,,,,,,
591,05/02/23 03:20:00,1.86,24.68,,,,,,
592,05/02/23 03:30:00,1.78,24.66,,,,,,
593,05/02/23 03:40:00,1.70,24.66,,,,,,
594,05/02/23 03:50:00,1.65,24.66,,,,,,
595,05/02/23 04:00:00,1.57,24.64,,,,,,
596,05/02/23 04:10:00,1.66,24.62,,,,,,
597,05/02/23 04:20:00,1.60,24.60,,,,,,
598,05/02/23 04:30:00,1.59,24.58,,,,,,
599,05/02/23 04:40:00,1.56,24.56,,,,,,
600,05/02/23 04:50:00,1.48,24.56,,,,,,
601,05/02/23 05:00:00,1.42,24.54,,,,,,
602,05/02/23 05:10:00,1.33,24.54,,,,,,
603,05/02/23 05:20:00,1.27,24.52,,,,,,
604,05/02/23 05:30:00,1.30,24.50,,,,,,
605,05/02/23 05:40:00,1.32,24.50,,,,,,
606,05/02/23 05:50:00,1.27,24.48,,,,,,
607,05/02/23 06:00:00,1.25,24.48,,,,,,
608,05/02/23 06:10:00,1.30,24.46,,,,,,
609,05/02/23 06:20:00,1.25,24.44,,,,,,
610,05/02/23 06:30:00,1.22,24.44,,,,,,
611,05/02/23 06:40:00,1.22,24.42,,,,,,
612,05/02/23 06:50:00,1.19,24.42,,,,,,
613,05/02/23 07:00:00,1.14,24.40,,,,,,
614,05/02/23 07:10:00,1.11,24.38,,,,,,
615,05/02/23 07:20:00,1.06,24.38,,,,,,
616,05/02/23 07:30:00,1.03,24.40,,,,,,
617,05/02/23 07:40:00,0.99,24.40,,,,,,
618,05/02/23 07:50:00,0.99,24.42,,,,,,
619,05/02/23 08:00:00,0.97,24.42,,,,,,
620,05/02/23 08:10:00,0.91,24.42,,,,,,
621,05/02/23 08:20:00,0.87,24.42,,,,,,
622,05/02/23 08:30:00,0.85,24.44,,,,,,
623,05/02/23 08:40:00,1.09,24.44,,,,,,
624,05/02/23 08:50:00,1.25,24.46,,,,,,
625,05/02/23 09:00:00,1.11,24.48,,,,,,
626,05/02/23 09:10:00,1.22,24.50,,,,,,
627,05/02/23 09:20:00,1.25,24.50,,,,,,
628,05/02/23 09:30:00,1.22,24.52,,,,,,
629,05/02/23 09:40:00,1.40,24.54,,,,,,
630,05/02/23 09:50:00,1.82,24.54,,,,,,
631,05/02/23 10:00:00,1.78,24.54,,,,,,
632,05/02/23 10:10:00,1.90,24.56,,,,,,
633,05/02/23 10:20:00,1.57,24.56,,,,,,
634,05/02/23 10:30:00,1.47,24.58,,,,,,
635,05/02/23 10:40:00,2.13,24.60,,,,,,
636,05/02/23 10:50:00,2.05,24.62,,,,,,
637,05/02/23 11:00:00,2.11,24.62,,,,,,
638,05/02/23 11:10:00,2.02,24.64,,,,,,
639,05/02/23 11:20:00,2.08,24.64,,,,,,
640,05/02/23 11:30:00,2.28,24.68,,,,,,
641,05/02/23 11:40:00,2.38,24.70,,,,,,
642,05/02/23 11:50:00,2.57,24.72,,,,,,
643,05/02/23 12:00:00,2.33,24.76,,,,,,
644,05/02/23 12:10:00,2.44,24.78,,,,,,
645,05/02/23 12:20:00,2.43,24.80,,,,,,
646,05/02/23 12:30:00,2.70,24.84,,,,,,
647,05/02/23 12:40:00,3.87,24.86,,,,,,
648,05/02/23 12:50:00,3.74,24.90,,,,,,
649,05/02/23 13:00:00,3.65,24.92,,,,,,
650,05/02/23 13:10:00,3.76,24.94,,,,,,
651,05/02/23 13:20:00,3.63,24.96,,,,,,
652,05/02/23 13:30:00,3.95,24.96,,,,,,
653,05/02/23 13:40:00,4.02,24.98,,,,,,
654,05/02/23 13:50:00,4.04,25.00,,,,,,
655,05/02/23 14:00:00,3.87,25.02,,,,,,
656,05/02/23 14:10:00,3.93,25.04,,,,,,
657,05/02/23 14:20:00,4.04,25.04,,,,,,
658,05/02/23 14:30:00,4.11,25.06,,,,,,
659,05/02/23 14:40:00,4.40,25.04,,,,,,
660,05/02/23 14:50:00,4.36,25.04,,,,,,
661,05/02/23 15:00:00,4.68,25.04,,,,,,
662,05/02/23 15:10:00,4.69,25.04,,,,,,
663,05/02/23 15:20:00,4.69,25.04,,,,,,
664,05/02/23 15:30:00,4.74,25.06,,,,,,
665,05/02/23 15:40:00,4.64,25.04,,,,,,
666,05/02/23 15:50:00,4.61,25.06,,,,,,
667,05/02/23 16:00:00,5.12,25.06,,,,,,
668,05/02/23 16:10:00,4.79,25.04,,,,,,
669,05/02/23 16:20:00,4.53,25.02,,,,,,
670,05/02/23 16:30:00,4.47,25.00,,,,,,
671,05/02/23 16:40:00,4.48,24.98,,,,,,
672,05/02/23 16:50:00,4.58,24.98,,,,,,
673,05/02/23 17:00:00,4.38,24.98,,,,,,
674,05/02/23 17:10:00,4.15,24.96,,,,,,
675,05/02/23 17:20:00,4.24,24.96,,,,,,
676,05/02/23 17:30:00,4.38,24.94,,,,,,
677,05/02/23 17:40:00,4.48,24.92,,,,,,
678,05/02/23 17:50:00,4.26,24.92,,,,,,
679,05/02/23 18:00:00,4.25,24.90,,,,,,
680,05/02/23 18:10:00,4.36,24.90,,,,,,
681,05/02/23 18:20:00,4.34,24.88,,,,,,
682,05/02/23 18:30:00,4.23,24.88,,,,,,
683,05/02/23 18:40:00,4.35,24.86,,,,,,
684,05/02/23 18:50:00,4.23,24.86,,,,,,
685,05/02/23 19:00:00,3.99,24.86,,,,,,
686,05/02/23 19:10:00,4.02,24.84,,,,,,
687,05/02/23 19:20:00,3.92,24.84,,,,,,
688,05/02/23 19:30:00,3.85,24.82,,,,,,
689,05/02/23 19:40:00,3.77,24.80,,,,,,
690,05/02/23 19:50:00,3.71,24.78,,,,,,
691,05/02/23 20:00:00,3.58,24.78,,,,,,
692,05/02/23 20:10:00,3.56,24.76,,,,,,
693,05/02/23 20:20:00,3.52,24.74,,,,,,
694,05/02/23 20:30:00,3.41,24.74,,,,,,
695,05/02/23 20:40:00,3.20,24.72,,,,,,
696,05/02/23 20:50:00,3.25,24.70,,,,,,
697,05/02/23 21:00:00,3.24,24.68,,,,,,
698,05/02/23 21:10:00,3.18,24.66,,,,,,
699,05/02/23 21:20:00,3.06,24.66,,,,,,
700,05/02/23 21:30:00,3.08,24.64,,,,,,
701,05/02/23 21:40:00,3.02,24.64,,,,,,
702,05/02/23 21:50:00,2.99,24.62,,,,,,
703,05/02/23 22:00:00,2.93,24.60,,,,,,
704,05/02/23 22:10:00,2.74,24.58,,,,,,
705,05/02/23 22:20:00,2.70,24.58,,,,,,
706,05/02/23 22:30:00,2.63,24.56,,,,,,
707,05/02/23 22:40:00,2.56,24.54,,,,,,
708,05/02/23 22:50:00,2.50,24.54,,,,,,
709,05/02/23 23:00:00,2.39,24.52,,,,,,
710,05/02/23 23:10:00,2.35,24.50,,,,,,
711,05/02/23 23:20:00,2.29,24.50,,,,,,
712,05/02/23 23:30:00,2.31,24.48,,,,,,
713,05/02/23 23:40:00,2.33,24.44,,,,,,
714,05/02/23 23:50:00,2.25,24.44,,,,,,
715,05/03/23 00:00:00,2.16,24.42,,,,,,
716,05/03/23 00:10:00,2.06,24.40,,,,,,
717,05/03/23 00:20:00,2.02,24.38,,,,,,
718,05/03/23 00:30:00,1.96,24.38,,,,,,
719,05/03/23 00:40:00,1.89,24.36,,,,,,
720,05/03/23 00:50:00,1.80,24.34,,,,,,
721,05/03/23 01:00:00,1.73,24.32,,,,,,
722,05/03/23 01:10:00,1.63,24.32,,,,,,
723,05/03/23 01:20:00,1.55,24.30,,,,,,
724,05/03/23 01:30:00,1.46,24.28,,,,,,
725,05/03/23 01:40:00,1.45,24.28,,,,,,
726,05/03/23 01:50:00,1.38,24.26,,,,,,
727,05/03/23 02:00:00,1.27,24.24,,,,,,
728,05/03/23 02:10:00,1.20,24.24,,,,,,
729,05/03/23 02:20:00,1.17,24.22,,,,,,
730,05/03/23 02:30:00,1.14,24.22,,,,,,
731,05/03/23 02:40:00,1.06,24.20,,,,,,
732,05/03/23 02:50:00,1.05,24.18,,,,,,
733,05/03/23 03:00:00,1.02,24.16,,,,,,
734,05/03/23 03:10:00,1.14,24.14,,,,,,
735,05/03/23 03:20:00,1.17,24.12,,,,,,
736,05/03/23 03:30:00,1.12,24.12,,,,,,
737,05/03/23 03:40:00,1.05,24.10,,,,,,
738,05/03/23 03:50:00,1.05,24.08,,,,,,
739,05/03/23 04:00:00,1.01,24.08,,,,,,
740,05/03/23 04:10:00,0.95,24.08,,,,,,
741,05/03/23 04:20:00,0.87,24.06,,,,,,
742,05/03/23 04:30:00,0.77,24.04,,,,,,
743,05/03/23 04:40:00,0.70,24.02,,,,,,
744,05/03/23 04:50:00,0.67,24.02,,,,,,
745,05/03/23 05:00:00,0.66,24.00,,,,,,
746,05/03/23 05:10:00,0.68,23.98,,,,,,
747,05/03/23 05:20:00,0.73,23.98,,,,,,
748,05/03/23 05:30:00,0.71,23.96,,,,,,
749,05/03/23 05:40:00,0.67,23.94,,,,,,
750,05/03/23 05:50:00,0.62,23.92,,,,,,
751,05/03/23 06:00:00,0.59,23.92,,,,,,
752,05/03/23 06:10:00,0.66,23.90,,,,,,
753,05/03/23 06:20:00,0.70,23.88,,,,,,
754,05/03/23 06:30:00,0.62,23.88,,,,,,
755,05/03/23 06:40:00,0.51,23.86,,,,,,
756,05/03/23 06:50:00,0.50,23.86,,,,,,
757,05/03/23 07:00:00,0.42,23.84,,,,,,
758,05/03/23 07:10:00,0.72,23.84,,,,,,
759,05/03/23 07:20:00,0.71,23.84,,,,,,
760,05/03/23 07:30:00,0.57,23.84,,,,,,
761,05/03/23 07:40:00,0.77,23.84,,,,,,
762,05/03/23 07:50:00,0.74,23.84,,,,,,
763,05/03/23 08:00:00,0.65,23.86,,,,,,
764,05/03/23 08:10:00,0.86,23.86,,,,,,
765,05/03/23 08:20:00,0.83,23.86,,,,,,
766,05/03/23 08:30:00,0.72,23.88,,,,,,
767,05/03/23 08:40:00,1.05,23.92,,,,,,
768,05/03/23 08:50:00,1.08,23.96,,,,,,
769,05/03/23 09:00:00,1.03,23.98,,,,,,
770,05/03/23 09:10:00,0.97,24.02,,,,,,
771,05/03/23 09:20:00,1.07,24.08,,,,,,
772,05/03/23 09:30:00,1.32,24.14,,,,,,
773,05/03/23 09:40:00,1.54,24.20,,,,,,
774,05/03/23 09:50:00,1.82,24.26,,,,,,
775,05/03/23 10:00:00,1.91,24.32,,,,,,
776,05/03/23 10:10:00,2.26,24.40,,,,,,
777,05/03/23 10:20:00,2.77,24.46,,,,,,
778,05/03/23 10:30:00,2.93,24.52,,,,,,
779,05/03/23 10:40:00,3.33,24.60,,,,,,
780,05/03/23 10:50:00,3.72,24.66,,,,,,
781,05/03/23 11:00:00,4.01,24.72,,,,,,
782,05/03/23 11:10:00,4.06,24.82,,,,,,
783,05/03/23 11:20:00,4.51,24.90,,,,,,
784,05/03/23 11:30:00,5.05,24.96,,,,,,
785,05/03/23 11:40:00,5.40,25.00,,,,,,
786,05/03/23 11:50:00,5.73,25.08,,,,,,
787,05/03/23 12:00:00,5.46,25.08,,,,,,
788,05/03/23 12:10:00,5.58,25.12,,,,,,
789,05/03/23 12:20:00,5.47,25.18,,,,,,
790,05/03/23 12:30:00,6.03,25.20,,,,,,
791,05/03/23 12:40:00,6.14,25.24,,,,,,
792,05/03/23 12:50:00,6.12,25.26,,,,,,
793,05/03/23 13:00:00,6.15,25.28,,,,,,
794,05/03/23 13:10:00,6.51,25.32,,,,,,
795,05/03/23 13:20:00,7.24,25.36,,,,,,
796,05/03/23 13:30:00,7.37,25.38,,,,,,
797,05/03/23 13:40:00,7.70,25.42,,,,,,
798,05/03/23 13:50:00,7.39,25.42,,,,,,
799,05/03/23 14:00:00,7.22,25.46,,,,,,
800,05/03/23 14:10:00,7.30,25.46,,,,,,
801,05/03/23 14:20:00,7.14,25.46,,,,,,
802,05/03/23 14:30:00,6.92,25.46,,,,,,
803,05/03/23 14:40:00,7.53,25.46,,,,,,
804,05/03/23 14:50:00,7.02,25.48,,,,,,
805,05/03/23 15:00:00,6.89,25.48,,,,,,
806,05/03/23 15:10:00,7.06,25.50,,,,,,
807,05/03/23 15:20:00,6.83,25.50,,,,,,
808,05/03/23 15:30:00,6.87,25.48,,,,,,
809,05/03/23 15:40:00,6.66,25.48,,,,,,
810,05/03/23 15:50:00,6.71,25.50,,,,,,
811,05/03/23 16:00:00,6.68,25.48,,,,,,
812,05/03/23 16:10:00,6.61,25.48,,,,,,
813,05/03/23 16:20:00,6.64,25.48,,,,,,
814,05/03/23 16:30:00,6.34,25.46,,,,,,
815,05/03/23 16:40:00,6.32,25.46,,,,,,
816,05/03/23 16:50:00,6.63,25.44,,,,,,
817,05/03/23 17:00:00,6.79,25.44,,,,,,
818,05/03/23 17:10:00,6.74,25.40,,,,,,
819,05/03/23 17:20:00,6.66,25.40,,,,,,
820,05/03/23 17:30:00,6.04,25.38,,,,,,
821,05/03/23 17:40:00,5.80,25.36,,,,,,
822,05/03/23 17:50:00,5.52,25.34,,,,,,
823,05/03/23 18:00:00,5.37,25.32,,,,,,
824,05/03/23 18:10:00,6.60,25.30,,,,,,
825,05/03/23 18:20:00,6.46,25.30,,,,,,
826,05/03/23 18:30:00,6.45,25.28,,,,,,
827,05/03/23 18:40:00,5.90,25.26,,,,,,
828,05/03/23 18:50:00,5.73,25.24,,,,,,
829,05/03/23 19:00:00,5.72,25.22,,,,,,
830,05/03/23 19:10:00,5.80,25.20,,,,,,
831,05/03/23 19:20:00,5.65,25.18,,,,,,
832,05/03/23 19:30:00,5.21,25.16,,,,,,
833,05/03/23 19:40:00,5.02,25.12,,,,,,
834,05/03/23 19:50:00,4.89,25.12,,,,,,
835,05/03/23 20:00:00,4.71,25.10,,,,,,
836,05/03/23 20:10:00,4.59,25.08,,,,,,
837,05/03/23 20:20:00,4.81,25.06,,,,,,
838,05/03/23 20:30:00,4.38,25.04,,,,,,
839,05/03/23 20:40:00,4.35,25.00,,,,,,
840,05/03/23 20:50:00,4.16,25.00,,,,,,
841,05/03/23 21:00:00,4.19,24.98,,,,,,
842,05/03/23 21:10:00,4.06,24.94,,,,,,
843,05/03/23 21:20:00,3.98,24.92,,,,,,
844,05/03/23 21:30:00,3.89,24.90,,,,,,
845,05/03/23 21:40:00,3.74,24.86,,,,,,
846,05/03/23 21:50:00,3.86,24.84,,,,,,
847,05/03/23 22:00:00,3.70,24.82,,,,,,
848,05/03/23 22:10:00,3.49,24.80,,,,,,
849,05/03/23 22:20:00,3.35,24.78,,,,,,
850,05/03/23 22:30:00,3.40,24.76,,,,,,
851,05/03/23 22:40:00,3.32,24.72,,,,,,
852,05/03/23 22:50:00,3.12,24.70,,,,,,
853,05/03/23 23:00:00,2.90,24.66,,,,,,
854,05/03/23 23:10:00,2.81,24.64,,,,,,
855,05/03/23 23:20:00,2.81,24.60,,,,,,
856,05/03/23 23:30:00,2.80,24.58,,,,,,
857,05/03/23 23:40:00,2.82,24.58,,,,,,
858,05/03/23 23:50:00,2.81,24.54,,,,,,
859,05/04/23 00:00:00,2.89,24.52,,,,,,
860,05/04/23 00:10:00,2.71,24.52,,,,,,
861,05/04/23 00:20:00,2.53,24.48,,,,,,
862,05/04/23 00:30:00,2.63,24.46,,,,,,
863,05/04/23 00:40:00,2.49,24.44,,,,,,
864,05/04/23 00:50:00,2.42,24.42,,,,,,
865,05/04/23 01:00:00,2.31,24.42,,,,,,
866,05/04/23 01:10:00,2.23,24.40,,,,,,
867,05/04/23 01:20:00,2.11,24.40,,,,,,
868,05/04/23 01:30:00,2.01,24.38,,,,,,
869,05/04/23 01:40:00,1.96,24.36,,,,,,
870,05/04/23 01:50:00,1.86,24.36,,,,,,
871,05/04/23 02:00:00,2.15,24.34,,,,,,
872,05/04/23 02:10:00,2.05,24.32,,,,,,
873,05/04/23 02:20:00,1.97,24.32,,,,,,
874,05/04/23 02:30:00,1.86,24.28,,,,,,
875,05/04/23 02:40:00,1.65,24.26,,,,,,
876,05/04/23 02:50:00,1.63,24.24,,,,,,
877,05/04/23 03:00:00,1.67,24.22,,,,,,
878,05/04/23 03:10:00,1.65,24.20,,,,,,
879,05/04/23 03:20:00,1.53,24.20,,,,,,
880,05/04/23 03:30:00,1.49,24.16,,,,,,
881,05/04/23 03:40:00,1.34,24.16,,,,,,
882,05/04/23 03:50:00,1.40,24.14,,,,,,
883,05/04/23 04:00:00,1.27,24.12,,,,,,
884,05/04/23 04:10:00,1.20,24.10,,,,,,
885,05/04/23 04:20:00,1.20,24.06,,,,,,
886,05/04/23 04:30:00,1.19,24.04,,,,,,
887,05/04/23 04:40:00,1.14,24.02,,,,,,
888,05/04/23 04:50:00,1.13,24.00,,,,,,
889,05/04/23 05:00:00,1.12,23.98,,,,,,
890,05/04/23 05:10:00,1.06,23.94,,,,,,
891,05/04/23 05:20:00,1.04,23.94,,,,,,
892,05/04/23 05:30:00,1.48,23.92,,,,,,
893,05/04/23 05:40:00,1.39,23.88,,,,,,
894,05/04/23 05:50:00,1.27,23.88,,,,,,
895,05/04/23 06:00:00,1.14,23.86,,,,,,
896,05/04/23 06:10:00,1.03,23.84,,,,,,
897,05/04/23 06:20:00,1.03,23.84,,,,,,
898,05/04/23 06:30:00,1.06,23.80,,,,,,
899,05/04/23 06:40:00,1.03,23.80,,,,,,
900,05/04/23 06:50:00,0.95,23.78,,,,,,
901,05/04/23 07:00:00,0.91,23.76,,,,,,
902,05/04/23 07:10:00,1.17,23.72,,,,,,
903,05/04/23 07:20:00,1.13,23.72,,,,,,
904,05/04/23 07:30:00,1.26,23.70,,,,,,
905,05/04/23 07:40:00,1.30,23.68,,,,,,
906,05/04/23 07:50:00,1.07,23.68,,,,,,
907,05/04/23 08:00:00,1.27,23.70,,,,,,
908,05/04/23 08:10:00,1.09,23.70,,,,,,
909,05/04/23 08:20:00,0.98,23.70,,,,,,
910,05/04/23 08:30:00,0.92,23.70,,,,,,
911,05/04/23 08:40:00,0.92,23.70,,,,,,
912,05/04/23 08:50:00,0.86,23.72,,,,,,
913,05/04/23 09:00:00,0.94,23.72,,,,,,
914,05/04/23 09:10:00,1.15,23.74,,,,,,
915,05/04/23 09:20:00,1.80,23.74,,,,,,
916,05/04/23 09:30:00,1.89,23.76,,,,,,
917,05/04/23 09:40:00,1.76,23.78,,,,,,
918,05/04/23 09:50:00,1.81,23.80,,,,,,
919,05/04/23 10:00:00,1.84,23.82,,,,,,
920,05/04/23 10:10:00,2.02,23.84,,,,,,
921,05/04/23 10:20:00,2.25,23.88,,,,,,
922,05/04/23 10:30:00,2.52,23.94,,,,,,
923,05/04/23 10:40:00,2.99,24.02,,,,,,
924,05/04/23 10:50:00,3.32,24.08,,,,,,
925,05/04/23 11:00:00,3.75,24.14,,,,,,
926,05/04/23 11:10:00,3.86,24.18,,,,,,
927,05/04/23 11:20:00,3.81,24.22,,,,,,
928,05/04/23 11:30:00,4.07,24.24,,,,,,
929,05/04/23 11:40:00,4.69,24.30,,,,,,
930,05/04/23 11:50:00,4.51,24.36,,,,,,
931,05/04/23 12:00:00,4.46,24.40,,,,,,
932,05/04/23 12:10:00,4.72,24.42,,,,,,
933,05/04/23 12:20:00,4.87,24.50,,,,,,
934,05/04/23 12:30:00,5.62,24.54,,,,,,
935,05/04/23 12:40:00,5.50,24.60,,,,,,
936,05/04/23 12:50:00,6.86,24.64,,,,,,
937,05/04/23 13:00:00,6.37,24.72,,,,,,
938,05/04/23 13:10:00,6.24,24.74,,,,,,
939,05/04/23 13:20:00,6.67,24.80,,,,,,
940,05/04/23 13:30:00,7.12,24.84,,,,,,
941,05/04/23 13:40:00,6.91,24.86,,,,,,
942,05/04/23 13:50:00,6.63,24.88,,,,,,
943,05/04/23 14:00:00,6.76,24.90,,,,,,
944,05/04/23 14:10:00,6.68,24.92,,,,,,
945,05/04/23 14:20:00,6.82,24.92,,,,,,
946,05/04/23 14:30:00,7.25,24.92,,,,,,
947,05/04/23 14:40:00,6.96,24.94,,,,,,
948,05/04/23 14:50:00,6.99,24.96,,,,,,
949,05/04/23 15:00:00,6.88,24.98,,,,,,
950,05/04/23 15:10:00,6.67,24.98,,,,,,
951,05/04/23 15:20:00,7.12,25.00,,,,,,
952,05/04/23 15:30:00,6.86,25.00,,,,,,
953,05/04/23 15:40:00,6.64,25.00,,,,,,
954,05/04/23 15:50:00,6.63,25.00,,,,,,
955,05/04/23 16:00:00,6.64,25.00,,,,,,
956,05/04/23 16:10:00,6.64,24.98,,,,,,
957,05/04/23 16:20:00,6.50,24.96,,,,,,
958,05/04/23 16:30:00,6.30,24.96,,,,,,
959,05/04/23 16:40:00,6.39,24.94,,,,,,
960,05/04/23 16:50:00,6.33,24.94,,,,,,
961,05/04/23 17:00:00,6.33,24.92,,,,,,
962,05/04/23 17:10:00,6.46,24.92,,,,,,
963,05/04/23 17:20:00,6.14,24.90,,,,,,
964,05/04/23 17:30:00,6.15,24.90,,,,,,
965,05/04/23 17:40:00,6.08,24.88,,,,,,
966,05/04/23 17:50:00,6.14,24.88,,,,,,
967,05/04/23 18:00:00,6.21,24.84,,,,,,
968,05/04/23 18:10:00,6.37,24.82,,,,,,
969,05/04/23 18:20:00,6.15,24.80,,,,,,
970,05/04/23 18:30:00,6.15,24.78,,,,,,
971,05/04/23 18:40:00,6.09,24.76,,,,,,
972,05/04/23 18:50:00,5.83,24.76,,,,,,
973,05/04/23 19:00:00,5.64,24.72,,,,,,
974,05/04/23 19:10:00,5.51,24.70,,,,,,
975,05/04/23 19:20:00,5.57,24.68,,,,,,
976,05/04/23 19:30:00,5.36,24.64,,,,,,
