"Plot Title: 21446085"
"#","Date Time, GMT-10:00","DO conc, mg/L (LGR S/N: 21446085, SEN S/N: 21446085)","Temp, °C (LGR S/N: 21446085, SEN S/N: 21446085)","Expired Sensor Cap (LGR S/N: 21446085)","Coupler Attached (LGR S/N: 21446085)","Host Connected (LGR S/N: 21446085)","Stopped (LGR S/N: 21446085)","End Of File (LGR S/N: 21446085)"
454,08/09/25 04:30:00 AM,6.76,24.30,,,,,
455,08/09/25 04:40:00 AM,6.81,24.28,,,,,
456,08/09/25 04:50:00 AM,6.85,24.24,,,,,
457,08/09/25 05:00:00 AM,6.76,24.22,,,,,
458,08/09/25 05:10:00 AM,6.80,24.20,,,,,
459,08/09/25 05:20:00 AM,6.82,24.18,,,,,
460,08/09/25 05:30:00 AM,6.79,24.16,,,,,
461,08/09/25 05:40:00 AM,6.83,24.12,,,,,
462,08/09/25 05:50:00 AM,6.79,24.10,,,,,
463,08/09/25 06:00:00 AM,6.81,24.08,,,,,
464,08/09/25 06:10:00 AM,6.79,24.06,,,,,
465,08/09/25 06:20:00 AM,6.80,24.06,,,,,
466,08/09/25 06:30:00 AM,6.80,24.04,,,,,
467,08/09/25 06:40:00 AM,6.78,24.02,,,,,
468,08/09/25 06:50:00 AM,6.77,24.02,,,,,
469,08/09/25 07:00:00 AM,6.78,24.00,,,,,
470,08/09/25 07:10:00 AM,6.79,23.98,,,,,
471,08/09/25 07:20:00 AM,6.82,23.96,,,,,
472,08/09/25 07:30:00 AM,6.79,23.96,,,,,
473,08/09/25 07:40:00 AM,6.76,23.96,,,,,
474,08/09/25 07:50:00 AM,6.80,23.94,,,,,
475,08/09/25 08:00:00 AM,6.85,23.94,,,,,
476,08/09/25 08:10:00 AM,6.86,23.94,,,,,
477,08/09/25 08:20:00 AM,6.88,23.94,,,,,
478,08/09/25 08:30:00 AM,6.96,23.94,,,,,
479,08/09/25 08:40:00 AM,6.97,23.94,,,,,
480,08/09/25 08:50:00 AM,6.98,23.94,,,,,
481,08/09/25 09:00:00 AM,7.02,23.94,,,,,
482,08/09/25 09:10:00 AM,7.06,23.94,,,,,
483,08/09/25 09:20:00 AM,7.07,23.94,,,,,
484,08/09/25 09:30:00 AM,7.14,23.96,,,,,
485,08/09/25 09:40:00 AM,7.19,23.98,,,,,
486,08/09/25 09:50:00 AM,7.23,24.00,,,,,
487,08/09/25 10:00:00 AM,7.40,24.04,,,,,
488,08/09/25 10:10:00 AM,7.45,24.08,,,,,
489,08/09/25 10:20:00 AM,7.50,24.08,,,,,
490,08/09/25 10:30:00 AM,7.52,24.12,,,,,
491,08/09/25 10:40:00 AM,7.59,24.08,,,,,
492,08/09/25 10:50:00 AM,7.58,24.10,,,,,
493,08/09/25 11:00:00 AM,7.65,24.24,,,,,
494,08/09/25 11:10:00 AM,7.71,24.20,,,,,
495,08/09/25 11:20:00 AM,7.74,24.20,,,,,
496,08/09/25 11:30:00 AM,7.86,24.20,,,,,
497,08/09/25 11:40:00 AM,7.91,24.22,,,,,
498,08/09/25 11:50:00 AM,7.95,24.22,,,,,
499,08/09/25 12:00:00 PM,7.92,24.26,,,,,
500,08/09/25 12:10:00 PM,7.98,24.24,,,,,
501,08/09/25 12:20:00 PM,7.99,24.22,,,,,
502,08/09/25 12:30:00 PM,8.05,24.20,,,,,
503,08/09/25 12:40:00 PM,8.04,24.22,,,,,
504,08/09/25 12:50:00 PM,8.08,24.24,,,,,
505,08/09/25 01:00:00 PM,8.12,24.24,,,,,
506,08/09/25 01:10:00 PM,8.17,24.24,,,,,
507,08/09/25 01:20:00 PM,8.16,24.22,,,,,
508,08/09/25 01:30:00 PM,7.99,24.20,,,,,
509,08/09/25 01:40:00 PM,8.08,24.14,,,,,
510,08/09/25 01:50:00 PM,8.08,24.06,,,,,
511,08/09/25 02:00:00 PM,8.14,24.04,,,,,
512,08/09/25 02:10:00 PM,8.07,23.98,,,,,
513,08/09/25 02:20:00 PM,8.16,23.94,,,,,
514,08/09/25 02:30:00 PM,8.19,23.92,,,,,
515,08/09/25 02:40:00 PM,8.36,24.00,,,,,
516,08/09/25 02:50:00 PM,8.37,24.00,,,,,
517,08/09/25 03:00:00 PM,8.44,23.98,,,,,
518,08/09/25 03:10:00 PM,11.00,25.00,,,,,
519,08/09/25 03:20:00 PM,11.13,27.40,,,,,
520,08/09/25 03:30:00 PM,10.96,28.20,,,,,
521,08/09/25 03:40:00 PM,10.62,28.36,,,,,
522,08/09/25 03:50:00 PM,10.18,28.50,,,,,
523,08/09/25 04:00:00 PM,10.54,28.66,,,,,
524,08/09/25 04:10:00 PM,10.48,28.78,,,,,
525,08/09/25 04:20:00 PM,10.37,28.90,,,,,
526,08/09/25 04:30:00 PM,10.35,28.94,,,,,
527,08/09/25 04:40:00 PM,10.19,28.98,,,,,
528,08/09/25 04:50:00 PM,10.25,29.04,,,,,
529,08/09/25 05:00:00 PM,10.29,29.14,,,,,
530,08/09/25 05:10:00 PM,10.23,29.16,,,,,
531,08/09/25 05:20:00 PM,10.13,29.16,,,,,
532,08/09/25 05:30:00 PM,10.23,29.18,,,,,
533,08/09/25 05:40:00 PM,10.26,29.26,,,,,
534,08/09/25 05:50:00 PM,10.19,29.26,,,,,
535,08/09/25 06:00:00 PM,10.05,29.26,,,,,
536,08/09/25 06:10:00 PM,10.00,29.26,,,,,
537,08/09/25 06:20:00 PM,9.93,29.26,,,,,
538,08/09/25 06:30:00 PM,9.63,29.22,,,,,
539,08/09/25 06:40:00 PM,9.57,29.16,,,,,
540,08/09/25 06:50:00 PM,9.15,29.02,,,,,
541,08/09/25 07:00:00 PM,9.05,28.94,,,,,
542,08/09/25 07:10:00 PM,9.08,28.88,,,,,
543,08/09/25 07:20:00 PM,8.69,28.74,,,,,
544,08/09/25 07:30:00 PM,8.81,28.68,,,,,
545,08/09/25 07:40:00 PM,8.98,28.74,,,,,
546,08/09/25 07:50:00 PM,8.98,28.76,,,,,
547,08/09/25 08:00:00 PM,8.82,28.68,,,,,
548,08/09/25 08:10:00 PM,8.61,28.62,,,,,
549,08/09/25 08:20:00 PM,8.70,28.66,,,,,
550,08/09/25 08:30:00 PM,8.49,28.64,,,,,
551,08/09/25 08:40:00 PM,8.44,28.52,,,,,
552,08/09/25 08:50:00 PM,8.07,28.32,,,,,
553,08/09/25 09:00:00 PM,7.95,28.12,,,,,
554,08/09/25 09:10:00 PM,7.87,27.92,,,,,
555,08/09/25 09:20:00 PM,7.77,27.76,,,,,
556,08/09/25 09:30:00 PM,7.66,27.60,,,,,
557,08/09/25 09:40:00 PM,7.55,27.46,,,,,
558,08/09/25 09:50:00 PM,7.50,27.32,,,,,
559,08/09/25 10:00:00 PM,7.46,27.18,,,,,
560,08/09/25 10:10:00 PM,7.37,27.04,,,,,
561,08/09/25 10:20:00 PM,7.32,26.92,,,,,
562,08/09/25 10:30:00 PM,7.24,26.80,,,,,
563,08/09/25 10:40:00 PM,7.21,26.68,,,,,
564,08/09/25 10:50:00 PM,7.15,26.56,,,,,
565,08/09/25 11:00:00 PM,7.11,26.46,,,,,
566,08/09/25 11:10:00 PM,7.08,26.36,,,,,
567,08/09/25 11:20:00 PM,7.06,26.26,,,,,
568,08/09/25 11:30:00 PM,7.06,26.16,,,,,
569,08/09/25 11:40:00 PM,7.04,26.06,,,,,
570,08/09/25 11:50:00 PM,7.01,25.98,,,,,
571,08/10/25 12:00:00 AM,6.97,25.90,,,,,
572,08/10/25 12:10:00 AM,6.95,25.82,,,,,
573,08/10/25 12:20:00 AM,6.95,25.74,,,,,
574,08/10/25 12:30:00 AM,6.95,25.66,,,,,
575,08/10/25 12:40:00 AM,6.93,25.60,,,,,
576,08/10/25 12:50:00 AM,6.90,25.54,,,,,
577,08/10/25 01:00:00 AM,6.91,25.46,,,,,
578,08/10/25 01:10:00 AM,6.88,25.42,,,,,
579,08/10/25 01:20:00 AM,6.87,25.36,,,,,
580,08/10/25 01:30:00 AM,6.79,25.30,,,,,
581,08/10/25 01:40:00 AM,6.88,25.26,,,,,
582,08/10/25 01:50:00 AM,6.88,25.20,,,,,
583,08/10/25 02:00:00 AM,6.92,25.14,,,,,
584,08/10/25 02:10:00 AM,6.84,25.10,,,,,
585,08/10/25 02:20:00 AM,6.85,25.06,,,,,
586,08/10/25 02:30:00 AM,6.83,25.02,,,,,
587,08/10/25 02:40:00 AM,6.84,24.96,,,,,
588,08/10/25 02:50:00 AM,6.83,24.92,,,,,
589,08/10/25 03:00:00 AM,6.84,24.88,,,,,
590,08/10/25 03:10:00 AM,6.84,24.84,,,,,
591,08/10/25 03:20:00 AM,6.86,24.80,,,,,
592,08/10/25 03:30:00 AM,6.90,24.76,,,,,
593,08/10/25 03:40:00 AM,6.90,24.72,,,,,
594,08/10/25 03:50:00 AM,6.91,24.68,,,,,
595,08/10/25 04:00:00 AM,6.88,24.66,,,,,
596,08/10/25 04:10:00 AM,6.93,24.62,,,,,
597,08/10/25 04:20:00 AM,6.91,24.58,,,,,
598,08/10/25 04:30:00 AM,6.93,24.54,,,,,
599,08/10/25 04:40:00 AM,6.97,24.52,,,,,
600,08/10/25 04:50:00 AM,6.96,24.50,,,,,
601,08/10/25 05:00:00 AM,6.93,24.46,,,,,
602,08/10/25 05:10:00 AM,6.90,24.44,,,,,
603,08/10/25 05:20:00 AM,6.90,24.42,,,,,
604,08/10/25 05:30:00 AM,6.93,24.38,,,,,
605,08/10/25 05:40:00 AM,6.97,24.36,,,,,
606,08/10/25 05:50:00 AM,6.94,24.34,,,,,
607,08/10/25 06:00:00 AM,6.94,24.32,,,,,
608,08/10/25 06:10:00 AM,6.94,24.30,,,,,
609,08/10/25 06:20:00 AM,6.92,24.28,,,,,
610,08/10/25 06:30:00 AM,6.98,24.24,,,,,
611,08/10/25 06:40:00 AM,6.98,24.22,,,,,
612,08/10/25 06:50:00 AM,6.94,24.22,,,,,
613,08/10/25 07:00:00 AM,7.01,24.20,,,,,
614,08/10/25 07:10:00 AM,7.03,24.18,,,,,
615,08/10/25 07:20:00 AM,7.00,24.16,,,,,
616,08/10/25 07:30:00 AM,7.01,24.16,,,,,
617,08/10/25 07:40:00 AM,7.06,24.14,,,,,
618,08/10/25 07:50:00 AM,7.07,24.12,,,,,
619,08/10/25 08:00:00 AM,7.14,24.12,,,,,
620,08/10/25 08:10:00 AM,7.11,24.10,,,,,
621,08/10/25 08:20:00 AM,7.16,24.10,,,,,
622,08/10/25 08:30:00 AM,7.23,24.08,,,,,
623,08/10/25 08:40:00 AM,7.24,24.08,,,,,
624,08/10/25 08:50:00 AM,7.27,24.08,,,,,
625,08/10/25 09:00:00 AM,7.31,24.06,,,,,
626,08/10/25 09:10:00 AM,7.31,24.08,,,,,
627,08/10/25 09:20:00 AM,7.35,24.08,,,,,
628,08/10/25 09:30:00 AM,7.42,24.10,,,,,
629,08/10/25 09:40:00 AM,7.48,24.10,,,,,
630,08/10/25 09:50:00 AM,7.56,24.10,,,,,
631,08/10/25 10:00:00 AM,7.62,24.12,,,,,
632,08/10/25 10:10:00 AM,7.62,24.12,,,,,
633,08/10/25 10:20:00 AM,7.66,24.12,,,,,
634,08/10/25 10:30:00 AM,7.71,24.12,,,,,
635,08/10/25 10:40:00 AM,7.77,24.14,,,,,
636,08/10/25 10:50:00 AM,7.87,24.22,,,,,
637,08/10/25 11:00:00 AM,7.84,24.24,,,,,
638,08/10/25 11:10:00 AM,7.85,24.28,,,,,
639,08/10/25 11:20:00 AM,7.99,24.30,,,,,
640,08/10/25 11:30:00 AM,8.07,24.36,,,,,
641,08/10/25 11:40:00 AM,8.10,24.30,,,,,
642,08/10/25 11:50:00 AM,8.06,24.26,,,,,
643,08/10/25 12:00:00 PM,7.99,24.28,,,,,
644,08/10/25 12:10:00 PM,8.00,24.28,,,,,
645,08/10/25 12:20:00 PM,8.14,24.30,,,,,
646,08/10/25 12:30:00 PM,8.18,24.26,,,,,
647,08/10/25 12:40:00 PM,8.15,24.16,,,,,
648,08/10/25 12:50:00 PM,8.16,24.12,,,,,
649,08/10/25 01:00:00 PM,7.98,24.12,,,,,
650,08/10/25 01:10:00 PM,8.05,24.10,,,,,
651,08/10/25 01:20:00 PM,8.10,24.08,,,,,
652,08/10/25 01:30:00 PM,8.23,24.04,,,,,
653,08/10/25 01:40:00 PM,8.22,24.00,,,,,
654,08/10/25 01:50:00 PM,8.24,23.94,,,,,
655,08/10/25 02:00:00 PM,8.33,23.94,,,,,
656,08/10/25 02:10:00 PM,8.35,23.94,,,,,
657,08/10/25 02:20:00 PM,8.34,23.92,,,,,
658,08/10/25 02:30:00 PM,8.36,23.90,,,,,
659,08/10/25 02:40:00 PM,8.36,23.90,,,,,
660,08/10/25 02:50:00 PM,8.43,23.94,,,,,
661,08/10/25 03:00:00 PM,8.45,23.96,,,,,
662,08/10/25 03:10:00 PM,8.51,23.96,,,,,
663,08/10/25 03:20:00 PM,8.37,23.94,,,,,
664,08/10/25 03:30:00 PM,8.44,23.90,,,,,
665,08/10/25 03:40:00 PM,8.53,24.14,,,,,
666,08/10/25 03:50:00 PM,8.68,24.18,,,,,
667,08/10/25 04:00:00 PM,9.40,25.08,,,,,
668,08/10/25 04:10:00 PM,9.95,27.42,,,,,
669,08/10/25 04:20:00 PM,10.07,28.38,,,,,
670,08/10/25 04:30:00 PM,10.16,28.84,,,,,
671,08/10/25 04:40:00 PM,9.94,29.08,,,,,
672,08/10/25 04:50:00 PM,9.69,29.14,,,,,
673,08/10/25 05:00:00 PM,9.72,29.16,,,,,
674,08/10/25 05:10:00 PM,9.65,29.32,,,,,
675,08/10/25 05:20:00 PM,9.63,29.40,,,,,
676,08/10/25 05:30:00 PM,9.38,29.38,,,,,
677,08/10/25 05:40:00 PM,9.35,29.30,,,,,
678,08/10/25 05:50:00 PM,9.46,29.36,,,,,
679,08/10/25 06:00:00 PM,9.57,29.50,,,,,
680,08/10/25 06:10:00 PM,9.12,29.54,,,,,
681,08/10/25 06:20:00 PM,9.12,29.52,,,,,
682,08/10/25 06:30:00 PM,9.07,29.52,,,,,
683,08/10/25 06:40:00 PM,8.87,29.44,,,,,
684,08/10/25 06:50:00 PM,8.51,29.34,,,,,
685,08/10/25 07:00:00 PM,8.52,29.28,,,,,
686,08/10/25 07:10:00 PM,8.53,29.24,,,,,
687,08/10/25 07:20:00 PM,8.42,29.20,,,,,
688,08/10/25 07:30:00 PM,8.30,29.16,,,,,
689,08/10/25 07:40:00 PM,8.14,29.06,,,,,
690,08/10/25 07:50:00 PM,8.39,29.00,,,,,
691,08/10/25 08:00:00 PM,8.27,28.94,,,,,
692,08/10/25 08:10:00 PM,8.23,28.84,,,,,
693,08/10/25 08:20:00 PM,8.00,28.66,,,,,
694,08/10/25 08:30:00 PM,7.84,28.40,,,,,
695,08/10/25 08:40:00 PM,7.58,28.14,,,,,
696,08/10/25 08:50:00 PM,7.52,27.90,,,,,
697,08/10/25 09:00:00 PM,7.45,27.68,,,,,
698,08/10/25 09:10:00 PM,7.33,27.50,,,,,
699,08/10/25 09:20:00 PM,7.26,27.34,,,,,
700,08/10/25 09:30:00 PM,7.16,27.20,,,,,
701,08/10/25 09:40:00 PM,7.20,27.06,,,,,
702,08/10/25 09:50:00 PM,7.12,26.92,,,,,
703,08/10/25 10:00:00 PM,7.11,26.80,,,,,
704,08/10/25 10:10:00 PM,7.04,26.68,,,,,
705,08/10/25 10:20:00 PM,6.99,26.58,,,,,
706,08/10/25 10:30:00 PM,7.00,26.46,,,,,
707,08/10/25 10:40:00 PM,6.96,26.36,,,,,
708,08/10/25 10:50:00 PM,6.92,26.24,,,,,
709,08/10/25 11:00:00 PM,6.92,26.16,,,,,
710,08/10/25 11:10:00 PM,6.89,26.06,,,,,
711,08/10/25 11:20:00 PM,6.89,25.96,,,,,
712,08/10/25 11:30:00 PM,6.90,25.88,,,,,
713,08/10/25 11:40:00 PM,6.85,25.80,,,,,
714,08/10/25 11:50:00 PM,6.84,25.72,,,,,
715,08/11/25 12:00:00 AM,6.82,25.64,,,,,
716,08/11/25 12:10:00 AM,6.84,25.56,,,,,
717,08/11/25 12:20:00 AM,6.86,25.48,,,,,
718,08/11/25 12:30:00 AM,6.85,25.40,,,,,
719,08/11/25 12:40:00 AM,6.80,25.36,,,,,
720,08/11/25 12:50:00 AM,6.81,25.28,,,,,
721,08/11/25 01:00:00 AM,6.77,25.24,,,,,
722,08/11/25 01:10:00 AM,6.75,25.20,,,,,
723,08/11/25 01:20:00 AM,6.76,25.14,,,,,
724,08/11/25 01:30:00 AM,6.76,25.10,,,,,
725,08/11/25 01:40:00 AM,6.76,25.06,,,,,
726,08/11/25 01:50:00 AM,6.78,25.02,,,,,
727,08/11/25 02:00:00 AM,6.81,24.96,,,,,
728,08/11/25 02:10:00 AM,6.72,24.92,,,,,
729,08/11/25 02:20:00 AM,6.79,24.88,,,,,
730,08/11/25 02:30:00 AM,6.74,24.82,,,,,
731,08/11/25 02:40:00 AM,6.76,24.78,,,,,
732,08/11/25 02:50:00 AM,6.79,24.74,,,,,
733,08/11/25 03:00:00 AM,6.76,24.70,,,,,
734,08/11/25 03:10:00 AM,6.78,24.66,,,,,
735,08/11/25 03:20:00 AM,6.79,24.62,,,,,
736,08/11/25 03:30:00 AM,6.79,24.60,,,,,
737,08/11/25 03:40:00 AM,6.83,24.56,,,,,
738,08/11/25 03:50:00 AM,6.86,24.52,,,,,
739,08/11/25 04:00:00 AM,6.86,24.48,,,,,
740,08/11/25 04:10:00 AM,6.89,24.44,,,,,
741,08/11/25 04:20:00 AM,6.85,24.42,,,,,
742,08/11/25 04:30:00 AM,6.88,24.40,,,,,
743,08/11/25 04:40:00 AM,6.87,24.36,,,,,
744,08/11/25 04:50:00 AM,6.84,24.34,,,,,
745,08/11/25 05:00:00 AM,6.89,24.30,,,,,
746,08/11/25 05:10:00 AM,6.90,24.28,,,,,
747,08/11/25 05:20:00 AM,6.92,24.26,,,,,
748,08/11/25 05:30:00 AM,6.94,24.22,,,,,
749,08/11/25 05:40:00 AM,6.91,24.20,,,,,
750,08/11/25 05:50:00 AM,6.90,24.18,,,,,
751,08/11/25 06:00:00 AM,6.95,24.16,,,,,
752,08/11/25 06:10:00 AM,6.96,24.14,,,,,
753,08/11/25 06:20:00 AM,6.96,24.12,,,,,
754,08/11/25 06:30:00 AM,6.95,24.10,,,,,
755,08/11/25 06:40:00 AM,7.01,24.08,,,,,
756,08/11/25 06:50:00 AM,7.01,24.06,,,,,
757,08/11/25 07:00:00 AM,6.96,24.06,,,,,
758,08/11/25 07:10:00 AM,6.99,24.04,,,,,
759,08/11/25 07:20:00 AM,7.03,24.02,,,,,
760,08/11/25 07:30:00 AM,6.99,24.02,,,,,
761,08/11/25 07:40:00 AM,6.99,24.00,,,,,
762,08/11/25 07:50:00 AM,7.01,24.00,,,,,
763,08/11/25 08:00:00 AM,7.00,24.00,,,,,
764,08/11/25 08:10:00 AM,7.03,23.98,,,,,
765,08/11/25 08:20:00 AM,7.06,23.98,,,,,
766,08/11/25 08:30:00 AM,7.06,24.00,,,,,
767,08/11/25 08:40:00 AM,7.07,23.98,,,,,
768,08/11/25 08:50:00 AM,7.09,23.98,,,,,
769,08/11/25 09:00:00 AM,7.11,24.00,,,,,
770,08/11/25 09:10:00 AM,7.17,24.00,,,,,
771,08/11/25 09:20:00 AM,7.20,24.00,,,,,
772,08/11/25 09:30:00 AM,7.24,24.02,,,,,
773,08/11/25 09:40:00 AM,7.34,24.04,,,,,
774,08/11/25 09:50:00 AM,7.41,24.06,,,,,
775,08/11/25 10:00:00 AM,7.48,24.10,,,,,
776,08/11/25 10:10:00 AM,7.52,24.12,,,,,
777,08/11/25 10:20:00 AM,7.52,24.12,,,,,
778,08/11/25 10:30:00 AM,7.58,24.14,,,,,
779,08/11/25 10:40:00 AM,7.67,24.20,,,,,
780,08/11/25 10:50:00 AM,7.72,24.30,,,,,
781,08/11/25 11:00:00 AM,7.76,24.44,,,,,
782,08/11/25 11:10:00 AM,7.84,24.38,,,,,
783,08/11/25 11:20:00 AM,7.84,24.40,,,,,
784,08/11/25 11:30:00 AM,7.84,24.44,,,,,
785,08/11/25 11:40:00 AM,7.95,24.42,,,,,
786,08/11/25 11:50:00 AM,8.03,24.40,,,,,
787,08/11/25 12:00:00 PM,7.99,24.44,,,,,
788,08/11/25 12:10:00 PM,8.00,24.44,,,,,
789,08/11/25 12:20:00 PM,8.17,24.44,,,,,
790,08/11/25 12:30:00 PM,8.14,24.44,,,,,
791,08/11/25 12:40:00 PM,8.12,24.46,,,,,
792,08/11/25 12:50:00 PM,8.21,24.44,,,,,
793,08/11/25 01:00:00 PM,8.08,24.42,,,,,
794,08/11/25 01:10:00 PM,8.10,24.48,,,,,
795,08/11/25 01:20:00 PM,8.19,24.46,,,,,
796,08/11/25 01:30:00 PM,8.17,24.40,,,,,
797,08/11/25 01:40:00 PM,8.19,24.34,,,,,
798,08/11/25 01:50:00 PM,8.12,24.30,,,,,
799,08/11/25 02:00:00 PM,8.11,24.28,,,,,
800,08/11/25 02:10:00 PM,8.18,24.34,,,,,
801,08/11/25 02:20:00 PM,8.27,24.32,,,,,
802,08/11/25 02:30:00 PM,8.36,24.38,,,,,
803,08/11/25 02:40:00 PM,8.29,24.42,,,,,
804,08/11/25 02:50:00 PM,8.17,24.30,,,,,
805,08/11/25 03:00:00 PM,8.19,24.30,,,,,
806,08/11/25 03:10:00 PM,8.21,24.26,,,,,
807,08/11/25 03:20:00 PM,8.15,24.20,,,,,
808,08/11/25 03:30:00 PM,8.43,24.08,,,,,
809,08/11/25 03:40:00 PM,8.12,24.06,,,,,
810,08/11/25 03:50:00 PM,8.20,24.12,,,,,
811,08/11/25 04:00:00 PM,8.30,24.14,,,,,
812,08/11/25 04:10:00 PM,8.27,24.18,,,,,
813,08/11/25 04:20:00 PM,8.14,24.14,,,,,
814,08/11/25 04:30:00 PM,8.00,24.06,,,,,
815,08/11/25 04:40:00 PM,8.31,24.08,,,,,
816,08/11/25 04:50:00 PM,8.19,23.98,,,,,
817,08/11/25 05:00:00 PM,8.11,23.96,,,,,
818,08/11/25 05:10:00 PM,8.16,24.10,,,,,
819,08/11/25 05:20:00 PM,9.44,25.34,,,,,
820,08/11/25 05:30:00 PM,9.65,27.40,,,,,
821,08/11/25 05:40:00 PM,9.30,28.08,,,,,
822,08/11/25 05:50:00 PM,9.02,27.92,,,,,
823,08/11/25 06:00:00 PM,8.83,27.34,,,,,
824,08/11/25 06:10:00 PM,8.56,27.04,,,,,
825,08/11/25 06:20:00 PM,8.39,26.60,,,,,
826,08/11/25 06:30:00 PM,8.40,26.24,,,,,
827,08/11/25 06:40:00 PM,8.37,26.36,,,,,
828,08/11/25 06:50:00 PM,8.19,26.32,,,,,
829,08/11/25 07:00:00 PM,8.08,26.06,,,,,
830,08/11/25 07:10:00 PM,8.01,25.84,,,,,
831,08/11/25 07:20:00 PM,7.88,25.66,,,,,
832,08/11/25 07:30:00 PM,7.88,25.48,,,,,
833,08/11/25 07:40:00 PM,7.71,25.34,,,,,
834,08/11/25 07:50:00 PM,7.64,25.24,,,,,
835,08/11/25 08:00:00 PM,7.61,25.14,,,,,
836,08/11/25 08:10:00 PM,7.53,25.06,,,,,
837,08/11/25 08:20:00 PM,7.48,24.96,,,,,
838,08/11/25 08:30:00 PM,7.33,24.92,,,,,
839,08/11/25 08:40:00 PM,7.35,24.86,,,,,
840,08/11/25 08:50:00 PM,7.26,24.80,,,,,
841,08/11/25 09:00:00 PM,7.41,24.74,,,,,
842,08/11/25 09:10:00 PM,7.44,24.70,,,,,
843,08/11/25 09:20:00 PM,7.39,24.70,,,,,
844,08/11/25 09:30:00 PM,7.45,24.66,,,,,
845,08/11/25 09:40:00 PM,7.37,24.64,,,,,
846,08/11/25 09:50:00 PM,7.36,24.62,,,,,
847,08/11/25 10:00:00 PM,7.34,24.62,,,,,
848,08/11/25 10:10:00 PM,7.31,24.60,,,,,
849,08/11/25 10:20:00 PM,7.35,24.56,,,,,
850,08/11/25 10:30:00 PM,7.37,24.54,,,,,
851,08/11/25 10:40:00 PM,7.36,24.52,,,,,
852,08/11/25 10:50:00 PM,7.24,24.50,,,,,
853,08/11/25 11:00:00 PM,7.13,24.52,,,,,
854,08/11/25 11:10:00 PM,7.12,24.52,,,,,
855,08/11/25 11:20:00 PM,7.05,24.52,,,,,
856,08/11/25 11:30:00 PM,7.00,24.50,,,,,
857,08/11/25 11:40:00 PM,6.98,24.48,,,,,
858,08/11/25 11:50:00 PM,6.93,24.46,,,,,
859,08/12/25 12:00:00 AM,6.89,24.44,,,,,
860,08/12/25 12:10:00 AM,6.87,24.42,,,,,
861,08/12/25 12:20:00 AM,6.82,24.40,,,,,
862,08/12/25 12:30:00 AM,6.82,24.36,,,,,
863,08/12/25 12:40:00 AM,6.79,24.34,,,,,
864,08/12/25 12:50:00 AM,6.74,24.32,,,,,
865,08/12/25 01:00:00 AM,6.77,24.32,,,,,
866,08/12/25 01:10:00 AM,6.81,24.30,,,,,
867,08/12/25 01:20:00 AM,6.85,24.28,,,,,
868,08/12/25 01:30:00 AM,6.69,24.28,,,,,
869,08/12/25 01:40:00 AM,6.84,24.26,,,,,
870,08/12/25 01:50:00 AM,6.87,24.26,,,,,
871,08/12/25 02:00:00 AM,6.75,24.26,,,,,
872,08/12/25 02:10:00 AM,6.50,24.26,,,,,
873,08/12/25 02:20:00 AM,6.75,24.22,,,,,
874,08/12/25 02:30:00 AM,6.85,24.20,,,,,
875,08/12/25 02:40:00 AM,6.85,24.18,,,,,
876,08/12/25 02:50:00 AM,6.83,24.16,,,,,
877,08/12/25 03:00:00 AM,6.80,24.14,,,,,
878,08/12/25 03:10:00 AM,6.76,24.12,,,,,
879,08/12/25 03:20:00 AM,6.76,24.10,,,,,
880,08/12/25 03:30:00 AM,6.75,24.10,,,,,
881,08/12/25 03:40:00 AM,6.71,24.08,,,,,
882,08/12/25 03:50:00 AM,6.79,24.06,,,,,
883,08/12/25 04:00:00 AM,6.77,24.04,,,,,
884,08/12/25 04:10:00 AM,6.79,24.02,,,,,
885,08/12/25 04:20:00 AM,6.82,24.00,,,,,
886,08/12/25 04:30:00 AM,6.80,23.98,,,,,
887,08/12/25 04:40:00 AM,6.88,23.98,,,,,
888,08/12/25 04:50:00 AM,6.86,23.96,,,,,
889,08/12/25 05:00:00 AM,6.84,23.94,,,,,
890,08/12/25 05:10:00 AM,6.89,23.92,,,,,
891,08/12/25 05:20:00 AM,6.93,23.90,,,,,
892,08/12/25 05:30:00 AM,6.94,23.90,,,,,
893,08/12/25 05:40:00 AM,6.93,23.88,,,,,
894,08/12/25 05:50:00 AM,6.95,23.88,,,,,
895,08/12/25 06:00:00 AM,6.95,23.86,,,,,
896,08/12/25 06:10:00 AM,6.95,23.84,,,,,
897,08/12/25 06:20:00 AM,6.99,23.84,,,,,
898,08/12/25 06:30:00 AM,6.98,23.84,,,,,
899,08/12/25 06:40:00 AM,6.97,23.82,,,,,
900,08/12/25 06:50:00 AM,6.98,23.82,,,,,
901,08/12/25 07:00:00 AM,6.99,23.82,,,,,
902,08/12/25 07:10:00 AM,6.98,23.82,,,,,
903,08/12/25 07:20:00 AM,7.09,23.80,,,,,
904,08/12/25 07:30:00 AM,7.07,23.80,,,,,
905,08/12/25 07:40:00 AM,7.06,23.80,,,,,
906,08/12/25 07:50:00 AM,7.05,23.80,,,,,
907,08/12/25 08:00:00 AM,7.08,23.80,,,,,
908,08/12/25 08:10:00 AM,7.10,23.82,,,,,
909,08/12/25 08:20:00 AM,7.12,23.82,,,,,
910,08/12/25 08:30:00 AM,7.17,23.82,,,,,
911,08/12/25 08:40:00 AM,7.20,23.84,,,,,
912,08/12/25 08:50:00 AM,7.21,23.84,,,,,
913,08/12/25 09:00:00 AM,7.24,23.88,,,,,
